coverage_ratio,inspection_success_rate,mission_time,total_energy_consumption,collision_count,near_miss_count,communication_loss_count,invalid_action_count,detected_targets,inspected_targets,candidate_targets,redundant_coverage_proxy,termination_reason,reward
0.1275,0.0,22,7.899999999999997,0,0,0,0,0,0,0,0.0,,-0.1049999999999998
0.1375,0.0,23,8.199999999999996,0,0,0,0,0,0,0,0.0,,-0.01999999999999979
0.1425,0.0,24,8.499999999999996,0,0,0,0,0,0,0,0.0,,-0.23499999999999982
0.1575,0.0,25,8.799999999999997,0,0,0,0,0,0,0,0.0,,0.1500000000000002
0.165,0.0,26,9.099999999999998,0,0,0,0,0,0,0,0.0,,-0.16499999999999987
0.175,0.0,27,9.399999999999999,0,0,0,0,0,0,0,0.0,,-0.07999999999999995
0.185,0.0,28,9.7,0,0,1,0,0,0,0,0.0,,-0.19499999999999998
0.1925,0.0,29,10.0,0,0,2,0,0,0,0,0.0,,-0.41
0.195,0.0,30,10.3,0,0,3,0,0,0,0,0.0,,-0.7250000000000001
0.2125,0.0,31,10.600000000000001,0,0,4,0,0,0,0,0.0,,-0.2400000000000001
0.22,0.0,32,10.900000000000002,0,0,5,0,0,0,0,0.0,,-0.7550000000000001
0.23,0.0,33,11.200000000000003,0,0,6,0,0,0,0,0.0,,-0.7700000000000002
0.24,0.0,34,11.500000000000004,0,0,7,0,0,0,0,0.0,,-0.8850000000000002
0.2475,0.0,35,11.800000000000004,0,0,8,0,1,0,1,0.0,,1.8999999999999995
0.2525,0.0,36,11.950000000000005,0,0,9,0,1,0,1,0.0,,1.6925000000000001
0.265,0.0,37,12.100000000000005,0,0,10,0,1,0,1,0.0,,1.8849999999999996
0.2725,0.0,38,12.250000000000005,0,0,11,0,1,0,1,0.0,,1.5774999999999995
0.28,0.0,39,12.400000000000006,0,0,12,0,2,0,2,0.0,,4.47
0.2925,0.0,40,12.550000000000006,0,0,13,0,2,0,2,0.0,,4.5625
0.2975,0.0,41,12.700000000000006,0,0,14,0,2,0,2,0.0,,4.154999999999999
0.3075,0.0,42,12.850000000000007,0,0,15,0,2,0,2,0.0,,4.2475000000000005
0.3175,0.0,43,13.000000000000007,0,0,16,0,2,0,2,0.0,,4.140000000000001
0.3225,0.0,44,13.150000000000007,0,0,17,0,2,0,2,0.0,,3.8324999999999996
0.335,0.0,45,13.300000000000008,0,0,18,0,2,0,2,0.0,,4.0249999999999995
0.345,0.0,46,13.450000000000008,0,0,19,0,2,0,2,0.0,,3.8175
0.3525,0.0,47,13.600000000000009,0,0,20,0,2,0,2,0.0,,3.6099999999999994
0.3575,0.0,48,13.750000000000009,0,0,21,0,2,0,2,0.0,,3.4024999999999994
0.3675,0.0,49,13.90000000000001,0,0,22,0,2,0,2,0.0,,3.495
0.37,0.0,50,14.05000000000001,0,0,23,0,2,0,2,0.0,,3.087499999999999
0.38,0.0,51,14.20000000000001,0,0,24,0,2,0,2,0.0,,3.2799999999999994
0.3825,0.0,52,14.35000000000001,0,0,25,0,2,0,2,0.0,,2.8724999999999996
0.385,0.0,53,14.50000000000001,0,0,26,0,2,0,2,0.0,,2.7649999999999992
0.385,0.0,54,14.650000000000011,0,0,27,0,2,0,2,0.0,,2.557499999999999
0.385,0.0,55,14.900000000000011,0,0,28,0,2,0,2,0.0,,2.444999999999999
0.3875,0.0,56,15.150000000000011,0,0,29,0,2,0,2,0.0,,2.432499999999999
0.3925,0.0,57,15.400000000000011,0,0,30,0,2,0,2,0.0,,2.42
0.3975,0.0,58,15.550000000000011,0,0,31,0,2,0,2,0.0,,2.3124999999999996
0.4,0.0,59,15.700000000000012,0,0,32,0,2,0,2,0.0,,2.1049999999999995
0.4075,0.0,60,15.950000000000012,0,0,33,0,2,0,2,0.0,,2.1924999999999994
0.415,0.0,61,16.100000000000012,0,0,34,0,2,0,2,0.0,,2.084999999999999
0.4225,0.0,62,16.250000000000014,0,0,35,0,2,0,2,0.0,,1.977499999999999
0.43,0.0,63,16.400000000000016,0,0,36,0,2,0,2,0.0,,1.8699999999999986
0.44,0.0,64,16.55000000000002,0,0,37,0,2,0,2,0.0,,1.8624999999999996
0.4475,0.0,65,16.70000000000002,0,0,38,0,2,0,2,0.0,,1.6549999999999987
0.4525,0.0,66,16.850000000000023,0,0,39,0,2,0,2,0.0,,1.4474999999999987
0.4625,0.0,67,17.000000000000025,0,0,40,0,2,0,2,0.0,,1.539999999999999
0.4675,0.0,68,17.150000000000027,0,0,41,0,2,0,2,0.0,,1.232499999999998
0.475,0.0,69,17.30000000000003,0,0,42,0,2,0,2,0.0,,1.2249999999999985
0.4825,0.0,70,17.45000000000003,0,0,43,0,2,0,2,0.0,,1.1174999999999986
0.4875,0.0,71,17.600000000000033,0,0,44,0,2,0,2,0.0,,0.9099999999999981
0.495,0.0,72,17.750000000000036,0,0,45,0,2,0,2,0.0,,0.9024999999999979
0.4975,0.0,73,17.900000000000038,0,0,46,0,2,0,2,0.0,,0.5949999999999969
0.5,0.0,74,18.05000000000004,0,0,47,0,2,0,2,0.0,,0.4874999999999978
0.5,0.0,75,18.200000000000042,0,0,48,0,2,0,2,0.0,,0.27999999999999736
0.5075,0.0,76,18.350000000000044,0,0,49,0,2,0,2,0.0,,0.47249999999999726
0.5075,0.0,77,18.500000000000046,0,0,50,0,2,0,2,0.0,,0.06499999999999752
0.51,0.0,78,18.65000000000005,0,0,50,0,2,0,2,0.0,,0.15749999999999686
0.5125,0.0,79,18.80000000000005,0,0,50,0,2,0,2,0.0,,0.14999999999999658
0.515,0.0,80,18.950000000000053,0,0,50,0,2,0,2,0.0,,0.14249999999999718
0.515,0.0,81,19.100000000000055,0,0,50,0,2,0,2,0.0,,0.03499999999999726
0.515,0.0,82,19.250000000000057,0,0,50,0,2,0,2,0.0,,0.027499999999996978
0.5175,0.0,83,19.40000000000006,0,0,50,0,2,0,2,0.0,,0.11999999999999635
0.525,0.0,84,19.55000000000006,0,0,50,0,2,0,2,0.0,,0.3124999999999962
0.525,0.0,85,19.700000000000063,0,0,50,0,2,0,2,0.0,,0.0049999999999970155
0.535,0.0,86,19.850000000000065,0,0,50,0,2,0,2,0.0,,0.3974999999999971
0.5425,0.0,87,20.000000000000068,0,0,50,0,2,0,2,0.0,,0.28999999999999626
0.5475,0.0,88,20.15000000000007,0,0,50,0,2,0,2,0.0,,0.18249999999999633
0.555,0.0,89,20.30000000000007,0,0,50,0,2,0,2,0.0,,0.2749999999999966
0.5575,0.0,90,20.450000000000074,0,0,50,0,2,0,2,0.0,,0.06749999999999613
0.5675,0.0,91,20.600000000000076,0,0,50,0,2,0,2,0.0,,0.35999999999999654
0.5725,0.0,92,20.750000000000078,0,0,50,0,2,0,2,0.0,,0.15249999999999608
0.5775,0.0,93,20.90000000000008,0,0,50,0,2,0,2,0.0,,0.1449999999999958
0.58,0.0,94,21.050000000000082,0,0,50,0,2,0,2,0.0,,0.03749999999999588
0.58,0.0,95,21.300000000000086,0,0,50,0,2,0,2,0.0,,-0.07500000000000483
0.5825,0.0,96,21.55000000000009,0,0,50,0,2,0,2,0.0,,0.012499999999995523
0.5825,0.0,97,21.800000000000093,0,0,50,0,2,0,2,0.0,,-0.10000000000000518
0.585,0.0,98,22.050000000000097,0,0,50,0,2,0,2,0.0,,-0.012500000000004832
0.585,0.0,99,22.2000000000001,0,0,50,0,2,0,2,0.0,,-0.12000000000000476
0.585,0.0,100,22.3500000000001,0,0,50,0,2,0,2,0.0,,-0.12750000000000505
0.585,0.0,101,22.500000000000103,0,0,50,0,2,0,2,0.0,,-0.13500000000000534
0.585,0.0,102,22.750000000000107,0,0,50,0,2,0,2,0.0,,-0.14750000000000552
0.5875,0.0,103,23.00000000000011,0,0,50,0,2,0,2,0.0,,-0.06000000000000604
0.5875,0.0,104,23.250000000000114,0,0,50,0,2,0,2,0.0,,-0.17250000000000587
0.5875,0.0,105,23.400000000000116,0,0,50,0,2,0,2,0.0,,-0.18000000000000616
0.5875,0.0,106,23.65000000000012,0,0,50,0,2,0,2,0.0,,-0.19250000000000633
0.5875,0.0,107,23.900000000000123,0,0,50,0,2,0,2,0.0,,-0.2050000000000065
0.5875,0.0,108,24.150000000000126,0,0,50,0,2,0,2,0.0,,-0.2175000000000067
0.5875,0.0,109,24.40000000000013,0,0,50,0,2,0,2,0.0,,-0.23000000000000687
0.5875,0.0,110,24.550000000000132,0,0,50,0,2,0,2,0.0,,-0.23750000000000626
0.5875,0.0,111,24.800000000000136,0,0,50,0,2,0,2,0.0,,-0.2500000000000073
0.5875,0.0,112,24.950000000000138,0,0,50,0,2,0,2,0.0,,-0.2575000000000067
0.5875,0.0,113,25.20000000000014,0,0,50,0,2,0,2,0.0,,-0.2700000000000069
0.5875,0.0,114,25.350000000000144,0,0,50,0,2,0,2,0.0,,-0.2775000000000072
0.5875,0.0,115,25.600000000000147,0,0,50,0,2,0,2,0.0,,-0.29000000000000736
0.5875,0.0,116,25.75000000000015,0,0,50,0,2,0,2,0.0,,-0.29750000000000765
0.5875,0.0,117,26.000000000000153,0,0,51,0,2,0,2,0.0,,-0.41000000000000836
0.5875,0.0,118,26.250000000000156,0,0,52,0,2,0,2,0.00423728813559322,,-0.5225000000000082
0.5875,0.0,119,26.50000000000016,0,0,53,0,2,0,2,0.012605042016806723,,-0.6350000000000089
0.59,0.0,120,26.750000000000163,0,0,54,0,2,0,2,0.016666666666666666,,-0.6475000000000091
0.59,0.0,121,27.000000000000167,0,0,54,0,2,0,2,0.024793388429752067,,-0.7600000000000089
0.5925,0.0,122,27.25000000000017,0,0,54,0,2,0,2,0.028688524590163935,,-0.6725000000000094
0.5975,0.0,123,27.400000000000173,0,0,54,0,2,0,2,0.028455284552845527,,-0.5800000000000092
0.5975,0.0,124,27.550000000000175,0,0,54,0,2,0,2,0.036290322580645164,,-0.7875000000000087
0.5975,0.0,125,27.700000000000177,0,0,54,0,2,0,2,0.044,,-0.795000000000009
0.6025,0.0,126,27.85000000000018,0,0,54,0,2,0,2,0.04365079365079365,,-0.6025000000000091
0.605,0.0,127,28.00000000000018,0,0,54,0,2,0,2,0.047244094488188976,,-0.71000000000001
0.615,0.0,128,28.150000000000183,0,0,54,0,2,0,2,0.0390625,,-0.41750000000000953
0.6175,0.0,129,28.300000000000185,0,0,54,0,2,0,2,0.04263565891472868,,-0.7250000000000105
0.625,0.0,130,28.450000000000188,0,0,54,0,2,0,2,0.038461538461538464,,-0.5325000000000097
0.625,0.0,131,28.60000000000019,0,0,55,0,2,0,2,0.04580152671755725,,-0.9400000000000095
0.625,0.0,132,28.750000000000192,0,0,56,0,2,0,2,0.05303030303030303,,-1.0475000000000103
0.625,0.0,133,28.900000000000194,0,0,57,0,2,0,2,0.06015037593984962,,-1.1550000000000102
0.625,0.0,134,29.150000000000198,0,0,58,0,2,0,2,0.06716417910447761,,-1.267500000000011
0.625,0.0,135,29.4000000000002,0,0,59,0,2,0,2,0.07407407407407407,,-1.3800000000000108
0.625,0.0,136,29.650000000000205,0,0,60,0,2,0,2,0.08088235294117647,,-1.4925000000000106
0.625,0.0,137,29.800000000000207,0,0,61,0,2,0,2,0.08759124087591241,,-1.6000000000000114
0.6275,0.0,138,30.05000000000021,0,0,62,0,2,0,2,0.09057971014492754,,-1.6125000000000107
0.6325,0.0,139,30.300000000000214,0,0,63,0,2,0,2,0.08992805755395683,,-1.6250000000000109
0.6325,0.0,140,30.450000000000216,0,0,64,0,2,0,2,0.09642857142857143,,-1.932500000000011
0.635,0.0,141,30.70000000000022,0,0,65,0,2,0,2,0.09929078014184398,,-1.9450000000000112
0.64,0.0,142,30.950000000000223,0,0,67,0,2,0,2,0.09859154929577464,,-2.0575000000000108
0.645,0.0,143,31.200000000000227,0,0,69,0,2,0,2,0.0979020979020979,,-2.270000000000011
0.6475,0.0,144,31.45000000000023,0,0,71,0,2,0,2,0.10069444444444445,,-2.582500000000012
0.6625,0.0,145,31.700000000000234,0,0,73,0,2,0,2,0.08620689655172414,,-2.2950000000000124
0.6675,0.0,146,31.850000000000236,0,0,75,0,2,0,2,0.08561643835616438,,-2.9025000000000114
0.6775,0.0,147,32.000000000000234,0,0,77,0,2,0,2,0.0782312925170068,,-2.9100000000000117
0.685,0.0,148,32.15000000000023,0,0,79,0,2,0,2,0.07432432432432433,,-3.217500000000012
0.695,0.0,149,32.30000000000023,0,0,81,0,2,0,2,0.06711409395973154,,-3.325000000000011
0.705,0.0,150,32.45000000000023,0,0,83,0,2,0,2,0.06,,-3.5325000000000113
0.7175,0.0,151,32.60000000000023,0,0,85,0,2,0,2,0.04966887417218543,,-3.6400000000000112
0.7225,0.0,152,32.75000000000023,0,0,87,0,2,0,2,0.049342105263157895,,-4.147500000000012
0.725,0.0,153,32.900000000000226,0,0,89,0,2,0,2,0.05228758169934641,,-4.455000000000012
0.7325,0.0,154,33.050000000000225,0,0,91,0,2,0,2,0.048701298701298704,,-4.462500000000011
0.735,0.0,155,33.20000000000022,0,0,93,0,2,0,2,0.05161290322580645,,-4.870000000000012
0.7375,0.0,156,33.35000000000022,0,0,95,0,2,0,2,0.05448717948717949,,-5.077500000000011
0.745,0.0,157,33.50000000000022,0,0,97,0,2,0,2,0.050955414012738856,,-5.085000000000012
0.7475,0.0,158,33.65000000000022,0,0,99,0,2,0,2,0.05379746835443038,,-5.492500000000011
0.75,0.0,159,33.80000000000022,0,0,99,0,2,0,2,0.05660377358490566,,-5.5000000000000115
0.755,0.0,160,33.950000000000216,0,0,101,0,2,0,2,0.05625,,-5.607500000000012
0.76,0.0,161,34.100000000000215,0,0,101,0,2,0,2,0.055900621118012424,,-5.615000000000012
0.7625,0.0,162,34.25000000000021,0,0,103,0,2,0,2,0.05864197530864197,,-5.922500000000012
0.7625,0.0,163,34.40000000000021,0,0,105,0,2,0,2,0.06441717791411043,,-6.23000000000001
0.7625,0.0,164,34.55000000000021,0,0,107,0,2,0,2,0.0701219512195122,,-6.4375000000000115
0.7625,0.3333333333333333,165,34.85000000000021,0,0,109,0,2,1,2,0.07575757575757576,,18.347499999999986
0.765,0.3333333333333333,166,35.250000000000206,0,0,111,0,2,1,2,0.0783132530120482,,-6.7725000000000115
0.765,0.3333333333333333,167,35.650000000000205,0,0,113,0,2,1,2,0.08383233532934131,,-7.092500000000011
0.77,0.3333333333333333,168,36.0500000000002,0,0,115,0,2,1,2,0.08333333333333333,,-7.11250000000001
0.77,0.3333333333333333,169,36.4500000000002,0,0,117,0,2,1,2,0.08875739644970414,,-7.532500000000011
0.775,0.3333333333333333,170,36.7500000000002,0,0,119,0,2,1,2,0.08823529411764706,,-7.54750000000001
0.775,0.3333333333333333,171,37.050000000000196,0,0,121,0,2,1,2,0.0935672514619883,,-7.962500000000011
0.78,0.3333333333333333,172,37.35000000000019,0,0,123,0,3,1,3,0.09302325581395349,,-4.977500000000011
0.78,0.3333333333333333,173,37.65000000000019,0,0,125,0,3,1,3,0.09826589595375723,,-5.392500000000009
0.78,0.3333333333333333,174,37.95000000000019,0,0,127,0,3,1,3,0.10344827586206896,,-5.607500000000011
0.785,0.3333333333333333,175,38.250000000000185,0,0,129,0,3,1,3,0.10285714285714286,,-5.62250000000001
0.785,0.3333333333333333,176,38.55000000000018,0,0,131,0,3,1,3,0.10795454545454546,,-6.03750000000001
0.785,0.3333333333333333,177,38.85000000000018,0,0,133,0,3,1,3,0.11299435028248588,,-6.252500000000009
0.785,0.3333333333333333,178,39.150000000000176,0,0,135,0,3,1,3,0.11797752808988764,,-6.467500000000008
0.785,0.3333333333333333,179,39.45000000000017,0,0,137,0,3,1,3,0.12290502793296089,,-6.68250000000001
0.785,0.3333333333333333,180,39.75000000000017,0,0,139,0,3,1,3,0.12777777777777777,,-6.897500000000009
0.7875,0.3333333333333333,181,40.05000000000017,0,0,141,0,3,1,3,0.1298342541436464,,-7.01250000000001
0.79,0.3333333333333333,182,40.350000000000165,0,0,141,0,3,1,3,0.13186813186813187,,-7.0275000000000105
0.79,0.3333333333333333,183,40.65000000000016,0,0,141,0,3,1,3,0.1366120218579235,,-7.142500000000009
0.79,0.3333333333333333,184,40.95000000000016,0,0,141,0,3,1,3,0.14130434782608695,,-7.1575000000000095
0.79,0.3333333333333333,185,41.250000000000156,0,0,141,0,3,1,3,0.14594594594594595,,-7.172500000000009
0.79,0.3333333333333333,186,41.55000000000015,0,0,141,0,3,1,3,0.15053763440860216,,-7.187500000000009
0.79,0.3333333333333333,187,41.85000000000015,0,0,141,0,3,1,3,0.15508021390374332,,-7.2025000000000095
0.79,0.3333333333333333,188,42.15000000000015,0,0,141,0,3,1,3,0.1595744680851064,,-7.217500000000008
0.79,0.3333333333333333,189,42.450000000000145,0,0,141,0,3,1,3,0.164021164021164,,-7.232500000000009
0.79,0.3333333333333333,190,42.75000000000014,0,0,141,0,3,1,3,0.16842105263157894,,-7.2475000000000085
0.79,0.3333333333333333,191,43.05000000000014,0,0,141,0,3,1,3,0.17277486910994763,,-7.262500000000008
0.79,0.3333333333333333,192,43.350000000000136,0,0,141,0,3,1,3,0.17708333333333334,,-7.277500000000009
0.79,0.3333333333333333,193,43.650000000000134,0,0,141,0,3,1,3,0.18134715025906736,,-7.2925000000000075
0.79,0.3333333333333333,194,43.95000000000013,0,0,141,0,3,1,3,0.18556701030927836,,-7.307500000000008
0.79,0.3333333333333333,195,44.25000000000013,0,0,141,0,3,1,3,0.18974358974358974,,-7.322500000000008
0.79,0.3333333333333333,196,44.550000000000125,0,0,141,0,3,1,3,0.19387755102040816,,-7.3375000000000075
0.79,0.3333333333333333,197,44.85000000000012,0,0,141,0,3,1,3,0.19796954314720813,,-7.352500000000008
0.79,0.3333333333333333,198,45.15000000000012,0,0,141,0,3,1,3,0.20202020202020202,,-7.367500000000007
0.79,0.3333333333333333,199,45.45000000000012,0,0,141,0,3,1,3,0.20603015075376885,,-7.382500000000007
0.79,0.3333333333333333,200,45.750000000000114,0,0,141,0,3,1,3,0.21,,-7.397500000000007
0.79,0.3333333333333333,201,46.05000000000011,0,0,141,0,3,1,3,0.21393034825870647,,-7.412500000000007
0.79,0.3333333333333333,202,46.35000000000011,0,0,141,0,3,1,3,0.21782178217821782,,-7.427500000000007
0.7925,0.3333333333333333,203,46.650000000000105,0,0,141,0,3,1,3,0.21921182266009853,,-7.3425000000000065
0.8,0.3333333333333333,204,46.9500000000001,0,0,141,0,3,1,3,0.21568627450980393,,-7.157500000000006
0.805,0.3333333333333333,205,47.2500000000001,0,0,141,0,3,1,3,0.2146341463414634,,-7.272500000000007
0.8175,0.3333333333333333,206,47.5500000000001,0,0,141,0,3,1,3,0.20631067961165048,,-6.987500000000006
0.825,0.3333333333333333,207,47.850000000000094,0,0,141,0,3,1,3,0.2028985507246377,,-7.202500000000006
0.83,0.3333333333333333,208,48.15000000000009,0,0,141,0,3,1,3,0.20192307692307693,,-7.317500000000006
0.84,0.3333333333333333,209,48.45000000000009,0,0,141,0,3,1,3,0.19617224880382775,,-7.132500000000006
0.8475,0.3333333333333333,210,48.750000000000085,0,0,141,0,3,1,3,0.19285714285714287,,-7.247500000000005
0.8575,0.3333333333333333,211,49.05000000000008,0,0,141,0,3,1,3,0.1872037914691943,,-7.162500000000005
0.8625,0.3333333333333333,212,49.35000000000008,0,0,141,0,3,1,3,0.18632075471698112,,-7.377500000000007
0.8725,0.3333333333333333,213,49.65000000000008,0,0,141,0,3,1,3,0.1807511737089202,,-7.192500000000004
0.8825,0.3333333333333333,214,49.950000000000074,0,0,141,0,3,1,3,0.17523364485981308,,-7.207500000000005
0.8925,0.3333333333333333,215,50.25000000000007,0,0,141,0,3,1,3,0.1697674418604651,,-7.222500000000005
0.8975,0.3333333333333333,216,50.55000000000007,0,0,141,0,3,1,3,0.16898148148148148,,-7.437500000000005
0.9025,0.3333333333333333,217,50.850000000000065,0,0,141,0,3,1,3,0.16820276497695852,,-7.452500000000006
0.905,0.3333333333333333,218,51.15000000000006,0,0,141,0,3,1,3,0.16972477064220184,,-7.567500000000004
0.9125,0.3333333333333333,219,51.45000000000006,0,0,141,0,3,1,3,0.16666666666666666,,-7.382500000000004
0.9125,0.3333333333333333,220,51.75000000000006,0,0,141,0,3,1,3,0.17045454545454544,,-7.697500000000004
0.9175,0.3333333333333333,221,52.050000000000054,0,0,141,0,3,1,3,0.16968325791855204,,-7.512500000000005
0.9225,0.3333333333333333,222,52.45000000000005,0,0,141,0,3,1,3,0.16891891891891891,,-7.532500000000004
0.9325,0.3333333333333333,223,52.75000000000005,0,0,141,0,3,1,3,0.16367713004484305,,-7.347500000000004
0.935,0.3333333333333333,224,53.05000000000005,0,0,141,0,3,1,3,0.16517857142857142,,-7.662500000000004
0.935,0.3333333333333333,225,53.350000000000044,0,0,141,0,3,1,3,0.1688888888888889,,-7.777500000000003
0.9375,0.3333333333333333,226,53.65000000000004,0,0,141,0,3,1,3,0.17035398230088494,,-7.692500000000004
0.9375,0.3333333333333333,227,53.95000000000004,0,0,141,0,3,1,3,0.17400881057268722,,-7.807500000000003
0.9375,0.3333333333333333,228,54.250000000000036,0,0,141,0,3,1,3,0.17763157894736842,,-7.822500000000003
0.9375,0.3333333333333333,229,54.55000000000003,0,0,141,0,3,1,3,0.1812227074235808,,-7.837500000000003
0.9375,0.3333333333333333,230,54.85000000000003,0,0,141,0,3,1,3,0.18478260869565216,,-7.852500000000003
0.9375,0.3333333333333333,231,55.15000000000003,0,0,141,0,3,1,3,0.18831168831168832,,-7.867500000000003
0.9375,0.3333333333333333,232,55.450000000000024,0,0,141,0,3,1,3,0.19181034482758622,,-7.882500000000002
0.9375,0.3333333333333333,233,55.75000000000002,0,0,141,0,3,1,3,0.19527896995708155,,-7.897500000000003
0.9375,0.3333333333333333,234,56.05000000000002,0,0,141,0,3,1,3,0.1987179487179487,,-7.912500000000002
0.9375,0.3333333333333333,235,56.350000000000016,0,0,141,0,3,1,3,0.20212765957446807,,-7.927500000000002
0.9375,0.3333333333333333,236,56.65000000000001,0,0,141,0,3,1,3,0.2055084745762712,,-7.942500000000003
0.9375,0.3333333333333333,237,56.95000000000001,0,0,141,0,3,1,3,0.2088607594936709,,-7.957500000000001
0.9375,0.3333333333333333,238,57.25000000000001,0,0,141,0,3,1,3,0.21218487394957983,,-7.972500000000002
0.9375,0.3333333333333333,239,57.550000000000004,0,0,141,0,3,1,3,0.21548117154811716,,-7.987500000000002
0.9375,0.3333333333333333,240,57.85,0,0,141,0,3,1,3,0.21875,,-8.002500000000001
0.9375,0.3333333333333333,241,58.15,0,0,141,0,3,1,3,0.22199170124481327,,-8.017500000000002
0.9375,0.3333333333333333,242,58.449999999999996,0,0,143,0,3,1,3,0.22520661157024793,,-8.2325
0.9375,0.3333333333333333,243,58.849999999999994,0,0,145,0,3,1,3,0.22839506172839505,,-8.452499999999999
0.9375,0.3333333333333333,244,59.24999999999999,0,0,147,0,3,1,3,0.23155737704918034,,-8.672500000000001
0.9375,0.3333333333333333,245,59.64999999999999,0,0,149,0,3,1,3,0.23469387755102042,,-8.8925
0.9375,0.3333333333333333,246,60.04999999999999,0,0,151,0,3,1,3,0.23780487804878048,,-9.1125
0.9375,0.3333333333333333,247,60.44999999999999,0,0,153,0,3,1,3,0.2408906882591093,,-9.3325
0.9375,0.3333333333333333,248,60.84999999999999,0,0,155,0,3,1,3,0.2439516129032258,,-9.5525
0.9375,0.3333333333333333,249,61.149999999999984,0,0,157,0,3,1,3,0.2469879518072289,,-9.7675
0.9375,0.3333333333333333,250,61.44999999999998,0,0,157,0,3,1,3,0.25,,-9.7825
0.9375,0.3333333333333333,251,61.74999999999998,0,0,157,0,3,1,3,0.25298804780876494,,-9.7975
0.9375,0.3333333333333333,252,62.049999999999976,0,0,157,0,3,1,3,0.25595238095238093,,-9.8125
0.9375,0.3333333333333333,253,62.34999999999997,0,0,159,0,3,1,3,0.25889328063241107,,-10.027499999999998
0.9375,0.3333333333333333,254,62.64999999999997,0,0,161,0,3,1,3,0.2618110236220472,,-10.2425
0.9375,0.3333333333333333,255,62.94999999999997,0,0,163,0,3,1,3,0.2647058823529412,,-10.4575
0.9375,0.3333333333333333,256,63.349999999999966,0,0,165,0,3,1,3,0.267578125,,-10.677499999999998
0.9375,0.3333333333333333,257,63.749999999999964,0,0,167,0,3,1,3,0.2704280155642023,,-10.897499999999997
0.9375,0.3333333333333333,258,64.04999999999995,0,0,169,0,3,1,3,0.27325581395348836,,-11.112499999999999
0.9375,0.3333333333333333,259,64.44999999999995,0,0,171,0,3,1,3,0.27606177606177607,,-11.332499999999998
0.9375,0.3333333333333333,260,64.84999999999994,0,0,173,0,3,1,3,0.27884615384615385,,-11.552499999999997
0.9375,0.3333333333333333,261,65.24999999999993,0,0,175,0,3,1,3,0.28160919540229884,,-11.772499999999996
0.9375,0.3333333333333333,262,65.64999999999992,0,0,177,0,3,1,3,0.28435114503816794,,-11.992499999999994
0.94,0.3333333333333333,263,65.94999999999992,0,0,179,0,3,1,3,0.28517110266159695,,-12.107499999999998
0.9425,0.3333333333333333,264,66.34999999999991,0,0,181,0,3,1,3,0.2859848484848485,,-12.327499999999997
0.945,0.3333333333333333,265,66.7499999999999,0,0,183,0,3,1,3,0.28679245283018867,,-12.547499999999996
0.945,0.3333333333333333,266,67.14999999999989,0,0,185,0,3,1,3,0.2894736842105263,,-12.867499999999994
0.9525,0.3333333333333333,267,67.44999999999989,0,0,187,0,3,1,3,0.28651685393258425,,-12.782499999999994
0.955,0.3333333333333333,268,67.74999999999989,0,0,189,0,3,1,3,0.2873134328358209,,-13.197499999999996
0.9625,0.3333333333333333,269,68.04999999999988,0,0,191,0,3,1,3,0.2843866171003718,,-13.212499999999995
