agent_id,uav_type,step,x,y
fixedwing_0,fixedwing,97,1601.6265046104922,1748.932749789748
fixedwing_0,fixedwing,98,1592.5460072319042,1777.525486058903
fixedwing_0,fixedwing,99,1583.4655098533162,1806.118222328058
fixedwing_0,fixedwing,100,1574.3850124747282,1834.710958597213
fixedwing_0,fixedwing,101,1565.3045150961402,1863.303694866368
fixedwing_0,fixedwing,102,1556.2240177175522,1891.896431135523
fixedwing_0,fixedwing,103,1547.1435203389642,1920.489167404678
fixedwing_0,fixedwing,104,1538.0630229603762,1949.081903673833
fixedwing_0,fixedwing,105,1517.7494849755155,1971.1581391893737
fixedwing_0,fixedwing,106,1490.0093470382153,1982.5811312325977
fixedwing_0,fixedwing,107,1460.0406789709841,1981.2103889971204
fixedwing_0,fixedwing,108,1433.459142435388,1967.30276822983
fixedwing_0,fixedwing,109,1415.2457033953992,1943.4643404642115
fixedwing_0,fixedwing,110,1397.0322643554105,1919.625912698593
fixedwing_0,fixedwing,111,1378.8188253154217,1895.7874849329746
fixedwing_0,fixedwing,112,1360.605386275433,1871.9490571673562
fixedwing_0,fixedwing,113,1342.3919472354441,1848.1106294017377
fixedwing_0,fixedwing,114,1324.1785081954554,1824.2722016361192
fixedwing_0,fixedwing,115,1305.9650691554666,1800.4337738705008
fixedwing_0,fixedwing,116,1287.7516301154778,1776.5953461048823
fixedwing_0,fixedwing,117,1269.538191075489,1752.7569183392638
fixedwing_0,fixedwing,118,1251.3247520355003,1728.9184905736454
fixedwing_0,fixedwing,119,1235.725308612727,1703.2931639435378
fixedwing_0,fixedwing,120,1220.1258651899539,1677.6678373134303
fixedwing_0,fixedwing,121,1208.23571915996,1650.1246997400633
fixedwing_0,fixedwing,122,1196.345573129966,1622.5815621666964
fixedwing_0,fixedwing,123,1184.455427099972,1595.0384245933294
fixedwing_0,fixedwing,124,1172.565281069978,1567.4952870199625
fixedwing_0,fixedwing,125,1160.675135039984,1539.9521494465955
fixedwing_0,fixedwing,126,1148.78498900999,1512.4090118732286
fixedwing_0,fixedwing,127,1136.8948429799962,1484.8658742998616
fixedwing_0,fixedwing,128,1125.0046969500022,1457.3227367264947
fixedwing_0,fixedwing,129,1113.1145509200082,1429.7795991531277
fixedwing_0,fixedwing,130,1101.2244048900143,1402.2364615797608
fixedwing_0,fixedwing,131,1089.3342588600203,1374.6933240063938
fixedwing_0,fixedwing,132,1077.4441128300264,1347.1501864330269
fixedwing_0,fixedwing,133,1065.5539668000324,1319.60704885966
fixedwing_0,fixedwing,134,1053.6638207700385,1292.063911286293
fixedwing_0,fixedwing,135,1041.7736747400445,1264.520773712926
fixedwing_0,fixedwing,136,1029.8835287100505,1236.977636139559
fixedwing_0,fixedwing,137,1017.9933826800565,1209.4344985661921
fixedwing_0,fixedwing,138,1006.1032366500624,1181.8913609928252
fixedwing_0,fixedwing,139,994.2130906200683,1154.3482234194582
fixedwing_0,fixedwing,140,982.3229445900743,1126.8050858460913
fixedwing_0,fixedwing,141,970.4327985600802,1099.2619482727243
fixedwing_0,fixedwing,142,958.5426525300861,1071.7188106993574
fixedwing_0,fixedwing,143,946.652506500092,1044.1756731259904
fixedwing_0,fixedwing,144,934.762360470098,1016.6325355526235
fixedwing_0,fixedwing,145,936.1606762346897,986.6651413879235
fixedwing_0,fixedwing,146,937.5589919992815,956.6977472232236
fixedwing_0,fixedwing,147,938.9573077638732,926.7303530585236
fixedwing_0,fixedwing,148,940.355623528465,896.7629588938237
fixedwing_0,fixedwing,149,953.2829889289974,869.6911428520226
fixedwing_0,fixedwing,150,966.2103543295298,842.6193268102215
fixedwing_0,fixedwing,151,979.1377197300621,815.5475107684205
fixedwing_0,fixedwing,152,992.0650851305945,788.4756947266194
fixedwing_0,fixedwing,153,1004.9924505311269,761.4038786848183
fixedwing_0,fixedwing,154,1017.9198159316593,734.3320626430173
fixedwing_0,fixedwing,155,1030.8471813321917,707.2602466012162
fixedwing_0,fixedwing,156,1043.774546732724,680.1884305594151
fixedwing_0,fixedwing,157,1056.7019121332564,653.116614517614
fixedwing_0,fixedwing,158,1069.6292775337888,626.044798475813
fixedwing_0,fixedwing,159,1082.5566429343212,598.9729824340119
fixedwing_0,fixedwing,160,1095.4840083348536,571.9011663922108
fixedwing_0,fixedwing,161,1108.411373735386,544.8293503504098
fixedwing_0,fixedwing,162,1121.3387391359183,517.7575343086087
fixedwing_0,fixedwing,163,1134.2661045364507,490.6857182668076
fixedwing_0,fixedwing,164,1155.14626085615,469.14461634362556
fixedwing_0,fixedwing,165,1176.0264171758495,447.6035144204435
fixedwing_0,fixedwing,166,1196.9065734955489,426.06241249726145
fixedwing_0,fixedwing,167,1217.7867298152482,404.5213105740794
fixedwing_0,fixedwing,168,1238.6668861349476,382.98020865089734
fixedwing_0,fixedwing,169,1259.547042454647,361.4391067277153
fixedwing_0,fixedwing,170,1280.4271987743464,339.89800480453323
fixedwing_0,fixedwing,171,1301.3073550940458,318.3569028813512
fixedwing_0,fixedwing,172,1322.1875114137451,296.8158009581691
fixedwing_0,fixedwing,173,1343.0676677334445,275.27469903498707
fixedwing_0,fixedwing,174,1363.947824053144,253.733597111805
fixedwing_0,fixedwing,175,1384.8279803728433,232.19249518862296
fixedwing_0,fixedwing,176,1405.7081366925427,210.6513932654409
fixedwing_0,fixedwing,177,1432.3706432302108,196.8996390090269
fixedwing_0,fixedwing,178,1459.033149767879,183.14788475261292
fixedwing_0,fixedwing,179,1485.6956563055471,169.39613049619894
fixedwing_0,fixedwing,180,1512.3581628432153,155.64437623978495
fixedwing_0,fixedwing,181,1539.0206693808834,141.89262198337096
fixedwing_0,fixedwing,182,1565.6831759185516,128.14086772695697
fixedwing_0,fixedwing,183,1592.3456824562197,114.38911347054298
fixedwing_0,fixedwing,184,1619.0081889938879,100.63735921412899
fixedwing_0,fixedwing,185,1645.670695531556,86.885604957715
fixedwing_0,fixedwing,186,1675.2427203525037,81.8363131272451
fixedwing_0,fixedwing,187,1704.8147451734515,76.78702129677521
fixedwing_0,fixedwing,188,1734.3867699943992,71.73772946630531
fixedwing_0,fixedwing,189,1763.958794815347,66.68843763583541
fixedwing_0,fixedwing,190,1793.5308196362946,61.639145805365516
fixedwing_0,fixedwing,191,1823.1028444572423,56.58985397489562
fixedwing_0,fixedwing,192,1852.67486927819,51.54056214442572
fixedwing_0,fixedwing,193,1877.3423027154413,34.46667191346856
fixedwing_0,fixedwing,194,1892.4828519152718,8.567564401287527
fixedwing_0,fixedwing,195,1895.2594137576564,-21.30367099893345
fixedwing_0,fixedwing,196,1885.1517037957096,-28.245958991069184
fixedwing_0,fixedwing,197,1864.0537494580847,-21.327829771626792
fixedwing_0,fixedwing,198,1835.918978806565,-10.413197414165726
fixedwing_0,fixedwing,199,1806.0194096882651,2.452705962810178
fixedwing_0,fixedwing,200,1779.9577556978732,17.311716403788083
fixedwing_0,fixedwing,201,1762.6175649070792,41.79268418161223
fixedwing_0,fixedwing,202,1745.2773741162853,66.27365195943638
fixedwing_0,fixedwing,203,1727.9371833254913,90.75461973726053
fixedwing_0,fixedwing,204,1710.5969925346974,115.23558751508467
fixedwing_0,fixedwing,205,1693.2568017439035,139.71655529290882
fixedwing_0,fixedwing,206,1675.9166109531095,164.19752307073296
fixedwing_0,fixedwing,207,1658.5764201623156,188.6784908485571
fixedwing_0,fixedwing,208,1631.7190626112542,202.0457024266853
fixedwing_0,fixedwing,209,1604.861705060193,215.4129140048135
fixedwing_0,fixedwing,210,1578.0043475091315,228.7801255829417
fixedwing_0,fixedwing,211,1551.1469899580702,242.1473371610699
fixedwing_0,fixedwing,212,1524.2896324070089,255.51454873919812
fixedwing_0,fixedwing,213,1494.289658941163,255.47464825615262
fixedwing_0,fixedwing,214,1464.2896854753171,255.43474777310712
fixedwing_0,fixedwing,215,1434.2897120094713,255.39484729006162
fixedwing_0,fixedwing,216,1404.2897385436254,255.35494680701612
fixedwing_0,fixedwing,217,1374.2897650777795,255.31504632397062
fixedwing_0,fixedwing,218,1344.2897916119337,255.27514584092512
fixedwing_0,fixedwing,219,1314.2898181460878,255.23524535787962
fixedwing_0,fixedwing,220,1284.289844680242,255.19534487483412
fixedwing_0,fixedwing,221,1254.289871214396,255.15544439178862
fixedwing_0,fixedwing,222,1224.2898977485502,255.11554390874312
fixedwing_0,fixedwing,223,1194.2899242827043,255.07564342569762
fixedwing_0,fixedwing,224,1164.2899508168584,255.03574294265212
fixedwing_0,fixedwing,225,1134.2899773510126,254.99584245960662
fixedwing_0,fixedwing,226,1104.2900038851667,254.95594197656112
fixedwing_0,fixedwing,227,1074.2900304193208,254.91604149351562
fixedwing_0,fixedwing,228,1044.290056953475,254.87614101047012
fixedwing_0,fixedwing,229,1014.2900834876291,254.83624052742462
fixedwing_0,fixedwing,230,984.2901100217832,254.79634004437912
fixedwing_0,fixedwing,231,954.2901365559374,254.75643956133362
fixedwing_0,fixedwing,232,924.2901630900915,254.71653907828812
fixedwing_0,fixedwing,233,894.2901896242456,254.67663859524262
fixedwing_0,fixedwing,234,864.2902161583997,254.63673811219712
fixedwing_0,fixedwing,235,834.2902426925539,254.59683762915162
fixedwing_0,fixedwing,236,804.290269226708,254.55693714610612
fixedwing_0,fixedwing,237,774.2902957608621,254.51703666306062
fixedwing_0,fixedwing,238,747.6219841750255,240.77654332545683
fixedwing_0,fixedwing,239,720.953672589189,227.03604998785303
fixedwing_0,fixedwing,240,694.2853610033524,213.29555665024924
fixedwing_0,fixedwing,241,667.6170494175158,199.55506331264544
fixedwing_0,fixedwing,242,640.9487378316792,185.81456997504165
fixedwing_0,fixedwing,243,614.2804262458426,172.07407663743786
fixedwing_0,fixedwing,244,587.612114660006,158.33358329983406
fixedwing_0,fixedwing,245,560.9438030741694,144.59308996223027
fixedwing_0,fixedwing,246,534.2754914883328,130.85259662462647
fixedwing_0,fixedwing,247,507.6071799024962,117.11210328702268
fixedwing_0,fixedwing,248,480.93886831665964,103.37160994941888
fixedwing_0,fixedwing,249,454.27055673082305,89.63111661181509
fixedwing_0,fixedwing,250,427.60224514498645,75.8906232742113
fixedwing_0,fixedwing,251,400.93393355914986,62.1501299366075
fixedwing_0,fixedwing,252,370.9572516919887,60.96752931297758
fixedwing_0,fixedwing,253,340.9805698248275,59.784928689347666
fixedwing_0,fixedwing,254,311.00388795766634,58.60232806571775
fixedwing_0,fixedwing,255,281.02720609050516,57.41972744208783
fixedwing_0,fixedwing,256,251.05052422334398,56.23712681845792
fixedwing_0,fixedwing,257,221.0738423561828,55.054526194828
fixedwing_0,fixedwing,258,191.09716048902163,53.871925571198084
fixedwing_0,fixedwing,259,161.12047862186046,52.68932494756817
fixedwing_0,fixedwing,260,131.14379675469928,51.50672432393825
fixedwing_0,fixedwing,261,101.1671148875381,50.324123700308334
fixedwing_0,fixedwing,262,73.49922606191764,61.92101672961175
fixedwing_0,fixedwing,263,53.32466174203054,84.12432626901912
fixedwing_0,fixedwing,264,44.42382108128014,112.77349790681578
fixedwing_0,fixedwing,265,48.46458299714619,142.5001230623777
fixedwing_0,fixedwing,266,52.50534491301224,172.22674821793962
fixedwing_0,fixedwing,267,56.54610682887829,201.95337337350153
fixedwing_0,fixedwing,268,60.586868744744336,231.67999852906345
fixedwing_0,fixedwing,269,64.62763066061038,261.4066236846254
fixedwing_0,fixedwing,270,68.66839257647644,291.1332488401873
fixedwing_0,fixedwing,271,72.70915449234249,320.85987399574924
fixedwing_0,fixedwing,272,76.74991640820855,350.58649915131116
fixedwing_0,fixedwing,273,80.7906783240746,380.3131243068731
fixedwing_0,fixedwing,274,84.83144023994066,410.039749462435
fixedwing_0,fixedwing,275,88.87220215580672,439.7663746179969
fixedwing_0,fixedwing,276,92.91296407167277,469.49299977355884
fixedwing_0,fixedwing,277,96.95372598753883,499.21962492912076
fixedwing_0,fixedwing,278,100.99448790340489,528.9462500846827
fixedwing_0,fixedwing,279,105.03524981927094,558.6728752402446
fixedwing_0,fixedwing,280,109.076011735137,588.3995003958065
fixedwing_0,fixedwing,281,113.11677365100306,618.1261255513684
fixedwing_0,fixedwing,282,117.15753556686911,647.8527507069304
fixedwing_0,fixedwing,283,121.19829748273517,677.5793758624923
fixedwing_0,fixedwing,284,125.23905939860123,707.3060010180542
fixedwing_0,fixedwing,285,129.27982131446728,737.0326261736161
fixedwing_0,fixedwing,286,133.32058323033334,766.759251329178
fixedwing_0,fixedwing,287,137.3613451461994,796.48587648474
fixedwing_0,fixedwing,288,141.40210706206545,826.2125016403019
fixedwing_0,fixedwing,289,145.4428689779315,855.9391267958638
fixedwing_0,fixedwing,290,149.48363089379757,885.6657519514257
fixedwing_0,fixedwing,291,153.52439280966362,915.3923771069876
fixedwing_0,fixedwing,292,157.56515472552968,945.1190022625495
fixedwing_0,fixedwing,293,161.60591664139574,974.8456274181115
fixedwing_0,fixedwing,294,165.6466785572618,1004.5722525736734
fixedwing_0,fixedwing,295,169.68744047312785,1034.2988777292353
fixedwing_0,fixedwing,296,173.7282023889939,1064.0255028847973
fixedwing_0,fixedwing,297,177.76896430485996,1093.7521280403594
fixedwing_0,fixedwing,298,181.80972622072602,1123.4787531959214
fixedwing_0,fixedwing,299,185.85048813659208,1153.2053783514834
fixedwing_0,fixedwing,300,189.89125005245813,1182.9320035070455
fixedwing_0,fixedwing,301,193.9320119683242,1212.6586286626075
fixedwing_0,fixedwing,302,197.97277388419025,1242.3852538181695
fixedwing_0,fixedwing,303,202.0135358000563,1272.1118789737316
fixedwing_0,fixedwing,304,206.05429771592236,1301.8385041292936
fixedwing_0,fixedwing,305,210.09505963178842,1331.5651292848556
fixedwing_0,fixedwing,306,214.13582154765447,1361.2917544404177
fixedwing_0,fixedwing,307,218.17658346352053,1391.0183795959797
fixedwing_0,fixedwing,308,222.2173453793866,1420.7450047515417
fixedwing_0,fixedwing,309,226.25810729525264,1450.4716299071038
fixedwing_0,fixedwing,310,230.2988692111187,1480.1982550626658
fixedwing_0,fixedwing,311,234.33963112698476,1509.9248802182278
fixedwing_0,fixedwing,312,238.3803930428508,1539.6515053737899
fixedwing_0,fixedwing,313,242.42115495871687,1569.378130529352
fixedwing_0,fixedwing,314,246.46191687458293,1599.104755684914
fixedwing_0,fixedwing,315,250.50267879044898,1628.831380840476
fixedwing_0,fixedwing,316,254.54344070631504,1658.558005996038
fixedwing_0,fixedwing,317,258.58420262218107,1688.2846311516
fixedwing_0,fixedwing,318,262.6249645380471,1718.011256307162
fixedwing_0,fixedwing,319,266.6657264539131,1747.737881462724
fixedwing_0,fixedwing,320,270.70648836977915,1777.4645066182861
fixedwing_0,fixedwing,321,274.7472502856452,1807.1911317738482
fixedwing_0,fixedwing,322,278.7880122015112,1836.9177569294102
fixedwing_0,fixedwing,323,282.82877411737724,1866.6443820849722
fixedwing_0,fixedwing,324,286.86953603324326,1896.3710072405343
fixedwing_0,fixedwing,325,290.9102979491093,1926.0976323960963
fixedwing_0,fixedwing,326,282.0094572883589,1954.7468040338929
fixedwing_0,fixedwing,327,261.83489296847176,1976.9501135733003
fixedwing_0,fixedwing,328,234.16700414285128,1988.5470066026037
fixedwing_0,fixedwing,329,204.1903222756901,1987.3644059789738
fixedwing_0,fixedwing,330,177.52201068985352,1973.62391264137
fixedwing_0,fixedwing,331,159.15929564228787,1949.900281045809
fixedwing_0,fixedwing,332,140.79658059472223,1926.1766494502479
fixedwing_0,fixedwing,333,122.4338655471566,1902.4530178546868
fixedwing_0,fixedwing,334,104.07115049959097,1878.7293862591257
fixedwing_0,fixedwing,335,85.70843545202534,1855.0057546635646
fixedwing_0,fixedwing,336,67.34572040445971,1831.2821230680036
fixedwing_0,fixedwing,337,40.67740881862312,1817.5416297303998
fixedwing_0,fixedwing,338,10.700726951461938,1816.3590291067699
fixedwing_0,fixedwing,339,-16.96716187415853,1827.9559221360732
fixedwing_0,fixedwing,340,-20.1745643198871,1850.1592316754807
fixedwing_0,fixedwing,341,-8.900840660750404,1878.8084033132773
fixedwing_0,fixedwing,342,4.0407619158660495,1908.5350284688393
fixedwing_0,fixedwing,343,20.265950556437517,1933.7688005526534
fixedwing_0,fixedwing,344,24.306712472303566,1963.4954257082154
fixedwing_0,fixedwing,345,15.405871811553162,1992.144597346012
fixedwing_0,fixedwing,346,-4.768692508333938,2014.3479068854194
fixedwing_0,fixedwing,347,-27.66788882562047,2011.5968930293034
fixedwing_0,fixedwing,348,-29.976681867161183,1998.81739937637
fixedwing_0,fixedwing,349,-26.668311585836587,1985.0769060387663
fixedwing_0,fixedwing,350,-18.362715047565633,1961.3532744432052
fixedwing_0,fixedwing,351,-26.668311585836587,1947.6127811056015
fixedwing_0,fixedwing,352,-29.976681867161183,1946.4301804819715
fixedwing_0,fixedwing,353,-27.66788882562047,1958.027073511275
fixedwing_0,fixedwing,354,-29.976681867161183,1956.844472887645
fixedwing_0,fixedwing,355,-26.668311585836587,1943.1039795500412
fixedwing_0,fixedwing,356,-29.976681867161183,1941.9213789264113
fixedwing_0,fixedwing,357,-27.66788882562047,1953.5182719557147
fixedwing_0,fixedwing,358,-29.976681867161183,1952.3356713320848
fixedwing_0,fixedwing,359,-26.668311585836587,1938.595177994481
fixedwing_0,fixedwing,360,-29.976681867161183,1937.412577370851
fixedwing_0,fixedwing,361,-27.66788882562047,1949.0094704001544
fixedwing_0,fixedwing,362,-29.976681867161183,1947.8268697765245
fixedwing_0,fixedwing,363,-27.66788882562047,1959.423762805828
fixedwing_0,fixedwing,364,-29.976681867161183,1958.241162182198
fixedwing_0,fixedwing,365,-26.668311585836587,1944.5006688445942
fixedwing_0,fixedwing,366,-29.976681867161183,1943.3180682209643
fixedwing_0,fixedwing,367,-27.66788882562047,1954.9149612502677
fixedwing_0,fixedwing,368,-29.976681867161183,1953.7323606266377
fixedwing_0,fixedwing,369,-26.668311585836587,1939.991867289034
fixedwing_0,fixedwing,370,-29.976681867161183,1938.809266665404
fixedwing_0,fixedwing,371,-27.66788882562047,1950.4061596947074
fixedwing_0,fixedwing,372,-29.976681867161183,1949.2235590710775
fixedwing_0,fixedwing,373,-27.66788882562047,1960.8204521003809
fixedwing_0,fixedwing,374,-29.976681867161183,1959.637851476751
fixedwing_0,fixedwing,375,-26.668311585836587,1945.8973581391472
fixedwing_0,fixedwing,376,-13.30607122024305,1919.0096570718968
fixedwing_0,fixedwing,377,-23.42262944901546,1900.2645129088312
fixedwing_0,fixedwing,378,-29.150151704790286,1893.1744737278595
fixedwing_0,fixedwing,379,-29.41538951768677,1899.0681024507062
fixedwing_0,fixedwing,380,-24.168641452401253,1916.8410248425155
fixedwing_0,fixedwing,381,-14.393066383129264,1943.1628720438582
fixedwing_0,fixedwing,382,-24.168641452401243,1960.9357944356675
fixedwing_0,fixedwing,383,-29.415389517686766,1966.8294231585141
fixedwing_0,fixedwing,384,-29.15015170479029,1959.7393839775425
fixedwing_0,fixedwing,385,-23.422629449015464,1940.994239814477
fixedwing_0,fixedwing,386,-29.15015170479029,1933.9042006335053
fixedwing_0,fixedwing,387,-29.415389517686766,1939.797829356352
fixedwing_0,fixedwing,388,-24.168641452401243,1957.5707517481612
fixedwing_0,fixedwing,389,-29.415389517686766,1963.4643804710079
fixedwing_0,fixedwing,390,-29.15015170479029,1956.3743412900362
fixedwing_0,fixedwing,391,-29.415389517686766,1962.2679700128829
fixedwing_0,fixedwing,392,-29.15015170479029,1955.1779308319112
fixedwing_0,fixedwing,393,-29.415389517686766,1961.0715595547579
fixedwing_0,fixedwing,394,-29.15015170479029,1953.9815203737862
fixedwing_0,fixedwing,395,-29.415389517686766,1959.8751490966329
fixedwing_0,fixedwing,396,-29.15015170479029,1952.7851099156612
fixedwing_0,fixedwing,397,-29.415389517686766,1958.6787386385079
fixedwing_0,fixedwing,398,-29.15015170479029,1951.5886994575362
fixedwing_0,fixedwing,399,-29.415389517686766,1957.4823281803829
fixedwing_0,fixedwing,400,-29.15015170479029,1950.3922889994112
fixedwing_0,fixedwing,401,-29.415389517686766,1956.2859177222579
fixedwing_0,fixedwing,402,-29.15015170479029,1949.1958785412862
fixedwing_0,fixedwing,403,-29.415389517686766,1955.0895072641329
fixedwing_0,fixedwing,404,-29.15015170479029,1947.9994680831612
fixedwing_0,fixedwing,405,-29.415389517686766,1953.8930968060079
fixedwing_0,fixedwing,406,-29.15015170479029,1946.8030576250362
fixedwing_0,fixedwing,407,-29.415389517686766,1952.6966863478829
fixedwing_0,fixedwing,408,-29.15015170479029,1945.6066471669112
fixedwing_0,fixedwing,409,-29.415389517686766,1951.5002758897579
fixedwing_0,fixedwing,410,-29.15015170479029,1944.4102367087862
fixedwing_0,fixedwing,411,-29.415389517686766,1950.3038654316329
fixedwing_0,fixedwing,412,-29.15015170479029,1943.2138262506612
fixedwing_0,fixedwing,413,-29.415389517686766,1949.1074549735079
fixedwing_0,fixedwing,414,-29.15015170479029,1942.0174157925362
fixedwing_0,fixedwing,415,-29.415389517686766,1947.9110445153829
fixedwing_0,fixedwing,416,-29.15015170479029,1940.8210053344112
fixedwing_0,fixedwing,417,-29.415389517686766,1946.7146340572579
fixedwing_0,fixedwing,418,-29.15015170479029,1939.6245948762862
fixedwing_0,fixedwing,419,-29.415389517686766,1945.5182235991329
fixedwing_0,fixedwing,420,-29.15015170479029,1938.4281844181612
fixedwing_0,fixedwing,421,-29.415389517686766,1944.3218131410079
fixedwing_0,fixedwing,422,-29.15015170479029,1937.2317739600362
fixedwing_0,fixedwing,423,-29.415389517686766,1943.1254026828829
fixedwing_0,fixedwing,424,-24.168641452401243,1960.8983250746921
