coverage_ratio,inspection_success_rate,mission_time,total_energy_consumption,collision_count,near_miss_count,communication_loss_count,invalid_action_count,detected_targets,inspected_targets,candidate_targets,redundant_coverage_proxy,termination_reason,reward
0.5225,0.25,288,108.29999999999794,0,0,210,0,6,2,7,0.032407407407407406,,0.4375000000000004
0.52375,0.25,289,108.84999999999793,0,0,211,0,6,2,7,0.03344867358708189,,0.14250000000000015
0.525,0.25,290,109.39999999999793,0,0,212,0,6,2,7,0.034482758620689655,,0.14250000000000015
0.52875,0.25,291,109.94999999999793,0,0,213,0,6,2,7,0.030927835051546393,,0.5425000000000002
0.530625,0.25,292,110.49999999999793,0,0,214,0,6,2,7,0.030821917808219176,,0.24250000000000016
0.5325,0.25,293,111.04999999999792,0,0,215,0,6,2,7,0.030716723549488054,,0.24250000000000016
0.534375,0.25,294,111.59999999999792,0,0,216,0,6,2,7,0.030612244897959183,,0.24250000000000016
0.5375,0.25,295,112.14999999999792,0,0,217,0,6,2,7,0.02824858757062147,,0.4425000000000001
0.53875,0.25,296,112.69999999999791,0,0,218,0,6,2,7,0.02927927927927928,,0.14250000000000015
0.54125,0.25,297,113.24999999999791,0,0,219,0,6,2,7,0.028058361391694726,,0.34250000000000014
0.543125,0.25,298,113.79999999999791,0,0,220,0,6,2,7,0.02796420581655481,,0.24250000000000016
0.545625,0.25,299,114.3499999999979,0,0,221,0,6,2,7,0.026755852842809364,,0.34250000000000014
0.546875,0.25,300,114.8999999999979,0,0,222,0,6,2,7,0.027777777777777776,,0.14250000000000015
0.5475,0.25,301,115.4499999999979,0,0,223,0,6,2,7,0.029900332225913623,,0.04250000000000014
0.549375,0.25,302,115.9999999999979,0,0,224,0,6,2,7,0.029801324503311258,,0.24250000000000016
0.549375,0.25,303,116.5499999999979,0,0,225,0,6,2,7,0.033003300330033,,-0.057499999999999864
0.549375,0.25,304,117.09999999999789,0,0,226,0,6,2,7,0.03618421052631579,,-0.057499999999999864
0.549375,0.25,305,117.74999999999788,0,0,227,0,6,2,7,0.03934426229508197,,-0.06249999999999958
0.55,0.25,306,118.29999999999788,0,0,228,0,6,2,7,0.04139433551198257,,0.04250000000000014
0.55,0.25,307,118.94999999999787,0,0,229,0,6,2,7,0.04451682953311618,,-0.06249999999999958
0.55125,0.25,308,119.59999999999786,0,0,230,0,6,2,7,0.045454545454545456,,0.13750000000000043
0.551875,0.25,309,120.24999999999785,0,0,231,0,6,2,7,0.04746494066882417,,0.037500000000000415
0.5525,0.25,310,120.89999999999785,0,0,232,0,6,2,8,0.04946236559139785,,0.037500000000000415
0.5525,0.25,311,121.44999999999784,0,0,233,0,6,2,8,0.05251875669882101,,-0.057499999999999864
0.5525,0.25,312,121.99999999999784,0,0,234,0,6,2,8,0.05555555555555555,,-0.057499999999999864
0.55375,0.25,313,122.54999999999784,0,0,235,0,6,2,8,0.05644302449414271,,0.14250000000000015
0.55375,0.25,314,123.09999999999783,0,0,236,0,6,2,8,0.059447983014861996,,-0.057499999999999864
0.55375,0.25,315,123.64999999999783,0,0,237,0,6,2,8,0.06243386243386243,,-0.057499999999999864
0.55375,0.25,316,124.19999999999783,0,0,238,0,6,2,8,0.06540084388185655,,-0.057499999999999864
0.55375,0.25,317,124.74999999999783,0,0,239,0,6,2,8,0.0683491062039958,,-0.057499999999999864
0.55375,0.25,318,125.29999999999782,0,0,240,0,6,2,8,0.07127882599580712,,-0.057499999999999864
0.55375,0.25,319,125.84999999999782,0,0,241,0,6,2,8,0.0741901776384535,,-0.057499999999999864
0.55375,0.25,320,126.39999999999782,0,0,242,0,6,2,8,0.07708333333333334,,-0.057499999999999864
0.55375,0.25,321,126.94999999999781,0,0,243,0,6,2,8,0.07995846313603323,,-0.057499999999999864
0.554375,0.25,322,127.49999999999781,0,0,244,0,6,2,8,0.08178053830227744,,0.04250000000000014
0.555,0.25,323,128.0499999999978,0,0,245,0,6,2,8,0.08359133126934984,,0.04250000000000085
0.556875,0.25,324,128.5999999999978,0,0,246,0,6,2,8,0.08333333333333333,,0.24249999999999944
0.5575,0.25,325,129.14999999999782,0,0,247,0,6,2,8,0.08512820512820513,,0.042499999999999434
0.558125,0.25,326,129.69999999999783,0,0,248,0,6,2,9,0.0869120654396728,,0.042499999999999434
0.56,0.25,327,130.24999999999784,0,0,249,0,6,2,9,0.08664627930682976,,0.24249999999999944
0.56125,0.25,328,130.79999999999785,0,0,250,0,6,2,9,0.08739837398373984,,0.14249999999999943
0.561875,0.25,329,131.34999999999786,0,0,251,0,6,2,9,0.08915906788247213,,0.042499999999999434
0.5625,0.25,330,131.89999999999787,0,0,252,0,6,2,9,0.09090909090909091,,0.042499999999999434
0.5625,0.25,331,132.44999999999789,0,0,253,0,6,2,9,0.09365558912386707,,-0.05750000000000057
0.563125,0.25,332,132.9999999999979,0,0,254,0,6,2,9,0.09538152610441768,,0.042499999999999434
0.563125,0.25,333,133.5499999999979,0,0,255,0,6,2,9,0.0980980980980981,,-0.05750000000000057
0.563125,0.25,334,134.09999999999792,0,0,256,0,6,2,9,0.10079840319361277,,-0.05750000000000057
0.563125,0.25,335,134.64999999999793,0,0,256,0,6,2,9,0.10348258706467661,,-0.03750000000000057
0.563125,0.25,336,135.19999999999794,0,0,256,0,6,2,9,0.10615079365079365,,-0.03750000000000057
0.563125,0.25,337,135.74999999999795,0,0,256,0,6,2,9,0.10880316518298715,,-0.03750000000000057
0.563125,0.25,338,136.29999999999797,0,0,256,0,6,2,9,0.11143984220907298,,-0.03750000000000057
0.563125,0.25,339,136.84999999999798,0,0,256,0,6,2,9,0.11406096361848574,,-0.03750000000000057
0.56375,0.25,340,137.399999999998,0,0,256,0,6,2,9,0.11568627450980393,,0.06249999999999944
0.564375,0.25,341,137.949999999998,0,0,256,0,6,2,9,0.11730205278592376,,0.06249999999999944
0.565,0.25,342,138.499999999998,0,0,256,0,6,2,9,0.1189083820662768,,0.06249999999999944
0.56625,0.25,343,139.04999999999802,0,0,256,0,6,2,10,0.119533527696793,,0.16249999999999942
0.566875,0.25,344,139.59999999999803,0,0,256,0,6,2,10,0.12112403100775193,,0.06249999999999944
0.566875,0.25,345,140.14999999999804,0,0,256,0,6,2,10,0.12367149758454106,,-0.03750000000000057
0.5675,0.25,346,140.69999999999806,0,0,256,0,6,2,10,0.1252408477842004,,0.06249999999999944
0.568125,0.25,347,141.24999999999807,0,0,256,0,6,2,10,0.12680115273775217,,0.06249999999999944
0.568125,0.25,348,141.79999999999808,0,0,256,0,6,2,10,0.12931034482758622,,-0.03750000000000057
0.56875,0.25,349,142.3499999999981,0,0,256,0,6,2,10,0.1308500477554919,,0.06249999999999944
0.56875,0.25,350,142.8999999999981,0,0,256,0,6,2,10,0.13333333333333333,,-0.03750000000000057
0.569375,0.25,351,143.4499999999981,0,0,256,0,6,2,10,0.13485280151946819,,0.06249999999999944
0.569375,0.25,352,143.99999999999812,0,0,256,0,6,2,10,0.13731060606060605,,-0.03750000000000057
0.569375,0.25,353,144.54999999999814,0,0,256,0,6,2,10,0.1397544853635505,,-0.03750000000000057
0.569375,0.25,354,145.09999999999815,0,0,256,0,6,2,10,0.14218455743879474,,-0.03750000000000057
0.569375,0.25,355,145.64999999999816,0,0,256,0,6,2,10,0.14460093896713616,,-0.03750000000000057
0.569375,0.25,356,146.19999999999817,0,0,256,0,6,2,10,0.14700374531835206,,-0.03750000000000057
0.57,0.25,357,146.74999999999818,0,0,256,0,6,2,10,0.1484593837535014,,0.06249999999999944
0.570625,0.25,358,147.2999999999982,0,0,256,0,6,2,10,0.14990689013035383,,0.06249999999999944
0.571875,0.25,359,147.8499999999982,0,0,256,0,6,2,10,0.15041782729805014,,0.16249999999999942
0.573125,0.25,360,148.39999999999822,0,0,256,0,6,2,10,0.15092592592592594,,0.16249999999999942
0.573125,0.25,361,148.94999999999823,0,0,256,0,6,2,10,0.15327793167128348,,-0.03750000000000057
0.57375,0.25,362,149.49999999999824,0,0,256,0,6,2,10,0.15469613259668508,,0.06249999999999944
0.574375,0.25,363,150.04999999999825,0,0,256,0,6,2,10,0.1561065197428834,,0.06249999999999944
0.574375,0.25,364,150.59999999999826,0,0,256,0,6,2,10,0.15842490842490842,,-0.03750000000000057
0.575625,0.25,365,151.14999999999827,0,0,256,0,6,2,10,0.1589041095890411,,0.16249999999999942
0.575625,0.25,366,151.69999999999828,0,0,256,0,6,2,10,0.16120218579234974,,-0.03750000000000057
0.576875,0.25,367,152.2499999999983,0,0,256,0,6,2,10,0.16167120799273388,,0.16249999999999942
0.578125,0.25,368,152.7999999999983,0,0,256,0,6,2,10,0.1621376811594203,,0.16249999999999942
0.578125,0.25,369,153.34999999999832,0,0,256,0,6,2,10,0.16440831074977416,,-0.03750000000000057
0.57875,0.25,370,153.89999999999833,0,0,256,0,6,2,10,0.16576576576576577,,0.06249999999999944
0.57875,0.25,371,154.44999999999834,0,0,256,0,6,2,10,0.16801437556154536,,-0.03750000000000057
0.57875,0.25,372,154.99999999999835,0,0,256,0,6,2,10,0.17025089605734767,,-0.03750000000000057
0.57875,0.25,373,155.54999999999836,0,0,256,0,6,2,10,0.17247542448614836,,-0.03750000000000057
0.57875,0.25,374,156.09999999999837,0,0,256,0,6,2,10,0.1746880570409982,,-0.03750000000000057
0.57875,0.25,375,156.64999999999839,0,0,256,0,6,2,10,0.1768888888888889,,-0.03750000000000057
0.57875,0.25,376,157.1999999999984,0,0,256,0,6,2,10,0.17907801418439717,,-0.03750000000000057
0.57875,0.25,377,157.7499999999984,0,0,256,0,6,2,10,0.1812555260831123,,-0.03750000000000057
0.57875,0.25,378,158.29999999999842,0,0,256,0,6,2,10,0.18342151675485008,,-0.03750000000000057
0.57875,0.25,379,158.94999999999843,0,0,256,0,6,2,10,0.18557607739665788,,-0.04250000000000029
0.57875,0.25,380,159.59999999999843,0,0,256,0,6,2,10,0.18771929824561404,,-0.04250000000000029
0.57875,0.25,381,160.14999999999844,0,0,256,0,6,2,10,0.18985126859142606,,-0.03750000000000057
0.57875,0.25,382,160.79999999999845,0,0,256,0,6,2,10,0.19197207678883071,,-0.04250000000000029
0.57875,0.25,383,161.44999999999845,0,0,256,0,6,2,10,0.19408181026979981,,-0.04250000000000029
0.57875,0.25,384,161.99999999999847,0,0,256,0,6,2,10,0.19618055555555555,,-0.03750000000000057
0.57875,0.25,385,162.64999999999847,0,0,256,0,6,2,10,0.19826839826839826,,-0.04250000000000029
0.57875,0.25,386,163.29999999999848,0,0,256,0,6,2,10,0.2003454231433506,,-0.04250000000000029
0.57875,0.25,387,163.94999999999848,0,0,256,0,6,2,10,0.20241171403962102,,-0.04250000000000029
0.57875,0.25,388,164.5999999999985,0,0,256,0,6,2,10,0.20446735395189003,,-0.04250000000000029
0.57875,0.25,389,165.2499999999985,0,0,256,0,6,2,10,0.20651242502142245,,-0.04250000000000029
0.57875,0.25,390,165.8999999999985,0,0,256,0,6,2,10,0.20854700854700856,,-0.04250000000000029
0.57875,0.25,391,166.4499999999985,0,0,256,0,6,2,10,0.21057118499573743,,-0.03750000000000057
0.57875,0.25,392,167.09999999999852,0,0,256,0,6,2,10,0.21258503401360543,,-0.04250000000000029
0.57875,0.25,393,167.74999999999852,0,0,256,0,6,2,10,0.21458863443596268,,-0.04250000000000029
0.57875,0.25,394,168.39999999999853,0,0,256,0,6,2,10,0.21658206429780033,,-0.04250000000000029
0.57875,0.25,395,168.94999999999854,0,0,256,0,6,2,10,0.21856540084388185,,-0.03750000000000057
0.57875,0.25,396,169.49999999999855,0,0,256,0,6,2,10,0.22053872053872053,,-0.03750000000000057
0.57875,0.25,397,170.04999999999856,0,0,256,0,6,2,10,0.2225020990764064,,-0.03750000000000057
0.57875,0.25,398,170.69999999999857,0,0,256,0,6,2,10,0.22445561139028475,,-0.04250000000000029
0.57875,0.25,399,171.24999999999858,0,0,256,0,6,2,10,0.22639933166248954,,-0.03750000000000057
0.57875,0.25,400,171.7999999999986,0,0,256,0,6,2,10,0.22833333333333333,,-0.03750000000000057
0.57875,0.25,401,172.3499999999986,0,0,256,0,6,2,10,0.23025768911055694,,-0.03750000000000057
0.57875,0.25,402,172.8999999999986,0,0,256,0,6,2,10,0.23217247097844113,,-0.03750000000000057
0.57875,0.25,403,173.44999999999862,0,0,256,0,6,2,10,0.23407775020678245,,-0.03750000000000057
0.57875,0.25,404,173.99999999999864,0,0,256,0,6,2,10,0.23597359735973597,,-0.03750000000000057
0.57875,0.25,405,174.54999999999865,0,0,256,0,6,2,10,0.23786008230452674,,-0.03750000000000057
0.57875,0.25,406,175.09999999999866,0,0,256,0,6,2,10,0.23973727422003285,,-0.03750000000000057
0.57875,0.25,407,175.64999999999867,0,0,256,0,6,2,10,0.2416052416052416,,-0.03750000000000057
0.57875,0.25,408,176.29999999999868,0,0,256,0,6,2,10,0.2434640522875817,,-0.04250000000000029
0.57875,0.25,409,176.94999999999868,0,0,256,0,6,2,10,0.24531377343113284,,-0.04250000000000029
0.57875,0.25,410,177.5999999999987,0,0,256,0,6,2,10,0.24715447154471545,,-0.04250000000000029
0.57875,0.25,411,178.2499999999987,0,0,256,0,6,2,10,0.24898621248986214,,-0.04250000000000029
0.57875,0.25,412,178.8999999999987,0,0,256,0,6,2,10,0.25080906148867316,,-0.04250000000000029
0.57875,0.25,413,179.4499999999987,0,0,256,0,6,2,10,0.25262308313155774,,-0.03750000000000057
0.57875,0.25,414,179.99999999999872,0,0,256,0,6,2,10,0.25442834138486314,,-0.03750000000000057
0.57875,0.25,415,180.54999999999873,0,0,256,0,6,2,10,0.25622489959839356,,-0.03750000000000057
0.57875,0.25,416,181.09999999999874,0,0,256,0,6,2,10,0.25801282051282054,,-0.03750000000000057
0.57875,0.25,417,181.64999999999876,0,0,256,0,6,2,10,0.2597921662669864,,-0.03750000000000057
0.57875,0.25,418,182.19999999999877,0,0,256,0,6,2,10,0.26156299840510366,,-0.03750000000000057
0.57875,0.25,419,182.74999999999878,0,0,256,0,6,2,10,0.26332537788385046,,-0.03750000000000057
0.57875,0.25,420,183.2999999999988,0,0,256,0,6,2,10,0.2650793650793651,,-0.03750000000000057
0.57875,0.25,421,183.8499999999988,0,0,256,0,6,2,10,0.2668250197941409,,-0.03750000000000057
0.57875,0.25,422,184.3999999999988,0,0,256,0,6,2,10,0.2685624012638231,,-0.03750000000000057
0.57875,0.25,423,184.94999999999882,0,0,256,0,6,2,10,0.2702915681639086,,-0.03750000000000057
0.57875,0.25,424,185.49999999999883,0,0,256,0,6,2,10,0.2720125786163522,,-0.03750000000000057
0.57875,0.25,425,186.04999999999885,0,0,256,0,6,2,10,0.27372549019607845,,-0.03750000000000057
0.57875,0.25,426,186.59999999999886,0,0,256,0,6,2,10,0.27543035993740217,,-0.03750000000000057
0.57875,0.25,427,187.14999999999887,0,0,256,0,6,2,10,0.27712724434035907,,-0.03750000000000057
0.57875,0.25,428,187.69999999999888,0,0,256,0,6,2,10,0.278816199376947,,-0.03750000000000057
0.57875,0.25,429,188.2499999999989,0,0,256,0,6,2,10,0.2804972804972805,,-0.03750000000000057
0.57875,0.25,430,188.8999999999989,0,0,256,0,6,2,10,0.28217054263565894,,-0.04250000000000029
0.57875,0.25,431,189.4499999999989,0,0,256,0,6,2,10,0.2838360402165507,,-0.03750000000000057
0.57875,0.25,432,190.09999999999891,0,0,256,0,6,2,10,0.2854938271604938,,-0.04250000000000029
0.57875,0.25,433,190.74999999999892,0,0,257,0,6,2,10,0.28714395688991534,,-0.06250000000000028
0.57875,0.25,434,191.39999999999893,0,0,258,0,6,2,10,0.2887864823348694,,-0.06250000000000028
0.57875,0.25,435,192.04999999999893,0,0,259,0,6,2,10,0.29042145593869734,,-0.06250000000000028
0.57875,0.25,436,192.59999999999894,0,0,260,0,6,2,10,0.29204892966360857,,-0.05750000000000057
0.57875,0.25,437,193.24999999999895,0,0,261,0,6,2,10,0.2936689549961861,,-0.06250000000000028
0.57875,0.25,438,193.79999999999896,0,0,262,0,6,2,10,0.2952815829528158,,-0.05750000000000057
0.57875,0.25,439,194.34999999999897,0,0,263,0,6,2,10,0.2968868640850418,,-0.05750000000000057
0.57875,0.25,440,194.89999999999898,0,0,264,0,6,2,10,0.29848484848484846,,-0.05750000000000057
0.57875,0.25,441,195.449999999999,0,0,265,0,6,2,10,0.3000755857898715,,-0.05750000000000057
0.57875,0.25,442,195.999999999999,0,0,266,0,6,2,10,0.30165912518853694,,-0.05750000000000057
0.57875,0.25,443,196.54999999999902,0,0,267,0,6,2,10,0.30323551542513166,,-0.05750000000000057
0.57875,0.25,444,197.09999999999903,0,0,268,0,6,2,10,0.3048048048048048,,-0.05750000000000057
0.57875,0.25,445,197.64999999999904,0,0,269,0,6,2,10,0.3063670411985019,,-0.05750000000000057
0.57875,0.25,446,198.19999999999905,0,0,270,0,6,2,10,0.30792227204783257,,-0.05750000000000057
0.57875,0.25,447,198.74999999999906,0,0,271,0,6,2,10,0.3094705443698732,,-0.05750000000000057
0.57875,0.25,448,199.29999999999907,0,0,272,0,6,2,10,0.31101190476190477,,-0.05750000000000057
0.57875,0.25,449,199.84999999999908,0,0,273,0,6,2,10,0.3125463994060876,,-0.05750000000000057
0.579375,0.25,450,200.3999999999991,0,0,274,0,6,2,10,0.31333333333333335,,0.042499999999999434
0.579375,0.25,451,200.7999999999991,0,0,275,0,6,2,10,0.3148558758314856,,-0.05000000000000029
0.579375,0.25,452,201.1999999999991,0,0,276,0,6,2,10,0.3163716814159292,,-0.05000000000000029
0.579375,0.25,453,201.5999999999991,0,0,277,0,6,2,10,0.31788079470198677,,-0.05000000000000029
0.579375,0.25,454,201.8499999999991,0,0,278,0,6,2,10,0.31938325991189426,,-0.0425
0.579375,0.25,455,202.0999999999991,0,0,279,0,6,2,10,0.3208791208791209,,-0.0425
0.579375,0.25,456,202.3499999999991,0,0,280,0,6,2,10,0.3223684210526316,,-0.0425
0.579375,0.25,457,202.5999999999991,0,0,281,0,6,2,10,0.3238512035010941,,-0.0425
0.579375,0.25,458,202.8499999999991,0,0,282,0,6,2,10,0.32532751091703055,,-0.0425
0.579375,0.25,459,203.0999999999991,0,0,283,0,6,2,10,0.32679738562091504,,-0.0425
0.579375,0.25,460,203.3499999999991,0,0,284,0,6,2,10,0.3282608695652174,,-0.0425
0.579375,0.25,461,203.6999999999991,0,0,285,0,6,2,10,0.3297180043383948,,-0.047499999999999716
0.579375,0.25,462,204.0499999999991,0,0,286,0,6,2,10,0.33116883116883117,,-0.047499999999999716
0.58,0.25,463,204.2999999999991,0,0,287,0,6,2,10,0.33189344852411806,,0.0575
0.580625,0.25,464,204.5499999999991,0,0,288,0,6,2,10,0.33261494252873564,,0.0575
0.58125,0.25,465,204.8999999999991,0,0,289,0,6,2,10,0.3333333333333333,,0.05250000000000029
0.581875,0.25,466,205.2499999999991,0,0,290,0,6,2,10,0.3340486409155937,,0.05250000000000029
0.581875,0.25,467,205.59999999999908,0,0,291,0,6,2,10,0.33547466095645967,,-0.047499999999999716
0.581875,0.25,468,205.84999999999908,0,0,292,0,6,2,10,0.3368945868945869,,-0.0425
0.581875,0.25,469,206.09999999999908,0,0,293,0,6,2,10,0.3383084577114428,,-0.0425
0.581875,0.25,470,206.34999999999908,0,0,294,0,6,2,10,0.3397163120567376,,-0.0425
0.581875,0.25,471,206.69999999999908,0,0,295,0,6,2,10,0.34111818825194623,,-0.047499999999999716
0.581875,0.25,472,207.04999999999907,0,0,296,0,6,2,10,0.3425141242937853,,-0.047499999999999716
0.581875,0.25,473,207.39999999999907,0,0,297,0,6,2,10,0.3439041578576462,,-0.047499999999999716
0.581875,0.25,474,207.74999999999906,0,0,298,0,6,2,10,0.34528832630098455,,-0.047499999999999716
0.581875,0.25,475,208.09999999999906,0,0,299,0,6,2,10,0.3466666666666667,,-0.047499999999999716
0.581875,0.25,476,208.44999999999905,0,0,300,0,6,2,10,0.3480392156862745,,-0.047499999999999716
0.581875,0.25,477,208.79999999999905,0,0,301,0,6,2,10,0.3494060097833683,,-0.047499999999999716
0.581875,0.25,478,209.14999999999904,0,0,302,0,6,2,10,0.3507670850767085,,-0.047499999999999716
0.581875,0.25,479,209.49999999999903,0,0,303,0,6,2,10,0.3521224773834377,,-0.047499999999999716
0.581875,0.25,480,209.84999999999903,0,0,304,0,6,2,10,0.35347222222222224,,-0.047499999999999716
0.581875,0.25,481,210.19999999999902,0,0,305,0,6,2,10,0.3548163548163548,,-0.047499999999999716
0.581875,0.25,482,210.54999999999902,0,0,306,0,6,2,10,0.3561549100968188,,-0.047499999999999716
0.581875,0.25,483,210.899999999999,0,0,307,0,6,2,10,0.357487922705314,,-0.047499999999999716
0.581875,0.25,484,211.249999999999,0,0,308,0,6,2,10,0.35881542699724517,,-0.047499999999999716
0.581875,0.25,485,211.599999999999,0,0,309,0,6,2,10,0.36013745704467354,,-0.047499999999999716
0.581875,0.25,486,211.949999999999,0,0,310,0,6,2,10,0.3614540466392318,,-0.047499999999999716
0.581875,0.25,487,212.299999999999,0,0,311,0,6,2,11,0.36276522929500343,,-0.047499999999999716
0.581875,0.25,488,212.64999999999898,0,0,312,0,6,2,11,0.3640710382513661,,-0.047499999999999716
0.581875,0.25,489,212.99999999999898,0,0,313,0,6,2,11,0.36537150647580097,,-0.047499999999999716
0.581875,0.25,490,213.34999999999897,0,0,314,0,6,2,11,0.36666666666666664,,-0.047499999999999716
0.581875,0.25,491,213.69999999999897,0,0,315,0,6,2,11,0.36795655125594023,,-0.047499999999999716
0.581875,0.25,492,214.04999999999896,0,0,316,0,6,2,11,0.3692411924119241,,-0.047499999999999716
0.581875,0.25,493,214.39999999999895,0,0,317,0,6,2,11,0.3705206220419202,,-0.047499999999999716
0.581875,0.25,494,214.64999999999895,0,0,318,0,6,2,11,0.3717948717948718,,-0.0425
0.581875,0.25,495,214.99999999999895,0,0,319,0,6,2,11,0.37306397306397304,,-0.047499999999999716
0.581875,0.25,496,215.34999999999894,0,0,320,0,6,2,11,0.3743279569892473,,-0.047499999999999716
0.581875,0.25,497,215.59999999999894,0,0,321,0,6,2,11,0.3755868544600939,,-0.0425
0.581875,0.25,498,215.94999999999894,0,0,322,0,6,2,11,0.3768406961178046,,-0.047499999999999716
0.581875,0.25,499,216.29999999999893,0,0,323,0,6,2,11,0.37808951235804944,,-0.047499999999999716
0.581875,0.25,500,216.64999999999893,0,0,324,0,6,2,11,0.37933333333333336,,-0.047499999999999716
0.581875,0.25,501,216.99999999999892,0,0,325,0,6,2,11,0.3805721889554225,,-0.047499999999999716
0.581875,0.25,502,217.34999999999891,0,0,326,0,6,2,11,0.38180610889774236,,-0.047499999999999716
0.581875,0.25,503,217.6999999999989,0,0,327,0,6,2,11,0.38303512259774686,,-0.047499999999999716
0.581875,0.25,504,218.0499999999989,0,0,328,0,6,2,11,0.38425925925925924,,-0.047499999999999716
0.581875,0.25,505,218.3999999999989,0,0,329,0,6,2,11,0.38547854785478547,,-0.047499999999999716
0.581875,0.25,506,218.7499999999989,0,0,330,0,6,2,11,0.38669301712779974,,-0.047499999999999716
0.581875,0.25,507,219.0999999999989,0,0,331,0,6,2,11,0.3879026955950033,,-0.047499999999999716
0.581875,0.25,508,219.44999999999888,0,0,332,0,6,2,11,0.38910761154855644,,-0.047499999999999716
0.581875,0.25,509,219.79999999999887,0,0,333,0,6,2,11,0.3903077930582842,,-0.047499999999999716
0.581875,0.25,510,220.14999999999887,0,0,334,0,6,2,11,0.3915032679738562,,-0.047499999999999716
0.581875,0.25,511,220.49999999999886,0,0,335,0,6,2,11,0.3926940639269406,,-0.047499999999999716
0.581875,0.25,512,220.84999999999886,0,0,336,0,6,2,11,0.3938802083333333,,-0.047499999999999716
0.581875,0.25,513,221.19999999999885,0,0,337,0,6,2,11,0.3950617283950617,,-0.047499999999999716
0.581875,0.25,514,221.44999999999885,0,0,338,0,6,2,11,0.3962386511024643,,-0.0425
0.581875,0.25,515,221.69999999999885,0,0,339,0,6,2,11,0.39741100323624595,,-0.0425
0.581875,0.25,516,222.04999999999885,0,0,340,0,6,2,11,0.39857881136950907,,-0.047499999999999716
0.581875,0.25,517,222.39999999999884,0,0,341,0,6,2,11,0.39974210186976145,,-0.047499999999999716
0.581875,0.25,518,222.74999999999883,0,0,342,0,6,2,11,0.4009009009009009,,-0.047499999999999716
0.581875,0.25,519,223.09999999999883,0,0,343,0,6,2,11,0.4020552344251766,,-0.047499999999999716
0.581875,0.25,520,223.44999999999882,0,0,344,0,6,2,11,0.4032051282051282,,-0.047499999999999716
0.581875,0.25,521,223.69999999999882,0,0,345,0,6,2,11,0.40435060780550225,,-0.0425
0.581875,0.25,522,224.04999999999882,0,0,346,0,6,2,11,0.4054916985951469,,-0.047499999999999716
0.581875,0.25,523,224.3999999999988,0,0,347,0,6,2,11,0.40662842574888464,,-0.047499999999999716
0.581875,0.25,524,224.7499999999988,0,0,348,0,6,2,11,0.4077608142493639,,-0.047499999999999716
0.581875,0.25,525,225.0999999999988,0,0,349,0,6,2,11,0.4088888888888889,,-0.047499999999999716
0.581875,0.25,526,225.4499999999988,0,0,350,0,6,2,11,0.4100126742712294,,-0.047499999999999716
0.581875,0.25,527,225.6999999999988,0,0,351,0,6,2,11,0.41113219481340924,,-0.0425
0.581875,0.25,528,226.0499999999988,0,0,352,0,6,2,11,0.41224747474747475,,-0.047499999999999716
0.581875,0.25,529,226.39999999999878,0,0,353,0,6,2,11,0.4133585381222432,,-0.047499999999999716
0.581875,0.25,530,226.74999999999878,0,0,354,0,6,2,11,0.41446540880503147,,-0.047499999999999716
0.581875,0.25,531,227.09999999999877,0,0,355,0,6,2,11,0.4155681104833647,,-0.047499999999999716
0.581875,0.25,532,227.44999999999877,0,0,356,0,6,2,11,0.4166666666666667,,-0.047499999999999716
0.581875,0.25,533,227.79999999999876,0,0,357,0,6,2,11,0.41776110068792993,,-0.047499999999999716
0.581875,0.25,534,228.14999999999876,0,0,358,0,6,2,11,0.4188514357053683,,-0.047499999999999716
0.581875,0.25,535,228.49999999999875,0,0,359,0,6,2,11,0.41993769470404985,,-0.047499999999999716
0.581875,0.25,536,228.84999999999874,0,0,360,0,6,2,11,0.4210199004975124,,-0.047499999999999716
0.581875,0.25,537,229.19999999999874,0,0,361,0,6,2,11,0.42209807572936064,,-0.047499999999999716
0.581875,0.25,538,229.54999999999873,0,0,362,0,6,2,11,0.4231722428748451,,-0.047499999999999716
0.581875,0.25,539,229.79999999999873,0,0,363,0,6,2,11,0.42424242424242425,,-0.0425
0.581875,0.25,540,230.14999999999873,0,0,364,0,6,2,11,0.42530864197530865,,-0.047499999999999716
0.581875,0.25,541,230.49999999999872,0,0,365,0,6,2,11,0.42637091805298827,,-0.047499999999999716
0.581875,0.25,542,230.84999999999872,0,0,366,0,6,2,11,0.4274292742927429,,-0.047499999999999716
0.581875,0.25,543,231.1999999999987,0,0,367,0,6,2,11,0.4284837323511357,,-0.047499999999999716
0.581875,0.25,544,231.5499999999987,0,0,368,0,6,2,11,0.42953431372549017,,-0.047499999999999716
0.581875,0.25,545,231.8999999999987,0,0,369,0,6,2,11,0.43058103975535167,,-0.047499999999999716
0.581875,0.25,546,232.1499999999987,0,0,370,0,6,2,11,0.43162393162393164,,-0.0425
0.581875,0.25,547,232.4999999999987,0,0,371,0,6,2,11,0.43266301035953686,,-0.047499999999999716
0.581875,0.25,548,232.8499999999987,0,0,372,0,6,2,11,0.43369829683698297,,-0.047499999999999716
0.581875,0.25,549,233.19999999999868,0,0,373,0,6,2,11,0.4347298117789921,,-0.047499999999999716
0.581875,0.25,550,233.44999999999868,0,0,374,0,6,2,11,0.43575757575757573,,-0.0425
0.581875,0.25,551,233.79999999999868,0,0,375,0,6,2,11,0.4367816091954023,,-0.047499999999999716
0.581875,0.25,552,234.14999999999867,0,0,376,0,6,2,11,0.43780193236714976,,-0.047499999999999716
