coverage_ratio,inspection_success_rate,target_detection_rate,mission_success,mission_time,total_energy_consumption,fixedwing_final_battery,quadrotor_mean_final_battery,quadrotor_min_final_battery,collision_count,near_miss_count,communication_loss_count,invalid_action_count,detected_targets,inspected_targets,candidate_targets,redundant_coverage_proxy,termination_reason,reward
0.061875,0.0,0.0,0,35,4.049999999999997,96.95000000000017,99.5,99.25,0,0,0,0,0,0,0,0.05714285714285714,,0.28750000000000003
0.063125,0.0,0.0,0,36,4.099999999999997,96.90000000000018,99.5,99.25,0,0,0,0,0,0,0,0.06481481481481481,,0.1875
0.06625,0.0,0.0,0,37,4.149999999999997,96.85000000000018,99.5,99.25,0,0,0,0,0,0,0,0.04504504504504504,,0.4875
0.068125,0.0,0.0,0,38,4.199999999999997,96.80000000000018,99.5,99.25,0,0,0,0,0,0,0,0.043859649122807015,,0.28750000000000003
0.07,0.0,0.0,0,39,4.2499999999999964,96.75000000000018,99.5,99.25,0,0,1,0,0,0,0,0.042735042735042736,,0.2675
0.073125,0.0,0.0,0,40,4.549999999999996,96.70000000000019,99.375,99.0,0,0,2,0,0,0,0,0.025,,0.45499999999999996
0.074375,0.0,0.0,0,41,4.599999999999996,96.65000000000019,99.375,99.0,0,0,3,0,0,0,0,0.032520325203252036,,0.1675
0.076875,0.0,0.0,0,42,4.649999999999996,96.6000000000002,99.375,99.0,0,0,4,0,0,0,0,0.023809523809523808,,0.3675
0.079375,0.0,0.0,0,43,4.699999999999996,96.5500000000002,99.375,99.0,0,0,5,0,0,0,0,0.015503875968992248,,0.3675
0.080625,0.0,0.0,0,44,4.749999999999996,96.5000000000002,99.375,99.0,0,0,6,0,0,0,0,0.022727272727272728,,0.1675
0.08375,0.0,0.0,0,45,5.049999999999995,96.4500000000002,99.25,99.0,0,0,7,0,0,0,0,0.007407407407407408,,0.45499999999999996
0.086875,0.0,0.0,0,46,5.099999999999995,96.4000000000002,99.25,99.0,0,0,8,0,0,0,0,0.0,,0.46749999999999997
0.088125,0.0,0.0,0,47,5.149999999999995,96.35000000000021,99.25,99.0,0,0,9,0,0,0,0,0.0,,0.1675
0.090625,0.0,0.0,0,48,5.199999999999995,96.30000000000021,99.25,99.0,0,0,10,0,0,0,0,0.0,,0.3675
0.0925,0.0,0.0,0,49,5.249999999999995,96.25000000000021,99.25,99.0,0,0,11,0,0,0,0,0.0,,0.2675
0.094375,0.0,0.0,0,50,5.2999999999999945,96.20000000000022,99.25,99.0,0,0,12,0,0,0,0,0.0,,0.2675
0.098125,0.0,0.0,0,51,5.349999999999994,96.15000000000022,99.25,99.0,0,0,13,0,0,0,0,0.0,,0.5675000000000001
0.100625,0.0,0.0,0,52,5.399999999999994,96.10000000000022,99.25,99.0,0,0,14,0,0,0,0,0.0,,0.3675
0.101875,0.0,0.0,0,53,5.449999999999994,96.05000000000022,99.25,99.0,0,0,15,0,0,0,0,0.0,,0.1675
0.104375,0.0,0.0,0,54,5.499999999999994,96.00000000000023,99.25,99.0,0,0,16,0,0,0,0,0.0,,0.3675
0.105625,0.0,0.0,0,55,5.549999999999994,95.95000000000023,99.25,99.0,0,0,17,0,0,0,0,0.0,,0.1675
0.108125,0.0,0.0,0,56,5.599999999999993,95.90000000000023,99.25,99.0,0,0,18,0,0,0,0,0.0,,0.3675
0.110625,0.0,0.0,0,57,5.649999999999993,95.85000000000024,99.25,99.0,0,0,19,0,0,0,0,0.0,,0.3675
0.113125,0.0,0.0,0,58,5.699999999999993,95.80000000000024,99.25,99.0,0,0,20,0,0,0,0,0.0,,0.3675
0.114375,0.0,0.0,0,59,5.749999999999993,95.75000000000024,99.25,99.0,0,0,21,0,0,0,0,0.0,,0.1675
0.1175,0.0,0.0,0,60,5.799999999999993,95.70000000000024,99.25,99.0,0,0,22,0,0,0,0,0.0,,0.46749999999999997
0.11875,0.0,0.0,0,61,5.8499999999999925,95.65000000000025,99.25,99.0,0,0,23,0,0,0,0,0.0,,0.1675
0.12125,0.0,0.0,0,62,5.899999999999992,95.60000000000025,99.25,99.0,0,0,24,0,0,0,0,0.0,,0.3675
0.12375,0.0,0.0,0,63,6.199999999999992,95.55000000000025,99.125,98.75,0,0,25,0,0,0,0,0.0,,0.355
0.12625,0.0,0.0,0,64,6.249999999999992,95.50000000000026,99.125,98.75,0,0,26,0,0,0,0,0.0,,0.3675
0.128125,0.0,0.0,0,65,6.299999999999992,95.45000000000026,99.125,98.75,0,0,27,0,0,0,0,0.0,,0.2675
0.13125,0.0,0.0,0,66,6.349999999999992,95.40000000000026,99.125,98.75,0,0,28,0,0,0,0,0.0,,0.46749999999999997
0.1325,0.0,0.0,0,67,6.3999999999999915,95.35000000000026,99.125,98.75,0,0,29,0,0,0,0,0.0,,0.1675
0.13625,0.0,0.0,0,68,6.449999999999991,95.30000000000027,99.125,98.75,0,0,30,0,0,0,0,0.0,,0.5675000000000001
0.1375,0.0,0.0,0,69,6.499999999999991,95.25000000000027,99.125,98.75,0,0,31,0,0,0,0,0.0,,0.1675
0.14,0.0,0.0,0,70,6.549999999999991,95.20000000000027,99.125,98.75,0,0,32,0,0,0,0,0.0,,0.3675
0.14125,0.0,0.0,0,71,6.599999999999991,95.15000000000028,99.125,98.75,0,0,33,0,0,0,0,0.0,,0.1675
0.144375,0.0,0.0,0,72,6.649999999999991,95.10000000000028,99.125,98.75,0,0,34,0,0,0,0,0.0,,0.46749999999999997
0.14625,0.0,0.0,0,73,6.69999999999999,95.05000000000028,99.125,98.75,0,0,35,0,0,0,0,0.0,,0.2675
0.15,0.0,0.0,0,74,6.74999999999999,95.00000000000028,99.125,98.75,0,0,36,0,0,0,0,0.0,,0.5675000000000001
0.15125,0.0,0.0,0,75,6.79999999999999,94.95000000000029,99.125,98.75,0,0,37,0,0,0,0,0.0,,0.1675
0.15375,0.0,0.0,0,76,6.84999999999999,94.90000000000029,99.125,98.75,0,0,38,0,0,0,0,0.0,,0.3675
0.155625,0.0,0.0,0,77,6.89999999999999,94.85000000000029,99.125,98.75,0,0,39,0,0,0,0,0.0,,0.2675
0.1575,0.0,0.125,0,78,6.9499999999999895,94.8000000000003,99.125,98.75,0,0,40,0,1,0,1,0.0,,3.2675
0.159375,0.0,0.125,0,79,7.099999999999989,94.7500000000003,99.075,98.75,0,0,41,0,1,0,1,0.0,,0.2675
0.163125,0.0,0.125,0,80,7.2499999999999885,94.7000000000003,99.025,98.75,0,0,42,0,1,0,1,0.0,,0.5675000000000001
0.164375,0.0,0.125,0,81,7.399999999999988,94.6500000000003,98.97500000000001,98.75,0,0,43,0,1,0,1,0.0,,0.1675
0.166875,0.0,0.125,0,82,7.549999999999987,94.6000000000003,98.92500000000001,98.75,0,0,44,0,1,0,1,0.0,,0.3675
0.169375,0.0,0.125,0,83,7.699999999999987,94.55000000000031,98.87500000000001,98.75,0,0,45,0,1,0,1,0.0,,0.3675
0.17125,0.0,0.125,0,84,7.849999999999986,94.50000000000031,98.82500000000002,98.75,0,0,46,0,1,0,1,0.0,,0.2675
0.17375,0.0,0.125,0,85,8.249999999999986,94.45000000000032,98.65000000000002,98.5,0,0,47,0,1,0,1,0.0,,0.355
0.175625,0.0,0.125,0,86,8.399999999999986,94.40000000000032,98.60000000000002,98.5,0,0,48,0,1,0,1,0.0,,0.26749999999999996
0.178125,0.0,0.125,0,87,8.549999999999986,94.35000000000032,98.55000000000003,98.5,0,0,49,0,1,0,1,0.0,,0.36749999999999994
0.180625,0.0,0.125,0,88,8.699999999999987,94.30000000000032,98.50000000000003,98.5,0,0,50,0,1,0,1,0.0,,0.36749999999999994
0.1825,0.0,0.125,0,89,8.849999999999987,94.25000000000033,98.45000000000003,98.40000000000006,0,0,51,0,1,0,1,0.0,,0.26749999999999996
0.185,0.0,0.125,0,90,8.999999999999988,94.20000000000033,98.40000000000003,98.30000000000007,0,0,52,0,1,0,1,0.0,,0.36749999999999994
0.186875,0.0,0.125,0,91,9.149999999999988,94.15000000000033,98.35000000000004,98.20000000000007,0,0,53,0,1,0,1,0.0,,0.26749999999999996
0.19,0.0,0.125,0,92,9.299999999999988,94.10000000000034,98.30000000000004,98.10000000000008,0,0,54,0,1,0,1,0.0,,0.4674999999999999
0.191875,0.0,0.125,0,93,9.449999999999989,94.05000000000034,98.25000000000004,98.00000000000009,0,0,55,0,1,0,1,0.0,,0.26749999999999996
0.193125,0.0,0.125,0,94,9.599999999999989,94.00000000000034,98.20000000000005,97.90000000000009,0,0,56,0,1,0,1,0.0,,0.16749999999999998
0.196875,0.0,0.125,0,95,9.74999999999999,93.95000000000034,98.15000000000005,97.8000000000001,0,0,57,0,1,0,1,0.0,,0.5675
0.198125,0.0,0.125,0,96,9.89999999999999,93.90000000000035,98.10000000000005,97.7000000000001,0,0,58,0,1,0,1,0.0,,0.16749999999999998
0.201875,0.0,0.125,0,97,10.04999999999999,93.85000000000035,98.05000000000005,97.60000000000011,0,0,59,0,1,0,1,0.0,,0.5675
0.2025,0.0,0.125,0,98,10.19999999999999,93.80000000000035,98.00000000000006,97.50000000000011,0,0,60,0,1,0,1,0.0,,0.06749999999999998
0.204375,0.0,0.125,0,99,10.34999999999999,93.75000000000036,97.95000000000006,97.40000000000012,0,0,61,0,1,0,1,0.0,,0.26749999999999996
0.208125,0.0,0.125,0,100,10.499999999999991,93.70000000000036,97.90000000000006,97.30000000000013,0,0,62,0,1,0,1,0.0,,0.5675
0.209375,0.0,0.125,0,101,10.649999999999991,93.65000000000036,97.85000000000007,97.20000000000013,0,0,63,0,1,0,1,0.0,,0.16749999999999998
0.210625,0.0,0.125,0,102,10.799999999999992,93.60000000000036,97.80000000000007,97.10000000000014,0,0,64,0,1,0,1,0.0,,0.16749999999999998
0.21125,0.0,0.125,0,103,10.949999999999992,93.55000000000037,97.75000000000007,97.00000000000014,0,0,65,0,1,0,1,0.0,,0.06749999999999998
0.21125,0.0,0.125,0,104,11.099999999999993,93.50000000000037,97.70000000000007,96.90000000000015,0,0,66,0,1,0,1,0.0,,-0.032500000000000036
0.211875,0.0,0.125,0,105,11.349999999999993,93.35000000000038,97.65000000000008,96.80000000000015,0,0,67,0,1,0,1,0.0,,0.06249999999999998
0.2125,0.0,0.125,0,106,11.599999999999993,93.20000000000039,97.60000000000008,96.70000000000016,0,0,68,0,1,0,1,0.0,,0.06249999999999998
0.214375,0.0,0.125,0,107,11.849999999999993,93.0500000000004,97.55000000000008,96.60000000000016,0,0,69,0,1,0,1,0.0,,0.2625
0.215,0.0,0.125,0,108,12.099999999999993,92.9000000000004,97.50000000000009,96.50000000000017,0,0,70,0,1,0,1,0.0,,0.06249999999999998
0.2175,0.0,0.125,0,109,12.349999999999993,92.75000000000041,97.45000000000009,96.40000000000018,0,0,71,0,1,0,1,0.0,,0.3625
0.219375,0.0,0.125,0,110,12.499999999999993,92.70000000000041,97.40000000000009,96.30000000000018,0,0,72,0,1,0,1,0.0,,0.26749999999999996
0.220625,0.0,0.125,0,111,12.649999999999993,92.65000000000042,97.3500000000001,96.20000000000019,0,0,73,0,1,0,1,0.0,,0.16749999999999998
0.22375,0.0,0.125,0,112,12.799999999999994,92.60000000000042,97.3000000000001,96.1000000000002,0,0,74,0,1,0,1,0.0,,0.4674999999999999
0.22625,0.0,0.125,0,113,12.949999999999994,92.55000000000042,97.2500000000001,96.0000000000002,0,0,75,0,1,0,1,0.0,,0.36749999999999994
0.228125,0.0,0.125,0,114,13.099999999999994,92.50000000000043,97.2000000000001,95.9000000000002,0,0,76,0,1,0,1,0.0,,0.26749999999999996
0.230625,0.0,0.125,0,115,13.249999999999995,92.45000000000043,97.1500000000001,95.80000000000021,0,0,77,0,1,0,1,0.0,,0.36749999999999994
0.231875,0.0,0.125,0,116,13.399999999999995,92.40000000000043,97.10000000000011,95.70000000000022,0,0,78,0,1,0,1,0.0,,0.16749999999999998
0.235625,0.0,0.125,0,117,13.549999999999995,92.35000000000043,97.05000000000011,95.60000000000022,0,0,79,0,1,0,1,0.0,,0.5675
0.236875,0.0,0.25,0,118,13.699999999999996,92.30000000000044,97.00000000000011,95.50000000000023,0,0,80,0,2,0,2,0.0,,3.1675000000000004
0.239375,0.0,0.25,0,119,13.949999999999996,92.25000000000044,96.90000000000012,95.40000000000023,0,0,81,0,2,0,2,0.0,,0.36749999999999994
0.24125,0.0,0.25,0,120,14.449999999999996,92.20000000000044,96.67500000000013,95.30000000000024,0,0,82,0,2,0,2,0.0,,0.255
0.24375,0.0,0.25,0,121,14.699999999999996,92.15000000000045,96.57500000000013,95.20000000000024,0,0,83,0,2,0,2,0.0,,0.36749999999999994
0.245625,0.0,0.25,0,122,14.949999999999996,92.10000000000045,96.47500000000014,95.10000000000025,0,0,84,0,2,0,2,0.0,,0.26749999999999996
0.2475,0.0,0.25,0,123,15.199999999999996,92.05000000000045,96.37500000000014,95.00000000000026,0,0,85,0,2,0,2,0.0,,0.26749999999999996
0.25,0.0,0.25,0,124,15.449999999999996,92.00000000000045,96.27500000000015,94.90000000000026,0,0,86,0,2,0,2,0.0,,0.36749999999999994
0.2525,0.0,0.25,0,125,15.699999999999996,91.95000000000046,96.17500000000015,94.80000000000027,0,0,87,0,2,0,2,0.0,,0.36749999999999994
0.254375,0.0,0.25,0,126,15.949999999999996,91.90000000000046,96.07500000000016,94.70000000000027,0,0,88,0,2,0,2,0.0,,0.26749999999999996
0.25625,0.0,0.25,0,127,16.2,91.85000000000046,95.97500000000016,94.60000000000028,0,0,89,0,2,0,2,0.0,,0.26749999999999996
0.25875,0.0,0.25,0,128,16.450000000000003,91.80000000000047,95.87500000000017,94.50000000000028,0,0,90,0,2,0,2,0.0,,0.36749999999999994
0.26125,0.0,0.25,0,129,16.700000000000006,91.75000000000047,95.77500000000018,94.40000000000029,0,0,91,0,2,0,2,0.0,,0.36749999999999994
0.265,0.0,0.25,0,130,16.95000000000001,91.70000000000047,95.67500000000018,94.3000000000003,0,0,92,0,2,0,2,0.0,,0.5675
0.265,0.0,0.25,0,131,17.200000000000014,91.65000000000047,95.57500000000019,94.2000000000003,0,0,93,0,2,0,2,0.0,,-0.032500000000000036
0.268125,0.0,0.25,0,132,17.450000000000017,91.60000000000048,95.4750000000002,94.1000000000003,0,0,94,0,2,0,2,0.0,,0.4674999999999999
0.27125,0.0,0.25,0,133,17.70000000000002,91.55000000000048,95.3750000000002,94.00000000000031,0,0,95,0,2,0,2,0.0,,0.4674999999999999
0.27375,0.0,0.25,0,134,17.950000000000024,91.50000000000048,95.2750000000002,93.90000000000032,0,0,96,0,2,0,2,0.0,,0.36749999999999994
0.275625,0.0,0.25,0,135,18.200000000000028,91.45000000000049,95.17500000000021,93.80000000000032,0,0,96,0,2,0,2,0.0,,0.2875
0.2775,0.0,0.25,0,136,18.70000000000003,91.40000000000049,94.95000000000022,93.45000000000033,0,0,96,0,2,0,2,0.0,,0.275
0.28125,0.0,0.25,0,137,18.950000000000035,91.35000000000049,94.85000000000022,93.35000000000034,0,0,96,0,2,0,2,0.0,,0.5875
0.2825,0.0,0.25,0,138,19.20000000000004,91.3000000000005,94.75000000000023,93.25000000000034,0,0,96,0,2,0,2,0.0,,0.18749999999999997
0.285,0.0,0.25,0,139,19.450000000000042,91.2500000000005,94.65000000000023,93.15000000000035,0,0,96,0,2,0,2,0.0,,0.38749999999999996
0.285625,0.0,0.25,0,140,19.700000000000045,91.2000000000005,94.55000000000024,93.05000000000035,0,0,96,0,2,0,2,0.0,,0.08749999999999998
0.28875,0.0,0.25,0,141,19.95000000000005,91.1500000000005,94.45000000000024,92.95000000000036,0,0,96,0,2,0,2,0.0,,0.48749999999999993
0.29,0.0,0.25,0,142,20.200000000000053,91.1000000000005,94.35000000000025,92.85000000000036,0,0,96,0,2,0,2,0.0,,0.18749999999999997
0.29125,0.0,0.25,0,143,20.450000000000056,91.05000000000051,94.25000000000026,92.75000000000037,0,0,96,0,2,0,2,0.0,,0.18749999999999997
0.291875,0.0,0.25,0,144,20.70000000000006,91.00000000000051,94.15000000000026,92.65000000000038,0,0,96,0,2,0,2,0.0,,0.08749999999999998
0.2925,0.0,0.25,0,145,20.950000000000063,90.95000000000051,94.05000000000027,92.55000000000038,0,0,96,0,2,0,2,0.0,,0.08749999999999998
0.293125,0.0,0.25,0,146,21.200000000000067,90.90000000000052,93.95000000000027,92.45000000000039,0,0,96,0,2,0,2,0.0,,0.08749999999999998
0.29375,0.0,0.25,0,147,21.45000000000007,90.85000000000052,93.85000000000028,92.35000000000039,0,0,96,0,2,0,2,0.0,,0.08749999999999998
0.29375,0.0,0.25,0,148,21.700000000000074,90.80000000000052,93.75000000000028,92.2500000000004,0,0,96,0,2,0,2,0.0,,-0.012500000000000035
0.29375,0.0,0.25,0,149,21.950000000000077,90.75000000000053,93.65000000000029,92.1500000000004,0,0,96,0,2,0,2,0.0,,-0.012500000000000035
0.294375,0.0,0.25,0,150,22.20000000000008,90.70000000000053,93.5500000000003,92.05000000000041,0,0,96,0,2,0,2,0.0,,0.08749999999999998
0.295625,0.0,0.25,0,151,22.450000000000085,90.65000000000053,93.4500000000003,91.95000000000041,0,0,96,0,2,0,2,0.0,,0.18749999999999997
0.295625,0.0,0.25,0,152,22.700000000000088,90.60000000000053,93.3500000000003,91.85000000000042,0,0,96,0,2,0,2,0.0,,-0.012500000000000035
0.296875,0.0,0.25,0,153,22.95000000000009,90.55000000000054,93.25000000000031,91.75000000000043,0,0,96,0,2,0,2,0.0,,0.18749999999999997
0.298125,0.0,0.25,0,154,23.200000000000095,90.50000000000054,93.15000000000032,91.65000000000043,0,0,96,0,2,0,2,0.0,,0.18749999999999997
0.3025,0.0,0.25,0,155,23.4500000000001,90.45000000000054,93.05000000000032,91.55000000000044,0,0,96,0,2,0,2,0.0,,0.6875
0.304375,0.0,0.25,0,156,23.700000000000102,90.40000000000055,92.95000000000033,91.45000000000044,0,0,96,0,2,0,2,0.0,,0.2875
0.306875,0.0,0.25,0,157,23.950000000000106,90.35000000000055,92.85000000000034,91.35000000000045,0,0,96,0,2,0,2,0.0,,0.38749999999999996
0.308125,0.0,0.25,0,158,24.20000000000011,90.30000000000055,92.75000000000034,91.25000000000045,0,0,96,0,2,0,2,0.0,,0.18749999999999997
0.313125,0.0,0.25,0,159,24.450000000000113,90.25000000000055,92.65000000000035,91.15000000000046,0,0,96,0,2,0,2,0.0,,0.7875
0.315625,0.0,0.25,0,160,24.700000000000117,90.20000000000056,92.55000000000035,91.05000000000047,0,0,96,0,2,0,2,0.0,,0.38749999999999996
0.318125,0.0,0.25,0,161,24.95000000000012,90.15000000000056,92.45000000000036,90.95000000000047,0,0,96,0,2,0,2,0.0,,0.38749999999999996
0.319375,0.0,0.25,0,162,25.450000000000124,90.10000000000056,92.22500000000036,90.85000000000048,0,0,96,0,2,0,2,0.0,,0.17499999999999996
0.32375,0.0,0.25,0,163,25.700000000000127,90.05000000000057,92.12500000000037,90.75000000000048,0,0,96,0,2,0,2,0.0,,0.6875
0.32625,0.0,0.25,0,164,25.95000000000013,90.00000000000057,92.02500000000038,90.65000000000049,0,0,96,0,2,0,2,0.0,,0.38749999999999996
0.328125,0.0,0.25,0,165,26.200000000000134,89.95000000000057,91.92500000000038,90.5500000000005,0,0,96,0,2,0,2,0.0,,0.2875
0.330625,0.0,0.25,0,166,26.450000000000138,89.90000000000057,91.82500000000039,90.4500000000005,0,0,96,0,2,0,2,0.0,,0.38749999999999996
0.33375,0.0,0.25,0,167,26.70000000000014,89.85000000000058,91.72500000000039,90.3500000000005,0,0,96,0,2,0,2,0.0,,0.48749999999999993
0.336875,0.0,0.25,0,168,26.950000000000145,89.80000000000058,91.6250000000004,90.25000000000051,0,0,96,0,2,0,2,0.0,,0.48749999999999993
0.339375,0.0,0.25,0,169,27.20000000000015,89.75000000000058,91.5250000000004,90.15000000000052,0,0,96,0,2,0,2,0.0,,0.38749999999999996
0.3425,0.0,0.25,0,170,27.450000000000152,89.70000000000059,91.42500000000041,90.05000000000052,0,0,96,0,2,0,2,0.0,,0.48749999999999993
0.344375,0.0,0.25,0,171,27.700000000000156,89.65000000000059,91.32500000000041,89.95000000000053,0,0,96,0,2,0,2,0.0,,0.2875
0.34625,0.0,0.25,0,172,27.95000000000016,89.60000000000059,91.22500000000042,89.85000000000053,0,0,96,0,2,0,2,0.0,,0.2875
0.349375,0.0,0.25,0,173,28.450000000000163,89.5500000000006,91.00000000000043,89.50000000000054,0,0,96,0,2,0,2,0.0,,0.475
0.3525,0.0,0.25,0,174,28.700000000000166,89.5000000000006,90.90000000000043,89.40000000000055,0,0,96,0,2,0,2,0.0,,0.48749999999999993
0.355,0.0,0.25,0,175,28.95000000000017,89.4500000000006,90.80000000000044,89.30000000000055,0,0,96,0,2,0,2,0.0,,0.38749999999999996
0.358125,0.0,0.25,0,176,29.200000000000173,89.4000000000006,90.70000000000044,89.20000000000056,0,0,97,0,2,0,2,0.0,,0.4674999999999999
0.360625,0.0,0.25,0,177,29.700000000000177,89.3500000000006,90.47500000000045,89.10000000000056,0,0,98,0,2,0,2,0.0,,0.355
0.3625,0.0,0.25,0,178,29.95000000000018,89.30000000000061,90.37500000000045,89.00000000000057,0,0,99,0,2,0,2,0.0,,0.26749999999999996
0.366875,0.0,0.25,0,179,30.200000000000184,89.25000000000061,90.27500000000046,88.90000000000057,0,0,100,0,2,0,2,0.0,,0.6675
0.36875,0.0,0.25,0,180,30.450000000000188,89.20000000000061,90.17500000000047,88.80000000000058,0,0,101,0,2,0,2,0.0,,0.26749999999999996
0.37125,0.0,0.25,0,181,30.70000000000019,89.15000000000062,90.07500000000047,88.70000000000059,0,0,102,0,2,0,2,0.0,,0.36749999999999994
0.373125,0.0,0.25,0,182,30.950000000000195,89.10000000000062,89.97500000000048,88.60000000000059,0,0,103,0,2,0,2,0.0,,0.26749999999999996
0.375625,0.0,0.25,0,183,31.2000000000002,89.05000000000062,89.87500000000048,88.5000000000006,0,0,104,0,2,0,2,0.0,,0.36749999999999994
0.376875,0.0,0.25,0,184,31.450000000000202,89.00000000000063,89.77500000000049,88.4000000000006,0,0,105,0,2,0,2,0.0,,0.16749999999999998
0.38,0.0,0.25,0,185,31.700000000000205,88.95000000000063,89.6750000000005,88.30000000000061,0,0,106,0,2,0,2,0.0,,0.4674999999999999
0.38125,0.0,0.25,0,186,31.95000000000021,88.90000000000063,89.5750000000005,88.20000000000061,0,0,107,0,2,0,2,0.0,,0.16749999999999998
0.38375,0.0,0.25,0,187,32.20000000000021,88.85000000000063,89.4750000000005,88.10000000000062,0,0,108,0,2,0,2,0.0,,0.36750000000000016
0.385625,0.0,0.25,0,188,32.45000000000021,88.80000000000064,89.37500000000051,88.00000000000063,0,0,109,0,2,0,2,0.0,,0.2675000000000002
