coverage_ratio_mean,coverage_ratio_std,inspection_success_rate_mean,inspection_success_rate_std,target_detection_rate_mean,target_detection_rate_std,mission_success_mean,mission_success_std,mission_time_mean,mission_time_std,total_energy_consumption_mean,total_energy_consumption_std,collision_count_mean,collision_count_std,near_miss_count_mean,near_miss_count_std,communication_loss_count_mean,communication_loss_count_std,invalid_action_count_mean,invalid_action_count_std,detected_targets_mean,detected_targets_std,inspected_targets_mean,inspected_targets_std,candidate_targets_mean,candidate_targets_std,quadrotor_hover_inspect_count_mean,quadrotor_hover_inspect_count_std,quadrotor_valid_hover_inspect_count_mean,quadrotor_valid_hover_inspect_count_std,quadrotor_invalid_hover_inspect_count_mean,quadrotor_invalid_hover_inspect_count_std,mean_distance_to_candidate_mean,mean_distance_to_candidate_std,time_in_candidate_range_mean,time_in_candidate_range_std
0.8778125,0.06404971078302296,0.925,0.10540925533894598,0.925,0.10540925533894598,0.6,0.5163977794943222,751.4,218.99426679456448,137.9299999999982,24.55560809446449,0.0,0.0,0.1,0.31622776601683794,299.6,164.59188585373488,0.0,0.0,7.4,0.8432740427115678,7.4,0.8432740427115678,13.6,2.796823595120404,585.2,453.01577112600495,585.2,453.01577112600495,0.0,0.0,298.40083807935105,93.79558303018332,585.2,453.01577112600495
