coverage_ratio,inspection_success_rate,target_detection_rate,mission_success,mission_time,total_energy_consumption,fixedwing_final_battery,quadrotor_mean_final_battery,quadrotor_min_final_battery,collision_count,near_miss_count,communication_loss_count,invalid_action_count,detected_targets,inspected_targets,candidate_targets,redundant_coverage_proxy,termination_reason,quadrotor_hover_inspect_count,quadrotor_valid_hover_inspect_count,quadrotor_invalid_hover_inspect_count,mean_distance_to_candidate,time_in_candidate_range,scenario,seed,baseline,evaluation_mode
0.864375,1.0,1.0,1,578,110.84999999999727,71.10000000000164,59.02500000000182,56.250000000001776,0,0,337,0,8,8,14,0.20242214532871972,all_targets_inspected,394,394,0,314.4692764763074,394,1,0,hierarchical_task_allocation,rule
0.899375,1.0,1.0,1,628,130.3999999999964,68.60000000000178,50.50000000000169,46.950000000001644,0,0,179,0,8,8,13,0.2361995753715499,all_targets_inspected,331,331,0,349.80529996770935,331,1,1,hierarchical_task_allocation,rule
0.701875,1.0,1.0,1,467,95.34999999999827,76.65000000000133,64.00000000000186,62.85000000000193,0,0,146,0,8,8,11,0.198429693076374,all_targets_inspected,264,264,0,286.83970449910225,264,1,2,hierarchical_task_allocation,rule
0.9025,0.75,0.75,0,1000,137.59999999999832,50.00000000000284,56.200000000001666,47.700000000001744,0,0,538,0,6,6,18,0.5186666666666667,max_steps_reached,1314,1314,0,153.14569315411757,1314,1,3,hierarchical_task_allocation,rule
0.91125,0.875,0.875,0,1000,162.50000000000182,50.00000000000284,43.75000000000181,42.450000000001786,0,1,130,0,7,7,15,0.514,max_steps_reached,1025,1025,0,215.13785764128716,1025,1,4,hierarchical_task_allocation,rule
0.903125,1.0,1.0,1,637,123.19999999999717,68.15000000000181,54.325000000001666,52.800000000001674,0,0,425,0,8,8,15,0.24385138670852957,all_targets_inspected,453,453,0,335.7522967632418,453,1,5,hierarchical_task_allocation,rule
0.91375,0.875,0.875,0,1000,180.0499999999997,50.00000000000284,34.97500000000157,30.800000000001553,0,0,548,0,7,7,17,0.5126666666666667,max_steps_reached,772,772,0,289.96616267540645,772,1,6,hierarchical_task_allocation,rule
0.9,1.0,1.0,1,618,149.09999999999658,69.10000000000176,40.900000000001626,37.75000000000165,0,0,154,0,8,8,11,0.22330097087378642,all_targets_inspected,94,94,0,465.5358482966878,94,1,7,hierarchical_task_allocation,rule
0.870625,1.0,1.0,1,586,144.59999999999678,70.70000000000167,42.350000000001714,41.10000000000169,0,0,365,0,8,8,9,0.20762229806598406,all_targets_inspected,44,44,0,382.6917062561606,44,1,8,hierarchical_task_allocation,rule
0.91125,0.75,0.75,0,1000,145.64999999999947,50.00000000000284,52.17500000000173,50.25000000000176,0,0,174,0,6,6,13,0.514,max_steps_reached,1161,1161,0,190.6645350634899,1161,1,9,hierarchical_task_allocation,rule
