coverage_ratio_mean,coverage_ratio_std,inspection_success_rate_mean,inspection_success_rate_std,target_detection_rate_mean,target_detection_rate_std,mission_success_mean,mission_success_std,mission_time_mean,mission_time_std,total_energy_consumption_mean,total_energy_consumption_std,collision_count_mean,collision_count_std,near_miss_count_mean,near_miss_count_std,communication_loss_count_mean,communication_loss_count_std,invalid_action_count_mean,invalid_action_count_std,detected_targets_mean,detected_targets_std,inspected_targets_mean,inspected_targets_std,candidate_targets_mean,candidate_targets_std,quadrotor_hover_inspect_count_mean,quadrotor_hover_inspect_count_std,quadrotor_valid_hover_inspect_count_mean,quadrotor_valid_hover_inspect_count_std,quadrotor_invalid_hover_inspect_count_mean,quadrotor_invalid_hover_inspect_count_std,mean_distance_to_candidate_mean,mean_distance_to_candidate_std,time_in_candidate_range_mean,time_in_candidate_range_std,ablation,use_guidance,use_capability_reward,use_safety_shaping
0.59978125,0.16405171017151077,0.54375,0.2339414850364352,0.63125,0.21641137118679177,0.0,0.0,832.9,304.59825136865464,162.8199999999987,54.31998614448272,0.3,0.47016234598162726,3.8,6.092272931647449,460.6,275.0790125725602,0.0,0.0,5.05,1.7312909694943341,4.35,1.8715318802914815,12.8,4.818822743324239,604.55,294.04895313893786,157.5,163.79560433662436,447.05,260.3714906780209,336.512156422494,118.80773157714924,221.1,227.3980743333732,full_ca_hmappo,1,1,1
