coverage_ratio_mean,coverage_ratio_std,inspection_success_rate_mean,inspection_success_rate_std,target_detection_rate_mean,target_detection_rate_std,mission_success_mean,mission_success_std,mission_time_mean,mission_time_std,total_energy_consumption_mean,total_energy_consumption_std,collision_count_mean,collision_count_std,near_miss_count_mean,near_miss_count_std,communication_loss_count_mean,communication_loss_count_std,invalid_action_count_mean,invalid_action_count_std,detected_targets_mean,detected_targets_std,inspected_targets_mean,inspected_targets_std,candidate_targets_mean,candidate_targets_std,quadrotor_hover_inspect_count_mean,quadrotor_hover_inspect_count_std,quadrotor_valid_hover_inspect_count_mean,quadrotor_valid_hover_inspect_count_std,quadrotor_invalid_hover_inspect_count_mean,quadrotor_invalid_hover_inspect_count_std,mean_distance_to_candidate_mean,mean_distance_to_candidate_std,time_in_candidate_range_mean,time_in_candidate_range_std,ablation,use_guidance,use_capability_reward,use_safety_shaping
0.71215625,0.09040990240179796,0.0,0.0,0.70625,0.2156500271516939,0.0,0.0,996.6,15.20526224699857,224.40999999999727,5.122514801807482,0.05,0.22360679774997896,0.7,0.8013147091860318,863.45,45.15992051645609,0.0,0.0,5.65,1.7252002172135512,0.0,0.0,14.25,2.807414993792051,551.85,61.837882274626175,0.0,0.0,551.85,61.837882274626175,1171.4705236191473,294.3989661450914,0.0,0.0,guidance_0_capability_0_safety_1,0,0,1
