update,ablation,scenario,rollout_reward_mean,episode_count,coverage_ratio,inspection_success_rate,target_detection_rate,mission_success,mission_time,collision_count,invalid_action_count,policy_loss,value_loss,entropy,approx_kl,clip_fraction,mean_action_probability
17,full_ca_hmappo,1,-0.2630455175433326,15,0.029375,0.0,0.0,0,195,0,0,-0.0011781411012634635,161.37515258789062,1.5894262790679932,-0.001281256671063602,0.0,0.247564435005188
18,full_ca_hmappo,1,0.17950999417007552,18,0.045,0.0,0.0,0,131,0,0,-0.0012359743705019355,288.1220703125,1.586324691772461,0.0004891957505606115,0.0,0.24443304538726807
19,full_ca_hmappo,1,-0.7876598920167908,20,0.021875,0.0,0.0,0,77,0,0,0.00016150748706422746,238.71121215820312,1.5334317684173584,0.0006725261337123811,0.0,0.25471723079681396
20,full_ca_hmappo,1,-0.7879010654287413,25,0.008125,0.0,0.0,0,14,0,0,-0.00028942650533281267,218.79310607910156,1.5479857921600342,-0.00018073944374918938,0.0,0.2551226317882538
21,full_ca_hmappo,1,-0.4708681937236179,29,0.015625,0.0,0.0,0,30,0,0,-0.00026466077542863786,331.18121337890625,1.5355288982391357,-2.1905949324718677e-05,0.0,0.25957179069519043
22,full_ca_hmappo,1,-0.697539060730378,35,0.009375,0.0,0.0,0,21,0,0,4.099123179912567e-05,299.05401611328125,1.5228632688522339,-0.00016078271437436342,0.0,0.2714618146419525
23,full_ca_hmappo,1,0.4764735806566023,36,0.02125,0.0,0.0,0,120,0,0,-7.204338908195496e-05,419.98858642578125,1.5274361371994019,-2.7546466299099848e-05,0.0,0.26412296295166016
24,full_ca_hmappo,1,-0.14023520645650933,40,0.011875,0.0,0.0,0,26,0,0,-0.0007834310526959598,287.5614013671875,1.579422950744629,-0.00041386211523786187,0.0,0.2558467984199524
25,full_ca_hmappo,1,-0.4613226411379401,44,0.011875,0.0,0.0,0,15,0,0,-0.00035391253186389804,259.5693664550781,1.550684928894043,1.4861658200970851e-05,0.0,0.25083452463150024
26,full_ca_hmappo,1,-0.04057959778128861,46,0.01125,0.0,0.0,0,17,0,0,-0.0008831489831209183,250.78494262695312,1.5230129957199097,-6.639053754042834e-05,0.0,0.2664676606655121
27,full_ca_hmappo,1,-0.552815629940369,51,0.014375,0.0,0.0,0,40,0,0,-0.002322547137737274,276.5325927734375,1.5494064092636108,0.0003360031987540424,0.0,0.2587006986141205
28,full_ca_hmappo,1,-0.16975979032849864,52,0.11,0.0,0.375,0,182,0,0,-0.001754550263285637,194.93472290039062,1.5427110195159912,0.00057950709015131,0.0,0.24967336654663086
29,full_ca_hmappo,1,0.23945350804069676,54,0.019375,0.0,0.0,0,86,0,0,-0.00018369934696238488,352.082763671875,1.5734729766845703,0.00029426091350615025,0.0,0.25303298234939575
30,full_ca_hmappo,1,-0.6080014856343041,62,0.00875,0.0,0.0,0,64,0,0,-3.07100526697468e-05,326.7020568847656,1.543300986289978,-0.0005167457275092602,0.0,0.2517760694026947
31,full_ca_hmappo,1,-0.5415361763443798,66,0.036875,0.0,0.0,0,75,0,0,-0.00013331013906281441,532.86328125,1.5391978025436401,-0.00012972354306839406,0.0,0.2635103464126587
32,full_ca_hmappo,1,-0.3864065171412676,70,0.010625,0.0,0.0,0,12,0,0,-0.0002864025009330362,199.0177001953125,1.5691250562667847,-1.6504511222592555e-05,0.0,0.24518021941184998
33,full_ca_hmappo,1,-0.38780124600816634,72,0.009375,0.0,0.0,0,5,0,0,-0.0003132143465336412,170.04104614257812,1.5568039417266846,0.0003972376580350101,0.0,0.24960780143737793
34,full_ca_hmappo,1,-0.8707169594954394,76,0.01875,0.0,0.0,0,118,0,0,-0.00032022222876548767,248.85098266601562,1.5368587970733643,0.0004886690876446664,0.0,0.25703713297843933
35,full_ca_hmappo,1,0.012404563994095952,77,0.038125,0.0,0.0,0,246,0,0,-0.004549750126898289,220.62588500976562,1.5914931297302246,0.0007961328374221921,0.0,0.2349841296672821
36,full_ca_hmappo,1,-0.21786440429423237,78,0.03125,0.0,0.0,0,187,0,0,-0.002005944726988673,45.70453643798828,1.5496677160263062,0.004853361751884222,0.0,0.25150200724601746
37,full_ca_hmappo,1,-0.04371084774106748,80,0.01,0.0,0.0,0,67,0,0,-0.0005962066352367401,247.39328002929688,1.5580161809921265,0.0005851051537320018,0.0,0.24812981486320496
38,full_ca_hmappo,1,-0.29732951746882463,82,0.029375,0.0,0.0,0,166,0,0,7.808208465576172e-06,88.94010925292969,1.5398892164230347,0.0027723140083253384,0.0,0.2545284330844879
39,full_ca_hmappo,1,0.19944413553662343,82,0.045,0.0,0.0,0,422,0,0,-0.0015187164535745978,154.641845703125,1.58810555934906,2.337309342692606e-05,0.0,0.23897473514080048
40,full_ca_hmappo,1,0.2856898816917237,84,0.045,0.0,0.0,0,127,0,0,-0.00044406362576410174,321.31475830078125,1.5626821517944336,-0.0001930050493683666,0.0,0.25115352869033813
41,full_ca_hmappo,1,0.016534925714950077,85,0.038125,0.0,0.0,0,186,0,0,-0.0005909185856580734,131.29759216308594,1.549941062927246,-6.490061059594154e-05,0.0,0.25260818004608154
42,full_ca_hmappo,1,0.012473944865632802,85,0.08875,0.0,0.0,0,442,0,0,-0.012566588819026947,2.391552448272705,1.5827546119689941,0.0038620829582214355,0.0,0.23039308190345764
43,full_ca_hmappo,1,-0.012272644882614259,85,0.115625,0.0,0.0,0,698,0,0,-0.007531042210757732,3.5382800102233887,1.5352833271026611,-0.00036694109439849854,0.0325520858168602,0.24388396739959717
44,full_ca_hmappo,1,0.0358667815089575,85,0.121875,0.0,0.0,0,954,0,0,-0.0046759480610489845,46.81568908691406,1.4743694067001343,0.00047102649114094675,0.0,0.2685684263706207
45,full_ca_hmappo,1,0.08237249230796806,89,0.02375,0.0,0.0,0,23,0,0,-0.004929700400680304,350.5645751953125,1.4306410551071167,-0.0001942295057233423,0.0013020833721384406,0.2947237491607666
46,full_ca_hmappo,1,-0.34016010792402085,91,0.02125,0.0,0.0,0,104,0,0,-0.0015430127969011664,169.14134216308594,1.3760385513305664,0.00470099039375782,0.0,0.31484729051589966
47,full_ca_hmappo,1,0.40013871057908545,95,0.011875,0.0,0.0,0,30,0,0,-0.002922867191955447,482.4007568359375,1.3784040212631226,0.0004901239881291986,0.0,0.32031989097595215
48,full_ca_hmappo,1,0.25818288749178464,98,0.005625,0.0,0.0,0,0,0,0,-0.00038397684693336487,253.33543395996094,1.370128870010376,-0.001563878497108817,0.0,0.3317181468009949
49,full_ca_hmappo,1,-0.14993902515107038,101,0.013125,0.0,0.0,0,23,0,0,-0.00048711462295614183,428.2109375,1.35133695602417,0.0008717868477106094,0.0,0.33343705534935
50,full_ca_hmappo,1,-0.20616709810065004,102,0.03375,0.0,0.0,0,101,0,0,-0.0005728031392209232,121.88578033447266,1.377342939376831,0.0006790385814383626,0.0,0.3300096392631531
51,full_ca_hmappo,1,-0.0780478795752515,104,0.018125,0.0,0.0,0,47,0,0,-0.0020255185663700104,135.46951293945312,1.4074456691741943,-0.0002903884742408991,0.0,0.31162774562835693
52,full_ca_hmappo,1,-0.21770828239664297,106,0.058125,0.0,0.0,0,110,0,0,-2.1594887584797107e-05,169.54327392578125,1.354843020439148,0.0010910127311944962,0.0,0.33740776777267456
53,full_ca_hmappo,1,-0.5045192777492957,110,0.011875,0.0,0.0,0,4,0,0,-0.0005817009950987995,185.76278686523438,1.3578976392745972,0.00016994767065625638,0.0,0.3246315121650696
54,full_ca_hmappo,1,-0.3428157133748755,114,0.02125,0.0,0.125,0,80,0,0,0.00035002146614715457,209.77066040039062,1.3813197612762451,0.0002092209178954363,0.0,0.3185189366340637
55,full_ca_hmappo,1,-0.04232793987671357,118,0.010625,0.0,0.0,0,20,0,0,-0.0013832723489031196,350.4223937988281,1.4062703847885132,8.123391307890415e-05,0.0,0.30518603324890137
56,full_ca_hmappo,1,-0.0109939843457596,119,0.028125,0.0,0.0,0,154,0,0,-0.001864420948550105,115.63008880615234,1.4476155042648315,0.0010727448388934135,0.0,0.2943163216114044
57,full_ca_hmappo,1,-0.3505752084283813,122,0.016875,0.0,0.0,0,15,0,0,0.0011927461018785834,173.863037109375,1.4676334857940674,0.001750927185639739,0.0,0.2718108892440796
58,full_ca_hmappo,1,0.07727911546498945,127,0.02,0.0,0.0,0,22,0,0,-0.00017803597438614815,383.9839782714844,1.4577207565307617,-4.553748294711113e-05,0.0,0.2820950746536255
59,full_ca_hmappo,1,0.19560081484382863,130,0.0075,0.0,0.0,0,1,0,0,-8.659189188620076e-05,450.7367248535156,1.4692744016647339,0.0008696819422766566,0.0,0.27189671993255615
60,full_ca_hmappo,1,0.6629694697201103,131,0.038125,0.0,0.0,0,139,0,0,0.0003267812426201999,509.4569091796875,1.4501323699951172,-2.5624409317970276e-05,0.0,0.28136423230171204
61,full_ca_hmappo,1,-0.05280997081354144,137,0.048125,0.0,0.0,0,31,0,0,-0.0010318830609321594,551.26123046875,1.420405387878418,-0.00022913780412636697,0.0,0.2982938289642334
62,full_ca_hmappo,1,0.003794179101987538,142,0.015,0.0,0.0,0,5,0,0,-0.0005475673824548721,320.4863586425781,1.4501311779022217,-0.0006167382234707475,0.0,0.28642934560775757
63,full_ca_hmappo,1,-0.10849851544958256,144,0.010625,0.0,0.0,0,38,0,0,-0.0004955778713338077,233.66213989257812,1.4475659132003784,5.117780528962612e-05,0.0,0.2895248830318451
64,full_ca_hmappo,1,0.020852926834322716,146,0.015,0.0,0.0,0,62,0,0,-0.0006879133870825171,218.07711791992188,1.468219518661499,0.0009504463523626328,0.0,0.28292980790138245
65,full_ca_hmappo,1,-0.414847920782222,151,0.019375,0.0,0.0,0,40,0,0,0.00027601420879364014,216.07098388671875,1.4556559324264526,0.0005150206270627677,0.0,0.2871197462081909
66,full_ca_hmappo,1,-0.6409831284690881,154,0.018125,0.0,0.0,0,46,0,0,-0.0006104527856223285,158.59481811523438,1.4756288528442383,0.0005087125464342535,0.0,0.27760764956474304
67,full_ca_hmappo,1,0.7701039733753987,157,0.00625,0.0,0.0,0,1,0,0,-0.0006478627910837531,504.47808837890625,1.5059627294540405,-0.00046941288746893406,0.0,0.26452016830444336
68,full_ca_hmappo,1,-0.4279555924608758,160,0.00875,0.0,0.0,0,34,0,0,-0.0005158726125955582,205.06790161132812,1.4285285472869873,1.2314258128753863e-05,0.0,0.2999201714992523
69,full_ca_hmappo,1,0.014353221479723288,162,0.01375,0.0,0.0,0,73,0,0,-0.000416173308622092,154.94708251953125,1.484093427658081,-7.356284186244011e-06,0.0,0.2659299373626709
70,full_ca_hmappo,1,0.2172412156739938,163,0.03125,0.0,0.0,0,241,0,0,-0.00043123465729877353,122.15830993652344,1.5004847049713135,0.00046943750930950046,0.0,0.26553356647491455
71,full_ca_hmappo,1,-0.03840201010007149,166,0.054375,0.0,0.0,0,136,0,0,-0.0002761843497864902,225.7576141357422,1.488745093345642,-1.892835598482634e-06,0.0,0.27238723635673523
72,full_ca_hmappo,1,-0.6202009317232751,170,0.011875,0.0,0.0,0,23,0,0,-1.148631199043848e-07,192.29550170898438,1.4820817708969116,0.0002209809608757496,0.0,0.27160823345184326
73,full_ca_hmappo,1,-0.29942186226958256,172,0.023125,0.0,0.0,0,130,0,0,-0.0002559429849497974,222.03884887695312,1.4809482097625732,6.650372961303219e-05,0.0,0.27269789576530457
74,full_ca_hmappo,1,-0.23330015428155093,175,0.015,0.0,0.0,0,11,0,0,-7.86160489951726e-06,123.73385620117188,1.4939935207366943,0.00016095551836770028,0.0,0.26709166169166565
75,full_ca_hmappo,1,-0.5197876747843111,178,0.0275,0.0,0.0,0,74,0,0,-0.0008702250197529793,141.96282958984375,1.4692904949188232,-0.0001266198232769966,0.0,0.27351951599121094
76,full_ca_hmappo,1,0.2988345943190325,179,0.02125,0.0,0.0,0,110,0,0,-0.0014608459314331412,167.966796875,1.492527723312378,0.0005831907037645578,0.0,0.27379292249679565
77,full_ca_hmappo,1,-0.11492238951268519,181,0.025625,0.0,0.0,0,165,0,0,-0.0006424604798667133,185.3509063720703,1.5257656574249268,0.0004128842556383461,0.0,0.25431060791015625
78,full_ca_hmappo,1,0.014561418171751939,182,0.04875,0.0,0.125,0,240,0,0,-0.0019730981439352036,85.66529083251953,1.540705680847168,0.0009009473724290729,0.0,0.2498289793729782
79,full_ca_hmappo,1,-0.30163614039338427,185,0.01,0.0,0.0,0,71,0,0,-0.0005160663276910782,125.84941101074219,1.5148839950561523,-0.0005238769808784127,0.0,0.2569998502731323
80,full_ca_hmappo,1,-0.020751747772010276,187,0.008125,0.0,0.0,0,31,0,0,-0.001076765125617385,264.6787109375,1.5065827369689941,0.00012059843720635399,0.0,0.26432177424430847
81,full_ca_hmappo,1,-0.40063100817974373,190,0.024375,0.0,0.0,0,153,0,0,-0.0009840000420808792,116.09818267822266,1.516606330871582,0.0006514517590403557,0.0,0.2584294378757477
82,full_ca_hmappo,1,0.0563308242039966,190,0.02625,0.0,0.0,0,409,0,0,-0.0006991593982093036,98.23727416992188,1.5500062704086304,0.00024890838540159166,0.0,0.24282628297805786
83,full_ca_hmappo,1,0.05033886801857079,192,0.034375,0.0,0.125,0,140,0,0,-0.000887929811142385,198.3597412109375,1.5494964122772217,-0.00027630222029984,0.0,0.24514323472976685
84,full_ca_hmappo,1,0.3054613147789951,193,0.015625,0.0,0.0,0,83,0,0,-0.0005148252239450812,323.327392578125,1.5567843914031982,-0.0001891707070171833,0.0,0.24324053525924683
85,full_ca_hmappo,1,-0.09888749702804489,194,0.01625,0.0,0.0,0,46,0,0,-0.001502233906649053,98.12576293945312,1.55588960647583,-9.884033352136612e-05,0.0,0.23802725970745087
86,full_ca_hmappo,1,0.1995348695290886,197,0.026875,0.0,0.0,0,130,0,0,-0.0006062487955205142,353.53863525390625,1.539707899093628,0.0003428261261433363,0.0,0.24171392619609833
87,full_ca_hmappo,1,0.4358252307620205,199,0.02,0.0,0.0,0,133,0,0,-0.0008957746322266757,187.62815856933594,1.5565516948699951,0.0008430903544649482,0.0,0.23841655254364014
88,full_ca_hmappo,1,0.06820615548122078,199,0.033125,0.0,0.0,0,389,0,0,-0.00035250530345365405,7.184699535369873,1.5752861499786377,0.0006408553454093635,0.0,0.2355012148618698
89,full_ca_hmappo,1,-0.05068086074766143,201,0.014375,0.0,0.0,0,13,0,0,-0.0016479715704917908,142.29046630859375,1.5389207601547241,-0.000568095943890512,0.0,0.24414008855819702
90,full_ca_hmappo,1,0.3683484213495376,202,0.03125,0.0,0.0,0,155,0,0,-0.0007843872299417853,186.36727905273438,1.522454023361206,-0.0001595793291926384,0.0,0.24789738655090332
91,full_ca_hmappo,1,0.19007264564947945,204,0.018125,0.0,0.0,0,85,0,0,-0.000553909398149699,235.3322296142578,1.5400257110595703,0.000924260588362813,0.0,0.2474687546491623
92,full_ca_hmappo,1,-0.018929410617374742,205,0.03,0.0,0.0,0,167,0,0,-0.00036670640110969543,90.4482192993164,1.5311511754989624,-0.000431123364251107,0.0,0.2548287510871887
93,full_ca_hmappo,1,-0.10225488103310454,207,0.01125,0.0,0.0,0,116,0,0,-0.0012972144177183509,79.94917297363281,1.5489826202392578,-3.1148239941103384e-05,0.0,0.24434083700180054
94,full_ca_hmappo,1,0.1360522406232576,208,0.0275,0.0,0.0,0,125,0,0,-0.0007569262525066733,106.48393249511719,1.5568736791610718,-0.0001116878556786105,0.0,0.24011795222759247
95,full_ca_hmappo,1,0.44193044446865315,208,0.050625,0.0,0.0,0,381,0,0,-0.0004614591598510742,150.17745971679688,1.5759470462799072,-0.00035421186476014555,0.0,0.22834715247154236
96,full_ca_hmappo,1,-0.3393388249896816,210,0.020625,0.0,0.0,0,144,0,0,0.00023597292602062225,69.30769348144531,1.5451611280441284,6.55592157272622e-05,0.0,0.24054870009422302
97,full_ca_hmappo,1,0.4606212054379739,211,0.024375,0.0,0.0,0,128,0,0,-0.0002730793203227222,261.0085754394531,1.5726765394210815,-0.00012176119344076142,0.0,0.23381857573986053
98,full_ca_hmappo,1,0.25135042363581306,211,0.038125,0.0,0.0,0,384,0,0,-0.0005527834291569889,79.49027252197266,1.5743823051452637,-0.0004104156978428364,0.0,0.23393034934997559
99,full_ca_hmappo,1,-0.07302888498088578,211,0.050625,0.0,0.0,0,640,0,0,-0.0017959395190700889,21.235902786254883,1.507913589477539,0.001161056337878108,0.0,0.2543439269065857
100,full_ca_hmappo,1,-0.6331701296585379,215,0.01875,0.0,0.0,0,68,0,0,-0.001071744947694242,171.16177368164062,1.5297083854675293,0.0009560188627801836,0.0,0.24908167123794556
101,full_ca_hmappo,1,0.3096013946981202,217,0.03375,0.0,0.0,0,43,0,0,2.1999081582180224e-05,311.1600036621094,1.550645351409912,-0.00015039718709886074,0.0,0.2516625225543976
102,full_ca_hmappo,1,0.22113899220130406,217,0.0475,0.0,0.0,0,299,0,0,-0.0008491060580126941,73.19291687011719,1.5590283870697021,0.0002862864639610052,0.0,0.2347547709941864
103,full_ca_hmappo,1,0.338086045823502,217,0.0625,0.0,0.0,0,555,0,0,-0.0007421746850013733,166.222900390625,1.5814918279647827,-0.00031501910416409373,0.0,0.23309867084026337
104,full_ca_hmappo,1,0.30941504608711057,218,0.040625,0.0,0.0,0,124,0,0,-0.001212066039443016,165.97320556640625,1.5696475505828857,6.812081846874207e-05,0.0,0.23372399806976318
105,full_ca_hmappo,1,0.1278435482572604,219,0.02875,0.0,0.0,0,156,0,0,-9.428834164282307e-05,240.59378051757812,1.5618865489959717,0.0001325892226304859,0.0,0.23831889033317566
106,full_ca_hmappo,1,0.33294796084283007,219,0.06125,0.0,0.0,0,412,0,0,-0.0006852131336927414,33.220970153808594,1.5936912298202515,-0.0003748533199541271,0.0,0.22396402060985565
107,full_ca_hmappo,1,0.40603595595666775,221,0.013125,0.0,0.0,0,72,0,0,0.00043173134326934814,261.7205810546875,1.5597405433654785,0.00015203538350760937,0.0,0.24131469428539276
108,full_ca_hmappo,1,0.14990418650222637,221,0.06,0.0,0.0,0,328,0,0,-0.00031489942921325564,79.23445129394531,1.5511894226074219,-0.0001470200950279832,0.0,0.24236097931861877
109,full_ca_hmappo,1,0.13637050835404807,222,0.01625,0.0,0.0,0,89,0,0,-0.0011820923537015915,100.29798126220703,1.5728811025619507,4.083244130015373e-05,0.0,0.23033243417739868
110,full_ca_hmappo,1,0.09679936799511779,223,0.0125,0.0,0.0,0,21,0,0,-0.0021088540088385344,90.19940185546875,1.5426934957504272,0.0002131597138941288,0.0,0.2462499439716339
111,full_ca_hmappo,1,0.051680954655921596,224,0.009375,0.0,0.0,0,3,0,0,-0.000576128251850605,126.6863021850586,1.561829924583435,0.0012705386616289616,0.0,0.2377704381942749
112,full_ca_hmappo,1,0.1460859747435279,224,0.045625,0.0,0.125,0,259,0,0,-0.0005152206867933273,71.781494140625,1.561435580253601,0.0007458658656105399,0.0,0.23898234963417053
113,full_ca_hmappo,1,-0.21038651537674014,225,0.06125,0.0,0.0,0,227,0,0,-4.210447514196858e-05,45.42987060546875,1.5296690464019775,0.0006216845358721912,0.0,0.24402356147766113
114,full_ca_hmappo,1,-0.10538995375100058,225,0.07,0.0,0.0,0,483,0,0,-0.0004367120563983917,6.412539005279541,1.5245065689086914,0.00022163444373290986,0.0,0.24942991137504578
115,full_ca_hmappo,1,0.6180838555976607,226,0.0525,0.0,0.0,0,107,0,0,-0.0004396954027470201,349.30328369140625,1.5460600852966309,7.308538624783978e-05,0.0,0.24295561015605927
116,full_ca_hmappo,1,-0.1422061331832083,226,0.121875,0.0,0.125,0,363,0,0,-0.000480494782095775,24.7938289642334,1.5380553007125854,-3.5832948924507946e-05,0.0,0.25016555190086365
117,full_ca_hmappo,1,-0.12280342512531206,227,0.07625,0.0,0.0,0,129,0,0,-0.00021010513592045754,37.68956756591797,1.5234884023666382,-0.000468710990389809,0.0,0.25199294090270996
118,full_ca_hmappo,1,0.4483609640059285,227,0.0825,0.0,0.0,0,385,0,0,-8.278712630271912e-05,149.35523986816406,1.53183114528656,-0.0002504585718270391,0.0,0.24472308158874512
119,full_ca_hmappo,1,0.28257815274992026,227,0.0825,0.0,0.0,0,641,0,0,-0.0006348937749862671,19.080385208129883,1.5644134283065796,-6.223625678103417e-05,0.0,0.23922471702098846
120,full_ca_hmappo,1,0.3389747781702681,228,0.035,0.0,0.0,0,215,0,0,-0.0005240216851234436,187.71221923828125,1.5213655233383179,0.00042725494131445885,0.0,0.24966490268707275
121,full_ca_hmappo,1,0.043589551794866566,228,0.064375,0.0,0.125,0,471,0,0,-0.011073494330048561,22.13220977783203,1.5810661315917969,0.0007956481422297657,0.0,0.2355041205883026
122,full_ca_hmappo,1,0.30771350281429477,229,0.039375,0.0,0.0,0,186,0,0,-0.004911791533231735,213.79087829589844,1.5866076946258545,0.005658271722495556,0.0182291679084301,0.23206102848052979
123,full_ca_hmappo,1,0.1897514049505844,230,0.038125,0.0,0.0,0,144,0,0,-0.0004087478737346828,126.1104965209961,1.605800986289978,0.0004944588290527463,0.0,0.22314995527267456
124,full_ca_hmappo,1,0.25534758364301524,230,0.080625,0.0,0.0,0,400,0,0,-0.0020826978143304586,76.87718200683594,1.6116313934326172,0.0018366554286330938,0.0,0.22089490294456482
125,full_ca_hmappo,1,0.29647333738785164,230,0.109375,0.125,0.0,0,656,0,0,-0.0010651899501681328,39.81713104248047,1.6055829524993896,0.0011920721735805273,0.0,0.21750164031982422
126,full_ca_hmappo,1,0.2929227066979365,230,0.11375,0.125,0.0,0,912,0,0,-0.0024201839696615934,16.41072654724121,1.607749342918396,0.0002654929121490568,0.0,0.21642737090587616
127,full_ca_hmappo,1,0.2118724914798804,231,0.03625,0.0,0.0,0,168,0,0,-0.0003819127450697124,56.19179916381836,1.5925664901733398,0.0001104114344343543,0.0,0.22817498445510864
128,full_ca_hmappo,1,0.4319095901446417,231,0.06625,0.0,0.0,0,424,0,0,-0.0004913900047540665,67.62269592285156,1.6030285358428955,-0.0003541812184266746,0.0,0.2245703637599945
129,full_ca_hmappo,1,0.16103204146202188,231,0.088125,0.0,0.0,0,680,0,0,-0.003628141013905406,8.914196014404297,1.6001348495483398,-0.00012135195720475167,0.0,0.21891579031944275
130,full_ca_hmappo,1,0.38493698067759397,231,0.093125,0.125,0.0,0,936,0,0,-0.0005194706609472632,51.48721694946289,1.618809461593628,0.0009006854961626232,0.0,0.21698865294456482
131,full_ca_hmappo,1,0.41675473504074034,232,0.03875,0.0,0.0,0,192,0,0,0.0002890033647418022,163.11680603027344,1.5967986583709717,0.0011188248172402382,0.0,0.2303725928068161
132,full_ca_hmappo,1,0.26361906628028464,232,0.043125,0.0,0.0,0,448,0,0,-0.00035522630787454545,14.596868515014648,1.603204607963562,-0.00015861284919083118,0.0,0.22194638848304749
133,full_ca_hmappo,1,0.07850619012151583,233,0.035,0.0,0.0,0,241,0,0,-0.0005461513064801693,112.42539978027344,1.6096599102020264,-5.9908878029091284e-05,0.0,0.2211129367351532
134,full_ca_hmappo,1,0.2570405716605819,234,0.0225,0.0,0.0,0,15,0,0,-0.002137198578566313,85.72063446044922,1.6072349548339844,-0.001439467305317521,0.0,0.22629818320274353
135,full_ca_hmappo,1,0.19897996298550424,235,0.023125,0.0,0.0,0,182,0,0,-0.0002722020144574344,157.2703857421875,1.5823824405670166,0.00029785436345264316,0.0,0.22712567448616028
136,full_ca_hmappo,1,0.26260261602237733,235,0.02875,0.0,0.0,0,438,0,0,0.0003266551939304918,62.9577751159668,1.587156057357788,0.0001507645210949704,0.0,0.2293575257062912
137,full_ca_hmappo,1,0.24820179011476284,235,0.0325,0.125,0.0,0,694,0,0,-0.0005625657504424453,52.44050598144531,1.5975606441497803,-0.00024253611627500504,0.0,0.22647742927074432
138,full_ca_hmappo,1,0.1160893298283554,235,0.040625,0.125,0.125,0,950,0,0,-0.0013027237728238106,14.665201187133789,1.5911144018173218,-0.00038980573299340904,0.0,0.22790178656578064
139,full_ca_hmappo,1,0.47888741301017035,237,0.021875,0.0,0.0,0,72,0,0,-0.0006181554635986686,250.05059814453125,1.5987203121185303,4.735169932246208e-05,0.0,0.2270146608352661
140,full_ca_hmappo,1,0.03140412027437378,238,0.011875,0.0,0.0,0,4,0,0,-0.0015346830477938056,146.58961486816406,1.5966218709945679,-0.0002379549405304715,0.0,0.22784480452537537
141,full_ca_hmappo,1,0.24252303485286575,238,0.019375,0.0,0.0,0,260,0,0,-0.00021704038954339921,196.528564453125,1.560631513595581,-2.8598899007192813e-05,0.0,0.23582576215267181
