update,scenario,rollout_reward_mean,episode_count,coverage_ratio,inspection_success_rate,target_detection_rate,mission_success,mission_time,collision_count,invalid_action_count,policy_loss,value_loss,entropy,approx_kl,clip_fraction,mean_action_probability
26,0,2.3618332477490185,96,0.05,0.5,1.0,0,30,0,0,6.298348307609558e-05,302.9898681640625,1.6863211393356323,-0.0007155078928917646,0.0,0.21608391404151917
27,0,1.5584848697762936,100,0.04,0.0,0.5,0,20,0,0,-0.0012861313298344612,152.2838134765625,1.6807535886764526,-5.791406147181988e-05,0.0,0.21342329680919647
28,0,2.216445908357855,106,0.04,0.0,1.0,0,41,0,0,-0.0007177814841270447,302.9724426269531,1.679880142211914,0.00018659071065485477,0.0,0.20868200063705444
29,0,2.1192720508843195,112,0.0225,0.0,0.5,0,1,0,0,-0.0016821641474962234,248.76187133789062,1.6710546016693115,0.0004809873644262552,0.0,0.21154755353927612
30,0,2.3624988800438587,117,0.1975,0.5,1.0,0,71,0,0,-0.0006656814366579056,426.14483642578125,1.670013666152954,-0.0009824607986956835,0.0,0.2219734787940979
31,0,0.06421547790523618,117,0.34,0.5,1.0,0,327,0,0,-0.028201401233673096,2.2848150730133057,1.7179577350616455,0.011263692751526833,0.0859375,0.19472506642341614
32,0,0.23886698370915838,117,0.4975,0.5,1.0,0,583,0,0,-0.0195706095546484,10.692460060119629,1.7131807804107666,0.004801392089575529,0.0,0.19306166470050812
33,0,1.602947441060678,123,0.03,0.0,0.5,0,4,0,0,0.00339544378221035,168.60073852539062,1.700343370437622,0.005711395293474197,0.0,0.2026413232088089
34,0,0.26289384011761285,123,0.1625,0.5,1.0,0,260,0,0,-0.0002692565321922302,47.49415588378906,1.6956356763839722,-0.00029175239615142345,0.0,0.2016163021326065
35,0,0.08407442132011056,123,0.28,0.5,1.0,0,516,0,0,-0.015089415945112705,3.720994472503662,1.679945468902588,0.00488560413941741,0.0,0.2028958797454834
36,0,0.3808433370140847,124,0.1075,0.5,1.0,0,155,0,0,-0.004839811474084854,45.37921905517578,1.6381560564041138,0.006234520580619574,0.0,0.21268168091773987
37,0,0.7577240976097528,126,0.0975,0.0,1.0,0,24,0,0,-0.003436274826526642,59.9349250793457,1.6043566465377808,0.001511011621914804,0.0,0.23259255290031433
38,0,1.0794420902529964,129,0.0575,0.5,0.5,0,41,0,0,-0.0022863950580358505,136.3599853515625,1.5850392580032349,-0.0019967518746852875,0.0,0.24989736080169678
39,0,1.1795772904733894,132,0.1675,0.5,1.0,0,101,0,0,-0.0008042231202125549,131.9141387939453,1.5627485513687134,0.0003213656600564718,0.0,0.2507426142692566
40,0,1.3523027279879898,135,0.1725,0.5,1.0,0,178,0,0,-0.000805804505944252,190.23764038085938,1.556185245513916,-0.000740682939067483,0.0,0.2553131580352783
41,0,0.19942562328651547,135,0.215,0.5,1.0,0,434,0,0,-0.0007540946826338768,4.947118759155273,1.5735220909118652,0.0007425174117088318,0.0,0.23893454670906067
42,0,2.26071078745008,141,0.0625,0.0,1.0,0,31,0,0,-0.00036439765244722366,250.0507354736328,1.5408551692962646,0.0005584089085459709,0.0,0.26842090487480164
43,0,0.33799895395350177,141,0.095,0.5,1.0,0,287,0,0,-0.0011648256331682205,31.31447982788086,1.5624920129776,0.000198072986677289,0.0,0.2567814588546753
44,0,0.3053784233488841,141,0.315,0.5,1.0,0,543,0,0,-0.002453012391924858,14.127519607543945,1.5631669759750366,-0.0002572103403508663,0.0,0.2507115304470062
45,0,0.7225996543565998,143,0.1725,0.0,1.0,0,64,0,0,-0.0012766923755407333,46.35871124267578,1.5587854385375977,0.0008176141418516636,0.0,0.2522575855255127
46,0,1.2822089510736987,146,0.05,0.0,1.0,0,13,0,0,-0.00012627243995666504,93.12767028808594,1.53835928440094,-0.00025263172574341297,0.0,0.2504338324069977
47,0,1.0715308008657303,148,0.165,0.5,1.0,0,86,0,0,-0.00019646808505058289,121.97163391113281,1.5320390462875366,-0.00047601107507944107,0.0,0.2634202241897583
48,0,1.357345073542092,151,0.0925,0.5,1.0,0,98,0,0,-0.00024855881929397583,139.94784545898438,1.5351979732513428,0.00012082047760486603,0.0,0.25971662998199463
49,0,1.1649332655942999,154,0.085,0.5,1.0,0,38,0,0,0.00018507800996303558,135.44891357421875,1.5431742668151855,-0.000271189259365201,0.0,0.2588341236114502
50,0,1.1498891406517942,157,0.0225,0.0,0.5,0,1,0,0,-5.2032992243766785e-05,154.26736450195312,1.5396122932434082,-0.00010554352775216103,0.0,0.26442432403564453
51,0,1.1790377845754847,159,0.0525,0.5,1.0,0,16,0,0,-8.685141801834106e-05,229.373291015625,1.5410051345825195,5.149352364242077e-05,0.0,0.26044130325317383
52,0,1.041069634957239,161,0.1675,0.5,1.0,0,28,0,0,-0.00037019699811935425,115.89740753173828,1.5417060852050781,0.00010765623301267624,0.0,0.26337510347366333
53,0,0.9061605665483512,163,0.08,0.5,1.0,0,82,0,0,-0.0006696917116641998,83.18179321289062,1.5379321575164795,-0.0001800644677132368,0.0,0.24502110481262207
54,0,1.5416648913233075,168,0.13,0.5,1.0,0,117,0,0,-0.0008704299107193947,129.7733612060547,1.542088270187378,0.00013468204997479916,0.0,0.25186142325401306
55,0,0.9912404949136544,171,0.085,0.0,1.0,0,41,0,0,-0.0004962952807545662,92.40898895263672,1.538390874862671,0.000542245339602232,0.0,0.25465232133865356
56,0,0.8027999321202515,172,0.1975,0.5,1.0,0,195,0,0,-0.0007066652178764343,88.17539978027344,1.5382411479949951,0.00010278495028614998,0.0,0.2577381432056427
57,0,1.8894575090671424,178,0.095,0.0,1.0,0,15,0,0,-0.00018082652240991592,271.8479309082031,1.5296483039855957,9.44740604609251e-05,0.0,0.25836730003356934
58,0,1.327851772075519,181,0.115,0.5,1.0,0,66,0,0,-0.00017182715237140656,162.1326446533203,1.5266447067260742,-7.092021405696869e-05,0.0,0.26549673080444336
59,0,1.0227048397500766,183,0.1975,0.5,1.0,0,99,0,0,-3.740563988685608e-05,143.87911987304688,1.529991626739502,-9.097391739487648e-06,0.0,0.2643181085586548
60,0,0.2821135113044875,183,0.2425,0.5,1.0,0,355,0,0,-0.0027271462604403496,9.675546646118164,1.5439913272857666,0.0003342321142554283,0.0,0.2510839104652405
61,0,2.009254501128453,188,0.13,0.0,1.0,0,16,0,0,0.0008646715432405472,251.8236541748047,1.5280241966247559,0.0005839031655341387,0.0,0.2656736969947815
62,0,1.8240269983944017,193,0.2925,0.5,1.0,0,54,0,0,-7.377099245786667e-05,194.29116821289062,1.5251561403274536,0.0001953369937837124,0.0,0.26240795850753784
63,0,1.3651684765645768,196,0.2225,0.5,1.0,0,115,0,0,-0.00024554505944252014,151.54489135742188,1.5241949558258057,-0.00011538341641426086,0.0,0.26254725456237793
64,0,0.7629927828384098,198,0.1325,0.5,1.0,0,89,0,0,-0.001427515409886837,119.28033447265625,1.5193291902542114,0.0009428365156054497,0.0,0.25078824162483215
65,0,1.3365455464081606,202,0.0825,0.0,1.0,0,42,0,0,-0.0009328499436378479,89.6837158203125,1.5118162631988525,-0.0005988923367112875,0.0,0.27398714423179626
66,0,1.290403651422821,205,0.2025,0.5,1.0,0,50,0,0,7.858499884605408e-06,136.73162841796875,1.5093778371810913,-0.000229794648475945,0.0,0.26893410086631775
67,0,1.2458380506723188,208,0.0925,0.5,1.0,0,45,0,0,-0.0005903514102101326,107.2950439453125,1.4943115711212158,-9.161909110844135e-05,0.0,0.27426400780677795
68,0,1.0243537828500848,210,0.0575,0.5,1.0,0,65,0,0,-0.00037633907049894333,160.14703369140625,1.4928228855133057,0.00037889042869210243,0.0,0.2728007137775421
69,0,0.9294646231282968,212,0.115,0.0,1.0,0,144,0,0,-2.5408342480659485e-05,72.99961853027344,1.4880324602127075,0.00011299061588943005,0.0,0.2831556499004364
70,0,0.3737502767908154,212,0.155,0.5,1.0,0,400,0,0,-0.0008578123524785042,40.65385055541992,1.4979788064956665,0.0003106757067143917,0.0,0.26964905858039856
71,0,0.14155848309019348,212,0.42,0.5,1.0,0,656,0,0,-0.012014278210699558,4.165966033935547,1.5085256099700928,0.0017072870396077633,0.0,0.27079153060913086
72,0,0.9084754021896515,214,0.1475,0.5,1.0,0,140,0,0,0.0017677005380392075,111.7524185180664,1.5011364221572876,0.0023272403050214052,0.0,0.271527498960495
73,0,0.4798953770659864,215,0.27,0.5,1.0,0,171,0,0,0.0024179499596357346,57.56865310668945,1.507573127746582,-0.0007718986598774791,0.0,0.28488749265670776
74,0,0.644900084414985,217,0.1175,0.5,1.0,0,123,0,0,0.00023969262838363647,82.9630126953125,1.5088549852371216,0.0005476226797327399,0.0,0.28132808208465576
75,0,0.26021414340357296,217,0.41,0.5,1.0,0,379,0,0,-0.002163272351026535,4.949690818786621,1.5284807682037354,1.2593460269272327e-05,0.0,0.26245829463005066
76,0,0.22162498743273318,217,0.51,0.5,1.0,0,635,0,0,-0.007809411734342575,4.314289093017578,1.5390441417694092,0.001045401906594634,0.0,0.26126742362976074
77,0,0.7403562982508447,219,0.06,0.0,1.0,0,27,0,0,-0.002720160409808159,55.912025451660156,1.5214519500732422,0.0011645371560007334,0.0,0.26627224683761597
78,0,0.9781757683376782,221,0.18,0.5,1.0,0,101,0,0,-0.0021767131984233856,140.33963012695312,1.5064821243286133,0.0012386252637952566,0.0,0.26763951778411865
79,0,1.5772650385042652,226,0.0225,0.0,0.5,0,2,0,0,-0.0003008730709552765,153.04913330078125,1.4994752407073975,-0.0010914499871432781,0.0,0.27655088901519775
80,0,1.354186730357469,229,0.1125,0.0,1.0,0,22,0,0,-0.0011701900511980057,122.75453186035156,1.4965722560882568,-0.0004035397432744503,0.0,0.26481032371520996
81,0,1.1456306698164553,234,0.12,0.5,1.0,0,25,0,0,-0.011193472892045975,152.25929260253906,1.4868793487548828,0.0010888325050473213,0.0,0.27536967396736145
82,0,1.4903032800066285,237,0.1775,0.5,1.0,0,99,0,0,0.0015477556735277176,188.16281127929688,1.4474047422409058,0.001982493093237281,0.0,0.2991114854812622
83,0,0.9528898775788548,239,0.2825,0.5,1.0,0,173,0,0,-0.001299569383263588,97.00763702392578,1.4375492334365845,0.0028375471010804176,0.0,0.3032797574996948
84,0,0.25391172799572814,239,0.53,0.5,1.0,0,429,0,0,0.0008612899109721184,7.765823841094971,1.4700031280517578,0.0002747999969869852,0.0,0.2961876690387726
85,0,1.0955813671316719,242,0.2625,0.5,1.0,0,137,0,0,0.0002556629478931427,175.49746704101562,1.418811559677124,0.00039239064790308475,0.0,0.2958926260471344
86,0,0.4954573892900953,243,0.1625,0.5,1.0,0,89,0,0,-0.00236598402261734,82.45770263671875,1.446887493133545,0.0018677003681659698,0.0,0.27980852127075195
87,0,1.452757006889442,247,0.0875,0.0,1.0,0,31,0,0,-0.0017138365656137466,143.24227905273438,1.3955715894699097,0.0007899291813373566,0.0,0.3106158971786499
88,0,0.38511026254855096,247,0.485,0.5,1.0,0,287,0,0,-0.0012273984029889107,22.889606475830078,1.4336367845535278,0.0006929950322955847,0.0,0.2906949520111084
89,0,0.3706061665870948,247,0.7125,0.5,1.0,0,543,0,0,-0.005917011294513941,11.298934936523438,1.425502061843872,-0.0006637650076299906,0.0,0.30180367827415466
90,0,1.2068931865505874,250,0.025,0.0,0.5,0,2,0,0,-9.5367431640625e-05,104.61376953125,1.4211655855178833,-5.0673726946115494e-05,0.0,0.3038945198059082
91,0,1.5402499170595547,253,0.25,0.5,1.0,0,147,0,0,0.0006256811320781708,167.59609985351562,1.3871984481811523,0.00018313247710466385,0.0,0.3292943239212036
92,0,1.2632914937130408,256,0.5025,0.5,1.0,0,112,0,0,-0.000809837132692337,184.9038543701172,1.3743178844451904,0.0005240417085587978,0.0,0.3260710835456848
93,0,1.967988582488033,261,0.08,0.5,1.0,0,85,0,0,-0.00019508600234985352,232.2029571533203,1.3786945343017578,-0.00047157960943877697,0.0,0.3200828433036804
94,0,1.149606797058368,263,0.22,0.5,1.0,0,115,0,0,-0.0003940165042877197,137.1117706298828,1.3825970888137817,-0.000295362900942564,0.0,0.3218289613723755
95,0,1.1102833022305276,265,0.15,0.5,1.0,0,79,0,0,-0.00023870449513196945,107.46418762207031,1.3989331722259521,-7.696333341300488e-05,0.0,0.3064136505126953
96,0,0.3363224984204862,265,0.3775,0.5,1.0,0,335,0,0,-0.0030785081908106804,13.67081069946289,1.4118859767913818,6.086565554141998e-05,0.0,0.3024493157863617
97,0,1.2981272318938863,268,0.1,0.5,1.0,0,47,0,0,-0.0015984405763447285,153.30059814453125,1.399294137954712,-0.0011516273953020573,0.0,0.31114012002944946
98,0,2.0014347769902088,273,0.1,0.5,1.0,0,61,0,0,-6.477721035480499e-05,247.9070281982422,1.4000349044799805,0.0007476636674255133,0.0,0.3081211745738983
99,0,1.7026906946848612,277,0.045,0.0,1.0,0,6,0,0,-0.0005151927471160889,155.14784240722656,1.3999173641204834,-0.00029576150700449944,0.0,0.3091111183166504
100,0,1.4908758329693228,280,0.125,0.0,1.0,0,89,0,0,-0.0005263891071081161,150.55226135253906,1.4038019180297852,0.000300808809697628,0.0,0.3141886293888092
101,0,1.471317438641563,283,0.0425,0.0,1.0,0,11,0,0,-0.00010164454579353333,106.33244323730469,1.4120007753372192,-6.383867003023624e-05,0.0,0.317548930644989
102,0,1.842620107694529,287,0.0275,0.0,0.5,0,2,0,0,0.00012282468378543854,209.9367218017578,1.398244857788086,0.0001552947796881199,0.0,0.30617374181747437
103,0,0.8099053246551193,288,0.315,0.5,1.0,0,243,0,0,-0.0005560405552387238,76.07725524902344,1.3943679332733154,0.0006182463839650154,0.0,0.30461210012435913
104,0,0.38510140315338504,288,0.5225,0.5,1.0,0,499,0,0,-0.003740105777978897,13.863900184631348,1.412912130355835,0.0012086655478924513,0.0,0.2997211813926697
105,0,1.5117700245318701,291,0.0825,0.5,1.0,0,44,0,0,-0.00017064856365323067,179.80345153808594,1.4112169742584229,0.000512224854901433,0.0,0.30252471566200256
106,0,1.1331255905970465,294,0.0225,0.0,0.5,0,1,0,0,-0.0008675269782543182,112.30891418457031,1.39766263961792,-0.0004577222280204296,0.0,0.29879051446914673
107,0,0.8636234105506446,295,0.33,0.5,1.0,0,158,0,0,-0.0008949711918830872,85.02188110351562,1.3925548791885376,-0.00039297761395573616,0.0,0.31809473037719727
108,0,1.4848947510472499,298,0.2325,0.5,1.0,0,29,0,0,-0.0003628367558121681,153.9159393310547,1.395128607749939,0.00021704030223190784,0.0,0.3120465874671936
109,0,0.8907844920759089,300,0.0475,0.5,1.0,0,47,0,0,-0.0011192932724952698,95.82122802734375,1.396672248840332,0.0006734486669301987,0.0,0.30429840087890625
110,0,1.0466736732341815,302,0.2925,0.5,1.0,0,182,0,0,-0.001139792613685131,91.51953125,1.3917113542556763,0.0002175276167690754,0.0,0.3053392171859741
111,0,1.1121214999584481,305,0.0225,0.0,0.5,0,1,0,0,-0.001320280134677887,115.87449645996094,1.398163080215454,0.00035361177287995815,0.0,0.30835819244384766
112,0,0.595510129496688,305,0.885,0.5,1.0,0,257,0,0,-0.0009274724870920181,58.8962287902832,1.4134008884429932,0.0003540285397320986,0.0,0.30796679854393005
113,0,1.4562097931047902,309,0.0975,0.0,1.0,0,11,0,0,-0.0003459155559539795,173.72760009765625,1.4041306972503662,-0.000315461540594697,0.0,0.3089993894100189
114,0,1.1414306286897045,311,0.09,0.5,1.0,0,86,0,0,-0.00036952318623661995,114.21279907226562,1.397728681564331,9.737466461956501e-05,0.0,0.3059055805206299
115,0,1.0174257608596236,313,0.3,0.5,1.0,0,65,0,0,-0.0008011795580387115,141.24636840820312,1.403411626815796,-8.255941793322563e-05,0.0,0.31123948097229004
116,0,1.732924060022924,317,0.0775,0.5,1.0,0,37,0,0,9.319232776761055e-05,176.43185424804688,1.395749568939209,-0.00032111210748553276,0.0,0.31961312890052795
117,0,1.424396208487451,321,0.02,0.0,0.0,0,0,0,0,-0.0003934558480978012,167.8211669921875,1.394250750541687,-8.83280299603939e-05,0.0,0.31315380334854126
118,0,1.3749817945063114,323,0.2675,0.5,1.0,0,95,0,0,-6.508082151412964e-06,127.70113372802734,1.4011502265930176,-7.067341357469559e-05,0.0,0.2963716387748718
119,0,1.609518026583828,327,0.2975,0.5,1.0,0,66,0,0,-0.0005302941426634789,266.494384765625,1.3965508937835693,0.00021801958791911602,0.0,0.30934959650039673
120,0,1.4335924655024428,330,0.2625,0.5,1.0,0,100,0,0,-0.00021266192197799683,131.79788208007812,1.399189829826355,0.00020967982709407806,0.0,0.307445228099823
121,0,1.7389988832583185,334,0.23,0.0,1.0,0,25,0,0,-0.000678439624607563,169.9627685546875,1.3953077793121338,0.000282603083178401,0.0,0.3060230612754822
122,0,1.1169218696595635,336,0.165,0.0,1.0,0,29,0,0,-0.0002625342458486557,103.20089721679688,1.4090884923934937,0.00012006331235170364,0.0,0.30934998393058777
123,0,1.5593725073267706,339,0.305,0.5,1.0,0,36,0,0,-0.0002709701657295227,173.78338623046875,1.395399808883667,7.323874160647392e-05,0.0,0.309706449508667
124,0,2.1009343600599095,344,0.0275,0.0,0.5,0,2,0,0,-0.0001645730808377266,210.8802490234375,1.3841543197631836,-8.050864562392235e-05,0.0,0.31575900316238403
125,0,1.8386811252566986,348,0.0225,0.0,0.5,0,1,0,0,-0.0001547243446111679,199.09060668945312,1.388345718383789,-3.0697789043188095e-05,0.0,0.3128807544708252
126,0,0.9506690008274745,349,0.335,0.5,1.0,0,102,0,0,-0.00014518573880195618,79.08668518066406,1.3854522705078125,0.00019359635189175606,0.0,0.3096948266029358
127,0,2.204883809463354,355,0.0225,0.0,0.5,0,1,0,0,-0.00037477072328329086,223.63592529296875,1.3802403211593628,-2.271193079650402e-05,0.0,0.3130043148994446
128,0,0.9418031245877501,356,0.2975,0.5,1.0,0,93,0,0,-9.760446846485138e-05,106.8816909790039,1.3900707960128784,-0.00034035625867545605,0.0,0.3205098509788513
129,0,0.63532447952457,357,0.295,0.5,1.0,0,43,0,0,-0.0012403735890984535,83.22393798828125,1.3941853046417236,0.0001448979601264,0.0,0.2921769618988037
130,0,1.8817644013324752,361,0.15,0.5,1.0,0,45,0,0,0.00039113499224185944,187.08197021484375,1.3707458972930908,0.00012930040247738361,0.0,0.3217507302761078
131,0,1.3608857386861928,364,0.2375,0.0,1.0,0,37,0,0,-0.0004089018329977989,121.43390655517578,1.361124038696289,-7.875240407884121e-05,0.0,0.3226196765899658
132,0,1.4357648370496463,368,0.02,0.0,0.0,0,0,0,0,-0.0004536416381597519,195.99737548828125,1.3631010055541992,2.725585363805294e-05,0.0,0.32393878698349
133,0,1.7723608040541876,371,0.0725,0.5,1.0,0,14,0,0,-0.00024771224707365036,202.32284545898438,1.3547261953353882,-0.00016304594464600086,0.0,0.33362191915512085
134,0,2.2692828426952474,376,0.35,0.5,1.0,0,49,0,0,3.802776336669922e-05,241.8123779296875,1.3604333400726318,-0.0003280614037066698,0.0,0.33294451236724854
135,0,1.7891799821227323,380,0.2025,0.5,1.0,0,24,0,0,-0.00018393062055110931,174.7222137451172,1.3350657224655151,1.2082047760486603e-05,0.0,0.33433252573013306
136,0,1.394710649328772,383,0.24,0.5,1.0,0,97,0,0,-0.00037372857332229614,118.54651641845703,1.3529491424560547,-0.0003605438396334648,0.0,0.33302274346351624
137,0,1.7805205285694683,387,0.24,0.5,1.0,0,38,0,0,-2.6271678507328033e-05,162.29412841796875,1.345644474029541,0.00037162029184401035,0.0,0.3312726318836212
138,0,1.7269103261642158,391,0.1625,0.5,1.0,0,18,0,0,-0.0007758233696222305,203.00804138183594,1.3448604345321655,0.0003433448728173971,0.0,0.32910090684890747
139,0,2.2080160798795987,396,0.05,0.5,1.0,0,33,0,0,-0.000159471295773983,203.59307861328125,1.332972764968872,-0.00019134953618049622,0.0,0.33675044775009155
140,0,1.085941155834007,398,0.27,0.5,1.0,0,161,0,0,-0.00037281401455402374,87.07928466796875,1.3341894149780273,0.000139870448037982,0.0,0.33138763904571533
141,0,0.6412437118160597,399,0.1575,0.5,1.0,0,65,0,0,-0.0005564559251070023,45.459564208984375,1.3302385807037354,0.00036267866380512714,0.0,0.32267504930496216
142,0,1.8031282155716326,403,0.185,0.5,1.0,0,101,0,0,-0.0003628823906183243,185.88734436035156,1.3234820365905762,-0.0004674270749092102,0.0,0.3527355194091797
143,0,1.7434929154442216,407,0.11,0.0,1.0,0,13,0,0,-0.0007737912237644196,157.06350708007812,1.320044755935669,0.00013631978072226048,0.0,0.32931244373321533
144,0,1.7085791853896808,410,0.19,0.5,1.0,0,37,0,0,-0.0012098904699087143,187.4427490234375,1.3013343811035156,8.425046689808369e-05,0.0,0.3390046954154968
145,0,1.9160086992487777,415,0.08,0.0,1.0,0,12,0,0,-0.001003548502922058,214.09902954101562,1.2978432178497314,0.00011020153760910034,0.0,0.3503837287425995
146,0,1.2587582773485337,417,0.555,0.5,1.0,0,173,0,0,0.00038575567305088043,145.17466735839844,1.3247135877609253,9.634485468268394e-05,0.0,0.3320613503456116
147,0,1.6975086074089631,421,0.1725,0.5,1.0,0,28,0,0,-0.00023924559354782104,217.28663635253906,1.294706106185913,-0.00032426626421511173,0.0,0.3400401175022125
148,0,2.1710322383441962,426,0.2375,0.5,1.0,0,41,0,0,-0.0003428235650062561,236.21035766601562,1.2968885898590088,0.0004744518082588911,0.0,0.35545599460601807
149,0,0.8158034963271348,427,0.785,0.5,1.0,0,250,0,0,-0.000707719475030899,74.99359130859375,1.3262274265289307,0.00034429365769028664,0.0,0.33788934350013733
150,0,0.34633637779552373,427,0.875,0.5,1.0,0,506,0,0,-0.01089397445321083,4.397850036621094,1.3238412141799927,-0.0006513230036944151,0.0,0.3279117941856384
151,0,1.898952261399245,431,0.2175,0.5,1.0,0,71,0,0,0.00011822208762168884,217.74472045898438,1.310227632522583,0.004609325900673866,0.0,0.3338419198989868
152,0,1.710671053326223,435,0.285,0.0,1.0,0,54,0,0,-0.0036462554708123207,148.7176513671875,1.3131403923034668,0.0028262846171855927,0.0,0.3349913954734802
153,0,0.9617744172574021,437,0.1675,0.5,1.0,0,27,0,0,-0.018081778660416603,148.27944946289062,1.2831283807754517,0.01935557834804058,0.404296875,0.33139801025390625
154,0,1.0000794851512183,439,0.2575,0.5,1.0,0,102,0,0,-0.00029757432639598846,127.13374328613281,1.246158480644226,0.003112178295850754,0.029296875,0.3492228388786316
155,0,1.4828185929800384,442,0.29,0.5,1.0,0,39,0,0,0.001883307471871376,168.759033203125,1.242651104927063,0.0030366757418960333,0.0,0.35694172978401184
156,0,1.7238749752286822,446,0.2425,0.5,1.0,0,78,0,0,0.0006951689720153809,151.65155029296875,1.220723271369934,-2.7428148314356804e-05,0.0,0.3723265826702118
157,0,1.3988670975377318,449,0.22,0.5,1.0,0,80,0,0,0.00040573254227638245,164.244873046875,1.2117211818695068,0.00016721710562705994,0.0,0.37300601601600647
158,0,1.373566139198374,452,0.1075,0.5,1.0,0,78,0,0,-6.705522537231445e-06,113.67652130126953,1.209079384803772,-0.0002071692142635584,0.0,0.37318113446235657
159,0,1.5774565634928877,456,0.03,0.0,0.5,0,3,0,0,4.604412242770195e-05,142.2718048095703,1.2254598140716553,0.00020984094589948654,0.0,0.35749220848083496
160,0,1.599322063557338,459,0.1525,0.5,1.0,0,123,0,0,-0.0002262517809867859,142.55007934570312,1.2034955024719238,0.00031797122210264206,0.0,0.37133774161338806
