coverage_ratio,inspection_success_rate,target_detection_rate,mission_success,mission_time,total_energy_consumption,fixedwing_final_battery,quadrotor_mean_final_battery,quadrotor_min_final_battery,collision_count,near_miss_count,communication_loss_count,invalid_action_count,detected_targets,inspected_targets,candidate_targets,redundant_coverage_proxy,termination_reason,reward
0.390625,0.0,0.625,0,187,73.94999999999938,88.95000000000063,68.55000000000058,67.50000000000054,0,0,134,0,5,0,6,0.0,,0.15750000000000072
0.39125,0.0,0.625,0,188,74.19999999999936,88.90000000000063,68.45000000000059,67.40000000000055,0,0,135,0,5,0,6,0.0,,0.05750000000000071
0.393125,0.0,0.625,0,189,74.44999999999935,88.85000000000063,68.35000000000059,67.30000000000055,0,0,136,0,5,0,6,0.0,,0.25750000000000073
0.39375,0.0,0.625,0,190,74.69999999999933,88.80000000000064,68.2500000000006,67.20000000000056,0,0,137,0,5,0,6,0.0,,0.05750000000000071
0.395,0.0,0.625,0,191,74.94999999999932,88.75000000000064,68.1500000000006,67.10000000000056,0,0,138,0,5,0,6,0.0,,0.15750000000000072
0.395625,0.0,0.625,0,192,75.1999999999993,88.70000000000064,68.05000000000061,67.00000000000057,0,0,139,0,5,0,6,0.0,,0.05750000000000071
0.396875,0.0,0.625,0,193,75.44999999999929,88.65000000000065,67.95000000000061,66.90000000000057,0,0,140,0,5,0,6,0.0,,0.15750000000000072
0.398125,0.0,0.625,0,194,75.69999999999928,88.60000000000065,67.85000000000062,66.80000000000058,0,0,141,0,5,0,6,0.0,,0.15750000000000072
0.4,0.0,0.625,0,195,75.94999999999926,88.55000000000065,67.75000000000063,66.70000000000059,0,0,142,0,5,0,6,0.0,,0.25750000000000073
0.401875,0.0,0.625,0,196,76.19999999999925,88.50000000000065,67.65000000000063,66.60000000000059,0,0,143,0,5,0,6,0.0,,0.25750000000000073
0.401875,0.0,0.625,0,197,76.44999999999924,88.45000000000066,67.55000000000064,66.5000000000006,0,0,144,0,5,0,6,0.0,,-0.042499999999999295
0.403125,0.0,0.625,0,198,76.69999999999922,88.40000000000066,67.45000000000064,66.4000000000006,0,0,145,0,5,0,6,0.0,,0.15750000000000072
0.403125,0.0,0.625,0,199,77.0499999999992,88.25000000000067,67.35000000000065,66.30000000000061,0,0,146,0,5,0,6,0.0,,-0.04749999999999901
0.404375,0.0,0.625,0,200,77.39999999999918,88.10000000000068,67.25000000000065,66.20000000000061,0,0,147,0,5,0,6,0.0,,0.152500000000001
0.405625,0.0,0.625,0,201,77.64999999999917,88.05000000000068,67.15000000000066,66.10000000000062,0,0,148,0,5,0,6,0.0,,0.15750000000000072
0.406875,0.0,0.625,0,202,77.99999999999915,87.90000000000069,67.05000000000067,66.00000000000063,0,0,149,0,5,0,6,0.0,,0.152500000000001
0.40875,0.0,0.625,0,203,78.34999999999913,87.7500000000007,66.95000000000067,65.90000000000063,0,0,150,0,5,0,6,0.0,,0.252500000000001
0.40875,0.0,0.625,0,204,78.59999999999911,87.7000000000007,66.85000000000068,65.80000000000064,0,0,151,0,5,0,6,0.0,,-0.042499999999999295
0.410625,0.0,0.625,0,205,78.9499999999991,87.55000000000071,66.75000000000068,65.70000000000064,0,0,152,0,5,0,6,0.0,,0.252500000000001
0.41125,0.0,0.625,0,206,79.29999999999907,87.40000000000072,66.65000000000069,65.60000000000065,0,0,153,0,5,0,6,0.0,,0.052500000000001
0.4125,0.0,0.625,0,207,79.64999999999905,87.25000000000072,66.5500000000007,65.50000000000065,0,0,154,0,5,0,6,0.0,,0.152500000000001
0.415,0.0,0.625,0,208,79.99999999999903,87.10000000000073,66.4500000000007,65.40000000000066,0,0,155,0,5,0,6,0.0,,0.352500000000001
0.418125,0.0,0.625,0,209,80.24999999999902,87.05000000000074,66.3500000000007,65.30000000000067,0,0,156,0,5,0,6,0.0,,0.4575000000000007
0.419375,0.0,0.625,0,210,80.499999999999,87.00000000000074,66.25000000000071,65.20000000000067,0,0,157,0,5,0,6,0.0,,0.15750000000000072
0.420625,0.0,0.625,0,211,80.74999999999899,86.95000000000074,66.15000000000072,65.10000000000068,0,0,158,0,5,0,6,0.0,,0.15750000000000072
0.42375,0.0,0.625,0,212,80.99999999999898,86.90000000000074,66.05000000000072,65.00000000000068,0,0,159,0,5,0,6,0.0,,0.4575000000000007
0.425625,0.0,0.625,0,213,81.24999999999896,86.85000000000075,65.95000000000073,64.90000000000069,0,0,160,0,5,0,6,0.0,,0.25750000000000073
0.4275,0.0,0.625,0,214,81.49999999999895,86.80000000000075,65.85000000000073,64.8000000000007,0,0,161,0,5,0,6,0.0,,0.25750000000000073
0.428125,0.0,0.625,0,215,81.74999999999893,86.75000000000075,65.75000000000074,64.7000000000007,0,0,162,0,5,0,6,0.0,,0.05750000000000071
0.428125,0.0,0.625,0,216,81.99999999999892,86.70000000000076,65.65000000000074,64.6000000000007,0,0,163,0,5,0,6,0.0,,-0.042499999999999295
0.428125,0.0,0.625,0,217,82.2499999999989,86.65000000000076,65.55000000000075,64.50000000000071,0,0,164,0,5,0,6,0.0,,-0.042499999999999295
0.428125,0.0,0.625,0,218,82.59999999999889,86.50000000000077,65.45000000000076,64.40000000000072,0,0,165,0,5,0,6,0.0,,-0.04749999999999901
0.428125,0.0,0.625,0,219,82.84999999999887,86.45000000000077,65.35000000000076,64.30000000000072,0,0,166,0,5,0,6,0.0,,-0.042499999999999295
0.428125,0.0,0.625,0,220,83.19999999999885,86.30000000000078,65.25000000000077,64.20000000000073,0,0,167,0,5,0,6,0.0,,-0.04749999999999901
0.428125,0.0,0.625,0,221,83.54999999999883,86.15000000000079,65.15000000000077,64.10000000000073,0,0,168,0,5,0,6,0.0,,-0.04749999999999901
0.428125,0.0,0.625,0,222,83.79999999999882,86.10000000000079,65.05000000000078,64.00000000000074,0,0,169,0,5,0,6,0.0,,-0.042499999999999295
0.428125,0.0,0.625,0,223,84.1499999999988,85.9500000000008,64.95000000000078,63.90000000000074,0,0,170,0,5,0,6,0.0,,-0.04749999999999901
0.428125,0.0,0.625,0,224,84.49999999999878,85.80000000000081,64.85000000000079,63.800000000000736,0,0,171,0,5,0,6,0.0,,-0.04749999999999901
0.42875,0.0,0.625,0,225,84.84999999999876,85.65000000000082,64.75000000000078,63.700000000000735,0,0,172,0,5,0,6,0.0,,0.052500000000001
0.429375,0.0,0.625,0,226,85.19999999999874,85.50000000000082,64.65000000000079,63.60000000000073,0,0,173,0,5,0,6,0.0,,0.052500000000001
0.430625,0.0,0.625,0,227,85.54999999999872,85.35000000000083,64.5500000000008,63.50000000000073,0,0,174,0,5,0,6,0.0,,0.152500000000001
0.43125,0.0,0.625,0,228,85.8999999999987,85.20000000000084,64.45000000000078,63.40000000000073,0,0,175,0,5,0,6,0.0,,0.052500000000001
0.433125,0.0,0.625,0,229,86.14999999999868,85.15000000000084,64.35000000000079,63.30000000000073,0,0,176,0,5,0,6,0.0,,0.25750000000000073
0.43375,0.0,0.625,0,230,86.39999999999867,85.10000000000085,64.2500000000008,63.20000000000073,0,0,177,0,5,0,6,0.0,,0.05750000000000071
0.43625,0.0,0.625,0,231,86.64999999999866,85.05000000000085,64.1500000000008,63.100000000000726,0,0,178,0,5,0,6,0.0,,0.3575000000000007
0.4375,0.0,0.625,0,232,86.89999999999864,85.00000000000085,64.05000000000081,63.000000000000725,0,0,179,0,5,0,6,0.0,,0.15750000000000072
0.440625,0.0,0.625,0,233,87.14999999999863,84.95000000000086,63.9500000000008,62.90000000000072,0,0,180,0,5,0,6,0.0,,0.4575000000000007
0.441875,0.0,0.625,0,234,87.39999999999861,84.90000000000086,63.850000000000804,62.80000000000072,0,0,181,0,5,0,6,0.0,,0.15750000000000072
0.445,0.0,0.625,0,235,87.6499999999986,84.85000000000086,63.75000000000081,62.70000000000072,0,0,182,0,5,0,6,0.0,,0.4575000000000007
0.445625,0.0,0.625,0,236,87.89999999999858,84.80000000000086,63.65000000000081,62.60000000000072,0,0,183,0,5,0,6,0.0,,0.05750000000000071
0.44875,0.0,0.625,0,237,88.14999999999857,84.75000000000087,63.55000000000081,62.50000000000072,0,0,184,0,5,0,6,0.0,,0.4575000000000007
0.45,0.0,0.625,0,238,88.39999999999856,84.70000000000087,63.45000000000081,62.400000000000716,0,0,185,0,5,0,6,0.0,,0.15750000000000072
0.45125,0.0,0.625,0,239,88.64999999999854,84.65000000000087,63.35000000000082,62.300000000000715,0,0,186,0,5,0,6,0.0,,0.15750000000000072
0.4525,0.0,0.625,0,240,88.99999999999852,84.50000000000088,63.25000000000082,62.20000000000071,0,0,187,0,5,0,6,0.0,,0.152500000000001
0.455,0.0,0.625,0,241,89.3499999999985,84.35000000000089,63.150000000000816,62.10000000000071,0,0,187,0,5,0,6,0.0,,0.372500000000001
0.458125,0.0,0.625,0,242,89.59999999999849,84.30000000000089,63.05000000000082,62.00000000000071,0,0,187,0,5,0,6,0.0,,0.4775000000000007
0.458125,0.0,0.625,0,243,89.84999999999847,84.2500000000009,62.95000000000083,61.90000000000071,0,0,187,0,5,0,6,0.0,,-0.02249999999999929
0.460625,0.0,0.625,0,244,90.09999999999846,84.2000000000009,62.85000000000082,61.80000000000071,0,0,187,0,5,0,6,0.0,,0.3775000000000007
0.4625,0.0,0.625,0,245,90.34999999999845,84.1500000000009,62.750000000000824,61.700000000000706,0,0,187,0,5,0,6,0.0,,0.27750000000000075
0.464375,0.0,0.625,0,246,90.59999999999843,84.1000000000009,62.650000000000816,61.600000000000705,0,0,187,0,5,0,6,0.0,,0.27750000000000075
0.4675,0.0,0.625,0,247,90.84999999999842,84.0500000000009,62.55000000000082,61.5000000000007,0,0,187,0,5,0,6,0.0,,0.4775000000000007
0.4675,0.0,0.625,0,248,91.0999999999984,84.00000000000091,62.45000000000081,61.4000000000007,0,0,187,0,5,0,6,0.0,,-0.02249999999999929
0.47125,0.0,0.625,0,249,91.34999999999839,83.95000000000091,62.35000000000082,61.3000000000007,0,0,187,0,5,0,6,0.0,,0.5775000000000008
0.473125,0.0,0.625,0,250,91.59999999999837,83.90000000000092,62.25000000000081,61.2000000000007,0,0,187,0,5,0,6,0.0,,0.27750000000000075
0.47375,0.0,0.625,0,251,91.84999999999836,83.85000000000092,62.150000000000816,61.1000000000007,0,0,187,0,5,0,6,0.0,,0.07750000000000072
0.47625,0.0,0.625,0,252,92.19999999999834,83.70000000000093,62.05000000000081,61.000000000000696,0,0,187,0,5,0,6,0.0,,0.372500000000001
0.4775,0.0,0.625,0,253,92.54999999999832,83.55000000000094,61.95000000000081,60.900000000000695,0,0,187,0,5,0,6,0.0,,0.17250000000000099
0.47875,0.0,0.625,0,254,92.8999999999983,83.40000000000094,61.850000000000804,60.80000000000069,0,0,187,0,5,0,6,0.0,,0.17250000000000099
0.480625,0.0,0.625,0,255,93.14999999999829,83.35000000000095,61.75000000000081,60.70000000000069,0,0,187,0,5,0,6,0.0,,0.27750000000000075
0.48125,0.0,0.625,0,256,93.39999999999827,83.30000000000095,61.6500000000008,60.60000000000069,0,0,187,0,5,0,6,0.0,,0.07750000000000072
0.481875,0.0,0.625,0,257,93.64999999999826,83.25000000000095,61.55000000000081,60.50000000000069,0,0,187,0,5,0,6,0.0,,0.07750000000000072
0.483125,0.0,0.625,0,258,93.89999999999824,83.20000000000095,61.4500000000008,60.40000000000069,0,0,187,0,5,0,6,0.0012919896640826874,,0.1775000000000007
0.484375,0.0,0.625,0,259,94.14999999999823,83.15000000000096,61.350000000000804,60.300000000000686,0,0,187,0,5,0,6,0.002574002574002574,,0.1775000000000007
0.484375,0.0,0.625,0,260,94.49999999999821,83.00000000000097,61.250000000000796,60.200000000000685,0,0,187,0,5,0,6,0.00641025641025641,,-0.027499999999999004
0.4875,0.0,0.625,0,261,94.84999999999819,82.85000000000097,61.1500000000008,60.10000000000068,0,0,187,0,5,0,6,0.0038314176245210726,,0.472500000000001
0.489375,0.0,0.625,0,262,95.19999999999817,82.70000000000098,61.05000000000079,60.00000000000068,0,0,187,0,5,0,6,0.003816793893129771,,0.272500000000001
0.489375,0.0,0.625,0,263,95.44999999999816,82.65000000000099,60.9500000000008,59.90000000000068,0,0,187,0,5,0,6,0.0076045627376425855,,-0.02249999999999929
0.490625,0.0,0.625,0,264,95.79999999999814,82.500000000001,60.85000000000079,59.80000000000068,0,0,187,0,5,0,6,0.008838383838383838,,0.17250000000000099
0.49125,0.0,0.625,0,265,96.04999999999812,82.450000000001,60.750000000000796,59.70000000000068,0,0,187,0,5,0,6,0.011320754716981131,,0.07750000000000072
0.491875,0.0,0.625,0,266,96.3999999999981,82.300000000001,60.65000000000079,59.600000000000676,0,0,188,0,5,0,6,0.013784461152882205,,0.052500000000001
0.49375,0.125,0.625,0,267,96.89999999999809,82.15000000000101,60.47500000000079,59.500000000000675,0,0,189,0,5,1,6,0.01373283395755306,,25.245
0.495,0.125,0.625,0,268,97.39999999999807,82.00000000000102,60.30000000000079,59.400000000000674,0,0,190,0,5,1,6,0.014925373134328358,,0.1450000000000007
0.49625,0.125,0.625,0,269,97.89999999999806,81.85000000000103,60.12500000000079,59.30000000000067,0,0,191,0,5,1,6,0.0161090458488228,,0.1450000000000007
0.4975,0.125,0.625,0,270,98.29999999999805,81.80000000000103,59.950000000000784,59.20000000000067,0,0,192,0,5,1,6,0.01728395061728395,,0.15000000000000044
0.5,0.125,0.625,0,271,98.69999999999804,81.75000000000104,59.77500000000079,59.10000000000067,0,0,193,0,5,1,6,0.015990159901599015,,0.3500000000000004
0.501875,0.125,0.625,0,272,99.09999999999803,81.70000000000104,59.60000000000079,59.00000000000067,0,0,194,0,5,1,6,0.015931372549019607,,0.25000000000000044
0.504375,0.125,0.625,0,273,99.49999999999802,81.65000000000104,59.425000000000786,58.90000000000067,0,0,195,0,5,1,6,0.014652014652014652,,0.3500000000000004
0.50625,0.125,0.625,0,274,99.89999999999802,81.60000000000105,59.25000000000078,58.800000000000665,0,0,196,0,5,1,6,0.014598540145985401,,0.25000000000000044
0.508125,0.25,0.625,0,275,100.44999999999801,81.55000000000105,59.00000000000078,58.550000000000665,0,0,197,0,5,2,6,0.014545454545454545,,25.2425
0.51,0.25,0.625,0,276,100.99999999999801,81.50000000000105,58.75000000000078,58.300000000000665,0,0,198,0,5,2,6,0.014492753623188406,,0.24250000000000016
0.51,0.25,0.625,0,277,101.54999999999801,81.45000000000105,58.50000000000078,58.050000000000665,0,0,199,0,5,2,6,0.018050541516245487,,-0.057499999999999864
0.5125,0.25,0.625,0,278,102.199999999998,81.30000000000106,58.25000000000078,57.800000000000665,0,0,200,0,5,2,6,0.016786570743405275,,0.3375000000000004
0.5125,0.25,0.625,0,279,102.749999999998,81.25000000000107,58.00000000000078,57.550000000000665,0,0,201,0,5,2,6,0.02031063321385902,,-0.057499999999999864
0.51375,0.25,0.625,0,280,103.299999999998,81.20000000000107,57.75000000000078,57.300000000000665,0,0,202,0,5,2,6,0.02142857142857143,,0.14250000000000015
0.51375,0.25,0.625,0,281,103.84999999999799,81.15000000000107,57.50000000000078,57.050000000000665,0,0,203,0,5,2,6,0.02491103202846975,,-0.057499999999999864
0.51375,0.25,0.625,0,282,104.39999999999799,81.10000000000107,57.25000000000078,56.800000000000665,0,0,204,0,5,2,6,0.028368794326241134,,-0.057499999999999864
0.51375,0.25,0.625,0,283,105.04999999999798,80.95000000000108,57.00000000000078,56.550000000000665,0,0,205,0,5,2,6,0.03180212014134275,,-0.06249999999999958
0.515625,0.25,0.625,0,284,105.69999999999797,80.80000000000109,56.75000000000078,56.300000000000665,0,0,206,0,5,2,6,0.03169014084507042,,0.23750000000000046
0.51625,0.25,0.625,0,285,106.34999999999796,80.6500000000011,56.50000000000078,56.050000000000665,0,0,207,0,5,2,6,0.03391812865497076,,0.037500000000000415
0.5175,0.25,0.625,0,286,106.99999999999795,80.50000000000111,56.25000000000078,55.800000000000665,0,0,208,0,5,2,6,0.03496503496503497,,0.13750000000000043
0.519375,0.25,0.75,0,287,107.64999999999795,80.35000000000112,56.00000000000078,55.550000000000665,0,0,209,0,6,2,7,0.03484320557491289,,3.2375000000000003
0.5225,0.25,0.75,0,288,108.29999999999794,80.20000000000113,55.75000000000078,55.300000000000665,0,0,210,0,6,2,7,0.032407407407407406,,0.4375000000000004
0.52375,0.25,0.75,0,289,108.84999999999793,80.15000000000113,55.50000000000078,55.050000000000665,0,0,211,0,6,2,7,0.03344867358708189,,0.14250000000000015
0.525,0.25,0.75,0,290,109.39999999999793,80.10000000000113,55.25000000000078,54.800000000000665,0,0,212,0,6,2,7,0.034482758620689655,,0.14250000000000015
0.52875,0.25,0.75,0,291,109.94999999999793,80.05000000000113,55.00000000000078,54.550000000000665,0,0,213,0,6,2,7,0.030927835051546393,,0.5425000000000002
0.530625,0.25,0.75,0,292,110.49999999999793,80.00000000000114,54.75000000000078,54.300000000000665,0,0,214,0,6,2,7,0.030821917808219176,,0.24250000000000016
0.5325,0.25,0.75,0,293,111.04999999999792,79.95000000000114,54.50000000000078,54.050000000000665,0,0,215,0,6,2,7,0.030716723549488054,,0.24250000000000016
0.534375,0.25,0.75,0,294,111.59999999999792,79.90000000000114,54.25000000000078,53.800000000000665,0,0,216,0,6,2,7,0.030612244897959183,,0.24250000000000016
0.5375,0.25,0.75,0,295,112.14999999999792,79.85000000000115,54.00000000000078,53.550000000000665,0,0,217,0,6,2,7,0.02824858757062147,,0.4425000000000001
0.53875,0.25,0.75,0,296,112.69999999999791,79.80000000000115,53.75000000000078,53.300000000000665,0,0,218,0,6,2,7,0.02927927927927928,,0.14250000000000015
0.54125,0.25,0.75,0,297,113.24999999999791,79.75000000000115,53.50000000000078,53.050000000000665,0,0,219,0,6,2,7,0.028058361391694726,,0.34250000000000014
0.543125,0.25,0.75,0,298,113.79999999999791,79.70000000000115,53.25000000000078,52.800000000000665,0,0,220,0,6,2,7,0.02796420581655481,,0.24250000000000016
0.545625,0.25,0.75,0,299,114.3499999999979,79.65000000000116,53.00000000000078,52.550000000000665,0,0,221,0,6,2,7,0.026755852842809364,,0.34250000000000014
0.546875,0.25,0.75,0,300,114.8999999999979,79.60000000000116,52.75000000000078,52.300000000000665,0,0,222,0,6,2,7,0.027777777777777776,,0.14250000000000015
0.5475,0.25,0.75,0,301,115.4499999999979,79.55000000000116,52.50000000000078,52.050000000000665,0,0,223,0,6,2,7,0.029900332225913623,,0.04250000000000014
0.549375,0.25,0.75,0,302,115.9999999999979,79.50000000000117,52.25000000000078,51.800000000000665,0,0,224,0,6,2,7,0.029801324503311258,,0.24250000000000016
0.549375,0.25,0.75,0,303,116.5499999999979,79.45000000000117,52.00000000000078,51.550000000000665,0,0,225,0,6,2,7,0.033003300330033,,-0.057499999999999864
0.549375,0.25,0.75,0,304,117.09999999999789,79.40000000000117,51.75000000000078,51.300000000000665,0,0,226,0,6,2,7,0.03618421052631579,,-0.057499999999999864
0.549375,0.25,0.75,0,305,117.74999999999788,79.25000000000118,51.50000000000078,51.050000000000665,0,0,227,0,6,2,7,0.03934426229508197,,-0.06249999999999958
0.55,0.25,0.75,0,306,118.29999999999788,79.20000000000118,51.25000000000078,50.800000000000665,0,0,228,0,6,2,7,0.04139433551198257,,0.04250000000000014
0.55,0.25,0.75,0,307,118.94999999999787,79.05000000000119,51.00000000000078,50.550000000000665,0,0,229,0,6,2,7,0.04451682953311618,,-0.06249999999999958
0.55125,0.25,0.75,0,308,119.59999999999786,78.9000000000012,50.75000000000078,50.300000000000665,0,0,230,0,6,2,7,0.045454545454545456,,0.13750000000000043
0.551875,0.25,0.75,0,309,120.24999999999785,78.75000000000121,50.50000000000078,50.050000000000665,0,0,231,0,6,2,7,0.04746494066882417,,0.037500000000000415
0.5525,0.25,0.75,0,310,120.89999999999785,78.60000000000122,50.25000000000078,49.800000000000665,0,0,232,0,6,2,8,0.04946236559139785,,0.037500000000000415
0.5525,0.25,0.75,0,311,121.44999999999784,78.55000000000122,50.00000000000078,49.550000000000665,0,0,233,0,6,2,8,0.05251875669882101,,-0.057499999999999864
0.5525,0.25,0.75,0,312,121.99999999999784,78.50000000000122,49.75000000000078,49.300000000000665,0,0,234,0,6,2,8,0.05555555555555555,,-0.057499999999999864
0.55375,0.25,0.75,0,313,122.54999999999784,78.45000000000122,49.50000000000078,49.050000000000665,0,0,235,0,6,2,8,0.05644302449414271,,0.14250000000000015
0.55375,0.25,0.75,0,314,123.09999999999783,78.40000000000123,49.25000000000078,48.800000000000665,0,0,236,0,6,2,8,0.059447983014861996,,-0.057499999999999864
0.55375,0.25,0.75,0,315,123.64999999999783,78.35000000000123,49.00000000000078,48.550000000000665,0,0,237,0,6,2,8,0.06243386243386243,,-0.057499999999999864
0.55375,0.25,0.75,0,316,124.19999999999783,78.30000000000123,48.75000000000078,48.300000000000665,0,0,238,0,6,2,8,0.06540084388185655,,-0.057499999999999864
0.55375,0.25,0.75,0,317,124.74999999999783,78.25000000000124,48.50000000000078,48.050000000000665,0,0,239,0,6,2,8,0.0683491062039958,,-0.057499999999999864
0.55375,0.25,0.75,0,318,125.29999999999782,78.20000000000124,48.25000000000078,47.800000000000665,0,0,240,0,6,2,8,0.07127882599580712,,-0.057499999999999864
0.55375,0.25,0.75,0,319,125.84999999999782,78.15000000000124,48.00000000000078,47.550000000000665,0,0,241,0,6,2,8,0.0741901776384535,,-0.057499999999999864
0.55375,0.25,0.75,0,320,126.39999999999782,78.10000000000124,47.75000000000078,47.300000000000665,0,0,242,0,6,2,8,0.07708333333333334,,-0.057499999999999864
0.55375,0.25,0.75,0,321,126.94999999999781,78.05000000000125,47.50000000000078,47.050000000000665,0,0,243,0,6,2,8,0.07995846313603323,,-0.057499999999999864
0.554375,0.25,0.75,0,322,127.49999999999781,78.00000000000125,47.25000000000078,46.800000000000665,0,0,244,0,6,2,8,0.08178053830227744,,0.04250000000000014
0.555,0.25,0.75,0,323,128.0499999999978,77.95000000000125,47.00000000000078,46.550000000000665,0,0,245,0,6,2,8,0.08359133126934984,,0.04250000000000085
0.556875,0.25,0.75,0,324,128.5999999999978,77.90000000000126,46.75000000000078,46.300000000000665,0,0,246,0,6,2,8,0.08333333333333333,,0.24249999999999944
0.5575,0.25,0.75,0,325,129.14999999999782,77.85000000000126,46.50000000000078,46.050000000000665,0,0,247,0,6,2,8,0.08512820512820513,,0.042499999999999434
0.558125,0.25,0.75,0,326,129.69999999999783,77.80000000000126,46.25000000000078,45.800000000000665,0,0,248,0,6,2,9,0.0869120654396728,,0.042499999999999434
0.56,0.25,0.75,0,327,130.24999999999784,77.75000000000126,46.00000000000078,45.550000000000665,0,0,249,0,6,2,9,0.08664627930682976,,0.24249999999999944
0.56125,0.25,0.75,0,328,130.79999999999785,77.70000000000127,45.75000000000078,45.300000000000665,0,0,250,0,6,2,9,0.08739837398373984,,0.14249999999999943
0.561875,0.25,0.75,0,329,131.34999999999786,77.65000000000127,45.50000000000078,45.050000000000665,0,0,251,0,6,2,9,0.08915906788247213,,0.042499999999999434
0.5625,0.25,0.75,0,330,131.89999999999787,77.60000000000127,45.25000000000078,44.800000000000665,0,0,252,0,6,2,9,0.09090909090909091,,0.042499999999999434
0.5625,0.25,0.75,0,331,132.44999999999789,77.55000000000128,45.00000000000078,44.550000000000665,0,0,253,0,6,2,9,0.09365558912386707,,-0.05750000000000057
0.563125,0.25,0.75,0,332,132.9999999999979,77.50000000000128,44.75000000000078,44.300000000000665,0,0,254,0,6,2,9,0.09538152610441768,,0.042499999999999434
0.563125,0.25,0.75,0,333,133.5499999999979,77.45000000000128,44.50000000000078,44.050000000000665,0,0,255,0,6,2,9,0.0980980980980981,,-0.05750000000000057
0.563125,0.25,0.75,0,334,134.09999999999792,77.40000000000128,44.25000000000078,43.800000000000665,0,0,256,0,6,2,9,0.10079840319361277,,-0.05750000000000057
0.563125,0.25,0.75,0,335,134.64999999999793,77.35000000000129,44.00000000000078,43.550000000000665,0,0,256,0,6,2,9,0.10348258706467661,,-0.03750000000000057
0.563125,0.25,0.75,0,336,135.19999999999794,77.30000000000129,43.75000000000078,43.300000000000665,0,0,256,0,6,2,9,0.10615079365079365,,-0.03750000000000057
0.563125,0.25,0.75,0,337,135.74999999999795,77.2500000000013,43.50000000000078,43.050000000000665,0,0,256,0,6,2,9,0.10880316518298715,,-0.03750000000000057
0.563125,0.25,0.75,0,338,136.29999999999797,77.2000000000013,43.25000000000078,42.800000000000665,0,0,256,0,6,2,9,0.11143984220907298,,-0.03750000000000057
0.563125,0.25,0.75,0,339,136.84999999999798,77.1500000000013,43.00000000000078,42.550000000000665,0,0,256,0,6,2,9,0.11406096361848574,,-0.03750000000000057
0.56375,0.25,0.75,0,340,137.399999999998,77.1000000000013,42.75000000000078,42.300000000000665,0,0,256,0,6,2,9,0.11568627450980393,,0.06249999999999944
0.564375,0.25,0.75,0,341,137.949999999998,77.0500000000013,42.50000000000078,42.050000000000665,0,0,256,0,6,2,9,0.11730205278592376,,0.06249999999999944
0.565,0.25,0.75,0,342,138.499999999998,77.00000000000131,42.25000000000078,41.800000000000665,0,0,256,0,6,2,9,0.1189083820662768,,0.06249999999999944
0.56625,0.25,0.75,0,343,139.04999999999802,76.95000000000131,42.00000000000078,41.550000000000665,0,0,256,0,6,2,10,0.119533527696793,,0.16249999999999942
0.566875,0.25,0.75,0,344,139.59999999999803,76.90000000000131,41.75000000000078,41.300000000000665,0,0,256,0,6,2,10,0.12112403100775193,,0.06249999999999944
0.566875,0.25,0.75,0,345,140.14999999999804,76.85000000000132,41.50000000000078,41.050000000000665,0,0,256,0,6,2,10,0.12367149758454106,,-0.03750000000000057
0.5675,0.25,0.75,0,346,140.69999999999806,76.80000000000132,41.25000000000078,40.800000000000665,0,0,256,0,6,2,10,0.1252408477842004,,0.06249999999999944
0.568125,0.25,0.75,0,347,141.24999999999807,76.75000000000132,41.00000000000078,40.550000000000665,0,0,256,0,6,2,10,0.12680115273775217,,0.06249999999999944
0.568125,0.25,0.75,0,348,141.79999999999808,76.70000000000132,40.75000000000078,40.300000000000665,0,0,256,0,6,2,10,0.12931034482758622,,-0.03750000000000057
0.56875,0.25,0.75,0,349,142.3499999999981,76.65000000000133,40.50000000000078,40.050000000000665,0,0,256,0,6,2,10,0.1308500477554919,,0.06249999999999944
0.56875,0.25,0.75,0,350,142.8999999999981,76.60000000000133,40.25000000000078,39.800000000000665,0,0,256,0,6,2,10,0.13333333333333333,,-0.03750000000000057
0.569375,0.25,0.75,0,351,143.4499999999981,76.55000000000133,40.00000000000078,39.550000000000665,0,0,256,0,6,2,10,0.13485280151946819,,0.06249999999999944
0.569375,0.25,0.75,0,352,143.99999999999812,76.50000000000134,39.75000000000078,39.300000000000665,0,0,256,0,6,2,10,0.13731060606060605,,-0.03750000000000057
0.569375,0.25,0.75,0,353,144.54999999999814,76.45000000000134,39.50000000000078,39.050000000000665,0,0,256,0,6,2,10,0.1397544853635505,,-0.03750000000000057
0.569375,0.25,0.75,0,354,145.09999999999815,76.40000000000134,39.25000000000078,38.800000000000665,0,0,256,0,6,2,10,0.14218455743879474,,-0.03750000000000057
0.569375,0.25,0.75,0,355,145.64999999999816,76.35000000000134,39.00000000000078,38.550000000000665,0,0,256,0,6,2,10,0.14460093896713616,,-0.03750000000000057
0.569375,0.25,0.75,0,356,146.19999999999817,76.30000000000135,38.75000000000078,38.300000000000665,0,0,256,0,6,2,10,0.14700374531835206,,-0.03750000000000057
0.57,0.25,0.75,0,357,146.74999999999818,76.25000000000135,38.50000000000078,38.050000000000665,0,0,256,0,6,2,10,0.1484593837535014,,0.06249999999999944
0.570625,0.25,0.75,0,358,147.2999999999982,76.20000000000135,38.25000000000078,37.800000000000665,0,0,256,0,6,2,10,0.14990689013035383,,0.06249999999999944
0.571875,0.25,0.75,0,359,147.8499999999982,76.15000000000136,38.00000000000078,37.550000000000665,0,0,256,0,6,2,10,0.15041782729805014,,0.16249999999999942
