update,ablation,scenario,rollout_reward_mean,episode_count,coverage_ratio,inspection_success_rate,target_detection_rate,mission_success,mission_time,collision_count,invalid_action_count,policy_loss,value_loss,entropy,approx_kl,clip_fraction,mean_action_probability
1,full_ca_hmappo,1,-0.2427694280340802,2,0.036875,0.0,0.0,0,93,0,0,-0.005918070208281279,180.2787628173828,1.7104867696762085,0.0004270187928341329,0.0,0.18946611881256104
2,full_ca_hmappo,1,-0.03635391737043392,4,0.014375,0.0,0.0,0,13,0,0,-0.005285095423460007,231.43930053710938,1.7307279109954834,0.002032473450526595,0.0,0.18137717247009277
3,full_ca_hmappo,1,-0.4341855811071582,5,0.020625,0.0,0.0,0,41,0,0,-0.00223280256614089,169.54159545898438,1.7043908834457397,2.7446698368294165e-05,0.0,0.19284725189208984
4,full_ca_hmappo,1,-0.4676056891330518,6,0.045625,0.0,0.0,0,148,0,0,-0.0025816597044467926,73.42459106445312,1.7253446578979492,-0.000601576582994312,0.0,0.1849326491355896
5,full_ca_hmappo,1,-0.3016057453060057,9,0.01,0.0,0.0,0,4,0,0,-0.0009485092014074326,302.2155456542969,1.690390944480896,-0.00042306125396862626,0.0,0.19351732730865479
6,full_ca_hmappo,1,0.059339158045077056,10,0.03625,0.0,0.0,0,171,0,0,-0.002625945955514908,162.4000701904297,1.6904581785202026,0.00022923373035155237,0.0,0.19770179688930511
7,full_ca_hmappo,1,-0.5544515595684061,12,0.046875,0.0,0.0,0,77,0,0,-0.0007960728253237903,226.66314697265625,1.7030242681503296,0.0005258670425973833,0.0,0.19227664172649384
8,full_ca_hmappo,1,0.1829488646617392,14,0.043125,0.0,0.0,0,84,0,0,-0.001724759815260768,203.20321655273438,1.6723065376281738,-0.001099742716178298,0.0,0.20353136956691742
9,full_ca_hmappo,1,0.02273270220211998,16,0.035625,0.0,0.0,0,110,0,0,-0.002551823854446411,192.3848876953125,1.694470763206482,0.0013975577894598246,0.0,0.1999831646680832
10,full_ca_hmappo,1,-0.5077978680565138,20,0.023125,0.0,0.0,0,21,0,0,-0.00018113976693712175,184.09564208984375,1.6948585510253906,0.0010042664362117648,0.0,0.19717709720134735
11,full_ca_hmappo,1,-0.2921134010748574,21,0.04875,0.0,0.125,0,117,0,0,-0.0011525421869009733,90.71690368652344,1.670124888420105,-0.00031500752083957195,0.0,0.20748254656791687
12,full_ca_hmappo,1,-0.1510699379723519,21,0.0725,0.0,0.25,0,373,0,0,-0.003140658838674426,101.45979309082031,1.639066457748413,3.754526187549345e-05,0.0,0.21418140828609467
13,full_ca_hmappo,1,0.03859175040634,22,0.0275,0.0,0.0,0,142,0,0,-0.0008591500809416175,221.83291625976562,1.6258395910263062,-0.0016337836859747767,0.0,0.2174989879131317
14,full_ca_hmappo,1,0.43774250985757135,22,0.05875,0.0,0.0,0,398,0,0,-0.002035524696111679,119.5246810913086,1.654123306274414,-0.00022848890512250364,0.0,0.21286122500896454
15,full_ca_hmappo,1,0.25312395741025284,24,0.0175,0.0,0.0,0,15,0,0,-0.0011961550917476416,343.016845703125,1.6689866781234741,0.0010380659950897098,0.0,0.20140330493450165
16,full_ca_hmappo,1,-0.33704999762267107,25,0.01875,0.0,0.0,0,130,0,0,-0.0021945748012512922,224.73843383789062,1.6200158596038818,-0.00030992948450148106,0.0,0.22987112402915955
17,full_ca_hmappo,1,-0.32374373446009486,26,0.0525,0.0,0.0,0,222,0,0,0.0005850935121998191,42.720252990722656,1.6380698680877686,0.0003525910433381796,0.0,0.21698850393295288
18,full_ca_hmappo,1,-0.30508799507424555,27,0.045,0.0,0.125,0,233,0,0,-0.0013739907881245017,160.35116577148438,1.630615472793579,0.001281116739846766,0.0,0.21568457782268524
19,full_ca_hmappo,1,0.1018965473776916,28,0.061875,0.0,0.0,0,74,0,0,-0.002819505287334323,229.994873046875,1.6177763938903809,-0.0014291818952187896,0.0,0.2247040867805481
20,full_ca_hmappo,1,-0.022733613917807816,28,0.0975,0.0,0.0,0,330,0,0,-0.013739032670855522,19.76100730895996,1.571098804473877,0.0029577873647212982,0.0,0.24107173085212708
21,full_ca_hmappo,1,-0.1396099049679833,28,0.13125,0.0,0.0,0,586,0,0,-0.003275783732533455,15.031160354614258,1.5768054723739624,0.0015664221718907356,0.0,0.24138528108596802
22,full_ca_hmappo,1,-0.07975430750911983,28,0.13125,0.0,0.0,0,842,0,0,0.0002612037060316652,4.971475601196289,1.5832602977752686,0.008151451125741005,0.0,0.2297554314136505
23,full_ca_hmappo,1,0.057768542243138654,29,0.029375,0.0,0.0,0,98,0,0,0.0002244276402052492,6.6152238845825195,1.5747387409210205,0.0008182681049220264,0.0,0.24103963375091553
24,full_ca_hmappo,1,0.09072254328475537,29,0.059375,0.0,0.0,0,354,0,0,-0.0013145202537998557,70.43916320800781,1.579254150390625,0.0017350681591778994,0.0,0.23279248178005219
25,full_ca_hmappo,1,0.04092232736061874,29,0.074375,0.0,0.0,0,610,0,0,-0.002597946673631668,40.78924560546875,1.5540159940719604,-0.0012116972357034683,0.0,0.24502956867218018
26,full_ca_hmappo,1,-0.036538963269777014,29,0.104375,0.0,0.0,0,866,0,0,-0.006570637226104736,1.9392913579940796,1.559135913848877,0.001379081979393959,0.0,0.2380746454000473
27,full_ca_hmappo,1,0.500486945647026,30,0.040625,0.0,0.0,0,122,0,0,0.0025809891521930695,174.3905029296875,1.5348705053329468,0.0052541205659508705,0.0,0.24115405976772308
28,full_ca_hmappo,1,-0.06931595497007947,30,0.06125,0.0,0.0,0,378,0,0,-0.0037188041023910046,6.132716178894043,1.4882259368896484,0.0019012641860172153,0.0,0.2697024941444397
29,full_ca_hmappo,1,-0.023443167930963682,30,0.074375,0.0,0.0,0,634,0,0,-0.01238708384335041,3.531203031539917,1.4798076152801514,0.007518771570175886,0.0,0.2704162001609802
30,full_ca_hmappo,1,0.15973013412440196,30,0.12375,0.0,0.0,0,890,0,0,-0.0031263637356460094,11.735045433044434,1.4894475936889648,0.0019690885674208403,0.0,0.26709556579589844
31,full_ca_hmappo,1,0.39469078016935555,33,0.02875,0.0,0.0,0,85,0,0,-0.0036091278307139874,227.12046813964844,1.461647391319275,0.0050048320554196835,0.0,0.2783454656600952
32,full_ca_hmappo,1,-0.04799340663635121,36,0.0325,0.0,0.0,0,97,0,0,0.0015605371445417404,171.2993927001953,1.4185785055160522,0.0016246503219008446,0.0,0.3126034736633301
33,full_ca_hmappo,1,-0.09116761849145405,39,0.089375,0.0,0.125,0,130,0,0,-0.002151650842279196,310.0267333984375,1.404919147491455,-0.0008363956585526466,0.0,0.3226425051689148
34,full_ca_hmappo,1,0.39367935691188904,39,0.295,0.0,0.375,0,386,0,0,0.0005432317848317325,144.41671752929688,1.4046001434326172,-0.001380127272568643,0.0,0.3223976492881775
35,full_ca_hmappo,1,0.07753177558583957,39,0.32125,0.0,0.375,0,642,0,0,-0.0011010083835572004,4.715931415557861,1.4441750049591064,7.748184725642204e-05,0.0,0.3076851963996887
36,full_ca_hmappo,1,-0.0017701074921205873,39,0.323125,0.0,0.375,0,898,0,0,-0.010189315304160118,5.1114349365234375,1.4743402004241943,0.0009055538102984428,0.0,0.28360551595687866
37,full_ca_hmappo,1,-0.02488803089852354,40,0.076875,0.0,0.125,0,154,0,0,-0.0032134498469531536,61.28512954711914,1.3447787761688232,-0.0003641881048679352,0.0,0.33228394389152527
38,full_ca_hmappo,1,-0.0647385172014765,40,0.1425,0.0,0.125,0,410,0,0,-0.0013419383903965354,7.255795955657959,1.4435895681381226,0.003787004854530096,0.0,0.2957320213317871
39,full_ca_hmappo,1,-0.04164173422032036,40,0.148125,0.0,0.125,0,666,0,0,-0.001185960485599935,5.84207820892334,1.4802372455596924,0.0008503118879161775,0.0,0.2813654839992523
40,full_ca_hmappo,1,-0.03253950132057071,40,0.149375,0.0,0.125,0,922,0,0,-0.004165340214967728,1.4095373153686523,1.5274057388305664,0.0029013226740062237,0.0,0.25915950536727905
41,full_ca_hmappo,1,0.08361747018352617,43,0.03625,0.0,0.0,0,69,0,0,-0.0026253629475831985,138.19189453125,1.3930542469024658,0.0022315210662782192,0.0,0.31784588098526
42,full_ca_hmappo,1,-0.14133123558713123,46,0.014375,0.0,0.0,0,31,0,0,-0.001040888368152082,216.033447265625,1.4855321645736694,0.0011047986336052418,0.0,0.26975226402282715
