update,scenario,env_mode,rollout_reward_mean,episode_count,coverage_ratio,inspection_success_rate,target_detection_rate,mission_success,mission_time,collision_count,invalid_action_count,policy_loss,value_loss,entropy,approx_kl,clip_fraction
37,1,capability_aware,0.23870046253705368,37,0.515,0.0,0.625,0,434,0,0,-0.004659261554479599,59.083778381347656,1.246806025505066,0.0010707257315516472,0.0
38,1,capability_aware,0.002388459873145621,37,0.565625,0.0,0.625,0,690,0,0,-0.009385154582560062,2.0486702919006348,1.3164968490600586,0.005013735499233007,0.1341145783662796
39,1,capability_aware,0.08824974171693611,37,0.575625,0.0,0.75,0,946,0,0,-0.0019399677403271198,22.8909854888916,1.422011375427246,0.015912901610136032,0.1666666716337204
40,1,capability_aware,0.6583608537002874,39,0.334375,0.0,0.25,0,181,0,0,0.0008813701570034027,259.20587158203125,1.4535002708435059,0.002801923081278801,0.0
41,1,capability_aware,0.22055624840777455,39,0.521875,0.0,0.25,0,437,0,0,-0.012584922835230827,14.08177375793457,1.5038713216781616,0.006107753608375788,0.0
42,1,capability_aware,0.24280090344382188,39,0.59875,0.0,0.375,0,693,0,0,-0.02657419815659523,17.724220275878906,1.530187964439392,0.00871269591152668,0.3997395932674408
43,1,capability_aware,0.3242368705905392,39,0.676875,0.0,0.5,0,949,0,0,-0.015004964545369148,34.53995895385742,1.5365365743637085,0.007527913432568312,0.40234375
44,1,capability_aware,0.3755538717232412,40,0.10125,0.0,0.125,0,205,0,0,-0.001208653673529625,106.19834899902344,1.5061596632003784,0.0026390906423330307,0.0
45,1,capability_aware,0.5594965106520249,40,0.393125,0.0,0.375,0,461,0,0,0.00016936101019382477,111.06472778320312,1.5442800521850586,0.000427258521085605,0.0
46,1,capability_aware,0.13328990646550665,40,0.421875,0.0,0.375,0,717,0,0,-0.006816349923610687,7.288269519805908,1.5394282341003418,0.0041700429283082485,0.0
47,1,capability_aware,0.2716464250106583,40,0.56125,0.0,0.5,0,973,0,0,-0.007399946451187134,25.992389678955078,1.5291959047317505,0.0048071821220219135,0.0442708320915699
48,1,capability_aware,0.09262956602469785,42,0.083125,0.0,0.0,0,116,0,0,0.0009955009445548058,151.60311889648438,1.4900250434875488,0.0031885597854852676,0.0
49,1,capability_aware,0.27168930476841524,42,0.258125,0.0,0.125,0,372,0,0,-0.0018665599636733532,19.376117706298828,1.5117813348770142,-0.000989333144389093,0.0
50,1,capability_aware,0.20179194115189603,42,0.39125,0.0,0.125,0,628,0,0,-0.010204941034317017,15.615793228149414,1.531693935394287,0.0021690705325454473,0.0
51,1,capability_aware,0.08406566765916068,42,0.398125,0.0,0.125,0,884,0,0,-0.005434980150312185,2.5516364574432373,1.5202239751815796,0.0022725907620042562,0.0
52,1,capability_aware,0.34605839882442524,43,0.10875,0.0,0.125,0,140,0,0,0.0007552113384008408,76.97726440429688,1.4820643663406372,0.0020755936857312918,0.0
53,1,capability_aware,0.4836714587327151,43,0.22625,0.0,0.375,0,396,0,0,0.0009146695956587791,113.48651885986328,1.493589997291565,-0.000906073662918061,0.0
54,1,capability_aware,0.4187813894277497,43,0.270625,0.0,0.375,0,652,0,0,-0.004466919228434563,46.221004486083984,1.499942421913147,3.696310523082502e-05,0.0
55,1,capability_aware,0.39005711412391975,43,0.42,0.0,0.5,0,908,0,0,-0.006690524984151125,46.42303466796875,1.5078736543655396,0.0004884676891379058,0.0
56,1,capability_aware,0.3774723058022573,44,0.0775,0.0,0.0,0,164,0,0,-0.012438567355275154,95.18749237060547,1.463549256324768,0.0023789869155734777,0.1692708283662796
57,1,capability_aware,0.2543097200759803,45,0.306875,0.0,0.125,0,249,0,0,0.0007905401289463043,102.01771545410156,1.454490065574646,0.00429297611117363,0.0
58,1,capability_aware,0.08214035306446021,46,0.01375,0.0,0.0,0,5,0,0,-0.001785394735634327,34.81967544555664,1.4649637937545776,-0.002437995746731758,0.0
59,1,capability_aware,0.3827800097187719,46,0.264375,0.0,0.0,0,261,0,0,-0.007796533405780792,40.38475036621094,1.4346076250076294,0.0017410573782399297,0.0
60,1,capability_aware,0.3375115401358926,46,0.43125,0.0,0.125,0,517,0,0,-0.00023814942687749863,67.72804260253906,1.4984445571899414,0.004669640678912401,0.0065104165114462376
61,1,capability_aware,0.7203651724630618,46,0.49125,0.0,0.5,0,773,0,0,-0.0018316032364964485,281.93994140625,1.5067375898361206,0.004087158944457769,0.0
62,1,capability_aware,0.4422075969459911,47,0.066875,0.0,0.0,0,29,0,0,-0.0019406229257583618,27.493200302124023,1.4495735168457031,0.004443752579391003,0.0
63,1,capability_aware,0.4502551145706093,47,0.2875,0.0,0.125,0,285,0,0,-0.01859774999320507,51.66065979003906,1.4750274419784546,0.005112462677061558,0.08203125
64,1,capability_aware,0.8397160656386404,48,0.256875,0.0,0.5,0,200,0,0,-0.0054159946739673615,361.6104431152344,1.4585107564926147,0.004205682780593634,0.013020833022892475
65,1,capability_aware,0.43560872170996845,48,0.396875,0.0,0.5,0,456,0,0,-0.0013934047892689705,52.62017822265625,1.4441113471984863,0.008657163940370083,0.0
66,1,capability_aware,0.04681036710644548,49,0.079375,0.0,0.0,0,87,0,0,-0.006897475104779005,63.6573486328125,1.4277082681655884,-0.0013496059691533446,0.0
67,1,capability_aware,0.8061386942199533,49,0.275625,0.0,0.25,0,343,0,0,-0.0015820050612092018,266.1837463378906,1.4188429117202759,-0.0005269323592074215,0.0
68,1,capability_aware,0.15028366252954584,49,0.299375,0.0,0.25,0,599,0,0,-0.0005229683592915535,4.717311859130859,1.47639799118042,0.006503091659396887,0.1302083283662796
69,1,capability_aware,0.24546981963067083,49,0.39125,0.0,0.375,0,855,0,0,-0.002958409022539854,37.77880096435547,1.491571307182312,0.009928959421813488,0.1809895783662796
70,1,capability_aware,0.8379901028838503,50,0.175,0.0,0.25,0,111,0,0,-0.005210611969232559,342.6191711425781,1.4550424814224243,0.007073134183883667,0.0
71,1,capability_aware,0.6024758038302025,50,0.375625,0.0,0.375,0,367,0,0,0.001189890317618847,94.20756530761719,1.478350043296814,0.0005914151552133262,0.0
72,1,capability_aware,0.2827621726452776,50,0.394375,0.0,0.375,0,623,0,0,0.000310325063765049,17.97822380065918,1.4932578802108765,0.000608724367339164,0.0
73,1,capability_aware,0.3631293034436567,50,0.435625,0.0,0.375,0,879,0,0,-0.003366409335285425,44.46806716918945,1.4894331693649292,0.010914941318333149,0.0
74,1,capability_aware,0.22030331603673403,51,0.161875,0.0,0.0,0,135,0,0,0.0014063562266528606,17.30558204650879,1.452415108680725,0.004831257741898298,0.0
75,1,capability_aware,0.6670020669334917,51,0.370625,0.0,0.25,0,391,0,0,-0.0019150422886013985,111.41110229492188,1.4432291984558105,0.002513293409720063,0.0
76,1,capability_aware,0.4715904098338797,51,0.535625,0.0,0.375,0,647,0,0,-0.013508056290447712,60.685882568359375,1.4549407958984375,0.0038991544861346483,0.0
77,1,capability_aware,0.3024442382447887,51,0.606875,0.0,0.625,0,903,0,0,-0.009376678615808487,17.83607292175293,1.450791835784912,-0.0006405037711374462,0.01171875
78,1,capability_aware,0.6863389774268285,52,0.256875,0.0,0.375,0,159,0,0,-0.007879035547375679,149.30026245117188,1.3948707580566406,0.008691818453371525,0.0442708320915699
79,1,capability_aware,0.5089775280084723,52,0.41,0.0,0.5,0,415,0,0,0.008723307400941849,58.571834564208984,1.3815850019454956,0.0009344729478470981,0.0
80,1,capability_aware,0.4442008730766247,52,0.49375,0.0,0.75,0,671,0,0,-0.002874155528843403,44.32835388183594,1.412591576576233,0.0009534217533655465,0.0
81,1,capability_aware,0.4071785606561207,52,0.49875,0.125,0.75,0,927,0,0,-0.0031701894477009773,68.90940856933594,1.4338092803955078,0.003925307188183069,0.0
82,1,capability_aware,0.6508010156649107,54,0.085625,0.0,0.125,0,59,0,0,-0.0006560487672686577,288.7290954589844,1.2837823629379272,0.002541070571169257,0.0
83,1,capability_aware,-0.23546443533996353,57,0.076875,0.0,0.0,0,106,0,0,-0.00060411193408072,151.11334228515625,1.3118705749511719,0.001293514738790691,0.0
84,1,capability_aware,0.723442470000009,57,0.253125,0.0,0.25,0,362,0,0,0.00039115315303206444,264.2666320800781,1.3593543767929077,0.003839462762698531,0.0
85,1,capability_aware,0.17970256432272436,57,0.29,0.125,0.25,0,618,0,0,-0.0020531718619167805,20.458873748779297,1.3602396249771118,0.0010686632012948394,0.0
86,1,capability_aware,0.1550720394237146,57,0.4775,0.125,0.25,0,874,0,0,0.0003171502612531185,6.168554782867432,1.4055317640304565,-0.0006037984858267009,0.0
87,1,capability_aware,1.0065178657805518,59,0.131875,0.0,0.125,0,123,0,0,-0.0024860273115336895,315.21624755859375,1.1933622360229492,0.002275686478242278,0.0
88,1,capability_aware,0.6003957614320825,59,0.451875,0.0,0.25,0,379,0,0,0.002315719611942768,99.30177307128906,1.3606525659561157,-0.00029741786420345306,0.0
89,1,capability_aware,0.45869540670582865,59,0.545625,0.0,0.25,0,635,0,0,-0.0032052691094577312,39.793182373046875,1.406962513923645,0.0014266114449128509,0.0
90,1,capability_aware,0.39452697412434645,59,0.65,0.0,0.375,0,891,0,0,-0.0004967213608324528,35.79631423950195,1.4325965642929077,0.0005430903402157128,0.0
91,1,capability_aware,0.5915026147304161,60,0.268125,0.0,0.25,0,147,0,0,0.001291537657380104,118.98118591308594,1.2472374439239502,-0.00019379286095499992,0.0
92,1,capability_aware,0.5633678197273184,60,0.385625,0.125,0.375,0,403,0,0,-0.0030480697751045227,91.76293182373047,1.3688346147537231,0.0013062484795227647,0.0
93,1,capability_aware,0.716545760302779,60,0.58125,0.125,0.625,0,659,0,0,-0.005574904382228851,129.8629150390625,1.40042245388031,0.002448796993121505,0.0
94,1,capability_aware,0.3190445409879885,60,0.624375,0.125,0.625,0,915,0,0,0.0003467178903520107,20.164596557617188,1.4386757612228394,0.0025751551147550344,0.0
95,1,capability_aware,0.6377506819135306,61,0.244375,0.0,0.25,0,171,0,0,-0.0015558507293462753,228.0833740234375,1.2887378931045532,0.0027717731427401304,0.0
96,1,capability_aware,0.550061879768009,61,0.541875,0.0,0.75,0,427,0,0,-0.0027731573209166527,85.19940185546875,1.404707431793213,0.004421221558004618,0.0
97,1,capability_aware,0.45514860571893223,61,0.59375,0.0,0.75,0,683,0,0,-0.0074699874967336655,37.91340637207031,1.438349723815918,0.007802180480211973,0.1354166716337204
98,1,capability_aware,0.45811448359381757,61,0.653125,0.0,0.75,0,939,0,0,0.0061702970415353775,40.67042541503906,1.4283647537231445,0.02004883624613285,0.4453125
99,1,capability_aware,0.9716509812533332,62,0.348125,0.0,0.375,0,195,0,0,-0.001063392497599125,366.6750793457031,1.30252206325531,0.010558481328189373,0.0
100,1,capability_aware,0.4816649671174673,62,0.543125,0.0,0.75,0,451,0,0,-0.0018062344752252102,55.03504943847656,1.3915265798568726,0.0050888885743916035,0.0
101,1,capability_aware,0.1945069537287054,62,0.66375,0.0,0.75,0,707,0,0,-0.00388314388692379,5.845507621765137,1.4026826620101929,0.004984451923519373,0.0
102,1,capability_aware,0.25337960381693847,62,0.701875,0.0,0.75,0,963,0,0,-0.010521657764911652,13.041190147399902,1.363128662109375,0.009389790706336498,0.0546875
103,1,capability_aware,0.7515579363389406,63,0.2725,0.0,0.5,0,219,0,0,-0.005424659699201584,260.17108154296875,1.2590081691741943,-0.001577549148350954,0.0
104,1,capability_aware,0.5347806670783939,63,0.46875,0.0,0.75,0,475,0,0,-0.004279543645679951,68.01458740234375,1.4055989980697632,0.0019375523552298546,0.0
105,1,capability_aware,0.43753589706864204,63,0.59625,0.0,0.75,0,731,0,0,-0.019661135971546173,34.32817077636719,1.4097121953964233,0.0014115720987319946,0.0
106,1,capability_aware,0.535035293767578,63,0.685625,0.125,0.75,0,987,0,0,-0.0009736223146319389,78.886962890625,1.2224189043045044,0.007840330712497234,0.0
107,1,capability_aware,0.713644784869075,65,0.175625,0.0,0.375,0,194,0,0,-0.002095980104058981,470.81201171875,1.3210296630859375,-2.0294139176257886e-05,0.0
108,1,capability_aware,0.2212136935631861,65,0.34375,0.0,0.625,0,450,0,0,-0.003396319691091776,17.335819244384766,1.3466068506240845,0.00030480464920401573,0.0
109,1,capability_aware,0.5842331529238436,65,0.68,0.0,0.875,0,706,0,0,-0.0049089365638792515,68.94058227539062,1.3597092628479004,0.0051322695799171925,0.0
110,1,capability_aware,0.42540282506274707,65,0.7825,0.0,0.875,0,962,0,0,-0.008862350136041641,33.77918243408203,1.244895339012146,0.01203977782279253,0.2109375
111,1,capability_aware,0.7482345721800812,66,0.423125,0.0,0.375,0,218,0,0,-0.003281532321125269,188.46163940429688,1.2608104944229126,0.007908430881798267,0.02604166604578495
112,1,capability_aware,0.4716780471862876,66,0.53875,0.0,0.375,0,474,0,0,-0.0037204395048320293,40.38579177856445,1.4230436086654663,0.004435218404978514,0.0
113,1,capability_aware,0.3764507244395645,66,0.571875,0.0,0.375,0,730,0,0,-0.007574785966426134,26.235347747802734,1.4811145067214966,0.005419297143816948,0.0
114,1,capability_aware,0.5674221531771764,66,0.635625,0.25,0.5,0,986,0,0,-0.0009140195325016975,103.7190170288086,1.3987377882003784,0.0069336798042058945,0.0
115,1,capability_aware,1.076470787679682,67,0.42125,0.0,0.375,0,242,0,0,-0.000256943516433239,442.07489013671875,1.2913721799850464,0.0032757578883320093,0.0
116,1,capability_aware,0.22321586010639294,67,0.550625,0.0,0.5,0,498,0,0,-0.0062621841207146645,7.858418941497803,1.431329369544983,0.00024360402312595397,0.0
117,1,capability_aware,0.19514609476982514,67,0.683125,0.0,0.5,0,754,0,0,0.00011639343574643135,4.823180198669434,1.461796760559082,0.007257647812366486,0.0013020833721384406
118,1,capability_aware,0.16202999902088777,68,0.0175,0.0,0.0,0,10,0,0,-0.0017078393138945103,7.364645481109619,1.2841054201126099,0.009199450723826885,0.0078125
119,1,capability_aware,0.5688010311882863,69,0.26625,0.0,0.125,0,147,0,0,-0.003610899904742837,206.87158203125,1.3434346914291382,0.003824857296422124,0.0
120,1,capability_aware,0.7404826600723027,69,0.51,0.0,0.375,0,403,0,0,0.0012791291810572147,159.90524291992188,1.431169867515564,0.0025916199665516615,0.0
121,1,capability_aware,0.579160521248923,69,0.7425,0.0,0.5,0,659,0,0,0.00022306828759610653,73.10501098632812,1.4518572092056274,0.0026176180690526962,0.0
122,1,capability_aware,0.4592690951503755,69,0.85125,0.0,0.625,0,915,0,0,-0.00015890318900346756,35.717552185058594,1.4618473052978516,0.0003687081334646791,0.0
123,1,capability_aware,1.1605689828902541,70,0.375625,0.125,0.25,0,171,0,0,-0.0016330117359757423,399.9971923828125,1.3784841299057007,0.0010886364616453648,0.0
124,1,capability_aware,0.5957132188515288,70,0.513125,0.125,0.375,0,427,0,0,0.0038593094795942307,92.76429748535156,1.4380794763565063,0.00122642086353153,0.0
125,1,capability_aware,0.6733558691212238,70,0.703125,0.25,0.75,0,683,0,0,-0.0025180657394230366,122.6490249633789,1.4452651739120483,-0.0008923262357711792,0.0
126,1,capability_aware,0.427380283006471,70,0.768125,0.25,0.875,0,939,0,0,-0.019216228276491165,27.500099182128906,1.448325514793396,0.006144827697426081,0.0
127,1,capability_aware,0.8264994171859144,71,0.251875,0.0,0.25,0,195,0,0,-0.00399620458483696,217.580322265625,1.2526464462280273,0.003283633617684245,0.0
128,1,capability_aware,0.6188007711680257,71,0.4425,0.0,0.5,0,451,0,0,0.0001052049919962883,76.56512451171875,1.4149470329284668,0.0006434661336243153,0.0
129,1,capability_aware,0.435326032269586,71,0.6,0.0,1.0,0,707,0,0,-0.010613427497446537,44.2719841003418,1.460639476776123,0.003534662537276745,0.0
130,1,capability_aware,0.5631955209730677,71,0.731875,0.125,1.0,0,963,0,0,-0.002465292578563094,89.3374252319336,1.421887755393982,0.0009812460048124194,0.0
131,1,capability_aware,0.90501350311024,72,0.305,0.0,0.625,0,219,0,0,-0.008682828396558762,327.97900390625,1.2995613813400269,0.005038019269704819,0.0
132,1,capability_aware,0.5868398217826325,72,0.464375,0.125,0.625,0,475,0,0,-0.002632557414472103,104.20686340332031,1.4413633346557617,0.005212899763137102,0.0
133,1,capability_aware,0.42019533953862265,72,0.57875,0.125,0.75,0,731,0,0,0.001287574414163828,30.93743133544922,1.45292329788208,0.0014312429120764136,0.0
134,1,capability_aware,0.2537761376158869,72,0.590625,0.25,0.75,0,987,0,0,-0.00166277214884758,22.288631439208984,1.2931382656097412,0.0003191214054822922,0.0
135,1,capability_aware,0.8880617953655019,73,0.305625,0.125,0.25,0,243,0,0,-0.002119597978889942,238.6097869873047,1.3352621793746948,-0.0003192797303199768,0.0
136,1,capability_aware,0.6206461012516229,73,0.515625,0.125,0.5,0,499,0,0,-0.0013540564104914665,130.3063507080078,1.4329618215560913,-0.00034656189382076263,0.0
137,1,capability_aware,0.49362451328124735,73,0.6025,0.125,0.5,0,755,0,0,-0.0017400123178958893,39.420921325683594,1.4610322713851929,-0.000701756973285228,0.0
138,1,capability_aware,0.3248615823449654,74,0.025625,0.0,0.0,0,11,0,0,-0.008588382974267006,23.239412307739258,1.2435375452041626,0.0027002040296792984,0.0
139,1,capability_aware,0.7330306992771511,74,0.469375,0.0,0.125,0,267,0,0,-0.001942895818501711,280.6827087402344,1.383370280265808,1.1605676263570786e-05,0.0
140,1,capability_aware,0.20601813282178227,74,0.545625,0.0,0.125,0,523,0,0,-0.005914737470448017,4.667265892028809,1.472945213317871,0.0028054805006831884,0.0
141,1,capability_aware,0.10485512337618275,74,0.554375,0.0,0.125,0,779,0,0,-0.02215014025568962,1.3771944046020508,1.4861520528793335,0.004248917568475008,0.0
142,1,capability_aware,0.18017853079072665,75,0.03625,0.0,0.0,0,35,0,0,0.0001454101875424385,7.3538713455200195,1.2219102382659912,0.005024185869842768,0.1484375
143,1,capability_aware,0.4110729588858817,75,0.314375,0.0,0.125,0,291,0,0,-0.0005623907782137394,43.66984176635742,1.4511785507202148,0.003944305703043938,0.1341145783662796
144,1,capability_aware,0.49014474946670816,75,0.348125,0.0,0.25,0,547,0,0,0.0024197734892368317,83.8987045288086,1.4869552850723267,0.005396401975303888,0.0
145,1,capability_aware,0.4390830436872193,75,0.478125,0.0,0.5,0,803,0,0,-0.0034660231322050095,42.39382553100586,1.4565380811691284,-0.00037622390664182603,0.0
146,1,capability_aware,0.7256360411684,76,0.098125,0.0,0.25,0,59,0,0,0.0011463840492069721,187.97531127929688,1.3491239547729492,-0.00010207807645201683,0.0
147,1,capability_aware,0.4964915062600994,76,0.431875,0.0,0.375,0,315,0,0,-0.0022834488190710545,41.58760070800781,1.4851841926574707,0.0030248130206018686,0.0
148,1,capability_aware,0.42003689642911013,76,0.53625,0.125,0.5,0,571,0,0,-0.0040605696849524975,81.45654296875,1.47332763671875,0.005902131553739309,0.0
149,1,capability_aware,0.3298675934020139,77,0.024375,0.0,0.0,0,23,0,0,-0.0049041928723454475,144.18617248535156,1.4673985242843628,0.005901716183871031,0.0
150,1,capability_aware,0.27113303658916266,77,0.25875,0.0,0.125,0,279,0,0,-0.0016841473989188671,11.159996032714844,1.4866386651992798,0.0007209470495581627,0.0
151,1,capability_aware,0.7560638156355708,77,0.51,0.0,0.375,0,535,0,0,-0.00031888275407254696,188.6278533935547,1.4870820045471191,0.0005880178068764508,0.0
152,1,capability_aware,0.4832961308002268,77,0.66375,0.0,0.5,0,791,0,0,-0.0022496655583381653,41.936973571777344,1.4990264177322388,0.0011906017316505313,0.0
153,1,capability_aware,0.3894331844003318,78,0.079375,0.0,0.0,0,47,0,0,-0.010678011924028397,26.95583724975586,1.4865556955337524,0.0011889329180121422,0.0
154,1,capability_aware,0.7426610156762763,78,0.4225,0.0,0.25,0,303,0,0,0.0006206836551427841,196.80609130859375,1.4512053728103638,0.0005007623694837093,0.0
155,1,capability_aware,0.5096561519576426,78,0.64,0.0,0.5,0,559,0,0,-0.004899797961115837,42.697181701660156,1.4873480796813965,0.0001441135536879301,0.0
156,1,capability_aware,0.27052225728402846,78,0.67125,0.0,0.5,0,815,0,0,-0.0077504804357886314,6.636772155761719,1.5017023086547852,0.002758113667368889,0.0
157,1,capability_aware,0.7035125902548316,79,0.119375,0.0,0.125,0,71,0,0,-0.0030496036633849144,106.57952117919922,1.400983452796936,-0.004965449217706919,0.0
158,1,capability_aware,0.5437310838415215,79,0.45,0.0,0.25,0,327,0,0,-0.003315900219604373,77.798828125,1.4692916870117188,0.0009977519512176514,0.0
159,1,capability_aware,0.48846263762675335,79,0.60625,0.0,0.375,0,583,0,0,-0.0032895582262426615,42.827972412109375,1.4683421850204468,-0.0008386673289351165,0.0
160,1,capability_aware,0.41396048354279813,79,0.72375,0.0,0.5,0,839,0,0,0.008286268450319767,26.032733917236328,1.4992536306381226,0.003341742092743516,0.0
161,1,capability_aware,0.3687927859082265,81,0.148125,0.0,0.125,0,76,0,0,0.0005349540151655674,139.61973571777344,1.3982499837875366,0.0004229485057294369,0.0
162,1,capability_aware,0.7258057349495175,81,0.443125,0.0,0.5,0,332,0,0,-0.002019659150391817,220.96084594726562,1.4368995428085327,0.0009122535702772439,0.0
163,1,capability_aware,0.3155428512791332,81,0.563125,0.0,0.625,0,588,0,0,-0.007315252907574177,19.227962493896484,1.4689017534255981,0.007596008945256472,0.0
164,1,capability_aware,0.3482961422705557,81,0.65,0.0,0.625,0,844,0,0,-0.0013618888333439827,22.482986450195312,1.4736838340759277,0.013371966779232025,0.3684895932674408
