update,scenario,env_mode,rollout_reward_mean,episode_count,coverage_ratio,inspection_success_rate,target_detection_rate,mission_success,mission_time,collision_count,invalid_action_count,policy_loss,value_loss,entropy,approx_kl,accepted_fraction,step_norm,accepted
1,1,capability_aware,-0.06623644364594838,2,0.05,0.0,0.0,0,63,0,0,-0.0289740189909935,310.9307556152344,1.721866250038147,0.019778834655880928,1.0,0.28480052947998047,1.0
2,1,capability_aware,0.3371285450027699,4,0.025,0.0,0.0,0,144,0,0,-0.022237814962863922,312.25238037109375,1.7131271362304688,0.012564979493618011,1.0,0.2406352460384369,1.0
3,1,capability_aware,0.5257371554125712,6,0.011875,0.0,0.0,0,17,0,0,-0.023608896881341934,269.38134765625,1.7240266799926758,0.02042120136320591,1.0,0.18507859110832214,1.0
4,1,capability_aware,-0.12451981247909316,9,0.018125,0.0,0.0,0,37,0,0,-0.015883857384324074,340.3724670410156,1.70660400390625,0.009362137876451015,1.0,0.22775116562843323,1.0
5,1,capability_aware,-0.269043443222472,12,0.01875,0.0,0.0,0,133,0,0,-0.04185082018375397,301.60675048828125,1.6831274032592773,0.013129745610058308,1.0,0.2138947695493698,1.0
6,1,capability_aware,-0.1336569438681181,13,0.028125,0.0,0.0,0,228,0,0,-0.01892048865556717,115.06141662597656,1.731462001800537,0.011374115943908691,1.0,0.30327752232551575,1.0
7,1,capability_aware,-0.48014264778248616,17,0.00625,0.0,0.0,0,1,0,0,-0.013765377923846245,270.6417541503906,1.635861873626709,0.01502621453255415,1.0,0.3136867880821228,1.0
8,1,capability_aware,0.17526967397498083,22,0.0075,0.0,0.0,0,3,0,0,-0.017780816182494164,255.37054443359375,1.6075166463851929,0.015026758424937725,1.0,0.275619238615036,1.0
9,1,capability_aware,-0.451723284626496,26,0.033125,0.0,0.0,0,97,0,0,-0.03281043469905853,323.3886413574219,1.6060279607772827,0.009609127417206764,1.0,0.24697089195251465,1.0
10,1,capability_aware,0.11717051692539826,29,0.025625,0.0,0.0,0,147,0,0,-0.0246482715010643,305.9295959472656,1.555140495300293,0.019342103973031044,1.0,0.24720293283462524,1.0
11,1,capability_aware,-0.6333672315231524,33,0.015,0.0,0.0,0,17,0,0,-0.018509874120354652,193.1376190185547,1.503306269645691,0.021817324683070183,1.0,0.27900955080986023,1.0
12,1,capability_aware,0.17461384195394203,34,0.031875,0.0,0.0,0,208,0,0,-0.034041568636894226,206.0171356201172,1.562303900718689,0.017669541761279106,1.0,0.23177728056907654,1.0
13,1,capability_aware,0.14726260653446843,34,0.05,0.0,0.0,0,464,0,0,-0.021363161504268646,16.903240203857422,1.5692631006240845,0.016556276008486748,1.0,0.12060888856649399,1.0
14,1,capability_aware,0.4366207621023932,35,0.109375,0.0,0.25,0,249,0,0,-0.0636763721704483,145.86395263671875,1.551745057106018,0.0004696277901530266,1.0,0.3513743281364441,1.0
15,1,capability_aware,0.09208075609899424,35,0.119375,0.0,0.25,0,505,0,0,-0.0431230366230011,6.424181938171387,1.5091415643692017,0.021711310371756554,1.0,0.14471521973609924,1.0
16,1,capability_aware,0.1941544832807267,35,0.13625,0.0,0.25,0,761,0,0,-0.0034011113457381725,12.651606559753418,1.5070439577102661,0.000508895784150809,1.0,0.17972318828105927,1.0
17,1,capability_aware,0.17035326033146703,36,0.01,0.0,0.0,0,17,0,0,-0.06021733209490776,10.447714805603027,1.4760236740112305,0.034501735121011734,1.0,0.1644725203514099,1.0
18,1,capability_aware,0.1984914283038961,37,0.069375,0.0,0.0,0,232,0,0,-0.01466485857963562,110.57644653320312,1.4490159749984741,0.015409157611429691,1.0,0.33486175537109375,1.0
19,1,capability_aware,0.2935920537383936,37,0.125,0.0,0.25,0,488,0,0,-0.024164706468582153,93.5324935913086,1.5477161407470703,0.014258907176554203,1.0,0.24993173778057098,1.0
20,1,capability_aware,0.174097793042165,37,0.148125,0.0,0.25,0,744,0,0,-0.023745162412524223,15.849675178527832,1.488991141319275,0.012731291353702545,1.0,0.2278796285390854,1.0
21,1,capability_aware,0.2373489358506049,38,0.073125,0.0,0.125,0,145,0,0,-0.019744955003261566,112.28913879394531,1.4418243169784546,0.022900789976119995,1.0,0.31168612837791443,1.0
22,1,capability_aware,0.02930786226897908,38,0.11375,0.0,0.125,0,401,0,0,-0.033505771309137344,11.05164623260498,1.5292929410934448,0.021771172061562538,1.0,0.14312247931957245,1.0
23,1,capability_aware,0.543124884396093,38,0.2125,0.125,0.25,0,657,0,0,-0.03439585119485855,173.02781677246094,1.5169280767440796,0.0007433807477355003,1.0,0.2929728627204895,1.0
24,1,capability_aware,0.20522075990083977,38,0.296875,0.125,0.25,0,913,0,0,-0.008865035139024258,22.46257972717285,1.472791075706482,0.007825028151273727,1.0,0.19752009212970734,1.0
25,1,capability_aware,0.4902662916056215,40,0.13,0.0,0.125,0,117,0,0,-0.012368995696306229,152.8616485595703,1.4732812643051147,0.00560804083943367,1.0,0.2921261191368103,1.0
26,1,capability_aware,0.2356997759970909,41,0.20125,0.0,0.0,0,124,0,0,-0.02443561889231205,98.3637466430664,1.4064826965332031,0.006679159123450518,1.0,0.22284144163131714,1.0
27,1,capability_aware,0.5510872106788156,41,0.451875,0.0,0.25,0,380,0,0,-0.02316678874194622,183.23736572265625,1.3145478963851929,0.022772355005145073,1.0,0.3114987313747406,1.0
28,1,capability_aware,0.37873949769891624,41,0.4875,0.0,0.25,0,636,0,0,-0.030955081805586815,39.18721008300781,1.361968994140625,0.02082834206521511,1.0,0.23958824574947357,1.0
29,1,capability_aware,0.36244574150168773,41,0.504375,0.0,0.25,0,892,0,0,-0.04354061186313629,32.262359619140625,1.377933382987976,0.01441279798746109,1.0,0.2236413061618805,1.0
30,1,capability_aware,0.4234489124173706,42,0.09625,0.0,0.0,0,148,0,0,-0.011065850965678692,104.41058349609375,1.3717693090438843,0.006400387268513441,1.0,0.26068148016929626,1.0
31,1,capability_aware,0.1791636572961579,42,0.2675,0.0,0.0,0,404,0,0,-0.01715119555592537,13.812650680541992,1.3304903507232666,0.008616125211119652,1.0,0.180006206035614,1.0
32,1,capability_aware,0.42494549599859965,42,0.330625,0.0,0.0,0,660,0,0,-0.02689441293478012,29.176700592041016,1.3876787424087524,0.030139317736029625,1.0,0.30618661642074585,1.0
33,1,capability_aware,0.29697197840346234,42,0.373125,0.0,0.0,0,916,0,0,-0.020539704710245132,23.16503143310547,1.360580325126648,0.030020227655768394,1.0,0.2698337137699127,1.0
34,1,capability_aware,0.6147393102401111,43,0.15125,0.0,0.25,0,172,0,0,-0.06264115124940872,165.146240234375,1.4344114065170288,0.018547547981142998,1.0,0.2242296189069748,1.0
35,1,capability_aware,0.562584129973402,43,0.29875,0.0,0.375,0,428,0,0,-0.04005501791834831,82.56517028808594,1.3922700881958008,0.017847798764705658,1.0,0.10925815254449844,1.0
36,1,capability_aware,0.45868348282056104,43,0.35625,0.0,0.5,0,684,0,0,-0.031167592853307724,56.890159606933594,1.3497343063354492,0.016586773097515106,1.0,0.2506397068500519,1.0
37,1,capability_aware,0.47487968458364094,43,0.443125,0.0,0.5,0,940,0,0,-0.023811761289834976,53.38388442993164,1.3560842275619507,0.00878706481307745,1.0,0.1253277212381363,1.0
38,1,capability_aware,0.025054228952740232,45,0.220625,0.0,0.0,0,124,0,0,-0.01779729500412941,103.69929504394531,1.1616734266281128,0.0060925534926354885,1.0,0.30467963218688965,1.0
39,1,capability_aware,0.6338948465208887,45,0.36125,0.0,0.25,0,380,0,0,-0.022150136530399323,176.38333129882812,1.270535945892334,0.004599726293236017,1.0,0.1801927387714386,1.0
40,1,capability_aware,0.5573813701776089,45,0.4075,0.0,0.375,0,636,0,0,-0.052126526832580566,79.46330261230469,1.3509306907653809,0.010445095598697662,1.0,0.09749819338321686,1.0
41,1,capability_aware,0.40655483199225273,45,0.488125,0.0,0.375,0,892,0,0,-0.027731072157621384,38.952632904052734,1.3570998907089233,0.01976037584245205,1.0,0.10422632843255997,1.0
42,1,capability_aware,0.4646846329299592,46,0.184375,0.0,0.0,0,148,0,0,-0.0491822324693203,73.45539093017578,1.2062989473342896,-0.0012693844037130475,1.0,0.33747178316116333,1.0
43,1,capability_aware,0.8309763738752736,46,0.426875,0.0,0.375,0,404,0,0,-0.026401013135910034,276.701416015625,1.2767800092697144,0.011381365358829498,1.0,0.29110318422317505,1.0
44,1,capability_aware,0.3813604406977902,46,0.551875,0.0,0.625,0,660,0,0,-0.029907571151852608,38.93962097167969,1.3039336204528809,0.023680808022618294,1.0,0.10237643867731094,1.0
45,1,capability_aware,0.15091172443044343,46,0.5675,0.0,0.625,0,916,0,0,-0.0513266958296299,6.719654083251953,1.3659991025924683,0.03009023331105709,1.0,0.11337561160326004,1.0
46,1,capability_aware,0.5548460044888088,47,0.295,0.0,0.125,0,172,0,0,-0.015580810606479645,119.2594985961914,1.1765447854995728,0.003874474437907338,1.0,0.2204752117395401,1.0
47,1,capability_aware,0.8855106215332853,47,0.59375,0.0,0.75,0,428,0,0,-0.012791838496923447,187.10284423828125,1.29234778881073,0.04300267621874809,1.0,0.24219635128974915,1.0
48,1,capability_aware,0.40845511687439284,47,0.670625,0.0,0.75,0,684,0,0,-0.0092637799680233,46.2185173034668,1.3364181518554688,0.013122337870299816,1.0,0.08513011783361435,1.0
49,1,capability_aware,0.28579777907202697,47,0.698125,0.0,0.75,0,940,0,0,-0.022037392482161522,18.236709594726562,1.3460479974746704,0.019156480208039284,1.0,0.24846379458904266,1.0
50,1,capability_aware,0.8549499339187605,48,0.263125,0.0,0.375,0,196,0,0,-0.01954590156674385,271.7972412109375,1.2119464874267578,0.006032487377524376,1.0,0.3448004722595215,1.0
51,1,capability_aware,0.6467600912451417,48,0.5225,0.0,0.625,0,452,0,0,-0.05579647794365883,109.67550659179688,1.3245927095413208,0.020514246076345444,1.0,0.17822687327861786,1.0
52,1,capability_aware,0.37573801489907055,48,0.58625,0.0,0.875,0,708,0,0,-0.0431848019361496,25.480518341064453,1.3334647417068481,0.019555039703845978,1.0,0.2145652174949646,1.0
53,1,capability_aware,0.4357384866289067,48,0.6175,0.0,0.875,0,964,0,0,-0.0178312249481678,45.349552154541016,1.283886432647705,0.0003891844826284796,1.0,0.15195052325725555,1.0
54,1,capability_aware,0.28066690728155663,50,0.110625,0.0,0.125,0,78,0,0,-0.04119984433054924,179.4095916748047,0.9009562134742737,0.011987060308456421,1.0,0.20933538675308228,1.0
55,1,capability_aware,0.13705928186573146,50,0.33875,0.0,0.125,0,334,0,0,-0.03527422249317169,27.562725067138672,1.185829520225525,0.02458692342042923,1.0,0.26060745120048523,1.0
56,1,capability_aware,0.44827201791486004,50,0.40125,0.0,0.375,0,590,0,0,-0.04146585240960121,98.565185546875,1.2316503524780273,0.008891093544661999,1.0,0.21136289834976196,1.0
57,1,capability_aware,0.33153624420833694,50,0.56,0.0,0.375,0,846,0,0,-0.04377438500523567,28.224225997924805,1.3037736415863037,0.021471312269568443,1.0,0.09960981458425522,1.0
58,1,capability_aware,0.30757013616948825,52,0.10125,0.0,0.125,0,72,0,0,-0.0024139946326613426,133.65054321289062,1.1304444074630737,0.030719278380274773,1.0,0.2205507755279541,1.0
59,1,capability_aware,0.4803913637260848,52,0.321875,0.0,0.375,0,328,0,0,-0.018020015209913254,165.550048828125,1.2010167837142944,0.009741379879415035,1.0,0.16370686888694763,1.0
60,1,capability_aware,0.4640017589190393,52,0.444375,0.0,0.5,0,584,0,0,-0.046622760593891144,50.57451629638672,1.2364768981933594,0.022474616765975952,1.0,0.12795361876487732,1.0
61,1,capability_aware,0.1568560414271758,53,0.03125,0.0,0.0,0,25,0,0,-0.015579475089907646,114.73274230957031,1.2283741235733032,0.010115081444382668,1.0,0.22022607922554016,1.0
62,1,capability_aware,0.7282115808375238,53,0.32125,0.0,0.125,0,281,0,0,-0.049898479133844376,238.5480194091797,1.078355073928833,0.01170656830072403,1.0,0.1917824000120163,1.0
