coverage_ratio_mean,coverage_ratio_std,inspection_success_rate_mean,inspection_success_rate_std,target_detection_rate_mean,target_detection_rate_std,mission_success_mean,mission_success_std,mission_time_mean,mission_time_std,total_energy_consumption_mean,total_energy_consumption_std,collision_count_mean,collision_count_std,near_miss_count_mean,near_miss_count_std,communication_loss_count_mean,communication_loss_count_std,invalid_action_count_mean,invalid_action_count_std,detected_targets_mean,detected_targets_std,inspected_targets_mean,inspected_targets_std,candidate_targets_mean,candidate_targets_std,quadrotor_hover_inspect_count_mean,quadrotor_hover_inspect_count_std,quadrotor_valid_hover_inspect_count_mean,quadrotor_valid_hover_inspect_count_std,quadrotor_invalid_hover_inspect_count_mean,quadrotor_invalid_hover_inspect_count_std,mean_distance_to_candidate_mean,mean_distance_to_candidate_std,time_in_candidate_range_mean,time_in_candidate_range_std
0.10775,0.0016457014715109597,0.0,0.0,0.025,0.07905694150420949,0.0,0.0,917.4,179.8024842245883,226.80999999999676,43.799485029950844,0.2,0.4216370213557839,16.9,52.74350934264592,117.2,276.1452113975142,0.0,0.0,0.2,0.6324555320336759,0.0,0.0,3.9,1.1972189997378648,29.9,43.52381212879017,29.9,43.52381212879017,0.0,0.0,58.58825261348752,22.004303702625492,926.4,440.8096590996567
