update,episode_count,rollout_reward_mean,coverage_ratio,target_detection_rate,inspection_success_rate,mission_success,collision_count,invalid_action_count,policy_loss,value_loss,entropy
40,17,1.388534853602323,0.406875,0.5,0.125,0,0,0,-0.00013756628322880715,1267.9073486328125,1.255876898765564
41,17,1.6450643706484698,0.61875,0.875,0.625,0,0,0,-0.0008450585301034153,150.69357299804688,1.3878164291381836
42,17,1.3875063788436819,0.7225,0.875,0.875,0,0,0,-0.0010597935179248452,332.0898132324219,1.345947265625
43,17,9.68948616920352,0.760625,0.875,0.875,0,0,0,-0.0006176077877171338,20052.392578125,1.043969750404358
44,18,1.0206840175060279,0.25875,0.25,0.125,0,0,0,-4.603962224791758e-05,370.1857604980469,1.3125773668289185
45,18,1.3244972055208564,0.490625,0.5,0.375,0,0,0,-0.0030373067129403353,535.7384643554688,1.4315294027328491
46,18,1.1958966859770044,0.511875,0.5,0.5,0,0,0,-0.005594514776021242,401.5277404785156,1.4891091585159302
47,19,9.292222876174492,0.02875,0.0,0.0,0,0,0,-0.0005198704893700778,19156.818359375,1.0319039821624756
48,19,1.1634097598071094,0.375625,0.25,0.125,0,0,0,-0.004717743024230003,68.22633361816406,1.3549543619155884
49,20,1.2069513568858383,0.0175,0.0,0.0,0,0,0,-0.0008951400523073971,967.1898803710938,1.2737380266189575
50,20,2.0303232353326166,0.414375,0.5,0.25,0,0,0,-0.00011485318100312725,533.106201171875,1.2439402341842651
51,20,1.6898195949252113,0.4525,0.625,0.625,0,0,0,0.0011634392431005836,327.2146301269531,1.3297103643417358
52,22,1.6838792535781977,0.128125,0.0,0.0,0,0,0,-0.0009215579484589398,1979.4703369140625,1.3464759588241577
53,22,1.249590532228467,0.490625,0.25,0.125,0,0,0,-0.002190313069149852,143.95175170898438,1.3915334939956665
54,22,5.150293432994658,0.59375,0.5,0.25,0,0,0,-0.0002997505071107298,6957.1357421875,1.15460205078125
55,22,1.4856970972887211,0.70625,0.875,0.75,0,0,0,-0.0008587054908275604,301.7428894042969,1.376402497291565
56,23,2.037758109454444,0.16125,0.125,0.125,0,0,0,0.0005930655752308667,971.77978515625,1.3501081466674805
57,23,1.7158994802412053,0.4425,0.625,0.5,0,0,0,-0.0003019481373485178,350.34423828125,1.3074736595153809
58,23,0.9434195285896294,0.538125,0.625,0.625,0,0,0,3.545793515513651e-05,362.5284118652344,1.402692198753357
59,23,0.33009614277398214,0.634375,0.75,0.625,0,0,0,-3.783528882195242e-05,216.53726196289062,1.482502818107605
60,24,0.9586209595872788,0.26875,0.25,0.0,0,0,0,2.3990869522094727e-05,499.1568908691406,1.4093478918075562
61,24,1.401598296103657,0.506875,0.5,0.375,0,0,0,-0.0006790061597712338,107.4285659790039,1.3767369985580444
62,24,1.2351541808402544,0.541875,0.5,0.5,0,0,0,-0.0003558192402124405,281.55426025390625,1.4457460641860962
63,24,0.4860112456626666,0.69125,0.625,0.5,0,0,0,-0.0001549391745356843,156.9560089111328,1.4688372611999512
64,25,4.683348879960249,0.085625,0.0,0.0,0,0,0,-1.4729176655237097e-05,4325.421875,1.3250163793563843
65,25,3.774563020361711,0.234375,0.375,0.375,0,0,0,-9.01383682503365e-05,2806.739501953125,1.261507511138916
66,25,9.979011686751619,0.291875,0.375,0.375,0,0,0,-1.9894292563549243e-05,19688.68359375,1.0021684169769287
67,25,4.091178529211902,0.430625,0.875,0.375,0,0,0,-0.00018582741904538125,3981.76416015625,1.1909507513046265
68,26,2.1694367948002764,0.365625,0.5,0.25,0,0,0,-0.00010025842493632808,1086.4503173828125,1.2412009239196777
69,26,1.0226451995713433,0.5925,0.625,0.5,0,0,0,-0.0006869174540042877,84.37437438964844,1.4261201620101929
70,26,0.6572464965574909,0.645625,0.75,0.625,0,0,0,-0.0002551153302192688,292.9914245605469,1.5153623819351196
71,26,0.21067119398503564,0.699375,0.75,0.625,0,0,0,0.00015040797006804496,186.99844360351562,1.5196186304092407
72,27,3.2725936561788984,0.275625,0.25,0.125,0,0,0,3.0493363738059998e-05,2420.66162109375,1.258012056350708
73,27,1.6194943972222973,0.485625,0.5,0.375,0,0,0,-0.0006262225215323269,209.8325653076172,1.2211202383041382
74,27,0.8720699434516064,0.554375,0.625,0.375,0,0,0,-0.00019125889230053872,61.661033630371094,1.4132952690124512
75,28,0.9020660797941673,0.028125,0.0,0.0,0,0,0,-0.00038376948214136064,82.5527114868164,1.4258252382278442
76,29,0.9068470849888399,0.10125,0.0,0.0,0,0,0,-0.0003590201959013939,1372.9940185546875,1.3425006866455078
77,29,0.12036458489455981,0.2775,0.0,0.0,0,0,0,-0.00011044461280107498,324.1846618652344,1.4860334396362305
78,29,1.126907212244987,0.450625,0.0,0.0,0,0,0,-0.0013283975422382355,224.2403106689453,1.3672152757644653
79,30,3.2655100556003163,0.205,0.125,0.125,0,0,0,-0.0015498176217079163,3402.8291015625,1.2856215238571167
80,30,2.440961357674496,0.49625,0.5,0.375,0,0,0,0.0003780316037591547,2081.333740234375,1.3503799438476562
81,30,0.9192005913846515,0.654375,0.625,0.5,0,0,0,-0.00026838979101739824,394.95233154296875,1.4333195686340332
82,31,1.1671861501963576,0.018125,0.0,0.0,0,0,0,-0.0004432207497302443,200.7076416015625,1.3956772089004517
83,31,3.628680994302158,0.258125,0.0,0.0,0,0,0,0.0001732908858684823,2583.232421875,1.291571021080017
84,31,5.380262191900329,0.349375,0.0,0.0,0,0,0,-0.00033252438879571855,6231.0966796875,1.2426835298538208
85,31,3.0918524086591788,0.508125,0.375,0.25,0,0,0,-0.0001376718282699585,2522.61376953125,1.2724732160568237
86,32,5.981314427746838,0.071875,0.0,0.0,0,0,0,5.923972275923006e-05,8903.65625,1.1830414533615112
87,32,3.3762313558877395,0.3675,0.125,0.0,0,0,0,-7.849931716918945e-05,2567.3779296875,1.351740837097168
88,33,1.632726712571639,0.040625,0.0,0.0,0,0,0,-0.000909196853172034,1187.671142578125,1.2312439680099487
89,33,4.227372918303445,0.18375,0.0,0.0,0,0,0,-3.2583873235125793e-06,3142.768798828125,1.3395441770553589
90,33,2.305453323187976,0.539375,0.875,0.25,0,0,0,-0.0001383771450491622,520.3977661132812,1.2782001495361328
91,33,1.3037190320355876,0.601875,0.875,0.625,0,0,0,-0.00046864524483680725,79.99418640136719,1.4114351272583008
92,34,0.7277285716700135,0.09375,0.125,0.0,0,0,0,-0.000290518015390262,189.9593505859375,1.4693304300308228
93,34,1.3958541980564405,0.364375,0.375,0.125,0,0,0,-0.00011991212522843853,293.19842529296875,1.3863681554794312
94,34,1.5478949311559518,0.624375,0.875,0.375,0,0,0,-0.0003098460438195616,385.8668212890625,1.3599815368652344
95,34,0.7826495332067225,0.719375,0.875,0.5,0,0,0,-3.0986033380031586e-05,80.28128051757812,1.488653540611267
96,35,1.1558457775063289,0.170625,0.125,0.0,0,0,0,-0.00016795098781585693,247.91912841796875,1.360113263130188
97,35,1.5842882935830858,0.47125,0.625,0.125,0,0,0,-7.75990411057137e-05,505.0198974609375,1.3625856637954712
98,35,1.4339581150416052,0.583125,0.75,0.625,0,0,0,1.021847128868103e-05,167.27989196777344,1.3074135780334473
99,35,1.43276975597837,0.73875,0.875,0.875,0,0,0,-3.505994754959829e-05,428.8320617675781,1.3044921159744263
100,36,2.5963623181514777,0.195625,0.5,0.125,0,0,0,-4.471590273169568e-06,1170.7203369140625,1.227696418762207
101,36,2.5262256380956387,0.398125,0.625,0.625,0,0,0,-9.331479668617249e-05,1391.4156494140625,1.3215603828430176
102,36,8.432111529844406,0.5075,0.75,0.625,0,0,0,-9.194016456604004e-05,16131.29296875,1.0143452882766724
103,36,1.0168191728444071,0.68875,0.875,0.75,0,0,0,-0.00017219393339473754,167.7504425048828,1.397971510887146
104,37,1.2679433215671452,0.210625,0.25,0.125,0,0,0,8.453397458652034e-05,847.5380249023438,1.3566850423812866
105,37,7.075611794134602,0.41875,0.25,0.25,0,0,0,-1.237789820152102e-05,12664.869140625,1.1697219610214233
106,37,9.830248837950876,0.4275,0.25,0.25,0,0,0,-4.7502417146461084e-05,19633.08203125,1.0059864521026611
107,37,8.654177441218053,0.473125,0.375,0.25,0,0,0,-3.366855162312277e-05,15929.9453125,1.0497580766677856
108,38,1.546121822500936,0.3325,0.25,0.0,0,0,0,-0.0005736847524531186,883.6092529296875,1.3853741884231567
109,38,4.481707945386006,0.395,0.375,0.375,0,0,0,-0.00028874477720819414,4889.458984375,1.2624138593673706
110,38,7.459210104770136,0.46375,0.5,0.375,0,0,0,3.993511199951172e-06,13428.228515625,1.0915623903274536
111,38,8.569068297874765,0.515625,0.5,0.5,0,0,0,-0.00010564256081124768,16079.908203125,1.0400937795639038
112,39,2.796675968405907,0.38625,0.625,0.5,0,0,0,-7.321840530494228e-05,1591.39990234375,1.2917060852050781
113,39,0.913085674867034,0.559375,0.75,0.5,0,0,0,-0.0007705502212047577,163.808349609375,1.4184566736221313
114,40,1.2149480215043695,0.29875,0.25,0.125,0,0,0,-0.00044001700007356703,1035.9327392578125,1.2764588594436646
115,41,2.001556139821332,0.005625,0.0,0.0,0,0,0,-0.0004833005368709564,1389.32958984375,1.2372570037841797
116,41,1.6730730670460616,0.346875,0.375,0.125,0,0,0,-0.0001885689125629142,395.0362243652344,1.372176170349121
117,41,1.2414661419243203,0.500625,0.5,0.25,0,0,0,-0.0012289979495108128,181.73635864257812,1.3692952394485474
118,41,2.0355311476814677,0.806875,0.75,0.75,0,0,0,-6.508035585284233e-05,424.6206359863281,1.3219643831253052
119,42,7.162855622713323,0.051875,0.125,0.0,0,0,0,-0.0008897259831428528,11062.041015625,1.0951085090637207
120,42,1.6844259598728968,0.320625,0.25,0.25,0,0,0,0.0001236287207575515,527.7984008789062,1.3498398065567017
121,42,0.6417812020517886,0.523125,0.375,0.25,0,0,0,-8.983537554740906e-05,156.373291015625,1.3910884857177734
122,42,5.028950735504623,0.618125,0.5,0.375,0,0,0,7.685646414756775e-05,8006.166015625,1.2301477193832397
123,43,5.272276221985521,0.051875,0.0,0.0,0,0,0,-4.027535396744497e-05,5196.54931640625,1.229426383972168
124,43,1.3878236741411456,0.316875,0.25,0.25,0,0,0,-0.00010683449363568798,542.4038696289062,1.3742738962173462
125,43,0.6660004284235583,0.539375,0.25,0.25,0,0,0,-0.0007435993175022304,98.39257049560547,1.5154021978378296
126,43,0.5080547190773359,0.653125,0.375,0.25,0,0,0,-0.00028978599584661424,169.69326782226562,1.4309226274490356
127,44,6.052059026158531,0.071875,0.125,0.125,0,0,0,-8.618956053396687e-05,9360.1962890625,1.1483136415481567
128,45,1.495629242665018,0.14125,0.25,0.0,0,0,0,-0.00039927661418914795,1009.3389892578125,1.2665587663650513
129,45,2.5857352124294266,0.313125,0.375,0.25,0,0,0,-0.0004091834125574678,1193.247802734375,1.308935284614563
130,45,0.9739481013893965,0.449375,0.375,0.375,0,0,0,-0.0009943520417436957,419.699951171875,1.4525047540664673
131,45,1.5236764273722656,0.575625,0.625,0.5,0,0,0,-0.00012877707195002586,285.1534729003906,1.2691785097122192
132,46,1.4684113566036103,0.1325,0.125,0.125,0,0,0,-0.0005549732595682144,408.0248718261719,1.4038200378417969
133,46,1.4238037211762276,0.239375,0.375,0.375,0,0,0,-0.0001130575910792686,403.6968688964844,1.4105571508407593
134,46,5.798779922848553,0.57625,0.375,0.375,0,0,0,6.186962127685547e-05,9078.435546875,1.2506409883499146
135,46,7.589527682037442,0.626875,0.375,0.375,0,0,0,4.595983773469925e-05,11810.3642578125,1.1310553550720215
136,47,4.043705939009669,0.24875,0.25,0.125,0,0,0,-2.3512791358371032e-06,2606.9755859375,1.2168794870376587
137,47,1.9361549541645218,0.660625,0.875,0.375,0,0,0,-0.00035700263106264174,299.6558837890625,1.312607765197754
138,47,1.0529600938534713,0.734375,0.875,0.625,0,0,0,-0.00012071244418621063,81.22158813476562,1.4601606130599976
139,47,0.3163838872569613,0.80875,0.875,0.75,0,0,0,4.585956412483938e-05,33.348854064941406,1.4840081930160522
140,48,0.7717109002114739,0.23125,0.0,0.0,0,0,0,3.443409877945669e-05,387.1617431640625,1.3759655952453613
141,48,1.5898079764156137,0.5475,0.25,0.25,0,0,0,-0.00017394560563843697,397.3800964355469,1.3093724250793457
142,48,5.8926959871532745,0.583125,0.25,0.25,0,0,0,1.448020339012146e-05,8326.8291015625,1.1848620176315308
143,48,5.5165744782170805,0.795625,0.625,0.25,0,0,0,1.6264617443084717e-05,8367.4404296875,1.1095669269561768
144,49,1.5825836850854103,0.155,0.125,0.0,0,0,0,6.210369519976666e-06,409.14996337890625,1.4078030586242676
145,49,1.8454994567437097,0.323125,0.375,0.375,0,0,0,-0.00015085314225871116,1055.3292236328125,1.427606463432312
146,49,7.237225028889952,0.49625,0.5,0.375,0,0,0,-0.00030831494950689375,14191.1796875,1.0709062814712524
147,49,5.366720504935074,0.520625,0.5,0.5,0,0,0,-8.491923654219136e-05,7540.0693359375,1.248207688331604
148,51,2.6479051462883945,0.04875,0.0,0.0,0,0,0,-1.8017987031271332e-06,3162.285400390625,1.2595795392990112
149,51,1.278958209499251,0.215625,0.0,0.0,0,0,0,-0.001376574276946485,470.44549560546875,1.3802332878112793
150,51,1.2020395848830958,0.4775,0.25,0.0,0,0,0,-0.0006847754120826721,222.6322021484375,1.3774151802062988
151,51,1.9817060732214031,0.6875,0.5,0.5,0,0,0,0.0003219018690288067,487.7191162109375,1.3097561597824097
152,52,2.792790263596544,0.05875,0.0,0.0,0,0,0,0.00037175664328970015,1441.3475341796875,1.334277629852295
153,52,3.7606695405120263,0.430625,0.375,0.375,0,0,0,-5.8462221204536036e-05,2845.3330078125,1.237947940826416
154,52,2.0928952085378114,0.566875,0.625,0.5,0,0,0,-0.00020861315715592355,1033.0626220703125,1.3452497720718384
155,52,3.8439959967217874,0.581875,0.625,0.625,0,0,0,8.553514635423198e-05,3175.2841796875,1.301171898841858
156,53,4.082835216202511,0.10125,0.0,0.0,0,0,0,1.2310842976148706e-05,4514.73828125,1.251542568206787
157,53,1.206976891218801,0.40875,0.375,0.0,0,0,0,-0.008654291741549969,475.1062927246094,1.3819589614868164
158,53,1.2398421401558153,0.699375,0.625,0.25,0,0,0,-0.007171389181166887,67.02505493164062,1.4197131395339966
159,53,0.6561151049245382,0.768125,0.625,0.25,0,0,0,0.0034055125433951616,106.3871078491211,1.4688259363174438
160,54,0.8455075753063284,0.196875,0.125,0.0,0,0,0,0.0037332132924348116,180.53350830078125,1.405664324760437
161,54,1.4727966100799676,0.5025,0.375,0.125,0,0,0,-0.0007935625617392361,119.15302276611328,1.288507103919983
162,55,1.2242712879451574,0.0725,0.125,0.0,0,0,0,-0.00012836093083024025,1234.670654296875,1.3174911737442017
163,56,1.619288682136812,0.183125,0.625,0.0,0,0,0,0.0007774920086376369,1350.44775390625,1.3786616325378418
164,56,0.5723726787546184,0.38625,0.75,0.0,0,0,0,0.0003437578270677477,131.64642333984375,1.52034330368042
165,56,0.5647472801847471,0.441875,0.75,0.125,0,0,0,2.6890387744060718e-05,162.10067749023438,1.5220483541488647
166,56,1.6986615952773718,0.628125,0.875,0.625,0,0,0,-0.00016622617840766907,140.87359619140625,1.2500379085540771
167,57,1.3496437155627063,0.143125,0.25,0.0,0,0,0,-4.83396761410404e-05,240.77964782714844,1.267629623413086
168,57,0.57789323611496,0.345,0.25,0.0,0,0,0,-0.00015319883823394775,121.85304260253906,1.514452576637268
169,57,0.9768073238155921,0.54375,0.375,0.25,0,0,0,-0.0005404663388617337,92.97472381591797,1.3739423751831055
170,57,0.8126575430014782,0.729375,0.625,0.25,0,0,0,-1.932183977260138e-06,183.26341247558594,1.4576562643051147
171,58,0.21034668507127208,0.0625,0.0,0.0,0,0,0,-0.00016100953507702798,338.78802490234375,1.3655627965927124
172,59,1.84140352079703,0.27375,0.5,0.25,0,0,0,-0.0025061897467821836,1481.6046142578125,1.3165292739868164
173,59,1.2306587712446344,0.535625,0.75,0.5,0,0,0,-0.006623394787311554,115.77616119384766,1.3525358438491821
174,59,1.0496072350439363,0.6125,0.875,0.75,0,0,0,-0.001274404930882156,68.80339050292969,1.3530915975570679
175,59,0.25264026782440396,0.66,0.875,0.75,0,0,0,-0.002145063830539584,81.29664611816406,1.4514703750610352
176,60,0.7282131874362676,0.20625,0.125,0.0,0,0,0,0.0007723526214249432,127.35661315917969,1.4379709959030151
177,60,1.8241954744780742,0.4525,0.5,0.125,0,0,0,-0.00039906552410684526,420.4182434082031,1.3892103433609009
178,60,1.4358079827361507,0.49875,0.625,0.625,0,0,0,4.954822361469269e-05,292.78765869140625,1.4064048528671265
179,60,0.9496309759415453,0.61,0.75,0.625,0,0,0,-5.285317820380442e-05,445.9666442871094,1.460249900817871
180,62,1.170575224528875,0.233125,0.375,0.125,0,0,0,0.0001596330403117463,1677.8739013671875,1.3296823501586914
181,62,1.900767900287974,0.578125,0.75,0.5,0,0,0,-0.0005206682835705578,340.6124572753906,1.3847559690475464
182,62,0.6177713576762471,0.623125,0.75,0.625,0,0,0,0.0001310595980612561,108.2762451171875,1.4678491353988647
183,62,0.2685534872689459,0.686875,0.75,0.625,0,0,0,-0.0001190441325888969,113.372314453125,1.5181173086166382
184,63,0.7919897195315571,0.241875,0.125,0.0,0,0,0,-7.897600153228268e-05,101.74040222167969,1.4252451658248901
185,63,1.8710462326853303,0.38625,0.375,0.25,0,0,0,-1.1713554158632178e-05,447.6089782714844,1.3569477796554565
186,64,2.7593905041139806,0.1175,0.125,0.125,0,0,0,-0.0001268659980269149,3091.38818359375,1.3751869201660156
187,64,2.8001166485773865,0.278125,0.375,0.375,0,0,0,-0.00010287513578077778,2708.48291015625,1.3273167610168457
188,64,10.746106116799638,0.3,0.375,0.375,0,0,0,-0.00012710255396086723,23132.98828125,0.9275066256523132
189,64,10.290395356047156,0.320625,0.375,0.375,0,0,0,-0.00013262778520584106,20783.0625,0.9321654438972473
190,66,5.05720903720794,0.014375,0.0,0.0,0,0,0,-2.9691029340028763e-05,5632.0654296875,1.244789958000183
191,66,4.786127198909526,0.3875,0.125,0.0,0,0,0,-5.828092616866343e-05,4625.009765625,1.2332861423492432
192,66,1.1265874746022746,0.661875,0.375,0.0,0,0,0,-0.0006962763145565987,116.98634338378906,1.3835428953170776
193,66,1.1442320300679967,0.71125,0.625,0.375,0,0,0,-0.001042888849042356,98.98878479003906,1.4488872289657593
194,67,0.5946971342877987,0.0725,0.0,0.0,0,0,0,-2.1696090698242188e-05,47.834320068359375,1.478226661682129
195,68,2.2902212586195674,0.2675,0.625,0.5,0,0,0,-0.00011586630716919899,1701.6429443359375,1.344443917274475
196,68,1.5497197402613097,0.519375,0.75,0.75,0,0,0,-0.0004879757761955261,459.3729248046875,1.3556714057922363
197,68,0.5479740516393576,0.5425,0.75,0.75,0,0,0,3.0046949177631177e-05,140.1737060546875,1.5077190399169922
198,68,3.5641772528797446,0.56875,0.75,0.75,0,0,0,0.00011641889432212338,3893.796142578125,1.3055167198181152
199,69,2.0792406777254655,0.340625,0.5,0.375,0,0,0,-0.00011188288772245869,414.07086181640625,1.1462370157241821
200,69,1.4513776452222373,0.485625,0.625,0.625,0,0,0,-0.00029033920145593584,372.7194519042969,1.3592787981033325
201,69,5.5565773161970355,0.526875,0.75,0.75,0,0,0,5.4458778322441503e-05,7034.279296875,1.188853144645691
202,70,7.414769353432348,0.096875,0.25,0.125,0,0,0,-6.508827209472656e-05,13008.58984375,1.073250651359558
203,70,1.2763608147542982,0.38,0.25,0.25,0,0,0,-0.0017410354921594262,138.48281860351562,1.406304955482483
204,70,4.79219802722946,0.51125,0.375,0.25,0,0,0,-0.0016160769155249,7944.703125,1.1608753204345703
205,70,5.764020813308889,0.5475,0.375,0.375,0,0,0,-0.0012963426997885108,8603.646484375,1.197278380393982
206,71,6.75017425709666,0.096875,0.0,0.0,0,0,0,-0.00021085888147354126,13002.3125,1.0663374662399292
207,71,1.936702519155915,0.283125,0.25,0.25,0,0,0,-0.0005307567189447582,405.045654296875,1.3007012605667114
208,71,6.206216668149864,0.385625,0.5,0.25,0,0,0,-0.00013424083590507507,10983.345703125,1.1022685766220093
209,71,3.813109875172813,0.580625,0.625,0.625,0,0,0,0.00015936419367790222,4647.578125,1.273275375366211
210,72,6.311750562752422,0.1125,0.125,0.125,0,0,0,-0.00011295577132841572,10402.384765625,1.087499737739563
211,72,1.8946201809012564,0.446875,0.5,0.125,0,0,0,-7.954752072691917e-05,784.4124755859375,1.3166636228561401
212,72,0.9961928443808574,0.580625,0.625,0.375,0,0,0,-0.00023212718951981515,198.5991973876953,1.4716640710830688
213,72,0.6370790615892474,0.623125,0.625,0.375,0,0,0,-0.000281989254290238,110.86429595947266,1.4937225580215454
214,73,1.2398858029300754,0.273125,0.25,0.125,0,0,0,-0.00011812088632723317,359.4927062988281,1.347320556640625
215,73,6.123405944919796,0.499375,0.5,0.375,0,0,0,-4.220505434204824e-05,11595.5888671875,1.167662262916565
216,73,9.269009484502021,0.566875,0.5,0.5,0,0,0,4.760439696838148e-05,20403.98828125,0.9740390777587891
217,73,11.343441320816055,0.570625,0.5,0.5,0,0,0,-2.1590540200122632e-05,26036.04296875,0.8219061493873596
218,75,4.069114568563236,0.1475,0.0,0.0,0,0,0,-3.730816024472006e-05,7253.7783203125,1.2275384664535522
219,75,2.89613247437228,0.249375,0.25,0.25,0,0,0,-7.287847256520763e-05,1619.663818359375,1.3392726182937622
220,76,1.9742508859671943,0.103125,0.125,0.125,0,0,0,-0.00030097892158664763,2060.72607421875,1.3215678930282593
221,76,1.9905766745650908,0.559375,0.875,0.25,0,0,0,-0.00018712133169174194,424.442138671875,1.2876018285751343
222,76,1.1617543767861207,0.7375,0.875,0.5,0,0,0,1.224130392074585e-05,62.26836395263672,1.3806015253067017
223,76,0.5203727925218118,0.823125,0.875,0.5,0,0,0,2.0069381207576953e-05,81.33311462402344,1.5058118104934692
224,77,1.2521753227920271,0.294375,0.25,0.0,0,0,0,-0.00045395022607408464,325.5703125,1.3836641311645508
225,79,1.8759666726691648,0.25125,0.125,0.0,0,0,0,-8.969489863375202e-05,1999.273193359375,1.2736297845840454
226,79,3.701157775140018,0.371875,0.125,0.125,0,0,0,-2.8212864435772644e-06,3933.61572265625,1.3256961107254028
227,79,10.392087356885895,0.414375,0.125,0.125,0,0,0,-2.878345549106598e-05,22088.404296875,0.9122822880744934
228,79,11.382786640257109,0.474375,0.125,0.125,0,0,0,-6.644675977440784e-06,26512.267578125,0.8416903018951416
229,80,4.838166743284091,0.075,0.0,0.0,0,0,0,-2.6038536816486157e-05,8085.8779296875,1.1749366521835327
230,80,1.698877266549971,0.469375,0.5,0.125,0,0,0,-0.00013429950922727585,287.9201965332031,1.3280848264694214
231,80,1.6866246777954075,0.663125,0.625,0.5,0,0,0,-0.00011333885049680248,445.9811706542969,1.2897428274154663
232,80,0.3529847202007659,0.743125,0.625,0.5,0,0,0,-1.8537044525146484e-05,149.9610137939453,1.4926414489746094
233,82,1.1876294201574638,0.23125,0.125,0.125,0,0,0,1.775349119270686e-05,1452.1929931640625,1.3605836629867554
