update,ablation,scenario,rollout_reward_mean,episode_count,coverage_ratio,inspection_success_rate,target_detection_rate,mission_success,mission_time,collision_count,invalid_action_count,policy_loss,value_loss,entropy,approx_kl,clip_fraction,mean_action_probability
12,guidance_0_capability_0_safety_0,1,0.022958984096476343,23,0.198125,0.125,0.125,0,489,0,0,-0.004661899991333485,0.4322643578052521,1.6350091695785522,0.001629331149160862,0.0,0.21656525135040283
13,guidance_0_capability_0_safety_0,1,0.13995117390004452,23,0.284375,0.25,0.25,0,745,0,0,-0.0020019859075546265,23.467119216918945,1.596267580986023,0.00357717159204185,0.0,0.23575294017791748
14,guidance_0_capability_0_safety_0,1,0.059677733366697794,24,0.175,0.0,0.0,0,198,0,0,-0.006712052505463362,3.9653706550598145,1.542563796043396,0.0055776722729206085,0.0,0.24975979328155518
15,guidance_0_capability_0_safety_0,1,0.03177734346172656,24,0.261875,0.0,0.0,0,454,0,0,-0.008297116495668888,0.29038435220718384,1.4785211086273193,0.002718259347602725,0.0,0.27871060371398926
16,guidance_0_capability_0_safety_0,1,-0.01600585933556431,24,0.2725,0.0,0.0,0,710,0,0,0.0005292337154969573,0.25694727897644043,1.4190845489501953,0.0061191534623503685,0.0,0.3016408681869507
17,guidance_0_capability_0_safety_0,1,-0.01881835931999376,24,0.281875,0.0,0.0,0,966,0,0,-0.006808092817664146,0.15818966925144196,1.434335470199585,-0.002111950423568487,0.0,0.31636106967926025
18,guidance_0_capability_0_safety_0,1,0.05923828016966581,26,0.104375,0.0,0.0,0,153,0,0,2.5369226932525635e-05,2.2464852333068848,1.4663026332855225,0.00035498104989528656,0.0,0.2967373728752136
19,guidance_0_capability_0_safety_0,1,0.03870117161568487,26,0.2025,0.0,0.0,0,409,0,0,-0.005941653158515692,0.7652323246002197,1.4594886302947998,-0.0002596395497675985,0.0,0.2866746187210083
20,guidance_0_capability_0_safety_0,1,0.027197266172152013,26,0.26875,0.0,0.125,0,665,0,0,-0.005868582986295223,0.8035417795181274,1.4911470413208008,0.0001625525765120983,0.1901041716337204,0.2673719525337219
21,guidance_0_capability_0_safety_0,1,-0.006484374967840267,26,0.29375,0.0,0.125,0,921,0,0,-0.0017667267238721251,0.19606676697731018,1.493741750717163,0.0028357314877212048,0.0,0.2623520791530609
22,guidance_0_capability_0_safety_0,1,0.12445312342970283,27,0.08125,0.125,0.0,0,177,0,0,0.0003231534210499376,23.358810424804688,1.5149035453796387,-8.381639781873673e-05,0.0,0.25714346766471863
23,guidance_0_capability_0_safety_0,1,0.25057618027130957,27,0.18625,0.375,0.125,0,433,0,0,0.0002867977018468082,48.20079040527344,1.5094118118286133,0.0025274513754993677,0.0,0.24796810746192932
24,guidance_0_capability_0_safety_0,1,0.00038085923370090313,27,0.220625,0.375,0.125,0,689,0,0,-0.002954762428998947,0.1556127667427063,1.4854438304901123,0.0004233342478983104,0.0,0.2642059922218323
25,guidance_0_capability_0_safety_0,1,0.03614257761728368,27,0.3,0.375,0.25,0,945,0,0,-0.006522797048091888,1.2298026084899902,1.4937562942504883,0.004385997541248798,0.0,0.2664681375026703
26,guidance_0_capability_0_safety_0,1,-0.001269530399440555,28,0.115,0.0,0.0,0,201,0,0,-0.0033589634113013744,2.7789621353149414,1.5188502073287964,0.004301442764699459,0.0,0.2542300820350647
27,guidance_0_capability_0_safety_0,1,0.005908202663704287,29,0.01,0.0,0.0,0,3,0,0,0.00044755576527677476,23.50258445739746,1.4928745031356812,0.0006171069107949734,0.0,0.2636857032775879
28,guidance_0_capability_0_safety_0,1,0.3198925875549321,31,0.046875,0.125,0.25,0,72,0,0,-0.0002696042356546968,45.33141326904297,1.511816382408142,0.0007648317841812968,0.0,0.2568964958190918
29,guidance_0_capability_0_safety_0,1,0.18252929690424935,31,0.369375,0.125,0.375,0,328,0,0,-0.00022357050329446793,10.827667236328125,1.5034068822860718,0.0008552658255212009,0.0,0.2605789005756378
30,guidance_0_capability_0_safety_0,1,0.1266601565585006,31,0.5575,0.125,0.75,0,584,0,0,-0.0014702079351991415,9.799034118652344,1.4810810089111328,0.0007188421441242099,0.0,0.2756228446960449
31,guidance_0_capability_0_safety_0,1,0.0891992173565086,31,0.576875,0.25,0.75,0,840,0,0,0.00021702548838220537,20.38440704345703,1.4675180912017822,0.00042033055797219276,0.0,0.2831645905971527
32,guidance_0_capability_0_safety_0,1,0.08118163956169155,33,0.168125,0.0,0.125,0,82,0,0,-0.0012278882786631584,7.914427757263184,1.47675359249115,0.0007235220400616527,0.0,0.2777779996395111
33,guidance_0_capability_0_safety_0,1,0.1424218748252315,33,0.425625,0.0,0.25,0,338,0,0,-0.0002795443870127201,7.163912773132324,1.5019183158874512,-0.00018951468518935144,0.0,0.26947057247161865
34,guidance_0_capability_0_safety_0,1,0.027275388358248165,33,0.489375,0.0,0.5,0,594,0,0,-0.004670323338359594,1.3029465675354004,1.4790233373641968,0.0025490685366094112,0.0,0.2771134078502655
35,guidance_0_capability_0_safety_0,1,-0.0601367158596986,34,0.085625,0.0,0.0,0,119,0,0,0.00048089463962242007,11.628805160522461,1.4695987701416016,0.0020621498115360737,0.0,0.2727736234664917
36,guidance_0_capability_0_safety_0,1,0.050556640981085366,34,0.185,0.0,0.125,0,375,0,0,3.0476290703518316e-05,0.6234391331672668,1.4668357372283936,0.001008650055155158,0.0,0.2754053473472595
37,guidance_0_capability_0_safety_0,1,-0.039882811332063284,36,0.09,0.0,0.125,0,123,0,0,-0.0007855987059883773,13.573641777038574,1.4655179977416992,-0.0008876220090314746,0.0,0.2754620611667633
38,guidance_0_capability_0_safety_0,1,0.14830078277736902,36,0.20625,0.125,0.125,0,379,0,0,-0.001162483124062419,20.64739227294922,1.4658564329147339,0.0007338893483392894,0.0,0.2800139784812927
39,guidance_0_capability_0_safety_0,1,0.01717773404379841,37,0.16,0.0,0.0,0,230,0,0,-0.0031052976846694946,4.807489395141602,1.4864438772201538,0.0011332619469612837,0.0,0.27317240834236145
40,guidance_0_capability_0_safety_0,1,0.3076562600872421,37,0.46625,0.125,0.5,0,486,0,0,0.0031427168287336826,43.236148834228516,1.4645795822143555,0.0014995125820860267,0.0,0.2765606939792633
41,guidance_0_capability_0_safety_0,1,0.0892968745683902,37,0.6525,0.125,0.625,0,742,0,0,-2.5952856958610937e-05,4.064855575561523,1.473417043685913,0.0008876639185473323,0.0,0.28177666664123535
42,guidance_0_capability_0_safety_0,1,-0.02228515643218998,37,0.6525,0.125,0.625,0,998,0,0,-0.001907074241898954,0.7117663025856018,1.4812549352645874,-0.0017259343294426799,0.0,0.26766717433929443
43,guidance_0_capability_0_safety_0,1,-0.07747070246114163,40,0.024375,0.0,0.0,0,21,0,0,0.0004229669866617769,11.153350830078125,1.5232133865356445,-0.0002455992507748306,0.0,0.248136967420578
44,guidance_0_capability_0_safety_0,1,0.07283203042970854,40,0.210625,0.0,0.0,0,277,0,0,-0.0004822118207812309,3.528280735015869,1.523940086364746,-0.00021092640236020088,0.0,0.2533225119113922
45,guidance_0_capability_0_safety_0,1,0.1039648425175983,40,0.40875,0.0,0.125,0,533,0,0,-0.0003977498854510486,2.3902063369750977,1.4983489513397217,3.074722917517647e-05,0.0,0.2669215798377991
46,guidance_0_capability_0_safety_0,1,-0.1030175783962477,43,0.03875,0.0,0.0,0,31,0,0,-0.0004433946160133928,10.950228691101074,1.5098028182983398,-0.0002077990211546421,0.0,0.2557070255279541
47,guidance_0_capability_0_safety_0,1,0.27516601631214144,43,0.460625,0.0,0.625,0,287,0,0,-3.9215199649333954e-05,18.249839782714844,1.5097359418869019,4.742892269860022e-05,0.0,0.26336610317230225
48,guidance_0_capability_0_safety_0,1,0.08868163985971478,43,0.64375,0.0,0.75,0,543,0,0,-0.00023021860397420824,1.7534147500991821,1.5018081665039062,0.00010928923438768834,0.0,0.2545698285102844
49,guidance_0_capability_0_safety_0,1,0.03295898422220489,43,0.729375,0.0,0.875,0,799,0,0,-0.0042366571724414825,0.7998877763748169,1.486790657043457,0.0017522925045341253,0.0,0.2695551812648773
50,guidance_0_capability_0_safety_0,1,0.08105468807480065,45,0.076875,0.0,0.0,0,44,0,0,-0.0038320578169077635,4.429636001586914,1.492093801498413,-0.0002502379356883466,0.0,0.2599385678768158
51,guidance_0_capability_0_safety_0,1,0.08287109182128916,47,0.05875,0.0,0.0,0,24,0,0,-0.0011186059564352036,15.951921463012695,1.504692554473877,-0.0014212520327419043,0.0,0.2533336877822876
52,guidance_0_capability_0_safety_0,1,0.048388672057626536,47,0.20125,0.0,0.0,0,280,0,0,-0.006019457709044218,1.1699633598327637,1.4933452606201172,0.00039679696783423424,0.0,0.2533927857875824
53,guidance_0_capability_0_safety_0,1,0.21193358443269972,47,0.414375,0.125,0.25,0,536,0,0,-0.0005769437993876636,25.617298126220703,1.4390981197357178,-0.0023548046592622995,0.0,0.2812337577342987
54,guidance_0_capability_0_safety_0,1,0.07391601615017862,48,0.121875,0.0,0.25,0,107,0,0,0.0004941672086715698,10.887245178222656,1.435502052307129,0.00170992617495358,0.0,0.27277082204818726
55,guidance_0_capability_0_safety_0,1,0.3344531361653935,48,0.51,0.125,0.625,0,363,0,0,-0.00020636494446080178,38.004539489746094,1.4072456359863281,-0.0004995394265279174,0.0,0.2870900630950928
56,guidance_0_capability_0_safety_0,1,0.02189453021856025,48,0.608125,0.125,0.625,0,619,0,0,-0.00033453915966674685,1.7474195957183838,1.3998515605926514,-8.007713768165559e-05,0.0,0.3025166988372803
57,guidance_0_capability_0_safety_0,1,-0.005361328490835149,48,0.664375,0.125,0.625,0,875,0,0,-0.0014815160539001226,1.3782825469970703,1.4072450399398804,-9.133992716670036e-05,0.0,0.2935553789138794
58,guidance_0_capability_0_safety_0,1,0.14213867188664153,50,0.155625,0.0,0.0,0,81,0,0,-0.0026798523031175137,8.140450477600098,1.2608036994934082,-0.00011885049752891064,0.0,0.36394986510276794
59,guidance_0_capability_0_safety_0,1,0.24165038745559286,50,0.495625,0.125,0.25,0,337,0,0,-0.002105032093822956,55.395530700683594,1.3656492233276367,0.002758389338850975,0.0,0.31694620847702026
60,guidance_0_capability_0_safety_0,1,0.17936523215394118,53,0.280625,0.0,0.25,0,170,0,0,-0.0003594784066081047,21.67428970336914,1.3648602962493896,-0.0015328101580962539,0.0,0.33198627829551697
61,guidance_0_capability_0_safety_0,1,0.16786132794004516,54,0.364375,0.0,0.25,0,196,0,0,-0.0004711871442850679,22.529682159423828,1.3483113050460815,-0.0003233154711779207,0.0,0.33597254753112793
62,guidance_0_capability_0_safety_0,1,0.013300780832651071,54,0.454375,0.0,0.25,0,452,0,0,-8.908100426197052e-06,1.3111026287078857,1.3403056859970093,9.573747956892475e-05,0.0,0.31744301319122314
63,guidance_0_capability_0_safety_0,1,0.06461914037208771,56,0.095,0.0,0.125,0,71,0,0,-0.0010059482883661985,15.337461471557617,1.3523939847946167,0.00012490199878811836,0.0,0.3239620625972748
64,guidance_0_capability_0_safety_0,1,0.08417968533831299,59,0.0175,0.0,0.0,0,7,0,0,-0.00014962504792492837,22.537736892700195,1.330275535583496,-8.837956556817517e-05,0.0,0.3354596495628357
65,guidance_0_capability_0_safety_0,1,0.20350585857886472,60,0.2925,0.0,0.25,0,194,0,0,-0.0007136160274967551,17.603919982910156,1.328924298286438,0.00027729416615329683,0.0,0.32806000113487244
66,guidance_0_capability_0_safety_0,1,0.11834961010754341,60,0.60625,0.0,0.625,0,450,0,0,-0.000561667955480516,8.404462814331055,1.3264507055282593,-0.00018291952437721193,0.0,0.3326650857925415
67,guidance_0_capability_0_safety_0,1,-0.029326172108994797,60,0.62875,0.0,0.625,0,706,0,0,-0.000513404025696218,2.053495407104492,1.3366599082946777,0.0002297234459547326,0.0,0.3262093961238861
68,guidance_0_capability_0_safety_0,1,0.08252929614172899,61,0.123125,0.0,0.125,0,53,0,0,-0.0010145807173103094,9.410877227783203,1.3458466529846191,-0.0003709305019583553,0.0,0.3297002911567688
69,guidance_0_capability_0_safety_0,1,0.14916015245034941,62,0.046875,0.0,0.0,0,19,0,0,-0.0007915174355730414,40.27214813232422,1.316789150238037,-0.0007344090263359249,0.0,0.3366329073905945
70,guidance_0_capability_0_safety_0,1,0.1750781242881203,63,0.376875,0.0,0.625,0,232,0,0,-0.00038917921483516693,13.141867637634277,1.3328322172164917,0.0005906247533857822,0.0,0.34648269414901733
71,guidance_0_capability_0_safety_0,1,0.028466795942222234,63,0.469375,0.0,0.75,0,488,0,0,-0.0022108890116214752,2.2361226081848145,1.3518152236938477,0.001185993431136012,0.0,0.3228822648525238
72,guidance_0_capability_0_safety_0,1,0.22536132607638137,64,0.3525,0.0,0.25,0,207,0,0,0.0012805517762899399,14.194877624511719,1.3691940307617188,0.0007726089097559452,0.0,0.32034000754356384
73,guidance_0_capability_0_safety_0,1,0.018017577967839316,64,0.408125,0.0,0.375,0,463,0,0,-0.0011646872153505683,0.8202253580093384,1.3772214651107788,0.0005734516307711601,0.0,0.31597405672073364
74,guidance_0_capability_0_safety_0,1,0.04825195332887233,64,0.538125,0.0,0.375,0,719,0,0,-0.0027300226502120495,2.02152681350708,1.388284683227539,-5.522230640053749e-05,0.0,0.31229352951049805
75,guidance_0_capability_0_safety_0,1,0.14636718601104803,65,0.338125,0.0,0.25,0,190,0,0,0.0007629801402799785,15.024090766906738,1.3721528053283691,0.00017755370936356485,0.0,0.3159695267677307
76,guidance_0_capability_0_safety_0,1,0.15396484240773134,67,0.20625,0.0,0.125,0,168,0,0,-0.0033782783430069685,10.969154357910156,1.3748449087142944,-0.0001210590562550351,0.0,0.3149569034576416
77,guidance_0_capability_0_safety_0,1,0.162617185516865,67,0.578125,0.0,0.5,0,424,0,0,0.0002960472775157541,16.210668563842773,1.3747775554656982,0.0022920023184269667,0.0,0.3146611452102661
78,guidance_0_capability_0_safety_0,1,0.06180663991108304,68,0.213125,0.0,0.125,0,200,0,0,-0.0008571551879867911,12.206933975219727,1.3822343349456787,-0.000904619402717799,0.0,0.3078222870826721
79,guidance_0_capability_0_safety_0,1,0.22794921552485903,69,0.258125,0.0,0.25,0,134,0,0,-0.0006761780823580921,31.233070373535156,1.383941888809204,0.0005172236706130207,0.0,0.3086661994457245
80,guidance_0_capability_0_safety_0,1,0.202011716846755,69,0.466875,0.125,0.375,0,390,0,0,-0.0002438637166051194,23.359899520874023,1.3972196578979492,-0.0005130915669724345,0.0,0.2877851128578186
81,guidance_0_capability_0_safety_0,1,-0.016435547491710167,69,0.50875,0.125,0.375,0,646,0,0,-0.002077284036204219,2.2838311195373535,1.4097822904586792,0.0006177017348818481,0.0,0.29247182607650757
82,guidance_0_capability_0_safety_0,1,0.04958007847380941,69,0.621875,0.125,0.5,0,902,0,0,-0.0004329484363552183,4.0915937423706055,1.4236987829208374,-0.0003046211786568165,0.0,0.28237998485565186
83,guidance_0_capability_0_safety_0,1,-0.03713867227270384,74,0.081875,0.0,0.0,0,56,0,0,-0.0006584000657312572,18.325435638427734,1.2234573364257812,0.000767613179050386,0.0,0.3777164816856384
84,guidance_0_capability_0_safety_0,1,0.2991796913702274,75,0.263125,0.125,0.375,0,171,0,0,0.00021626552916131914,45.28209686279297,1.403077483177185,-0.00021522445604205132,0.0,0.2879679203033447
85,guidance_0_capability_0_safety_0,1,0.07208984260796569,75,0.43625,0.125,0.375,0,427,0,0,-0.005985747557133436,3.7711353302001953,1.403364896774292,0.001891477731987834,0.0,0.29489874839782715
86,guidance_0_capability_0_safety_0,1,0.03376953111728653,75,0.5375,0.125,0.375,0,683,0,0,-0.0019625816494226456,1.373618483543396,1.4289052486419678,-0.0011332219000905752,0.16015625,0.27689582109451294
87,guidance_0_capability_0_safety_0,1,0.2217773416923592,76,0.376875,0.0,0.375,0,199,0,0,0.0003313561901450157,23.032207489013672,1.4205631017684937,0.0032351533882319927,0.0,0.2821727395057678
88,guidance_0_capability_0_safety_0,1,0.1090429678952205,76,0.5925,0.0,0.5,0,455,0,0,0.0006474560941569507,2.9308371543884277,1.4308627843856812,-0.0005373618332669139,0.0,0.2678839862346649
89,guidance_0_capability_0_safety_0,1,0.04022460820124252,77,0.053125,0.0,0.0,0,22,0,0,-0.00017820796347223222,13.058656692504883,1.437157392501831,-0.0005591496592387557,0.0,0.26854407787323
90,guidance_0_capability_0_safety_0,1,0.12495117149956059,77,0.315,0.0,0.0,0,278,0,0,-0.0007641160627827048,6.779985427856445,1.4199094772338867,-9.680772200226784e-05,0.0,0.2772659659385681
91,guidance_0_capability_0_safety_0,1,0.08922851369425189,79,0.160625,0.0,0.375,0,69,0,0,-0.00016740523278713226,20.05261993408203,1.4275474548339844,0.00011264486238360405,0.0,0.2713265120983124
92,guidance_0_capability_0_safety_0,1,0.1930078104887798,79,0.455,0.0,0.75,0,325,0,0,0.0001434963196516037,6.861112594604492,1.43314790725708,0.00023983621213119477,0.0,0.26923424005508423
93,guidance_0_capability_0_safety_0,1,0.22936523187308921,81,0.270625,0.0,0.125,0,143,0,0,-0.0003062871692236513,19.49577522277832,1.426677942276001,7.036406168481335e-05,0.0,0.2715452015399933
94,guidance_0_capability_0_safety_0,1,0.1567578016729385,82,0.065,0.0,0.0,0,27,0,0,-0.00043165095848962665,26.001148223876953,1.427032709121704,0.0003981947374995798,0.0,0.27885401248931885
95,guidance_0_capability_0_safety_0,1,0.2787890631443588,82,0.3825,0.125,0.125,0,283,0,0,-0.00010154520714422688,28.904003143310547,1.423130989074707,-6.024555113981478e-05,0.0,0.26989245414733887
96,guidance_0_capability_0_safety_0,1,0.08951171881926712,82,0.57125,0.125,0.125,0,539,0,0,-0.002218403620645404,1.9712884426116943,1.4412555694580078,-0.0011725196382030845,0.0,0.26306772232055664
97,guidance_0_capability_0_safety_0,1,0.3340625014207035,83,0.3225,0.25,0.375,0,251,0,0,-0.000718260183930397,53.683311462402344,1.4362940788269043,0.0015640020137652755,0.0,0.26766476035118103
98,guidance_0_capability_0_safety_0,1,0.16236328004742973,84,0.030625,0.0,0.0,0,14,0,0,0.0005179494619369507,31.806087493896484,1.4425324201583862,0.002712935209274292,0.0,0.2628844976425171
99,guidance_0_capability_0_safety_0,1,0.2230664058261027,84,0.30625,0.125,0.25,0,270,0,0,0.00011540825653355569,28.397640228271484,1.441884994506836,0.0006153573049232364,0.0,0.26315030455589294
100,guidance_0_capability_0_safety_0,1,0.18839843768364517,84,0.496875,0.25,0.25,0,526,0,0,-9.007751941680908e-05,32.4034538269043,1.436705470085144,-0.00030517764389514923,0.0,0.26607152819633484
101,guidance_0_capability_0_safety_0,1,0.21359373781160684,85,0.284375,0.125,0.125,0,236,0,0,-0.0004846931842621416,40.10639953613281,1.4399347305297852,-2.359210884606e-05,0.0,0.26484525203704834
102,guidance_0_capability_0_safety_0,1,0.19381835920648882,85,0.558125,0.125,0.75,0,492,0,0,-0.0004619508981704712,10.596087455749512,1.4406741857528687,-0.00016057088214438409,0.0,0.2649918496608734
103,guidance_0_capability_0_safety_0,1,0.13279296619657543,86,0.254375,0.0,0.25,0,182,0,0,-0.00016922163194976747,14.708822250366211,1.4339463710784912,-8.236912253778428e-05,0.0,0.26420754194259644
104,guidance_0_capability_0_safety_0,1,0.2847265591044561,87,0.39625,0.125,0.375,0,248,0,0,-0.00024308636784553528,35.36038589477539,1.441510558128357,0.0003757835365831852,0.0,0.25844401121139526
105,guidance_0_capability_0_safety_0,1,0.056025389254500624,87,0.526875,0.125,0.375,0,504,0,0,-0.0005366358673200011,4.030494689941406,1.4384211301803589,0.00023561515263281763,0.0,0.26332888007164
106,guidance_0_capability_0_safety_0,1,0.29215820437821094,89,0.204375,0.0,0.0,0,129,0,0,-0.00010976133489748463,53.451576232910156,1.4412689208984375,2.8425673008314334e-05,0.0,0.2667658030986786
107,guidance_0_capability_0_safety_0,1,0.2971093775522604,89,0.526875,0.125,0.25,0,385,0,0,-0.0003413967788219452,33.34878158569336,1.4403579235076904,-4.7442659706575796e-05,0.0,0.26680582761764526
108,guidance_0_capability_0_safety_0,1,0.3370410221759812,90,0.230625,0.0,0.25,0,119,0,0,-0.00037533853901550174,52.562408447265625,1.4353485107421875,2.9022650778642856e-05,0.0,0.2705075740814209
109,guidance_0_capability_0_safety_0,1,0.40399414006242296,90,0.576875,0.25,0.5,0,375,0,0,-0.0004574703052639961,43.75615692138672,1.4418189525604248,-0.00034080492332577705,0.0,0.26784393191337585
110,guidance_0_capability_0_safety_0,1,0.08942382593158982,91,0.32875,0.0,0.0,0,198,0,0,-0.0001483628002461046,19.506954193115234,1.4275130033493042,4.0355294913752005e-05,0.0,0.2705269753932953
111,guidance_0_capability_0_safety_0,1,0.11618163868479314,91,0.5525,0.0,0.125,0,454,0,0,-0.0007109366124495864,3.9071767330169678,1.4373806715011597,-4.9503520131111145e-05,0.0,0.2659693658351898
112,guidance_0_capability_0_safety_0,1,0.11203124935855158,92,0.2225,0.0,0.375,0,131,0,0,-0.0011401611845940351,19.305898666381836,1.4355300664901733,0.00014298611495178193,0.0,0.26825645565986633
113,guidance_0_capability_0_safety_0,1,0.144023438624572,94,0.055,0.0,0.25,0,39,0,0,-5.02405091538094e-05,57.93147277832031,1.4380319118499756,-0.0005777220940217376,0.0,0.2614685595035553
114,guidance_0_capability_0_safety_0,1,0.22432617012236733,94,0.42875,0.0,0.5,0,295,0,0,-0.0010578155051916838,10.55356216430664,1.4366436004638672,-2.525017407606356e-05,0.0,0.2644149661064148
115,guidance_0_capability_0_safety_0,1,0.17781249766630935,95,0.0225,0.0,0.0,0,15,0,0,-0.0006580762565135956,29.729122161865234,1.4308393001556396,-0.0001322498283116147,0.0,0.2670087218284607
116,guidance_0_capability_0_safety_0,1,0.2507519540777139,95,0.419375,0.0,0.75,0,271,0,0,-8.217524737119675e-05,19.148406982421875,1.4351047277450562,-0.0003243807586841285,0.0,0.26649630069732666
117,guidance_0_capability_0_safety_0,1,0.0756542976378114,96,0.13875,0.0,0.0,0,87,0,0,-8.609984070062637e-05,11.800984382629395,1.426581621170044,0.00013126200065016747,0.0,0.26864832639694214
118,guidance_0_capability_0_safety_0,1,0.3232128840245423,96,0.409375,0.25,0.0,0,343,0,0,-0.0003583983925636858,46.272308349609375,1.4330953359603882,0.00021659133199136704,0.0,0.26664257049560547
119,guidance_0_capability_0_safety_0,1,0.15885741954116384,98,0.026875,0.0,0.0,0,12,0,0,-0.0014661153545603156,12.833861351013184,1.430632472038269,3.79304401576519e-05,0.0,0.27513641119003296
120,guidance_0_capability_0_safety_0,1,0.21264648149735876,99,0.37375,0.0,0.25,0,227,0,0,-0.0005430945893749595,15.806438446044922,1.427311658859253,0.001084685791283846,0.0,0.2672920525074005
121,guidance_0_capability_0_safety_0,1,0.16471679497044533,99,0.645,0.0,0.625,0,483,0,0,-0.0009547899244353175,5.863811492919922,1.4342851638793945,-0.0005149125936441123,0.0,0.2632684111595154
122,guidance_0_capability_0_safety_0,1,0.2615136652493675,100,0.31,0.125,0.25,0,192,0,0,-0.00038947476423345506,55.63238525390625,1.415418028831482,0.0003134456346742809,0.0,0.2766360640525818
123,guidance_0_capability_0_safety_0,1,0.08492187644878868,100,0.33125,0.25,0.25,0,448,0,0,-0.00556109007447958,18.863059997558594,1.4132630825042725,0.0019694899674504995,0.0,0.2723941206932068
124,guidance_0_capability_0_safety_0,1,0.18961913629391347,102,0.210625,0.125,0.375,0,194,0,0,0.0006756553193554282,47.701927185058594,1.3940290212631226,0.000387111387681216,0.0,0.2798249423503876
125,guidance_0_capability_0_safety_0,1,0.07165038930179435,102,0.354375,0.125,0.5,0,450,0,0,-0.0007173297926783562,1.5006849765777588,1.3852498531341553,0.0012296083150431514,0.0,0.28793561458587646
126,guidance_0_capability_0_safety_0,1,0.15178710863256129,103,0.309375,0.0,0.25,0,205,0,0,-0.0011727375676855445,14.91032600402832,1.3679838180541992,-0.0011881948448717594,0.0,0.30777645111083984
127,guidance_0_capability_0_safety_0,1,0.14027343535417458,105,0.155,0.0,0.375,0,63,0,0,-0.0012312311446294188,23.451148986816406,1.3582090139389038,0.0007700018468312919,0.0,0.30331724882125854
128,guidance_0_capability_0_safety_0,1,0.29017578398634214,105,0.504375,0.125,0.5,0,319,0,0,-0.0014242574106901884,39.62773895263672,1.3641538619995117,0.00107414904050529,0.0,0.3018198311328888
129,guidance_0_capability_0_safety_0,1,0.158310547030851,105,0.7425,0.125,1.0,0,575,0,0,-1.0183702215726953e-05,6.4319963455200195,1.3668807744979858,-6.849908822914585e-05,0.0,0.30748993158340454
130,guidance_0_capability_0_safety_0,1,0.2882714809529716,107,0.28625,0.125,0.125,0,113,0,0,-0.00021710837609134614,58.20038986206055,1.34647536277771,-2.8623579055420123e-05,0.0,0.3197038769721985
131,guidance_0_capability_0_safety_0,1,0.030029295699932845,107,0.461875,0.125,0.25,0,369,0,0,-0.00024911732180044055,4.551687240600586,1.3502264022827148,0.000242721289396286,0.0,0.30600059032440186
132,guidance_0_capability_0_safety_0,1,-0.019394531034777174,108,0.031875,0.0,0.0,0,46,0,0,-0.0003396756947040558,3.3106346130371094,1.347286581993103,1.2424929991539102e-05,0.0,0.3125133216381073
133,guidance_0_capability_0_safety_0,1,0.3968457049995777,109,0.3425,0.25,0.375,0,201,0,0,-0.00020894408226013184,98.5687484741211,1.3362321853637695,0.0001619549875613302,0.0,0.3147737383842468
