update,ablation,scenario,rollout_reward_mean,episode_count,coverage_ratio,inspection_success_rate,target_detection_rate,mission_success,mission_time,collision_count,invalid_action_count,policy_loss,value_loss,entropy,approx_kl,clip_fraction,mean_action_probability
25,guidance_0_capability_0_safety_0,1,0.19200195190569502,25,0.3825,0.0,0.25,0,311,0,0,-0.0006930431118234992,8.189552307128906,1.6329206228256226,-0.00016776069242041558,0.0,0.2079256772994995
26,guidance_0_capability_0_safety_0,1,0.06467773245822173,25,0.535,0.0,0.375,0,567,0,0,-0.0007163690170273185,5.325596809387207,1.6330223083496094,0.0009345702710561454,0.0,0.20912310481071472
27,guidance_0_capability_0_safety_0,1,-0.032636719100992195,25,0.55,0.0,0.375,0,823,0,0,-0.001098879612982273,1.1788129806518555,1.634199857711792,0.0005068345926702023,0.0,0.2120438814163208
28,guidance_0_capability_0_safety_0,1,0.06761718622874469,26,0.163125,0.0,0.125,0,79,0,0,-0.0010607668664306402,6.465190887451172,1.6298763751983643,-0.0009980847826227546,0.0,0.21157395839691162
29,guidance_0_capability_0_safety_0,1,0.017441404415876605,26,0.24,0.0,0.25,0,335,0,0,-0.0036681785713881254,0.8332424759864807,1.6166560649871826,-0.00026753032580018044,0.0,0.21553108096122742
30,guidance_0_capability_0_safety_0,1,-0.02043945358309429,26,0.274375,0.0,0.25,0,591,0,0,-0.0005955187371000648,0.4869000315666199,1.6100019216537476,0.002554957289248705,0.0,0.21524056792259216
31,guidance_0_capability_0_safety_0,1,0.03175781131722033,26,0.39375,0.0,0.25,0,847,0,0,-0.0027449261397123337,2.3267135620117188,1.6085450649261475,-0.000561830005608499,0.0,0.21772804856300354
32,guidance_0_capability_0_safety_0,1,-0.013164063147996785,27,0.031875,0.0,0.0,0,103,0,0,-0.0020168772898614407,0.6982805132865906,1.6016381978988647,0.0004538646899163723,0.0,0.22224798798561096
33,guidance_0_capability_0_safety_0,1,0.1534667951054871,27,0.284375,0.0,0.375,0,359,0,0,0.00013207862502895296,12.15112590789795,1.5949459075927734,-0.0008637321880087256,0.0,0.22475586831569672
34,guidance_0_capability_0_safety_0,1,0.10191406172816642,27,0.46,0.0,0.75,0,615,0,0,0.00018104228365700692,4.903633117675781,1.5849685668945312,-0.0002840696834027767,0.0,0.22622358798980713
35,guidance_0_capability_0_safety_0,1,-0.004277344123693183,27,0.5225,0.0,0.75,0,871,0,0,-0.00040659093065187335,0.752639889717102,1.569105863571167,0.00046882702736184,0.0,0.237522691488266
36,guidance_0_capability_0_safety_0,1,0.08017578040744411,28,0.118125,0.0,0.0,0,127,0,0,-0.0005586830666288733,4.260957717895508,1.5866308212280273,6.432132795453072e-05,0.0,0.23057791590690613
37,guidance_0_capability_0_safety_0,1,0.14284179630340077,28,0.39625,0.0,0.125,0,383,0,0,-0.0007311571389436722,7.4730634689331055,1.5893263816833496,0.0009075338020920753,0.0,0.22836820781230927
38,guidance_0_capability_0_safety_0,1,-0.003955078980652615,28,0.46125,0.0,0.125,0,639,0,0,-0.001115960069000721,1.0195701122283936,1.6019986867904663,0.0003943623451050371,0.0,0.21979860961437225
39,guidance_0_capability_0_safety_0,1,-0.030810547235887498,28,0.48,0.0,0.125,0,895,0,0,-0.0012726383283734322,0.8541539907455444,1.6047828197479248,0.001392498379573226,0.0,0.2191678285598755
40,guidance_0_capability_0_safety_0,1,0.07674804661292,30,0.135625,0.0,0.125,0,144,0,0,-0.0006418190896511078,4.030275344848633,1.6008341312408447,0.00010131703311344609,0.0,0.22427403926849365
41,guidance_0_capability_0_safety_0,1,0.09646484359109309,30,0.360625,0.0,0.125,0,400,0,0,-1.5151998013607226e-05,5.0034379959106445,1.5881516933441162,0.00011157430708408356,0.0,0.22577433288097382
42,guidance_0_capability_0_safety_0,1,-0.028535156641737558,30,0.3825,0.0,0.125,0,656,0,0,-0.00011791537690442055,0.975105345249176,1.5972570180892944,-0.0001436214370187372,0.0,0.2242676466703415
43,guidance_0_capability_0_safety_0,1,0.011806639755377546,30,0.471875,0.0,0.125,0,912,0,0,-0.0019752103835344315,0.708301305770874,1.6033142805099487,0.0014613899402320385,0.0,0.22241604328155518
44,guidance_0_capability_0_safety_0,1,0.020097656390134944,31,0.10125,0.0,0.0,0,168,0,0,-0.0032807989045977592,1.5838663578033447,1.594925880432129,0.00038229706115089357,0.0,0.22567510604858398
45,guidance_0_capability_0_safety_0,1,0.13987304663532996,31,0.360625,0.0,0.125,0,424,0,0,8.401088416576385e-05,10.146350860595703,1.5842093229293823,0.004613121971487999,0.0,0.22062556445598602
46,guidance_0_capability_0_safety_0,1,0.046044921793509275,31,0.445625,0.0,0.5,0,680,0,0,-0.004437853582203388,4.145212173461914,1.5790705680847168,-0.0005424825358204544,0.0,0.23208141326904297
47,guidance_0_capability_0_safety_0,1,0.11960937549883965,31,0.6675,0.0,0.75,0,936,0,0,-0.0028048763051629066,5.371699333190918,1.5981833934783936,0.0006279661320149899,0.0,0.22046586871147156
48,guidance_0_capability_0_safety_0,1,0.1996093756170012,32,0.3225,0.0,0.625,0,192,0,0,-0.0004806543583981693,13.885162353515625,1.5879825353622437,-0.00015977723523974419,0.0,0.22985219955444336
49,guidance_0_capability_0_safety_0,1,0.04788085870677605,32,0.448125,0.0,0.75,0,448,0,0,-0.0013409254606813192,4.507907390594482,1.584341049194336,-0.000949089415371418,0.0,0.22413736581802368
50,guidance_0_capability_0_safety_0,1,-0.042656250327127054,32,0.448125,0.0,0.75,0,704,0,0,0.000667604326736182,1.5357694625854492,1.5916194915771484,0.00035618338733911514,0.0,0.22672580182552338
51,guidance_0_capability_0_safety_0,1,0.00520507745386567,32,0.50625,0.0,0.875,0,960,0,0,-0.0009878750424832106,2.5911946296691895,1.5983057022094727,-0.0002068650646833703,0.0,0.22779607772827148
52,guidance_0_capability_0_safety_0,1,0.1250683589023538,34,0.26625,0.0,0.25,0,209,0,0,-0.00015582548803649843,9.751270294189453,1.582371711730957,-6.889412179589272e-05,0.0,0.2306167334318161
53,guidance_0_capability_0_safety_0,1,0.037255858896969585,34,0.370625,0.0,0.375,0,465,0,0,-0.002618921920657158,1.2810101509094238,1.582465410232544,-0.0018421629210934043,0.0,0.23003187775611877
54,guidance_0_capability_0_safety_0,1,-0.00861328151950147,34,0.398125,0.0,0.5,0,721,0,0,-0.0020497175864875317,1.7088425159454346,1.5792502164840698,0.0014436458004638553,0.0,0.22623947262763977
55,guidance_0_capability_0_safety_0,1,0.03699218673136784,34,0.495625,0.0,0.625,0,977,0,0,-0.003291883273050189,3.318103790283203,1.5732593536376953,0.00238916021771729,0.0,0.22784584760665894
56,guidance_0_capability_0_safety_0,1,0.09883788920706138,35,0.2275,0.0,0.0,0,233,0,0,-0.00012586204684339464,5.388483047485352,1.5589122772216797,0.0013865528162568808,0.0,0.23844635486602783
57,guidance_0_capability_0_safety_0,1,0.05480468727182597,35,0.383125,0.0,0.0,0,489,0,0,-0.0009980228496715426,2.9050683975219727,1.5414012670516968,0.0004030340351164341,0.0,0.2426157295703888
58,guidance_0_capability_0_safety_0,1,-0.01733398470969405,35,0.42375,0.0,0.0,0,745,0,0,-0.0023922747932374477,1.8012495040893555,1.5341174602508545,0.0018209374975413084,0.0,0.24281077086925507
59,guidance_0_capability_0_safety_0,1,0.10483398420910817,36,0.00625,0.0,0.0,0,1,0,0,0.0010364772751927376,9.861661911010742,1.5281528234481812,-0.001132096629589796,0.0,0.2556930184364319
60,guidance_0_capability_0_safety_0,1,0.2139550758365658,37,0.37625,0.0,0.375,0,247,0,0,-0.00012067146599292755,13.900358200073242,1.479108214378357,0.0001601382828084752,0.0,0.2687529921531677
61,guidance_0_capability_0_safety_0,1,0.14931640344730113,37,0.645625,0.0,0.625,0,503,0,0,0.00014151136565487832,3.7635130882263184,1.4855022430419922,0.00017852119344752282,0.0,0.2637433707714081
62,guidance_0_capability_0_safety_0,1,0.06129882700770395,37,0.78875,0.0,0.75,0,759,0,0,-0.001417950727045536,1.2362239360809326,1.4928052425384521,0.00037665929994545877,0.0,0.2760568857192993
63,guidance_0_capability_0_safety_0,1,0.03877929719237727,38,0.03,0.0,0.0,0,15,0,0,0.001128933159634471,1.2673044204711914,1.503489375114441,-0.0009347675368189812,0.0,0.26177892088890076
64,guidance_0_capability_0_safety_0,1,0.16788085740699898,38,0.321875,0.0,0.25,0,271,0,0,-0.0012205159291625023,8.19379997253418,1.4761183261871338,0.0013884492218494415,0.0,0.2713707387447357
65,guidance_0_capability_0_safety_0,1,0.023388670437270775,38,0.408125,0.0,0.375,0,527,0,0,0.00011846113193314523,2.38173770904541,1.4894908666610718,-0.00021920276049058884,0.0,0.2739305794239044
66,guidance_0_capability_0_safety_0,1,0.04144531235215254,38,0.5425,0.0,0.375,0,783,0,0,-0.0004443309153430164,2.522061347961426,1.507979154586792,-0.00023792700085323304,0.0,0.266177237033844
67,guidance_0_capability_0_safety_0,1,-0.004375000702566467,39,0.050625,0.0,0.0,0,39,0,0,0.0001881718635559082,1.9783395528793335,1.5204170942306519,-0.0004821013135369867,0.0,0.267483651638031
68,guidance_0_capability_0_safety_0,1,0.1846874995244434,39,0.33875,0.0,0.5,0,295,0,0,-0.00042177955037914217,11.31345272064209,1.4774249792099,0.0002931530470959842,0.0,0.2744101285934448
69,guidance_0_capability_0_safety_0,1,0.039775389508577064,39,0.450625,0.0,0.625,0,551,0,0,-0.0021126221399754286,1.30619215965271,1.4714559316635132,-0.0009044673060998321,0.0,0.2823745012283325
70,guidance_0_capability_0_safety_0,1,-0.041367187863215804,39,0.451875,0.0,0.625,0,807,0,0,-0.00021146362996660173,1.258248209953308,1.4637902975082397,0.002587703987956047,0.0,0.2697729170322418
71,guidance_0_capability_0_safety_0,1,0.06654296817214345,40,0.06125,0.0,0.0,0,63,0,0,-0.0016522466903552413,2.5797650814056396,1.4513272047042847,0.002860310487449169,0.0,0.27418074011802673
72,guidance_0_capability_0_safety_0,1,0.26987304563226644,40,0.505,0.0,0.375,0,319,0,0,0.000665274157654494,16.868606567382812,1.3920764923095703,4.50479201390408e-05,0.0,0.31627655029296875
73,guidance_0_capability_0_safety_0,1,0.044062499786377884,40,0.625,0.0,0.5,0,575,0,0,-0.003051157807931304,1.3626621961593628,1.3959283828735352,-0.00026454328326508403,0.0,0.321039080619812
74,guidance_0_capability_0_safety_0,1,-0.004843750735744834,40,0.66625,0.0,0.625,0,831,0,0,-0.00302691338583827,1.4267771244049072,1.4093893766403198,0.0016856926959007978,0.0,0.307807058095932
75,guidance_0_capability_0_safety_0,1,0.07165038917446509,41,0.144375,0.0,0.125,0,87,0,0,0.00012962862092535943,4.505596160888672,1.4074275493621826,0.0013610851019620895,0.0,0.3229946792125702
76,guidance_0_capability_0_safety_0,1,0.1838476550838095,41,0.4225,0.0,0.625,0,343,0,0,-0.00032868393464013934,9.51405143737793,1.3747749328613281,-0.0006811806815676391,0.0,0.3204546570777893
77,guidance_0_capability_0_safety_0,1,-0.00017578143160790205,41,0.47125,0.0,0.75,0,599,0,0,-0.0007606881554238498,1.36887788772583,1.387084722518921,0.00010714679956436157,0.0,0.3180912137031555
78,guidance_0_capability_0_safety_0,1,0.03821288903418463,41,0.58125,0.0,0.875,0,855,0,0,-0.0028503998182713985,2.1598424911499023,1.4185190200805664,7.532350718975067e-05,0.0,0.3095952272415161
79,guidance_0_capability_0_safety_0,1,0.09099609284021426,42,0.060625,0.0,0.0,0,111,0,0,-0.0009646678226999938,3.239201068878174,1.4312849044799805,0.0009802188724279404,0.0,0.31351613998413086
80,guidance_0_capability_0_safety_0,1,0.16748046827706276,42,0.349375,0.0,0.25,0,367,0,0,0.0008137508993968368,10.503442764282227,1.420759916305542,0.0003244951367378235,0.0,0.31328338384628296
81,guidance_0_capability_0_safety_0,1,0.1570214831008343,42,0.611875,0.0,0.625,0,623,0,0,-0.00015600243932567537,7.961448669433594,1.4552267789840698,-0.00032716276473365724,0.0,0.29274189472198486
82,guidance_0_capability_0_safety_0,1,0.051152344298316166,42,0.7425,0.0,0.75,0,879,0,0,-0.0014113716315478086,1.4417674541473389,1.47739577293396,0.0005490660551004112,0.0,0.2874131202697754
83,guidance_0_capability_0_safety_0,1,0.09355468618741725,43,0.195625,0.0,0.125,0,135,0,0,0.001033524051308632,6.46395206451416,1.4477624893188477,-9.117027730098926e-06,0.0,0.3166753947734833
84,guidance_0_capability_0_safety_0,1,0.14249023268348537,43,0.398125,0.0,0.75,0,391,0,0,1.725213041936513e-05,9.195666313171387,1.4308443069458008,-0.00014203570026438683,0.0,0.3083261251449585
85,guidance_0_capability_0_safety_0,1,0.01665038996725343,43,0.47375,0.0,0.875,0,647,0,0,-0.0006153478170745075,2.9343106746673584,1.4572117328643799,-0.0005975281819701195,0.0,0.2873121500015259
86,guidance_0_capability_0_safety_0,1,-0.03912109407247044,43,0.479375,0.0,0.875,0,903,0,0,-0.0002005895075853914,1.884977102279663,1.4798736572265625,0.00026004514074884355,0.0,0.28462332487106323
87,guidance_0_capability_0_safety_0,1,0.05733398292795755,44,0.125625,0.0,0.125,0,159,0,0,-0.0019282348221167922,3.444505214691162,1.4735076427459717,-0.0004045556706842035,0.0,0.283386766910553
88,guidance_0_capability_0_safety_0,1,0.1815917950880248,44,0.390625,0.0,0.75,0,415,0,0,-0.0022605888079851866,12.135663986206055,1.4825748205184937,-3.549891334841959e-05,0.0,0.27855098247528076
89,guidance_0_capability_0_safety_0,1,-0.0002441409742459655,44,0.4575,0.0,0.75,0,671,0,0,-0.00034606768167577684,0.8499608635902405,1.5120837688446045,0.0006076321005821228,0.0,0.2715780735015869
90,guidance_0_capability_0_safety_0,1,-0.030507812960422598,44,0.47625,0.0,0.75,0,927,0,0,-0.0010845146607607603,1.0150401592254639,1.53908371925354,-0.0005539364065043628,0.0,0.25226396322250366
91,guidance_0_capability_0_safety_0,1,0.0899707022072107,46,0.1725,0.0,0.125,0,175,0,0,-0.0005139857530593872,5.751309394836426,1.5175504684448242,-0.0004450652631931007,0.0,0.2536296546459198
92,guidance_0_capability_0_safety_0,1,0.05737304806825705,46,0.313125,0.0,0.25,0,431,0,0,-0.006370309740304947,2.860842227935791,1.542039394378662,0.00020168830815237015,0.0,0.25176793336868286
93,guidance_0_capability_0_safety_0,1,0.033066406180296326,46,0.43,0.0,0.25,0,687,0,0,-0.004159051924943924,1.3448543548583984,1.5848605632781982,-0.0013130170991644263,0.0,0.2321716845035553
94,guidance_0_capability_0_safety_0,1,0.011630857654381543,46,0.496875,0.0,0.375,0,943,0,0,0.0014626968186348677,1.4210224151611328,1.610845923423767,0.003140239743515849,0.0,0.22294311225414276
95,guidance_0_capability_0_safety_0,1,0.15666992131446023,47,0.2775,0.0,0.25,0,199,0,0,0.0006994534051045775,9.973653793334961,1.5964391231536865,0.0013848901726305485,0.0,0.2233741730451584
96,guidance_0_capability_0_safety_0,1,0.11220703068829607,47,0.505,0.0,0.375,0,455,0,0,9.308289736509323e-05,3.4210338592529297,1.60152268409729,-0.000266726448899135,0.0,0.2175721824169159
97,guidance_0_capability_0_safety_0,1,-0.0032812504468893167,47,0.564375,0.0,0.375,0,711,0,0,-0.00047740526497364044,0.9996500015258789,1.610347032546997,-0.000747347716242075,0.0,0.21841178834438324
98,guidance_0_capability_0_safety_0,1,-0.039921875428262865,47,0.565,0.0,0.375,0,967,0,0,-0.0001973360776901245,1.03711998462677,1.6195037364959717,0.0008867926662787795,0.0,0.21683523058891296
99,guidance_0_capability_0_safety_0,1,0.12306640530732693,48,0.22375,0.0,0.125,0,223,0,0,-0.0005534837837330997,4.637111663818359,1.5941767692565918,0.0003531831316649914,0.0,0.22010044753551483
100,guidance_0_capability_0_safety_0,1,0.1409179685433628,48,0.478125,0.0,0.375,0,479,0,0,-4.7643361540394835e-06,6.691959381103516,1.60897958278656,-0.00019203871488571167,0.0,0.2241828441619873
101,guidance_0_capability_0_safety_0,1,0.09451171619002707,48,0.65875,0.0,0.625,0,735,0,0,-0.00010759166616480798,3.7257156372070312,1.617508888244629,0.0001951322628883645,0.0,0.2201765775680542
102,guidance_0_capability_0_safety_0,1,0.05452148416588898,48,0.804375,0.0,0.625,0,991,0,0,-0.0008650903473608196,1.553290605545044,1.6152070760726929,-0.00024492311058565974,0.0,0.22321844100952148
103,guidance_0_capability_0_safety_0,1,0.10360351587587502,49,0.175,0.0,0.375,0,247,0,0,6.476789712905884e-05,2.7012252807617188,1.5821999311447144,0.0007119094952940941,0.0,0.22354254126548767
104,guidance_0_capability_0_safety_0,1,0.045791016025759745,49,0.28375,0.0,0.5,0,503,0,0,-0.003156745806336403,2.2847676277160645,1.5810127258300781,-0.0002124565653502941,0.0,0.2256656140089035
105,guidance_0_capability_0_safety_0,1,0.03794921809458174,49,0.388125,0.0,0.625,0,759,0,0,-0.0014849777799099684,2.525022029876709,1.5895026922225952,0.0010616290383040905,0.0,0.22020408511161804
106,guidance_0_capability_0_safety_0,1,-0.017314453507424332,50,0.025,0.0,0.0,0,15,0,0,0.0008270691032521427,1.7745554447174072,1.596353530883789,0.0017488684970885515,0.0,0.22183451056480408
107,guidance_0_capability_0_safety_0,1,0.16665038997598458,50,0.348125,0.0,0.0,0,271,0,0,-0.0006752697518095374,5.067191123962402,1.5815057754516602,7.406886288663372e-05,0.0,0.22707578539848328
108,guidance_0_capability_0_safety_0,1,0.033378905660356395,50,0.450625,0.0,0.125,0,527,0,0,-0.00019737984985113144,1.405961275100708,1.5892518758773804,2.829839286278002e-05,0.0,0.22931748628616333
109,guidance_0_capability_0_safety_0,1,-0.004726564249722287,50,0.491875,0.0,0.25,0,783,0,0,-0.0007491676951758564,1.1735843420028687,1.595515251159668,0.00022558635100722313,0.0,0.22261492908000946
110,guidance_0_capability_0_safety_0,1,0.09822265563707333,51,0.09125,0.0,0.125,0,39,0,0,-0.00019555042672436684,4.13369083404541,1.6025967597961426,0.00029042907408438623,0.0,0.2202526181936264
111,guidance_0_capability_0_safety_0,1,0.13936523326992756,51,0.341875,0.0,0.375,0,295,0,0,-0.00021216149616520852,6.436425685882568,1.5891351699829102,-0.00033762119710445404,0.0,0.22839884459972382
112,guidance_0_capability_0_safety_0,1,-0.028574219250003807,51,0.36375,0.0,0.375,0,551,0,0,-0.00048250830150209367,1.507897138595581,1.5924911499023438,-0.00026754586724564433,0.0,0.22146670520305634
113,guidance_0_capability_0_safety_0,1,-0.04224609417724423,51,0.36375,0.0,0.375,0,807,0,0,-0.00103754922747612,1.0464410781860352,1.5994129180908203,-0.00017908797599375248,0.0,0.2208937406539917
114,guidance_0_capability_0_safety_0,1,0.10980468596608262,52,0.029375,0.0,0.0,0,63,0,0,-0.0006265595438890159,6.514357566833496,1.595605731010437,-0.00031367060728371143,0.0,0.2242315709590912
115,guidance_0_capability_0_safety_0,1,0.07484374919295078,52,0.211875,0.0,0.0,0,319,0,0,-0.0011671562679111958,2.773516893386841,1.5895557403564453,0.00011414910841267556,0.0,0.2293468713760376
116,guidance_0_capability_0_safety_0,1,0.022324218312860467,52,0.315,0.0,0.0,0,575,0,0,-0.002270724158734083,0.41892749071121216,1.5975091457366943,0.0017108394531533122,0.0,0.2245718240737915
117,guidance_0_capability_0_safety_0,1,-0.005507813053554855,52,0.37375,0.0,0.0,0,831,0,0,-0.0002489108592271805,0.877759575843811,1.6022300720214844,0.0005017613293603063,0.0,0.22473327815532684
118,guidance_0_capability_0_safety_0,1,0.015507811589486664,53,0.09125,0.0,0.125,0,87,0,0,-0.000545429706107825,1.1570549011230469,1.6001453399658203,-0.00025111244758591056,0.0,0.22648832201957703
119,guidance_0_capability_0_safety_0,1,0.22962890414783033,53,0.466875,0.0,0.5,0,343,0,0,-0.001397390617057681,13.566102981567383,1.5918034315109253,0.0005414969637058675,0.0,0.2205493450164795
120,guidance_0_capability_0_safety_0,1,0.0909374990114884,53,0.655625,0.0,0.625,0,599,0,0,-0.0005855380441062152,1.891892910003662,1.58958101272583,-0.00012045501352986321,0.0,0.22584693133831024
121,guidance_0_capability_0_safety_0,1,-0.022626953621511348,53,0.685625,0.0,0.625,0,855,0,0,-0.0005071647465229034,0.5587184429168701,1.5945215225219727,4.0630966395838186e-05,0.0,0.22409406304359436
122,guidance_0_capability_0_safety_0,1,0.11814453067199793,54,0.21625,0.0,0.25,0,131,0,0,-0.00026228217757306993,7.3209404945373535,1.5862059593200684,-0.0007018164033070207,0.0,0.23000270128250122
123,guidance_0_capability_0_safety_0,1,0.022841796017019078,54,0.32,0.0,0.25,0,387,0,0,-0.0020604594610631466,1.0539379119873047,1.5820916891098022,-0.0001479560451116413,0.0,0.2238590568304062
124,guidance_0_capability_0_safety_0,1,-0.03686523486976512,54,0.328125,0.0,0.25,0,643,0,0,-0.0002928835747297853,0.7104457020759583,1.5737451314926147,0.0015379535034298897,0.0,0.22958950698375702
125,guidance_0_capability_0_safety_0,1,-0.02305664097366389,54,0.35875,0.0,0.25,0,899,0,0,-0.0008917792583815753,0.19748401641845703,1.5735690593719482,0.00048654372221790254,0.0,0.23150716722011566
126,guidance_0_capability_0_safety_0,1,0.1431152325385483,55,0.22875,0.0,0.375,0,155,0,0,-0.00032863952219486237,10.609601020812988,1.555150032043457,0.0003048992657568306,0.0,0.23643460869789124
127,guidance_0_capability_0_safety_0,1,0.1308984380266338,55,0.478125,0.0,0.5,0,411,0,0,7.813175761839375e-05,6.944904327392578,1.5522611141204834,0.0003588567487895489,0.0,0.23581528663635254
128,guidance_0_capability_0_safety_0,1,0.036982422425353434,55,0.585625,0.0,0.625,0,667,0,0,-0.0025987240951508284,1.7977609634399414,1.562765121459961,-5.1871564210159704e-05,0.0,0.23454022407531738
129,guidance_0_capability_0_safety_0,1,-0.03408203160506673,55,0.593125,0.0,0.625,0,923,0,0,-0.0009728791192173958,0.5353718996047974,1.5779645442962646,0.002173447050154209,0.0,0.23521900177001953
130,guidance_0_capability_0_safety_0,1,0.15944335737003712,56,0.29125,0.0,0.25,0,179,0,0,0.0015302374958992004,7.121132850646973,1.5776680707931519,7.543511310359463e-05,0.0,0.22528159618377686
131,guidance_0_capability_0_safety_0,1,0.1427929681376554,56,0.546875,0.0,0.5,0,435,0,0,0.00023888952273409814,4.869213581085205,1.5761102437973022,-0.0003733618068508804,0.0,0.23280656337738037
132,guidance_0_capability_0_safety_0,1,0.06374999963009031,56,0.7075,0.0,0.5,0,691,0,0,-0.0006498107686638832,1.5690333843231201,1.5905841588974,7.019720214884728e-05,0.0,0.22435109317302704
133,guidance_0_capability_0_safety_0,1,0.012812499979190761,56,0.75875,0.0,0.625,0,947,0,0,-0.0008848806610330939,1.23244047164917,1.5857563018798828,-0.0003474857658147812,0.0,0.22545430064201355
