update,ablation,scenario,rollout_reward_mean,episode_count,coverage_ratio,inspection_success_rate,target_detection_rate,mission_success,mission_time,collision_count,invalid_action_count,policy_loss,value_loss,entropy,approx_kl,clip_fraction,mean_action_probability
31,guidance_0_capability_0_safety_1,1,0.22041015523063834,52,0.24125,0.125,0.125,0,221,0,0,-0.0003342827258165926,37.477630615234375,1.3993319272994995,0.0010474580340087414,0.0,0.3155597448348999
32,guidance_0_capability_0_safety_1,1,0.15381836122833192,52,0.351875,0.25,0.375,0,477,0,0,-0.002654619514942169,32.056846618652344,1.5238274335861206,0.0019067383836954832,0.0,0.2539740204811096
33,guidance_0_capability_0_safety_1,1,-0.014101562643190846,52,0.375,0.25,0.375,0,733,0,0,-0.007773531135171652,0.3801417946815491,1.4925124645233154,0.003133349120616913,0.0,0.2690887451171875
34,guidance_0_capability_0_safety_1,1,0.04243164000217803,52,0.4625,0.25,0.625,0,989,0,0,-0.0032817907631397247,4.570507049560547,1.4059946537017822,-0.0021693657618016005,0.0,0.3149436414241791
35,guidance_0_capability_0_safety_1,1,0.012958981282281457,53,0.22125,0.0,0.125,0,245,0,0,-0.0028465900104492903,8.93614387512207,1.372780203819275,0.0020203515887260437,0.0,0.3236865699291229
36,guidance_0_capability_0_safety_1,1,0.034541015349532245,53,0.331875,0.0,0.125,0,501,0,0,-0.0012720441445708275,2.0366368293762207,1.4598109722137451,0.005269192159175873,0.0,0.29182153940200806
37,guidance_0_capability_0_safety_1,1,-0.011474609291326487,53,0.3925,0.0,0.25,0,757,0,0,-0.010362393222749233,2.5030341148376465,1.4233478307724,0.007836596108973026,0.0,0.2994178831577301
38,guidance_0_capability_0_safety_1,1,-0.011220703265280463,54,0.02,0.0,0.0,0,13,0,0,-0.006429731380194426,0.24401475489139557,1.3285815715789795,0.008145319297909737,0.1106770858168602,0.3457798361778259
39,guidance_0_capability_0_safety_1,1,0.22978515670911293,54,0.37,0.0,0.625,0,269,0,0,0.00023758008319418877,27.620197296142578,1.3067278861999512,0.0006536675500683486,0.0,0.3609994351863861
40,guidance_0_capability_0_safety_1,1,0.09686523306299932,54,0.41375,0.125,0.75,0,525,0,0,-0.002359920646995306,21.37031364440918,1.3388155698776245,-0.002521710004657507,0.0,0.34346041083335876
41,guidance_0_capability_0_safety_1,1,-0.01663085959444288,54,0.45,0.125,0.75,0,781,0,0,-0.00035533931804820895,0.2897723317146301,1.3527759313583374,0.0008190156659111381,0.0,0.350760281085968
42,guidance_0_capability_0_safety_1,1,0.013222655779827619,55,0.0525,0.0,0.0,0,37,0,0,-0.004126688465476036,0.822083592414856,1.3632152080535889,0.0010835619177669287,0.0,0.3452998995780945
43,guidance_0_capability_0_safety_1,1,0.14939453257829882,55,0.28,0.0,0.625,0,293,0,0,-0.0011574001982808113,12.210000038146973,1.3931291103363037,0.006752797868102789,0.0,0.3238619565963745
44,guidance_0_capability_0_safety_1,1,0.07087890611728653,55,0.30125,0.125,0.625,0,549,0,0,0.0008365983958356082,19.41756248474121,1.4376510381698608,0.0006375977536663413,0.0,0.2878578305244446
45,guidance_0_capability_0_safety_1,1,-0.023769531777361408,55,0.326875,0.125,0.625,0,805,0,0,-0.005294767674058676,0.2592070996761322,1.4602515697479248,0.00023429282009601593,0.0,0.29400163888931274
46,guidance_0_capability_0_safety_1,1,0.05801757687004283,56,0.09375,0.0,0.0,0,61,0,0,-0.0029130512848496437,2.6743781566619873,1.4536584615707397,0.004774868488311768,0.0,0.29715946316719055
47,guidance_0_capability_0_safety_1,1,0.10395507751672994,56,0.29,0.0,0.375,0,317,0,0,-0.0014794770395383239,8.888134002685547,1.480028510093689,0.0001647529861656949,0.0,0.2803586423397064
48,guidance_0_capability_0_safety_1,1,0.0016601557581452653,56,0.3375,0.0,0.5,0,573,0,0,-0.007781835272908211,1.228314995765686,1.5132558345794678,0.00045128510100767016,0.0,0.2682107090950012
49,guidance_0_capability_0_safety_1,1,0.06722656261263182,56,0.501875,0.0,0.5,0,829,0,0,-0.0037957592867314816,3.2970542907714844,1.5234391689300537,0.006428713910281658,0.0,0.25043511390686035
50,guidance_0_capability_0_safety_1,1,0.3403613240807317,57,0.174375,0.0,0.125,0,85,0,0,1.259210239368258e-05,71.4642333984375,1.4985570907592773,0.0005247085355222225,0.0,0.26177725195884705
51,guidance_0_capability_0_safety_1,1,0.2091894643890555,57,0.378125,0.125,0.375,0,341,0,0,-0.0016883400967344642,27.040203094482422,1.5019547939300537,0.0013947824481874704,0.0,0.2613646686077118
52,guidance_0_capability_0_safety_1,1,0.0917480566422455,57,0.424375,0.25,0.375,0,597,0,0,-0.002500772476196289,19.1783447265625,1.5179214477539062,0.0014974616933614016,0.0,0.2528599500656128
53,guidance_0_capability_0_safety_1,1,0.006015624872816261,57,0.45875,0.25,0.5,0,853,0,0,-0.0014300694456323981,1.1695252656936646,1.537341833114624,0.0012468413915485144,0.0,0.2451707124710083
54,guidance_0_capability_0_safety_1,1,0.103154296935827,58,0.175,0.0,0.375,0,109,0,0,-0.0027515683323144913,12.284460067749023,1.5212466716766357,0.002182531636208296,0.0,0.2550138831138611
55,guidance_0_capability_0_safety_1,1,0.358720701362472,58,0.31625,0.375,0.5,0,365,0,0,0.0005114631494507194,66.59974670410156,1.5370290279388428,-0.001541641540825367,0.0,0.24961428344249725
56,guidance_0_capability_0_safety_1,1,-0.021367187811847543,58,0.335,0.375,0.5,0,621,0,0,-0.0004746541380882263,0.9265493154525757,1.542118787765503,-0.0010507742408663034,0.0,0.2493867129087448
57,guidance_0_capability_0_safety_1,1,-0.1357128905438003,59,0.023125,0.0,0.0,0,10,0,0,-0.00044282464659772813,43.94681930541992,1.5425589084625244,0.00019844574853777885,0.0,0.24565109610557556
58,guidance_0_capability_0_safety_1,1,0.29707032411533874,59,0.33375,0.125,0.625,0,266,0,0,-0.00024061650037765503,48.325775146484375,1.5246528387069702,-0.000143849611049518,0.0,0.25382494926452637
59,guidance_0_capability_0_safety_1,1,0.012148437283030944,59,0.410625,0.125,0.625,0,522,0,0,-0.002325845416635275,0.1830500364303589,1.5508995056152344,-0.0008633312536403537,0.0,0.2458011507987976
60,guidance_0_capability_0_safety_1,1,-0.012265625278814696,59,0.428125,0.125,0.625,0,778,0,0,-0.005141490139067173,0.3779807984828949,1.5644181966781616,0.0034726045560091734,0.0,0.2438896894454956
61,guidance_0_capability_0_safety_1,1,-0.2191211064782692,62,0.39,0.0,0.5,0,201,0,0,0.0027935057878494263,145.63616943359375,1.5322402715682983,0.0007106037228368223,0.0,0.24673613905906677
62,guidance_0_capability_0_safety_1,1,0.03647460934735136,62,0.535625,0.0,0.5,0,457,0,0,-0.007799206301569939,2.024121046066284,1.533531665802002,0.0059285275638103485,0.0,0.2514640986919403
63,guidance_0_capability_0_safety_1,1,0.0034277344784641173,62,0.585625,0.0,0.625,0,713,0,0,-0.00879071094095707,1.8467416763305664,1.536317229270935,-0.0023442788515239954,0.0377604179084301,0.25089555978775024
64,guidance_0_capability_0_safety_1,1,0.07593749893567292,62,0.755,0.0,0.875,0,969,0,0,-0.002252548700198531,4.348161697387695,1.5003678798675537,0.00483972392976284,0.0026041667442768812,0.2618606686592102
65,guidance_0_capability_0_safety_1,1,0.48170898059834144,63,0.35625,0.375,0.0,0,225,0,0,0.0012785166036337614,131.93597412109375,1.466253638267517,0.004015526734292507,0.0,0.271869957447052
66,guidance_0_capability_0_safety_1,1,0.14280273297481472,63,0.595,0.375,0.25,0,481,0,0,-0.0035682860761880875,8.016035079956055,1.470356822013855,0.0010952679440379143,0.0,0.279606431722641
67,guidance_0_capability_0_safety_1,1,0.06388670691376319,64,0.345625,0.0,0.25,0,210,0,0,-0.0010467951651662588,54.37400817871094,1.4571460485458374,-0.0006986684165894985,0.0,0.2774522304534912
68,guidance_0_capability_0_safety_1,1,0.1265527328796452,64,0.576875,0.0,0.375,0,466,0,0,-0.0005126220057718456,5.206027030944824,1.4800137281417847,0.0012332957703620195,0.0,0.2788707911968231
69,guidance_0_capability_0_safety_1,1,-0.08606446148769464,65,0.128125,0.0,0.375,0,53,0,0,-0.0006164598162285984,72.11712646484375,1.4303169250488281,0.0007696853717789054,0.0,0.29991593956947327
70,guidance_0_capability_0_safety_1,1,0.22796874742925866,65,0.5325,0.0,0.5,0,309,0,0,-0.0003015563706867397,11.609481811523438,1.4217485189437866,0.00014082125562708825,0.0,0.29387447237968445
71,guidance_0_capability_0_safety_1,1,0.06818358872260433,65,0.65875,0.125,0.5,0,565,0,0,-0.0030551603995263577,25.876144409179688,1.4429725408554077,3.4784432500600815e-05,0.0,0.28883081674575806
72,guidance_0_capability_0_safety_1,1,0.014667963198007783,65,0.809375,0.125,0.75,0,821,0,0,-0.003260751022025943,10.639018058776855,1.4529876708984375,0.0005139366257935762,0.0,0.28472834825515747
73,guidance_0_capability_0_safety_1,1,0.00869140511349542,66,0.09125,0.0,0.0,0,77,0,0,-0.002542112721130252,3.5875611305236816,1.4515141248703003,0.00018894110689871013,0.0,0.28761786222457886
74,guidance_0_capability_0_safety_1,1,0.2621679644653341,66,0.424375,0.125,0.125,0,333,0,0,-0.0003838384000118822,41.088748931884766,1.4700536727905273,-0.000308494723867625,0.0,0.28432929515838623
75,guidance_0_capability_0_safety_1,1,0.11930663717794232,66,0.538125,0.25,0.125,0,589,0,0,-0.006675805896520615,6.056110382080078,1.4780434370040894,0.0026196553371846676,0.0013020833721384406,0.27433109283447266
76,guidance_0_capability_0_safety_1,1,0.0767578086888534,66,0.7175,0.25,0.625,0,845,0,0,0.0003692852333188057,11.774646759033203,1.4447085857391357,-0.0025414545089006424,0.0,0.2994953989982605
77,guidance_0_capability_0_safety_1,1,0.12055663960200036,67,0.184375,0.0,0.25,0,101,0,0,0.0005236572469584644,9.075569152832031,1.4295759201049805,0.00016664531722199172,0.0,0.29958492517471313
78,guidance_0_capability_0_safety_1,1,0.32986328488914296,67,0.45625,0.25,0.25,0,357,0,0,0.0004595015197992325,90.837890625,1.3626993894577026,-0.00043839419959113,0.0,0.3280056118965149
79,guidance_0_capability_0_safety_1,1,0.1467089790312457,67,0.63,0.375,0.375,0,613,0,0,2.6404857635498047e-05,23.002975463867188,1.395223617553711,-0.000756610359530896,0.0,0.31468871235847473
80,guidance_0_capability_0_safety_1,1,0.03822265213239007,67,0.820625,0.375,0.625,0,869,0,0,-0.002292937133461237,8.745670318603516,1.3152176141738892,-0.0011655635898932815,0.0,0.33981332182884216
81,guidance_0_capability_0_safety_1,1,0.1406445297106984,68,0.238125,0.0,0.25,0,125,0,0,0.0008579635759815574,9.747766494750977,1.3587558269500732,0.0007163779810070992,0.0,0.3227768838405609
82,guidance_0_capability_0_safety_1,1,0.11351562540585292,68,0.474375,0.0,0.375,0,381,0,0,-0.0005745990201830864,4.154394149780273,1.4068098068237305,0.0002665861393325031,0.0,0.30128464102745056
83,guidance_0_capability_0_safety_1,1,0.07498048162597115,69,0.100625,0.0,0.0,0,52,0,0,-0.0018757765647023916,68.54596710205078,1.4064092636108398,-0.00014324532821774483,0.0,0.30547085404396057
84,guidance_0_capability_0_safety_1,1,0.39707030991849024,69,0.44625,0.25,0.25,0,308,0,0,-0.000240456938627176,72.03645324707031,1.3842313289642334,0.0017168408958241343,0.0,0.3169090449810028
85,guidance_0_capability_0_safety_1,1,0.16190429049311206,69,0.604375,0.375,0.625,0,564,0,0,-0.00049641914665699,22.081743240356445,1.3984936475753784,0.0008141921716742218,0.0,0.3078646659851074
86,guidance_0_capability_0_safety_1,1,-0.07127930310889496,69,0.70625,0.375,0.625,0,820,0,0,-0.0009558915044181049,7.322315692901611,1.3236210346221924,-0.0007065589888952672,0.0,0.32411038875579834
87,guidance_0_capability_0_safety_1,1,0.005400386631663423,70,0.09875,0.0,0.25,0,76,0,0,-0.0002891806361731142,8.873617172241211,1.3859212398529053,0.0002002652472583577,0.0,0.29654794931411743
88,guidance_0_capability_0_safety_1,1,0.12328124859413947,70,0.34375,0.0,0.375,0,332,0,0,-0.0005612531676888466,4.717463493347168,1.4518455266952515,0.0007468485273420811,0.0,0.28363320231437683
89,guidance_0_capability_0_safety_1,1,-0.059238278918201104,71,0.011875,0.0,0.0,0,5,0,0,-0.0006261772359721363,52.5660400390625,1.4030053615570068,-0.0001505744585301727,0.0,0.301858514547348
90,guidance_0_capability_0_safety_1,1,0.15736327847844223,71,0.319375,0.0,0.0,0,261,0,0,-0.0006783611024729908,5.806609630584717,1.4269218444824219,0.00017151811334770173,0.0,0.28811079263687134
91,guidance_0_capability_0_safety_1,1,0.1729296846278885,71,0.61125,0.0,0.5,0,517,0,0,-0.00020002759993076324,6.932034015655518,1.4580968618392944,0.00018213698058389127,0.0,0.2834666669368744
92,guidance_0_capability_0_safety_1,1,-0.06565430020418717,72,0.16625,0.0,0.0,0,71,0,0,-0.0010662050917744637,77.24784851074219,1.3939666748046875,0.00021977063443046063,0.0,0.3118026852607727
93,guidance_0_capability_0_safety_1,1,0.48722657092730515,72,0.48375,0.375,0.375,0,327,0,0,0.0004756450653076172,83.94219970703125,1.409758448600769,-1.2444332242012024e-05,0.0,0.3003526031970978
94,guidance_0_capability_0_safety_1,1,0.05445312393567292,72,0.6175,0.375,0.5,0,583,0,0,-0.005463204812258482,3.2888731956481934,1.4209096431732178,0.0013228913303464651,0.0,0.2886190712451935
95,guidance_0_capability_0_safety_1,1,0.08260742163838586,72,0.77,0.375,0.75,0,839,0,0,-0.000665612518787384,1.27809739112854,1.4303706884384155,0.0006276917411014438,0.0,0.28013139963150024
96,guidance_0_capability_0_safety_1,1,0.12360352244286332,73,0.1475,0.125,0.125,0,95,0,0,-0.000857170089147985,36.958744049072266,1.36691415309906,-0.0005947101744823158,0.0,0.32029736042022705
97,guidance_0_capability_0_safety_1,1,0.28630858999531483,73,0.44875,0.25,0.5,0,351,0,0,-0.0004348916409071535,44.03131103515625,1.3733301162719727,0.0016995593905448914,0.0,0.31395894289016724
98,guidance_0_capability_0_safety_1,1,0.04872070266355877,73,0.57875,0.25,0.5,0,607,0,0,-0.0028592138551175594,2.5955047607421875,1.3611609935760498,0.0004900473868474364,0.0,0.31881409883499146
99,guidance_0_capability_0_safety_1,1,0.08688476467796136,73,0.763125,0.25,0.875,0,863,0,0,-0.003165260888636112,2.869008779525757,1.3303329944610596,0.0011517496313899755,0.0,0.3318024277687073
100,guidance_0_capability_0_safety_1,1,0.052304685857961886,74,0.151875,0.0,0.0,0,119,0,0,-0.004966050386428833,4.526070594787598,1.3375368118286133,0.0011674987617880106,0.0,0.32458823919296265
101,guidance_0_capability_0_safety_1,1,0.14781249655788997,74,0.465625,0.0,0.5,0,375,0,0,-0.00021138042211532593,17.814563751220703,1.3546438217163086,0.002321947133168578,0.0,0.3299141526222229
102,guidance_0_capability_0_safety_1,1,0.0005859367229277268,74,0.535,0.0,0.5,0,631,0,0,-0.0005373155581764877,3.406507730484009,1.326629877090454,-0.00030850767507217824,0.0,0.344513863325119
103,guidance_0_capability_0_safety_1,1,0.010624999442370608,74,0.598125,0.0,0.625,0,887,0,0,-8.156181866070256e-05,1.5612537860870361,1.2834115028381348,-0.0007447948446497321,0.0,0.3849439024925232
104,guidance_0_capability_0_safety_1,1,0.10048828003345989,75,0.201875,0.0,0.125,0,143,0,0,-0.0011691383551806211,5.569035530090332,1.3379688262939453,0.000711557106114924,0.0,0.3489904999732971
105,guidance_0_capability_0_safety_1,1,0.3455078078513907,76,0.448125,0.25,0.375,0,222,0,0,0.0004005904193036258,136.60610961914062,1.2834781408309937,0.0004965856205672026,0.0,0.3649624288082123
106,guidance_0_capability_0_safety_1,1,0.13347656196856406,76,0.70625,0.25,0.5,0,478,0,0,-0.0005621839081868529,4.905142784118652,1.2787950038909912,0.0004187363083474338,0.0,0.35875314474105835
107,guidance_0_capability_0_safety_1,1,0.053349608402641024,76,0.835,0.25,0.625,0,734,0,0,-0.0036198380403220654,1.5213171243667603,1.2618463039398193,-0.002537180669605732,0.0,0.3929382264614105
108,guidance_0_capability_0_safety_1,1,0.009101562089199433,76,0.865625,0.25,0.875,0,990,0,0,-0.0009632036089897156,1.2905983924865723,1.3188157081604004,0.001042128773406148,0.0,0.35655325651168823
109,guidance_0_capability_0_safety_1,1,0.2176953200432763,77,0.215625,0.125,0.125,0,246,0,0,0.00047380663454532623,22.68359375,1.2611615657806396,-0.0009109053644351661,0.0,0.3722938001155853
110,guidance_0_capability_0_safety_1,1,0.0005371082661440596,78,0.176875,0.0,0.0,0,180,0,0,0.0008133196970447898,46.45269012451172,1.1730152368545532,0.0002256256266264245,0.0,0.42112216353416443
111,guidance_0_capability_0_safety_1,1,0.18942382796740276,78,0.4975,0.0,0.25,0,436,0,0,-0.00028377058333717287,7.366140365600586,1.2040736675262451,-0.0006261520902626216,0.0,0.39921876788139343
112,guidance_0_capability_0_safety_1,1,0.039023436980642145,78,0.605625,0.0,0.25,0,692,0,0,-0.002712594112381339,0.7099531888961792,1.234143614768982,0.000987071543931961,0.0,0.4140110909938812
113,guidance_0_capability_0_safety_1,1,0.16007812983298209,79,0.149375,0.125,0.125,0,104,0,0,0.0007262751460075378,74.47570037841797,1.3046596050262451,0.0004530875012278557,0.0,0.3786492943763733
114,guidance_0_capability_0_safety_1,1,0.1405664124758914,79,0.33375,0.25,0.375,0,360,0,0,-0.00131196528673172,22.473642349243164,1.3103861808776855,0.0014903766568750143,0.0,0.3692314624786377
115,guidance_0_capability_0_safety_1,1,0.06892578030965524,79,0.495625,0.25,0.5,0,616,0,0,-0.004423077218234539,5.208106994628906,1.3137683868408203,0.00029957061633467674,0.0,0.3704340159893036
116,guidance_0_capability_0_safety_1,1,0.035712890330614755,79,0.609375,0.25,0.5,0,872,0,0,-0.004541781730949879,0.8397767543792725,1.387749433517456,0.0029297713190317154,0.0,0.3411499261856079
117,guidance_0_capability_0_safety_1,1,0.09766601261799224,80,0.22875,0.0,0.125,0,128,0,0,-0.002029574476182461,8.933588027954102,1.348517894744873,0.007969867438077927,0.01953125,0.3320915400981903
118,guidance_0_capability_0_safety_1,1,0.30999999886989826,80,0.54125,0.125,0.625,0,384,0,0,0.0031587257981300354,59.46284103393555,1.3851426839828491,0.0006917917053215206,0.0,0.32338035106658936
119,guidance_0_capability_0_safety_1,1,0.05339843700858182,80,0.6775,0.125,0.625,0,640,0,0,-0.0005987081676721573,1.1820125579833984,1.4147052764892578,0.0018621126655489206,0.0,0.3121890425682068
120,guidance_0_capability_0_safety_1,1,0.014150389368296601,80,0.729375,0.125,0.75,0,896,0,0,-0.0020419652573764324,0.8350632190704346,1.429351806640625,0.000848992436658591,0.0,0.30647093057632446
121,guidance_0_capability_0_safety_1,1,0.10586913676525,81,0.2525,0.125,0.375,0,180,0,0,8.201319724321365e-05,67.28583526611328,1.3851678371429443,-0.0011881780810654163,0.0,0.31693682074546814
122,guidance_0_capability_0_safety_1,1,0.19358398029362434,81,0.555,0.125,0.75,0,436,0,0,-0.00022035278379917145,12.549491882324219,1.4047417640686035,2.5877574444166385e-05,0.0,0.3292055130004883
123,guidance_0_capability_0_safety_1,1,0.10123047236265847,82,0.398125,0.0,0.25,0,252,0,0,-0.00021555151033680886,26.569717407226562,1.3259775638580322,9.332410991191864e-05,0.0,0.36530575156211853
124,guidance_0_capability_0_safety_1,1,0.12375976509065367,82,0.58125,0.0,0.625,0,508,0,0,-0.000928518536966294,5.669447422027588,1.4576795101165771,0.0005836673080921173,0.0,0.29646188020706177
125,guidance_0_capability_0_safety_1,1,-0.021972656726575224,82,0.5825,0.0,0.625,0,764,0,0,-0.0026495736092329025,0.9348628520965576,1.393040657043457,-0.0004262336005922407,0.0,0.3274277448654175
126,guidance_0_capability_0_safety_1,1,0.045507813218137017,83,0.275,0.0,0.25,0,137,0,0,-0.00039729353738948703,47.186851501464844,1.4565585851669312,-1.7237229258171283e-05,0.0,0.28871870040893555
127,guidance_0_capability_0_safety_1,1,0.5839648624278198,83,0.456875,0.625,0.375,0,393,0,0,-0.0002854435588233173,130.00306701660156,1.4602165222167969,0.00021820019173901528,0.0,0.29249006509780884
128,guidance_0_capability_0_safety_1,1,0.02713867323109298,84,0.23625,0.0,0.25,0,162,0,0,-0.0005034671048633754,48.881919860839844,1.471096396446228,0.00046747567830607295,0.0,0.2966354489326477
129,guidance_0_capability_0_safety_1,1,0.30057617181228125,84,0.565,0.125,0.625,0,418,0,0,-0.00018909014761447906,30.18854331970215,1.4754693508148193,-0.00055254518520087,0.0,0.27640530467033386
130,guidance_0_capability_0_safety_1,1,0.02921874835010385,84,0.689375,0.125,0.875,0,674,0,0,-0.0013177467044442892,5.308999061584473,1.4802812337875366,0.0004535123589448631,0.0,0.29039549827575684
131,guidance_0_capability_0_safety_1,1,0.009150388435955392,84,0.77125,0.125,0.875,0,930,0,0,-0.00442639272660017,1.7523295879364014,1.4859927892684937,0.00119682215154171,0.0,0.28567034006118774
132,guidance_0_capability_0_safety_1,1,0.17080077964783413,85,0.330625,0.0,0.125,0,186,0,0,-0.0021261656656861305,5.263543128967285,1.3777859210968018,0.0034668156877160072,0.0,0.3168802857398987
133,guidance_0_capability_0_safety_1,1,0.14936522177231382,85,0.47,0.125,0.25,0,442,0,0,-0.0008605718612670898,20.991744995117188,1.3700631856918335,0.00019959011115133762,0.0,0.33855825662612915
