coverage_ratio_mean,coverage_ratio_std,inspection_success_rate_mean,inspection_success_rate_std,target_detection_rate_mean,target_detection_rate_std,mission_success_mean,mission_success_std,mission_time_mean,mission_time_std,total_energy_consumption_mean,total_energy_consumption_std,collision_count_mean,collision_count_std,near_miss_count_mean,near_miss_count_std,communication_loss_count_mean,communication_loss_count_std,invalid_action_count_mean,invalid_action_count_std,detected_targets_mean,detected_targets_std,inspected_targets_mean,inspected_targets_std,candidate_targets_mean,candidate_targets_std,quadrotor_hover_inspect_count_mean,quadrotor_hover_inspect_count_std,quadrotor_valid_hover_inspect_count_mean,quadrotor_valid_hover_inspect_count_std,quadrotor_invalid_hover_inspect_count_mean,quadrotor_invalid_hover_inspect_count_std,mean_distance_to_candidate_mean,mean_distance_to_candidate_std,time_in_candidate_range_mean,time_in_candidate_range_std,ablation,use_guidance,use_capability_reward,use_safety_shaping
0.542,0.29663994156925416,0.0,0.0,0.5375,0.36296476558012014,0.0,0.0,668.45,415.46657031899883,160.12999999999798,98.9581947884521,0.45,0.5104177855340404,8.6,5.092822606891306,551.85,364.2678706377319,0.0,0.0,4.3,2.903718124640961,0.0,0.0,10.55,6.939399336966762,231.15,160.0809910145815,0.0,0.0,231.15,160.0809910145815,821.4769058468786,469.9254572930639,0.0,0.0,guidance_0_capability_0_safety_0,0,0,0
