coverage_ratio_mean,coverage_ratio_std,inspection_success_rate_mean,inspection_success_rate_std,target_detection_rate_mean,target_detection_rate_std,mission_success_mean,mission_success_std,mission_time_mean,mission_time_std,total_energy_consumption_mean,total_energy_consumption_std,collision_count_mean,collision_count_std,near_miss_count_mean,near_miss_count_std,communication_loss_count_mean,communication_loss_count_std,invalid_action_count_mean,invalid_action_count_std,detected_targets_mean,detected_targets_std,inspected_targets_mean,inspected_targets_std,candidate_targets_mean,candidate_targets_std,quadrotor_hover_inspect_count_mean,quadrotor_hover_inspect_count_std,quadrotor_valid_hover_inspect_count_mean,quadrotor_valid_hover_inspect_count_std,quadrotor_invalid_hover_inspect_count_mean,quadrotor_invalid_hover_inspect_count_std,mean_distance_to_candidate_mean,mean_distance_to_candidate_std,time_in_candidate_range_mean,time_in_candidate_range_std,ablation,use_guidance,use_capability_reward,use_safety_shaping
0.55225,0.22895953158858262,0.0125,0.03847418820319328,0.5625,0.2881999488659146,0.0,0.0,793.85,364.44857770263513,217.72499999999968,99.97962884613324,0.35,0.4893604849295929,9.4,8.048536970681134,146.6,93.83714896732418,0.0,0.0,4.5,2.305599590927317,0.1,0.30779350562554625,11.7,5.5164824795668865,2.45,1.7614288458371994,0.05,0.22360679774997896,2.4,1.6982963599783725,429.97900900037104,248.10801399976933,25.3,62.76447201537205,without_guidance,0,1,1
