coverage_ratio_mean,coverage_ratio_std,inspection_success_rate_mean,inspection_success_rate_std,target_detection_rate_mean,target_detection_rate_std,mission_success_mean,mission_success_std,mission_time_mean,mission_time_std,total_energy_consumption_mean,total_energy_consumption_std,collision_count_mean,collision_count_std,near_miss_count_mean,near_miss_count_std,communication_loss_count_mean,communication_loss_count_std,invalid_action_count_mean,invalid_action_count_std,detected_targets_mean,detected_targets_std,inspected_targets_mean,inspected_targets_std,candidate_targets_mean,candidate_targets_std,quadrotor_hover_inspect_count_mean,quadrotor_hover_inspect_count_std,quadrotor_valid_hover_inspect_count_mean,quadrotor_valid_hover_inspect_count_std,quadrotor_invalid_hover_inspect_count_mean,quadrotor_invalid_hover_inspect_count_std,mean_distance_to_candidate_mean,mean_distance_to_candidate_std,time_in_candidate_range_mean,time_in_candidate_range_std
0.8955,0.04521176415957524,0.99375,0.02795084971874737,0.99375,0.02795084971874737,0.95,0.22360679774997896,723.65,102.53896563591915,166.88249999999692,24.34684284622857,0.0,0.0,0.5,0.8271701918685112,353.25,224.02323070328407,0.0,0.0,7.95,0.22360679774997896,7.95,0.22360679774997896,14.45,2.3050288273114594,213.4,121.82014352487462,213.4,121.82014352487462,0.0,0.0,353.7791527871588,64.37846916167628,225.0,122.18493317400817
