update,episode_count,rollout_reward_mean,coverage_ratio,target_detection_rate,inspection_success_rate,mission_success,collision_count,invalid_action_count,policy_loss,value_loss,entropy
529,191,1.175672215220402,0.5075,0.375,0.125,0,0,0,-0.0005945488810539246,474.355712890625,1.2866020202636719
530,191,0.833823671868231,0.628125,0.375,0.125,0,0,0,-0.0006399613921530545,27.128738403320312,1.3599886894226074
531,191,0.5304628024896374,0.695,0.375,0.25,0,0,0,-0.001178902224637568,7.549968719482422,1.3778411149978638
532,192,1.6964039593804046,0.378125,0.625,0.125,0,0,0,-0.0002592802047729492,748.7508544921875,1.230812430381775
533,192,0.5331222136874203,0.58625,0.75,0.125,0,0,0,-8.779516065260395e-05,22.312788009643555,1.3599543571472168
534,192,0.8732939488199918,0.61875,0.75,0.375,0,0,0,-0.0012042286107316613,170.55584716796875,1.3600660562515259
535,193,0.7567161468177801,0.0225,0.0,0.0,0,0,0,-0.0012692013988271356,177.93426513671875,1.3387693166732788
536,193,1.1551145072894542,0.320625,0.25,0.125,0,0,0,0.00037483838968910277,239.615966796875,1.2878882884979248
537,193,0.2631774745641451,0.355,0.25,0.125,0,0,0,-0.0006276282365433872,38.69133758544922,1.35945463180542
538,193,1.084100913740258,0.61,0.5,0.25,0,0,0,0.00018009403720498085,195.2701873779297,1.3483933210372925
539,194,0.694975124451048,0.074375,0.0,0.0,0,0,0,-0.0003017013368662447,177.93138122558594,1.3426679372787476
540,194,1.4007383370480966,0.48625,0.5,0.0,0,0,0,0.00012174621224403381,518.6829223632812,1.3211361169815063
541,195,1.348184962430878,0.22125,0.5,0.0,0,0,0,-0.0002967889013234526,723.7933959960938,1.2866806983947754
542,195,0.9258436217733106,0.345,0.5,0.25,0,0,0,-8.180644363164902e-05,88.15364837646484,1.3185726404190063
543,195,0.7276071893866174,0.393125,0.5,0.25,0,0,0,-0.0035599812399595976,10.294713020324707,1.3757115602493286
544,195,0.529232726965347,0.45125,0.625,0.25,0,0,0,-0.003280124394223094,12.938369750976562,1.383086085319519
545,196,2.0179963046284684,0.208125,0.125,0.125,0,0,0,-0.00025385990738868713,1142.81494140625,1.3017133474349976
546,196,3.008395728247706,0.394375,0.375,0.125,0,0,0,-0.0006269800360314548,2226.94580078125,1.217061996459961
547,196,1.041793656135269,0.4675,0.5,0.25,0,0,0,8.157516276696697e-05,153.977294921875,1.3286104202270508
548,196,0.501086816759198,0.476875,0.5,0.375,0,0,0,-6.480887532234192e-05,10.283878326416016,1.3671592473983765
549,197,1.1461103022884345,0.301875,0.0,0.0,0,0,0,-0.0002058492973446846,468.1004333496094,1.2712717056274414
550,197,2.3221718001559566,0.448125,0.375,0.0,0,0,0,0.0001242433936567977,1345.375732421875,1.2678645849227905
551,197,0.8774030148597376,0.563125,0.625,0.125,0,0,0,-0.0005249970708973706,39.483367919921875,1.3550430536270142
552,197,0.528678331633273,0.62625,0.625,0.125,0,0,0,-0.0013439863687381148,8.021662712097168,1.3749009370803833
553,198,2.7137769960754667,0.2725,0.375,0.25,0,0,0,0.0003758324310183525,1604.2547607421875,1.2401620149612427
554,198,0.9399442727699352,0.38375,0.375,0.375,0,0,0,-0.00027547715581022203,236.07553100585938,1.3432669639587402
555,198,3.3428824352504307,0.611875,0.625,0.375,0,0,0,2.744421362876892e-05,3388.91357421875,1.272771954536438
556,198,0.679636988463244,0.710625,0.75,0.375,0,0,0,-0.005313218105584383,13.187715530395508,1.3671282529830933
557,200,1.5567269323328219,0.36375,0.5,0.0,0,0,0,0.00034051170223392546,782.2479858398438,1.3146686553955078
558,200,1.0248053175891982,0.441875,0.625,0.25,0,0,0,0.0020471333991736174,114.35873413085938,1.3142250776290894
559,200,0.6139136368547042,0.46625,0.625,0.375,0,0,0,0.0012540946481749415,35.21122360229492,1.3600918054580688
560,200,0.4404375445359392,0.631875,0.625,0.375,0,0,0,0.0001521067024441436,16.08734130859375,1.2943536043167114
561,201,1.303095418911198,0.425625,0.5,0.0,0,0,0,0.0001066246404661797,387.23345947265625,1.2549395561218262
562,201,0.9381203408538568,0.50875,0.75,0.25,0,0,0,-0.00027439245604909956,159.58035278320312,1.3554410934448242
563,201,0.4909761830094794,0.530625,0.75,0.25,0,0,0,-0.0003373312356416136,9.801562309265137,1.3579492568969727
564,201,0.4583506210547057,0.6175,0.75,0.25,0,0,0,-0.0011375006288290024,18.99814224243164,1.2529188394546509
565,202,1.7705146126222644,0.343125,0.375,0.125,0,0,0,-0.00024073540407698601,616.5018310546875,1.256709337234497
566,202,1.1055852759509435,0.4525,0.375,0.375,0,0,0,5.026906728744507e-05,215.3049774169922,1.3298993110656738
567,202,0.2691763950570021,0.54,0.5,0.375,0,0,0,-0.0003476785495877266,48.08570861816406,1.339703917503357
568,203,0.5165307338211278,0.04625,0.125,0.0,0,0,0,-1.4921340152795892e-05,375.3930358886719,1.1708365678787231
569,203,1.5686955006258358,0.349375,0.375,0.125,0,0,0,-0.0001274440437555313,340.78985595703125,1.277351975440979
570,203,0.5856490395963192,0.4575,0.5,0.125,0,0,0,-0.0005652054096572101,6.858124256134033,1.3527549505233765
571,203,0.4715509040070174,0.6075,0.625,0.125,0,0,0,-0.000833119556773454,19.516727447509766,1.3761062622070312
572,204,1.0925790920155123,0.04875,0.25,0.0,0,0,0,-0.0037876656278967857,716.974609375,1.118803858757019
573,204,1.5185656716548692,0.34375,0.375,0.375,0,0,0,0.0016570190200582147,303.7884216308594,1.24839448928833
574,204,0.6366345014248509,0.44,0.5,0.375,0,0,0,0.00011337300384184346,37.53437423706055,1.3274116516113281
575,204,0.505612032749923,0.61375,0.5,0.375,0,0,0,-0.0008750123088248074,12.698144912719727,1.3629599809646606
576,205,0.7635972462176142,0.09125,0.0,0.0,0,0,0,-0.00040792301297187805,310.21441650390625,1.1807012557983398
577,205,0.1433333347304142,0.29625,0.0,0.0,0,0,0,-0.0006900702719576657,73.46031951904297,1.3257869482040405
578,205,1.2132439457236615,0.4675,0.25,0.0,0,0,0,6.018206477165222e-05,204.5093231201172,1.3030163049697876
579,205,0.8071867963826662,0.57625,0.5,0.0,0,0,0,-0.000881832093000412,18.622303009033203,1.3597904443740845
580,206,0.5114682243802235,0.14625,0.0,0.0,0,0,0,-0.00041881934157572687,162.95823669433594,1.217661738395691
581,206,0.9744659993448295,0.449375,0.375,0.0,0,0,0,-0.00022652000188827515,296.95745849609375,1.2658709287643433
582,206,1.1262040913376836,0.565625,0.75,0.125,0,0,0,-0.001134152989834547,110.57586669921875,1.3378816843032837
583,206,0.5895161283906418,0.60375,0.75,0.125,0,0,0,-0.0024697836488485336,8.909378051757812,1.3632954359054565
584,207,0.8282297904388543,0.175625,0.0,0.0,0,0,0,9.689355647424236e-05,201.1611328125,1.2519290447235107
585,207,1.3725276938130264,0.3925,0.375,0.0,0,0,0,-0.0007890276610851288,283.7701721191406,1.2142385244369507
586,207,1.2472634222358465,0.58625,0.625,0.375,0,0,0,-0.00017464470874983817,171.25381469726562,1.3314142227172852
587,207,0.4749572169912426,0.611875,0.625,0.5,0,0,0,-0.0007579500670544803,14.551280975341797,1.347190022468567
588,208,1.000639041132672,0.17125,0.25,0.125,0,0,0,-0.00027123838663101196,560.302734375,1.279402494430542
589,208,1.1077665708726272,0.43625,0.5,0.25,0,0,0,-0.00015130390238482505,111.09649658203125,1.284827470779419
590,209,1.3037795450673002,0.2875,0.375,0.0,0,0,0,-0.000295006058877334,798.8931884765625,1.2984570264816284
591,209,0.7996441363557096,0.528125,0.5,0.125,0,0,0,-0.000353431940311566,63.237548828125,1.366498351097107
592,209,0.5153563478161232,0.571875,0.625,0.125,0,0,0,1.7900640159496106e-05,20.10346221923828,1.3578537702560425
593,209,0.6228136991139763,0.705,0.75,0.125,0,0,0,-0.004429859109222889,16.52552604675293,1.3828543424606323
594,210,0.9525414285308216,0.313125,0.375,0.0,0,0,0,0.0015416467795148492,295.9582824707031,1.3598085641860962
595,210,0.9089635875043314,0.556875,0.5,0.0,0,0,0,-0.00035665868199430406,20.857444763183594,1.3530746698379517
596,210,0.8961358092783485,0.740625,0.75,0.125,0,0,0,3.844127058982849e-05,68.69680786132812,1.3818002939224243
597,210,0.9683132366772043,0.7825,0.875,0.25,0,0,0,-0.0005561622674576938,87.01724243164062,1.301649570465088
598,211,1.5832360249041812,0.3475,0.375,0.125,0,0,0,0.00010300613939762115,626.4437255859375,1.279554009437561
599,211,1.3016672269172886,0.624375,0.875,0.375,0,0,0,-0.00022470920521300286,200.1693115234375,1.3749098777770996
600,211,1.125589595460042,0.769375,1.0,0.625,0,0,0,-9.872516238829121e-05,93.47308349609375,1.3608335256576538
601,211,0.5635449978753968,0.791875,1.0,0.625,0,0,0,-0.001086172298528254,6.96265983581543,1.3206275701522827
602,213,1.186452533067495,0.339375,0.25,0.0,0,0,0,-7.09152445779182e-05,562.2103271484375,1.319861888885498
603,213,1.1916915688707377,0.574375,0.5,0.125,0,0,0,-0.0004464244993869215,92.64019775390625,1.3342221975326538
604,213,0.9597840608530532,0.71375,0.5,0.375,0,0,0,-0.0002425933926133439,77.86119079589844,1.3774361610412598
605,213,2.321065734812464,0.716875,0.5,0.5,0,0,0,3.849342465400696e-05,1634.7529296875,1.4008407592773438
606,215,0.9730279691812029,0.3875,0.125,0.0,0,0,0,-0.002320739207789302,406.1664123535156,1.3445011377334595
607,215,1.0984555400291356,0.611875,0.125,0.125,0,0,0,-0.0010253898799419403,198.2725067138672,1.3891874551773071
608,215,0.8819963586779522,0.721875,0.375,0.125,0,0,0,-0.0008620464359410107,66.60368347167969,1.3171348571777344
609,215,0.878710514465638,0.755,0.5,0.375,0,0,0,-0.0012438707053661346,66.17012023925781,1.2845063209533691
610,217,1.8810153988670208,0.23875,0.25,0.0,0,0,0,-0.0007595159113407135,1542.478759765625,1.3021763563156128
611,217,1.0507026197383311,0.445625,0.625,0.0,0,0,0,-0.00014346837997436523,58.176631927490234,1.3738256692886353
612,217,0.8002357821800103,0.591875,1.0,0.0,0,0,0,-0.0004874151200056076,24.1558837890625,1.430328369140625
613,217,1.1097285158903105,0.865625,1.0,0.25,0,0,0,-8.275111213151831e-06,139.78480529785156,1.4215139150619507
614,219,1.1290434738730255,0.25875,0.25,0.125,0,0,0,-0.0030748106073588133,1144.013916015625,1.368893027305603
615,219,0.7879686334922553,0.441875,0.5,0.125,0,0,0,-0.0022617254871875048,165.3166046142578,1.3978315591812134
616,219,1.076084723645181,0.59875,0.75,0.375,0,0,0,-0.0001961739471880719,137.28610229492188,1.3873800039291382
617,219,0.6951690287344263,0.77625,0.875,0.375,0,0,0,-0.00599858770146966,7.806116104125977,1.4092464447021484
618,222,4.722961461440718,0.15125,0.0,0.0,0,0,0,-0.0009496510028839111,11851.490234375,1.0719486474990845
619,222,1.4603429334201792,0.363125,0.25,0.25,0,0,0,0.00035413727164268494,432.5342102050781,1.317265510559082
620,222,1.2214082961718304,0.72375,0.625,0.25,0,0,0,0.0010774582624435425,255.00369262695312,1.3542624711990356
621,222,0.7288689319830155,0.85,0.75,0.375,0,0,0,-0.0004350940289441496,31.777076721191406,1.4177299737930298
622,223,0.9297788050462259,0.17,0.0,0.0,0,0,0,-0.0015962626785039902,487.8887939453125,1.236829400062561
623,223,1.8893751405266812,0.4275,0.375,0.0,0,0,0,0.00038866265094839036,920.0953979492188,1.3301100730895996
624,223,0.9973156720516272,0.585,0.5,0.125,0,0,0,-0.0018506385385990143,73.052734375,1.3227585554122925
625,223,1.0374939138055197,0.7,0.625,0.375,0,0,0,-0.00036889934563077986,94.16899108886719,1.3932262659072876
626,224,0.9891279434632452,0.18375,0.375,0.0,0,0,0,-0.009595128707587719,433.0237731933594,1.2836639881134033
627,224,0.6630765419231466,0.358125,0.375,0.0,0,0,0,0.0007340933079831302,8.837392807006836,1.4206571578979492
628,224,0.5383695791533682,0.455625,0.375,0.0,0,0,0,-0.002848612843081355,14.11958122253418,1.4119199514389038
629,224,0.5279287564469541,0.475,0.5,0.0,0,0,0,-0.004746331367641687,10.279848098754883,1.4160261154174805
630,225,0.023742052682791837,0.10375,0.0,0.0,0,0,0,0.0001383746712235734,286.68780517578125,1.2619727849960327
631,225,0.7622163490013918,0.290625,0.25,0.0,0,0,0,-0.00011814510071417317,273.96502685546875,1.3058801889419556
632,225,1.0433183136483422,0.594375,0.375,0.25,0,0,0,-0.0020738542079925537,88.04338073730469,1.334267258644104
633,225,0.35559034600737505,0.608125,0.375,0.25,0,0,0,-0.001286660903133452,37.4517822265625,1.3883050680160522
634,227,1.752799059941026,0.015,0.0,0.0,0,0,0,0.000453706830739975,1425.0986328125,1.2571039199829102
635,227,1.436027380404994,0.380625,0.625,0.0,0,0,0,-0.0001386459916830063,279.9692687988281,1.3381720781326294
636,227,0.9264717481219122,0.426875,0.625,0.25,0,0,0,-0.00022565263498108834,84.53192138671875,1.3775434494018555
637,227,0.7465005008834851,0.485625,0.625,0.375,0,0,0,-0.002043532207608223,33.010616302490234,1.3971251249313354
638,229,0.7724200138927699,0.02,0.0,0.0,0,0,0,-0.0009076570277102292,225.20712280273438,1.3782309293746948
639,229,4.479701018644846,0.1325,0.0,0.0,0,0,0,7.786881178617477e-05,4679.07666015625,1.1584380865097046
640,229,2.240666022053574,0.405,0.25,0.125,0,0,0,0.00027937875711359084,1317.287841796875,1.2733920812606812
641,229,0.427496696178423,0.533125,0.25,0.125,0,0,0,-3.008792873515631e-06,28.00225067138672,1.40253746509552
642,230,2.4958276919205673,0.034375,0.0,0.0,0,0,0,2.0795812815777026e-05,2011.094970703125,1.3281916379928589
643,230,2.6548282360163284,0.291875,0.25,0.125,0,0,0,-5.1988910854561254e-05,1582.73291015625,1.2351101636886597
644,230,2.911424847062108,0.475,0.25,0.25,0,0,0,-0.00012464076280593872,2411.9453125,1.3061054944992065
645,230,2.3626770866612787,0.56,0.375,0.375,0,0,0,-0.00010811164975166321,1688.9666748046875,1.3222869634628296
646,232,2.344956033528433,0.05375,0.0,0.0,0,0,0,-0.0002944891748484224,1654.9644775390625,1.3907122611999512
647,232,1.1744258862272545,0.338125,0.5,0.0,0,0,0,-0.0002414391638012603,198.20416259765625,1.302902102470398
648,232,1.306539311837696,0.5575,0.5,0.25,0,0,0,-7.013728463789448e-05,154.87741088867188,1.3565740585327148
649,232,0.4378346883768245,0.595,0.5,0.375,0,0,0,-0.00014010009181220084,33.76591110229492,1.4030791521072388
650,233,0.8651728063123301,0.069375,0.0,0.0,0,0,0,-6.698941433569416e-05,444.1168518066406,1.3631428480148315
651,233,1.8277497831986693,0.12625,0.125,0.125,0,0,0,-7.531294977525249e-05,1154.6640625,1.2965664863586426
652,233,2.514294058574251,0.335625,0.375,0.25,0,0,0,-6.706267595291138e-05,2109.08447265625,1.2544959783554077
653,233,2.2640718131297035,0.4225,0.375,0.375,0,0,0,-0.00024389848113059998,1950.362548828125,1.333548903465271
654,234,2.5421582249146013,0.11625,0.0,0.0,0,0,0,2.505133488739375e-05,1491.5908203125,1.2903996706008911
655,234,1.3277669864322093,0.398125,0.5,0.0,0,0,0,-0.00014049124729353935,175.31524658203125,1.2674323320388794
656,234,1.074468441933277,0.420625,0.5,0.375,0,0,0,-0.0001641828566789627,103.23553466796875,1.3542734384536743
657,235,1.079243776803196,0.063125,0.125,0.0,0,0,0,-0.0026599057018756866,702.564697265625,1.3321670293807983
658,235,1.0790396207376034,0.303125,0.25,0.125,0,0,0,0.0002826327981892973,196.8533477783203,1.312780737876892
659,235,0.7928367283366242,0.38875,0.375,0.25,0,0,0,0.000176883302628994,314.99627685546875,1.3668594360351562
660,235,1.0670583884011648,0.416875,0.625,0.5,0,0,0,-0.0004676841199398041,167.83184814453125,1.373573660850525
661,237,0.957790578573622,0.063125,0.0,0.0,0,0,0,-0.0008500988478772342,757.29345703125,1.3421316146850586
662,237,1.868048892934894,0.350625,0.625,0.375,0,0,0,-0.0005207657814025879,542.424072265625,1.3169249296188354
663,237,0.8555882990500834,0.595,0.625,0.5,0,0,0,-0.001288488507270813,21.671741485595703,1.374085783958435
664,237,1.4183298108837334,0.721875,0.875,0.625,0,0,0,0.0001374625862808898,361.23553466796875,1.3229602575302124
665,240,0.30694518887139566,0.0725,0.0,0.0,0,0,0,-0.0005873025511391461,1083.0902099609375,1.2685068845748901
666,240,0.9130373364168918,0.21,0.25,0.0,0,0,0,-0.0005207030917517841,108.97607421875,1.295516848564148
667,240,0.6344217830537673,0.344375,0.375,0.0,0,0,0,-0.0015074132243171334,10.448042869567871,1.396518588066101
668,240,0.794340671673126,0.36875,0.5,0.125,0,0,0,-0.003781016916036606,44.08847427368164,1.3884626626968384
669,242,0.7625487874879582,0.0075,0.0,0.0,0,0,0,0.0007995553314685822,701.0060424804688,1.34966242313385
670,242,1.3095360154438822,0.353125,0.25,0.0,0,0,0,-0.0001062760129570961,262.29547119140625,1.266404628753662
671,242,1.0653404793097252,0.41625,0.25,0.25,0,0,0,-4.902482032775879e-06,212.74160766601562,1.3130861520767212
672,242,0.9738126050706342,0.585,0.375,0.25,0,0,0,-6.709185981890187e-05,49.31494140625,1.3556318283081055
673,243,1.1606518654007232,0.124375,0.0,0.0,0,0,0,-0.0004024375230073929,553.5103759765625,1.2628891468048096
674,243,1.1246848103219236,0.450625,0.25,0.0,0,0,0,-6.4391642808914185e-06,152.79818725585938,1.336724877357483
675,243,1.21817144470333,0.55375,0.375,0.125,0,0,0,-4.523744337348035e-06,99.77447509765625,1.301529049873352
676,244,0.3606322890991578,0.308125,0.25,0.0,0,0,0,-0.000192251056432724,466.68597412109375,1.3298072814941406
677,244,1.2883398524045333,0.55,0.375,0.0,0,0,0,-0.00012054914986947551,95.40898895263672,1.302903652191162
678,244,1.2908235724416954,0.615,0.375,0.375,0,0,0,-0.0002036231308011338,167.1311492919922,1.345685601234436
679,245,1.8793865869229194,0.005625,0.0,0.0,0,0,0,-0.00010088583076139912,1369.74658203125,1.2937850952148438
680,245,2.871670318019767,0.27125,0.375,0.25,0,0,0,-0.00017326325178146362,2247.099365234375,1.2491607666015625
681,245,1.11786788135214,0.5225,0.5,0.375,0,0,0,-0.0004107946006115526,138.9575958251953,1.3530110120773315
682,245,5.314324139544624,0.5825,0.5,0.5,0,0,0,-0.00046829195343889296,6104.6025390625,1.2085769176483154
683,246,3.282433149557619,0.03625,0.0,0.0,0,0,0,-2.522642353142146e-05,2616.5908203125,1.2789111137390137
684,246,1.2008483124072882,0.411875,0.625,0.0,0,0,0,-6.67572021484375e-05,170.21786499023438,1.3291512727737427
685,246,1.490428457624148,0.493125,0.75,0.5,0,0,0,-3.5944703995482996e-05,204.43878173828125,1.337870717048645
686,246,0.7402130697191751,0.566875,0.75,0.625,0,0,0,-0.01351909339427948,10.96939468383789,1.3564563989639282
687,247,7.388257135040476,0.05125,0.0,0.0,0,0,0,0.0010989407310262322,14681.5078125,1.1061688661575317
688,247,1.707905420122188,0.4025,0.375,0.25,0,0,0,-0.006153732538223267,368.37200927734375,1.2931042909622192
689,247,2.171964527988166,0.545625,0.625,0.375,0,0,0,0.0006661576335318387,1423.025146484375,1.289336919784546
690,247,0.47087990265390545,0.599375,0.625,0.375,0,0,0,0.0028017384465783834,24.676992416381836,1.394548773765564
691,248,1.730021984091536,0.06875,0.0,0.0,0,0,0,1.1850148439407349e-05,1417.79541015625,1.3229106664657593
692,248,1.8024317814902133,0.379375,0.5,0.25,0,0,0,-0.0002813624741975218,434.6836242675781,1.2183094024658203
693,248,0.34803396682855237,0.38875,0.5,0.25,0,0,0,0.000478528905659914,43.1254997253418,1.3730207681655884
694,248,0.43137373836361803,0.454375,0.625,0.25,0,0,0,-0.0006203136290423572,28.4822998046875,1.4146537780761719
695,249,0.4667281480578822,0.094375,0.125,0.0,0,0,0,-0.0004673066141549498,406.1983947753906,1.3833967447280884
696,249,1.6793928671877438,0.403125,0.5,0.25,0,0,0,-9.617209434509277e-05,384.50531005859375,1.2773526906967163
697,249,0.5772964578491155,0.43375,0.5,0.25,0,0,0,-0.0011408048449084163,15.485830307006836,1.355913758277893
698,249,0.5880289125998388,0.576875,0.5,0.25,0,0,0,-0.002735778456553817,11.064118385314941,1.378157138824463
699,250,1.0132310914996197,0.254375,0.25,0.0,0,0,0,-0.004604969639331102,762.8978271484375,1.330950379371643
700,250,1.0847189472651735,0.41625,0.375,0.25,0,0,0,0.002169667510315776,351.0450134277344,1.20845365524292
701,250,0.3307426476312685,0.50125,0.375,0.25,0,0,0,-0.0006531663239002228,46.49705505371094,1.3231557607650757
702,250,0.20630729985714424,0.518125,0.375,0.25,0,0,0,-3.0489638447761536e-05,77.07191467285156,1.4252328872680664
703,251,1.8912235295210849,0.3275,0.75,0.125,0,0,0,-0.0005535264499485493,722.2054443359375,1.2444045543670654
704,251,1.0307863320376782,0.496875,0.75,0.375,0,0,0,-0.0010226058075204492,70.92489624023438,1.3079909086227417
705,251,0.5634900467266561,0.549375,0.75,0.375,0,0,0,-0.001597866415977478,13.65664005279541,1.3231555223464966
706,251,0.653234928888196,0.71625,0.875,0.375,0,0,0,-0.004223080817610025,15.031310081481934,1.3400577306747437
707,252,0.8013461140674281,0.200625,0.0,0.0,0,0,0,-0.0004576208593789488,372.39764404296875,1.3113466501235962
708,252,1.1585190792193316,0.49125,0.25,0.0,0,0,0,-0.0012976248981431127,238.60797119140625,1.2482081651687622
709,252,0.563576259475667,0.576875,0.25,0.125,0,0,0,-0.0013643776765093207,44.07006072998047,1.3133926391601562
710,252,1.5771154895910513,0.693125,0.625,0.375,0,0,0,-0.000304679706459865,529.435791015625,1.2420817613601685
711,253,1.317879066151363,0.2175,0.0,0.0,0,0,0,0.00013570829469244927,438.6507263183594,1.2799922227859497
712,253,1.0395271280613088,0.456875,0.25,0.0,0,0,0,4.955878011969617e-06,123.1337890625,1.2467365264892578
713,253,0.5163678450858242,0.55625,0.25,0.0,0,0,0,-0.0015350811881944537,21.067218780517578,1.2490057945251465
714,254,0.6249290221603587,0.219375,0.125,0.0,0,0,0,-1.2942279681738e-05,481.6119689941406,1.303404688835144
715,254,1.218599776761721,0.608125,0.375,0.0,0,0,0,-0.0001950127334566787,117.48884582519531,1.2710789442062378
716,254,1.4106090551331363,0.7725,0.625,0.375,0,0,0,-0.000320386461680755,251.32589721679688,1.2567228078842163
717,254,0.5006984543942963,0.793125,0.625,0.375,0,0,0,-0.001512676477432251,22.334510803222656,1.3393512964248657
718,255,1.2628206103714774,0.34375,0.125,0.0,0,0,0,-0.0006744886632077396,575.5352783203125,1.2754603624343872
719,255,1.4443132930173306,0.53,0.375,0.125,0,0,0,-0.0003737372753676027,305.7082824707031,1.2467520236968994
720,255,1.3121332856244408,0.690625,0.625,0.5,0,0,0,-0.0006049585645087063,607.7052001953125,1.3206197023391724
721,255,0.23235287886927836,0.719375,0.625,0.5,0,0,0,-0.0002682457270566374,70.21336364746094,1.36142098903656
722,256,1.2006622923236137,0.36875,0.25,0.125,0,0,0,-0.00014448507863562554,356.7359619140625,1.277851939201355
723,256,0.3814326407009503,0.46625,0.25,0.125,0,0,0,-0.0003155382873956114,47.179649353027344,1.3449082374572754
724,256,0.32448751125775743,0.548125,0.25,0.125,0,0,0,-0.0006699850782752037,49.089134216308594,1.3687934875488281
725,257,0.21923424925444124,0.01875,0.0,0.0,0,0,0,-0.0004071319999638945,296.8048095703125,1.3700904846191406
726,257,1.4287599357576255,0.38625,0.5,0.0,0,0,0,-0.00014676775026600808,202.6210479736328,1.1338332891464233
727,257,1.2796557307472085,0.4725,0.625,0.375,0,0,0,-0.00016040664922911674,175.85760498046875,1.2465379238128662
728,257,1.885739286277385,0.5275,0.625,0.625,0,0,0,-0.0001769140362739563,1566.523681640625,1.315003514289856
729,258,7.764676352531751,0.049375,0.0,0.0,0,0,0,1.370161771774292e-05,13596.078125,1.0127166509628296
730,258,1.8394094666437013,0.29625,0.375,0.25,0,0,0,-3.651157021522522e-05,452.81353759765625,1.1712638139724731
731,258,0.9931136675154448,0.31,0.375,0.375,0,0,0,-0.00021685969841200858,223.91477966308594,1.3159817457199097
732,258,3.173774709606107,0.483125,0.625,0.375,0,0,0,-8.567670738557354e-05,2339.28857421875,1.2574766874313354
733,259,1.7839718690083828,0.031875,0.0,0.0,0,0,0,-0.00010762860620161518,1041.9027099609375,1.2707966566085815
734,259,2.7626387723285006,0.419375,0.625,0.0,0,0,0,-0.00010988240683218464,1591.9072265625,1.100995421409607
735,259,1.5637574071952258,0.71125,0.875,0.5,0,0,0,-0.00010530775034567341,334.38092041015625,1.311582088470459
736,259,0.6158102459266956,0.8075,0.875,0.5,0,0,0,-0.001068921759724617,10.836341857910156,1.3402906656265259
737,260,1.033915339210239,0.088125,0.0,0.0,0,0,0,-0.012883069925010204,498.1756591796875,1.3528963327407837
738,260,0.8851942354158382,0.303125,0.375,0.0,0,0,0,0.009869496338069439,102.35977172851562,1.395890235900879
739,260,1.3119464806906649,0.454375,0.5,0.25,0,0,0,-0.0015099737793207169,191.75872802734375,1.3775802850723267
740,260,0.6907971228296219,0.514375,0.75,0.25,0,0,0,-0.0001499168574810028,8.922332763671875,1.4749332666397095
741,261,1.5701738644274883,0.154375,0.0,0.0,0,0,0,-0.0017512865597382188,476.7426452636719,1.3800244331359863
742,261,1.0195673094543167,0.454375,0.5,0.0,0,0,0,0.00029828897095285356,96.98368835449219,1.38029944896698
743,261,1.0425917077809572,0.53375,0.5,0.25,0,0,0,-0.0007613531197421253,84.15286254882812,1.4036310911178589
744,261,2.3268171317031374,0.551875,0.5,0.5,0,0,0,-0.00013079245400149375,1675.5301513671875,1.3902817964553833
745,262,4.0630929635008215,0.149375,0.125,0.0,0,0,0,-0.00021790216851513833,5159.5986328125,1.2869925498962402
746,264,0.45793783482076833,0.0775,0.125,0.0,0,0,0,9.11013557924889e-05,1000.31103515625,1.3994218111038208
747,264,0.9896363260704675,0.383125,0.375,0.0,0,0,0,-0.00012392178177833557,89.13555908203125,1.4088692665100098
748,264,0.6071243327187403,0.504375,0.375,0.0,0,0,0,-0.001082520349882543,10.293598175048828,1.4534677267074585
749,264,0.7634391098954438,0.54875,0.375,0.125,0,0,0,-0.0065410807728767395,45.058876037597656,1.4589757919311523
750,265,1.5023560477238789,0.1275,0.25,0.0,0,0,0,-0.0010036051971837878,810.603515625,1.4104691743850708
751,265,1.1648183984943898,0.3325,0.375,0.125,0,0,0,-0.0016912432620301843,61.62892532348633,1.3685394525527954
752,265,0.6588268624855118,0.41625,0.5,0.125,0,0,0,-0.003057115478441119,11.20025634765625,1.4627008438110352
753,265,0.8267573621393467,0.44375,0.5,0.375,0,0,0,-0.0025011710822582245,45.28228759765625,1.4207926988601685
754,266,0.7775712439033668,0.243125,0.125,0.0,0,0,0,-0.006777434144169092,421.0347595214844,1.3752611875534058
755,266,0.6615804253524402,0.366875,0.375,0.0,0,0,0,0.0021172836422920227,86.30017852783203,1.4260517358779907
756,266,1.2023761096907037,0.55125,0.5,0.25,0,0,0,0.00015487149357795715,158.59031677246094,1.3865469694137573
757,267,0.35992052179881284,0.0275,0.0,0.0,0,0,0,0.0017243673792108893,284.7586364746094,1.4386249780654907
758,268,1.1667861716631478,0.315625,0.25,0.0,0,0,0,6.339512765407562e-05,249.8955841064453,1.3912206888198853
759,268,0.48934259392748913,0.31875,0.25,0.0,0,0,0,0.00045067258179187775,22.52985382080078,1.4536080360412598
760,268,0.5762807189430532,0.344375,0.25,0.0,0,0,0,-0.00033165173954330385,36.74854278564453,1.424774169921875
761,269,0.42475989791546453,0.04625,0.0,0.0,0,0,0,-0.0005612050299532712,257.70184326171875,1.4495457410812378
762,269,1.4396580203028861,0.40125,0.25,0.125,0,0,0,-5.467360097100027e-05,227.59947204589844,1.3084031343460083
763,270,0.8421146543278155,0.054375,0.25,0.0,0,0,0,-0.0002299339248565957,997.6819458007812,1.3839348554611206
